"FilingID","ReferenceID","Foreign Regulatory Authority"
"962894","124721","Sweden - Swedish Financial Supervisory Authority"
"962894","124727","Ireland -  Central Bank of Ireland"
"962894","124727","Singapore - Monetary Authority of Singapore"
"962894","124727","Canada - Ontario Securities Commission"
"962894","124727","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"962894","124727","India - Securities and Exchange Board of India"
"962894","124727","China, People's Republic of - China Securities Regulatory Commission "
"962894","124748","Canada - Ontario Securities Commission"
"962894","124752","Other-CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
"962894","148659","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"962894","148660","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"962894","148619","France - Financial Markets Authority"
"962894","124796","Canada - Ontario Securities Commission"
"962894","124818","United Kingdom - Financial Conduct Authority"
"962894","139775","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"962894","139775","United Kingdom - Financial Conduct Authority"
"962894","139775","South Africa - Financial Services Board"
"962894","139775","India - Securities and Exchange Board of India"
"962894","139775","Ireland -  Central Bank of Ireland"
"962894","139777","Malaysia - Securities Commission"
"962894","139778","Japan - Financial Services Agency"
"962894","139781","Taiwan - Financial Supervisory Commission"
"962894","148617","Other-NORWAY - FINANCIAL SUPERVISORY AUTHORITY"
"962894","148656","Other-IRELAND - CENTRAL BANK OF IRELAND"
"962894","148661","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"962894","148662","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"962894","148663","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"962894","124765","Thailand - Securities and Exchange Commission"
"962894","153652","United Kingdom - Financial Conduct Authority"
"962894","153653","United Kingdom - Financial Conduct Authority"
"962894","148628","Switzerland - Swiss Financial Market Supervisory Authority"
"962894","124758","United Kingdom - Financial Conduct Authority"
"962894","124758","United Kingdom - Prudential Regulation Authority"
"955851","124129","Mauritius, Republic of - Financial Services Commission"
"955851","124127","Mauritius, Republic of - Financial Services Commission"
"955851","124131","Mauritius, Republic of - Financial Services Commission"
"955851","173959","Mauritius, Republic of - Financial Services Commission"
"955851","173961","Mauritius, Republic of - Financial Services Commission"
"975943","167632","Cayman Islands - Cayman Islands Monetary Authority"
"957246","200613","Jersey - Jersey Financial Services Commission"
"957246","154466","Jersey - Jersey Financial Services Commission"
"957246","174285","United Kingdom - Financial Conduct Authority"
"957246","173828","Jersey - Jersey Financial Services Commission"
"957246","173832","Jersey - Jersey Financial Services Commission"
"957246","173837","Jersey - Jersey Financial Services Commission"
"957246","173839","Jersey - Jersey Financial Services Commission"
"957246","113773","Jersey - Jersey Financial Services Commission"
"957246","114431","Jersey - Jersey Financial Services Commission"
"957246","114436","Jersey - Jersey Financial Services Commission"
"957246","114744","Jersey - Jersey Financial Services Commission"
"957246","174286","United Kingdom - Financial Conduct Authority"
"957246","200333","Jersey - Jersey Financial Services Commission"
"957246","200334","Jersey - Jersey Financial Services Commission"
"974723","123279","United Kingdom - Financial Conduct Authority"
"969141","116668","Other-CAYMAN ISLANDS MONETARY AUTHORITY"
"969141","116670","Other-CAYMAN ISLANDS MONETARY AUTHORITY"
"981565","117223","Jersey - Jersey Financial Services Commission"
"981565","117221","Jersey - Jersey Financial Services Commission"
"981565","117225","Jersey - Jersey Financial Services Commission"
"981565","117219","Jersey - Jersey Financial Services Commission"
"981565","153369","Jersey - Jersey Financial Services Commission"
"990810","201919","United Kingdom - Financial Conduct Authority"
"990810","201919","Hong Kong - Securities and Futures Commission"
"990810","201919","Canada - Quebec, Financial Markets Authority"
"990810","201919","Canada - Ontario Securities Commission"
"990810","201919","Canada - Alberta Securities Commission"
"990810","201913","United Kingdom - Financial Conduct Authority"
"972639","114729","Hong Kong - Securities and Futures Commission"
"972639","118879","Hong Kong - Securities and Futures Commission"
"972639","118883","Hong Kong - Securities and Futures Commission"
"972639","118887","Hong Kong - Securities and Futures Commission"
"990925","120676","Hong Kong - Securities and Futures Commission"
"990925","120678","Hong Kong - Securities and Futures Commission"
"990925","120683","Hong Kong - Securities and Futures Commission"
"990925","120686","Hong Kong - Securities and Futures Commission"
"987945","113991","Hong Kong - Securities and Futures Commission"
"987945","120785","Hong Kong - Securities and Futures Commission"
"987945","120792","Hong Kong - Securities and Futures Commission"
"987945","120800","Hong Kong - Securities and Futures Commission"
"977832","163972","Singapore - Monetary Authority of Singapore"
"986978","150629","Canada - Ontario Securities Commission"
"986978","150629","Other-SWITZERLAND - SWISS ASSOCIATION OF ASSET MANAGERS (SAAM)"
"979470","106934","Singapore - Monetary Authority of Singapore"
"979470","106953","Hong Kong - Securities and Futures Commission"
"979470","106959","United Kingdom - Financial Conduct Authority"
"979470","141736","United Kingdom - Financial Conduct Authority"
"979470","141739","United Kingdom - Financial Conduct Authority"
"979470","141741","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"995220","111261","United Kingdom - Financial Conduct Authority"
"978836","105075","Hong Kong - Securities and Futures Commission"
"978836","105084","Singapore - Monetary Authority of Singapore"
"978836","105091","United Kingdom - Financial Conduct Authority"
"978836","141578","United Kingdom - Financial Conduct Authority"
"978836","141583","United Kingdom - Financial Conduct Authority"
"978836","141584","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"983886","114338","Australia - Australian Securities and Investments Commission"
"983886","114342","Jersey - Jersey Financial Services Commission"
"983886","114348","Jersey - Jersey Financial Services Commission"
"983886","114349","Jersey - Jersey Financial Services Commission"
"983886","167405","Jersey - Jersey Financial Services Commission"
"970636","162045","Japan - Financial Services Agency"
"970636","167532","United Kingdom - Financial Conduct Authority"
"975261","121709","Other-CAYMAN ISLANDS- CAYMAN ISLANDS MONETARY AUTHORITY"
"975261","131099","Other-CAYMAN ISLANDS- CAYMAN ISLANDS MONETARY AUTHORITY"
"975261","131102","Other-CAYMAN ISLANDS- CAYMAN ISLANDS MONETARY AUTHORITY"
"975261","121711","Other-CAYMAN ISLANDS- CAYMAN ISLANDS MONETARY AUTHORITY"
"989695","122105","United Kingdom - Financial Conduct Authority"
"989695","124346","Other-MALTA FINANCIAL SERVICES AUTHORITY"
"989695","124347","Other-MALTA FINANCIAL SERVICES AUTHORITY"
"992740","203677","United Kingdom - Financial Conduct Authority"
"986486","178325","Hong Kong - Securities and Futures Commission"
"973582","199853","Hong Kong - Securities and Futures Commission"
"973582","152189","Ireland -  Central Bank of Ireland"
"973582","152127","Other-UK: FINANCIAL CONDUCT AUTHORITY AND PRUDENTIAL REGULATION AUTHORITY"
"973582","152125","Canada - Ontario Securities Commission"
"973582","152126","Other-CAYMAN ISLANDS MONETARY AUTHORITY"
"973582","152124","India - Securities and Exchange Board of India"
"973582","152124","China, People's Republic of - China Securities Regulatory Commission "
"973582","152124","Ireland -  Central Bank of Ireland"
"973582","152124","Singapore - Monetary Authority of Singapore"
"973582","152124","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"973582","152124","Canada - Ontario Securities Commission"
"973582","152123","Sweden - Swedish Financial Supervisory Authority"
"973582","152170","Sweden - Swedish Financial Supervisory Authority"
"973582","152166","Jersey - Jersey Financial Services Commission"
"973582","152171","Switzerland - Swiss Financial Market Supervisory Authority"
"973582","152151","Other-NORWAY - THE FINANCIAL SUPERVISORY AUTHORITY OF NORWAY"
"973582","152156","Malaysia - Securities Commission"
"973582","152155","India - Securities and Exchange Board of India"
"973582","152155","Canada - Ontario Securities Commission"
"973582","152155","Canada - Nova Scotia Securities Commission"
"973582","152155","Canada - New Brunswick Securities Commission"
"973582","152155","Ireland -  Central Bank of Ireland"
"973582","152157","Malaysia - Securities Commission"
"973582","152169","Jersey - Jersey Financial Services Commission"
"973582","152158","Hong Kong - Securities and Futures Commission"
"973582","152158","Canada - Ontario Securities Commission"
"973582","152158","Canada - Quebec, Financial Markets Authority"
"973582","152159","Japan - Financial Services Agency"
"973582","152160","China, People's Republic of - China Securities Regulatory Commission "
"973582","152154","United Kingdom - Financial Conduct Authority"
"973582","152162","France - Financial Markets Authority"
"973582","152192","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"973582","152193","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"973582","152165","Hungary - Hungarian Financial Supervisory Authority"
"973582","152194","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"973582","152195","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"973582","152196","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"973582","166368","Other-INDONESIAN FINANCIAL SERVICES AUTHORITY"
"973582","166341","United Kingdom - Financial Conduct Authority"
"973582","166343","United Kingdom - Financial Conduct Authority"
"973582","166345","United Kingdom - Financial Conduct Authority"
"973582","166347","United Kingdom - Financial Conduct Authority"
"973582","166356","United Kingdom - Financial Conduct Authority"
"973582","166357","Guernsey - Guernsey Financial Services Commission"
"973582","166358","Jersey - Jersey Financial Services Commission"
"973582","166353","Guernsey - Guernsey Financial Services Commission"
"973582","166361","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"973582","152203","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"973582","152203","Canada - Ontario Securities Commission"
"973582","152203","Canada - Quebec, Financial Markets Authority"
"973582","166362","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"973582","152202","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"973582","118967","United Kingdom - Financial Conduct Authority"
"973582","152145","Australia - Australian Securities and Investments Commission"
"973582","152146","Thailand - Securities and Exchange Commission"
"973582","152147","India - Securities and Exchange Board of India"
"973582","152147","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"973582","152147","United Kingdom - Financial Conduct Authority"
"973582","152147","South Africa - Financial Services Board"
"973582","152147","Ireland -  Central Bank of Ireland"
"973582","152148","Brazil - Securities and Exchange Commission"
"973582","152149","Canada - Ontario Securities Commission"
"986954","111845","Japan - Financial Services Agency"
"987189","151466","Other-CAYMAN ISLANDS MONETARY AUTHORITY"
"965757","103137","United Kingdom - Financial Conduct Authority"
"967864","104641","Jersey - Jersey Financial Services Commission"
"967864","106332","Jersey - Jersey Financial Services Commission"
"967864","106344","Other-FRANCE - AUTORITÉ DE CONTRÔLE PRUTENTIEL"
"967864","116214","France - Financial Markets Authority"
"967864","116221","Japan - Financial Services Agency"
"967864","116227","Ireland -  Central Bank of Ireland"
"967864","116235","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"967864","116243","China, People's Republic of - China Securities Regulatory Commission "
"967864","116298","France - Financial Markets Authority"
"967864","145356","United Kingdom - Financial Conduct Authority"
"961080","151724","Australia - Australian Securities and Investments Commission"
"961080","139326","Australia - Australian Securities and Investments Commission"
"965043","114383","Hong Kong - Securities and Futures Commission"
"965043","155993","Singapore - Monetary Authority of Singapore"
"965043","117430","Mauritius, Republic of - Financial Services Commission"
"979304","162045","Japan - Financial Services Agency"
"979304","167532","United Kingdom - Financial Conduct Authority"
"976329","110575","Cayman Islands - Cayman Islands Monetary Authority"
"968280","127530","United Kingdom - Financial Conduct Authority"
"968280","127542","United Kingdom - Financial Conduct Authority"
"985671","131613","United Kingdom - Financial Conduct Authority"
"985671","131619","United Kingdom - Financial Conduct Authority"
"985671","131622","United Kingdom - Financial Conduct Authority"
"985671","131632","United Kingdom - Financial Conduct Authority"
"985671","131638","United Kingdom - Financial Conduct Authority"
"985671","131642","United Kingdom - Financial Conduct Authority"
"967013","200153","United Kingdom - Financial Conduct Authority"
"973610","201174","United Kingdom - Financial Conduct Authority"
"973610","201173","Switzerland - Swiss Financial Market Supervisory Authority"
"973610","200902","Germany - German Federal Financial Supervisory Agency"
"973610","201175","United Kingdom - Financial Conduct Authority"
"973610","200704","Japan - Financial Services Agency"
"973610","200705","Singapore - Monetary Authority of Singapore"
"973610","200894","France - Financial Markets Authority"
"968305","104641","Jersey - Jersey Financial Services Commission"
"968305","106332","Jersey - Jersey Financial Services Commission"
"968305","106344","Other-FRANCE - AUTORITÉ DE CONTRÔLE PRUTENTIEL"
"968305","116214","France - Financial Markets Authority"
"968305","116221","Japan - Financial Services Agency"
"968305","116227","Ireland -  Central Bank of Ireland"
"968305","116235","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"968305","116243","China, People's Republic of - China Securities Regulatory Commission "
"968305","116298","France - Financial Markets Authority"
"968305","145356","United Kingdom - Financial Conduct Authority"
"977879","124744","Netherlands - The Netherlands Authority for the Financial Markets"
"984703","128281","Guernsey - Guernsey Financial Services Commission"
"962121","199934","Guernsey - Guernsey Financial Services Commission"
"972352","117244","United Kingdom - Financial Conduct Authority"
"984632","174519","Spain - National Commission of Securities Markets"
"980071","138856","Hong Kong - Securities and Futures Commission"
"972641","123599","Hong Kong - Securities and Futures Commission"
"972641","123610","Hong Kong - Securities and Futures Commission"
"972641","123616","Hong Kong - Securities and Futures Commission"
"972641","123619","Hong Kong - Securities and Futures Commission"
"991690","123414","Hong Kong - Securities and Futures Commission"
"991690","123431","Hong Kong - Securities and Futures Commission"
"991690","123440","Hong Kong - Securities and Futures Commission"
"991690","123445","Hong Kong - Securities and Futures Commission"
"991700","117534","Hong Kong - Securities and Futures Commission"
"991700","117549","Hong Kong - Securities and Futures Commission"
"991700","117516","Hong Kong - Securities and Futures Commission"
"991700","117529","Hong Kong - Securities and Futures Commission"
"983368","164710","Other-LUXEMBOURG COMMISSION DE SURVEILLANCE DU SECTEUR FINANCIER (CSSF)"
"969517","165079","Cayman Islands - Cayman Islands Monetary Authority"
"976845","163356","Cayman Islands - Cayman Islands Monetary Authority"
"976909","136824","Cayman Islands - Cayman Islands Monetary Authority"
"980575","157015","United Kingdom - Financial Conduct Authority"
"979305","150997","Other-CAYMAN ISLANDS MONETARY AUTHORITY"
"972100","140738","British Virgin Islands - British Virgin Islands Financial Services Commission"
"972100","166705","Hong Kong - Securities and Futures Commission"
"980069","197167","Cayman Islands - Cayman Islands Monetary Authority"
"990982","167744","Guernsey - Guernsey Financial Services Commission"
"990982","167745","Jersey - Jersey Financial Services Commission"
"990982","167751","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"990982","167753","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"990982","167741","United Kingdom - Financial Conduct Authority"
"990982","167723","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"990982","167723","Canada - Ontario Securities Commission"
"990982","167723","Canada - Quebec, Financial Markets Authority"
"990982","199741","Hong Kong - Securities and Futures Commission"
"990982","167476","United Kingdom - Financial Conduct Authority"
"990982","167476","United Kingdom - Prudential Regulation Authority"
"990982","167477","Australia - Australian Securities and Investments Commission"
"990982","167478","Thailand - Securities and Exchange Commission"
"990982","167479","India - Securities and Exchange Board of India"
"990982","167479","South Africa - Financial Services Board"
"990982","167479","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"990982","167479","United Kingdom - Financial Conduct Authority"
"990982","167479","Ireland -  Central Bank of Ireland"
"990982","167480","Brazil - Securities and Exchange Commission"
"990982","167482","Canada - Ontario Securities Commission"
"990982","167489","United Kingdom - Financial Conduct Authority"
"990982","167486","Norway - The Banking, Insurance and Securities Commission"
"990982","167603","Malaysia - Securities Commission"
"990982","167781","Other-INDONESIAN FINANCIAL SERVICES AUTHORITY"
"990982","167470","United Kingdom - Financial Conduct Authority"
"990982","167604","Hong Kong - Securities and Futures Commission"
"990982","167604","Canada - Quebec, Financial Markets Authority"
"990982","167604","Canada - Ontario Securities Commission"
"990982","167605","Japan - Financial Services Agency"
"990982","167606","China, People's Republic of - China Securities Regulatory Commission "
"990982","167609","France - Financial Markets Authority"
"990982","167708","Ireland -  Central Bank of Ireland"
"990982","167737","Guernsey - Guernsey Financial Services Commission"
"990982","199812","Malaysia - Securities Commission"
"990982","199813","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"990982","167712","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"990982","167713","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"990982","167715","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"990982","167716","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"990982","167722","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"990982","167613","Hungary - Hungarian Financial Supervisory Authority"
"990982","167614","Jersey - Jersey Financial Services Commission"
"990982","167615","Jersey - Jersey Financial Services Commission"
"990982","167616","Sweden - Swedish Financial Supervisory Authority"
"990982","167617","Switzerland - Swiss Financial Market Supervisory Authority"
"990982","167730","United Kingdom - Financial Conduct Authority"
"990982","167731","United Kingdom - Financial Conduct Authority"
"990982","167732","United Kingdom - Financial Conduct Authority"
"990982","167733","United Kingdom - Financial Conduct Authority"
"990982","167602","Canada - New Brunswick Securities Commission"
"990982","167602","Canada - Nova Scotia Securities Commission"
"990982","167602","Canada - Ontario Securities Commission"
"990982","167602","India - Securities and Exchange Board of India"
"990982","167602","Ireland -  Central Bank of Ireland"
"990982","167472","China, People's Republic of - China Securities Regulatory Commission "
"990982","167472","India - Securities and Exchange Board of India"
"990982","167472","Canada - Ontario Securities Commission"
"990982","167472","Ireland -  Central Bank of Ireland"
"990982","167472","Singapore - Monetary Authority of Singapore"
"990982","167472","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"990982","167474","Canada - Ontario Securities Commission"
"990982","167475","Cayman Islands - Cayman Islands Monetary Authority"
"986901","136518","Brazil - Securities and Exchange Commission"
"986901","136519","Brazil - Securities and Exchange Commission"
"986901","136520","Brazil - Securities and Exchange Commission"
"986901","136521","Brazil - Securities and Exchange Commission"
"986901","136521","Other-BRAZIL - BRAZIL'S CENTRAL BANK"
"982829","116148","Mauritius, Republic of - Financial Services Commission"
"982829","175873","Mauritius, Republic of - Financial Services Commission"
"982829","116150","Mauritius, Republic of - Financial Services Commission"
"982829","116155","Mauritius, Republic of - Financial Services Commission"
"982829","175864","Mauritius, Republic of - Financial Services Commission"
"982829","116147","Mauritius, Republic of - Financial Services Commission"
"988933","203484","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"987710","116353","Canada - Alberta Securities Commission"
"987710","116353","Canada - British Columbia Securities Commission"
"987710","116353","Canada - Ontario Securities Commission"
"987710","116353","Canada - Quebec, Financial Markets Authority"
"987710","116353","Canada - Saskatchewan Financial Services Commission"
"987710","116354","Canada - Alberta Securities Commission"
"987710","116354","Canada - Ontario Securities Commission"
"987710","116354","Canada - Quebec, Financial Markets Authority"
"987710","116354","Canada - Saskatchewan Financial Services Commission"
"987710","116354","Canada - British Columbia Securities Commission"
"987710","116356","Canada - Alberta Securities Commission"
"987710","116356","Canada - British Columbia Securities Commission"
"987710","116356","Canada - Ontario Securities Commission"
"987710","116356","Canada - Quebec, Financial Markets Authority"
"987710","116356","Canada - Saskatchewan Financial Services Commission"
"987710","116359","Canada - Alberta Securities Commission"
"987710","116359","Canada - British Columbia Securities Commission"
"987710","116359","Canada - Saskatchewan Financial Services Commission"
"987710","116359","Canada - Quebec, Financial Markets Authority"
"987710","116359","Canada - Ontario Securities Commission"
"979009","201463","Bermuda - Bermuda Monetary Authority"
"979009","201463","Cayman Islands - Cayman Islands Monetary Authority"
"957540","198911","Cayman Islands - Cayman Islands Monetary Authority"
