"FilingID","ReferenceID","SubreferenceID","Website Address"
"878472","72804","38138","WWW.HSBC.CA"
"878472","72711","40405","WWW.HSBC.CA"
"894327","60985","30665","WWW.CENTENIUMADV.COM"
"894327","60985","30668","WWW.TRESTLEPOINT.COM"
"894327","57585","28787","WWW.CENTENIUMADV.COM"
"894327","57585","28788","WWW.TRESTLEPOINT.COM"
"872016","65010","33273","HTTPS://SERVICES.INTRALINKS.COM/LOGIN/"
"872016","65009","33272","HTTPS://SERVICES.INTRALINKS.COM/LOGIN/"
"893013","32037","16310","WWW.BUTLERCAP.COM"
"902289","15995","5727","HTTP://WWW.SAMENACAPITAL.COM/"
"902289","16002","5729","HTTP://WWW.SAMENACAPITAL.COM/"
"887325","27067","13284","WWW.BLOOMBERG.COM ""SEE PAGE MSSM"""
"887325","27067","13282","WWW.MORGANMARKETS.COM"
"887325","27067","18922","WWW.TRADEWEB.COM"
"887325","27067","18922","WWW.BLOOMBERG.COM"
"887325","27067","18925","WWW.TRADEWEB.COM"
"887325","27067","18925","WWW.BLOOMBERG.COM"
"896909","64490","33150","HTTPS://WWW.WINTONCAPITAL.COM/"
"896909","64490","33153","HTTPS://WWW.WINTONCAPITAL.COM"
"896909","64503","33156","HTTPS://WWW.WINTONCAPITAL.COM/"
"896909","64503","33157","HTTPS://WWW.WINTONCAPITAL.COM"
"896909","64504","33158","HTTPS://WWW.WINTONCAPITAL.COM"
"896909","64504","33159","HTTPS://WWW.WINTONCAPITAL.COM/"
"896909","64505","33160","HTTPS://WWW.WINTONCAPITAL.COM/"
"896909","64505","33161","HTTPS://WWW.WINTONCAPITAL.COM"
"904815","34136","17358","WWW.MVISION.COM"
"904815","34188","17375","WWW.MVISION.COM"
"904815","34060","17352","WWW.MVISION.COM"
"886533","72914","38209","ANGEL.CO"
"886533","72915","38210","ANGEL.CO"
"886533","72916","38211","ANGEL.CO"
"886533","72917","38212","ANGEL.CO"
"886533","72919","38213","ANGEL.CO"
"886533","72920","38214","ANGEL.CO"
"886533","72921","38215","ANGEL.CO"
"886533","72922","38216","ANGEL.CO"
"886533","72923","38217","ANGEL.CO"
"886533","72924","38218","ANGEL.CO"
"886533","72925","38219","ANGEL.CO"
"886533","72927","38220","ANGEL.CO"
"886533","72978","38250","ANGEL.CO"
"886533","73101","38310","ANGEL.CO"
"886533","73102","38311","ANGEL.CO"
"886533","73103","38312","ANGEL.CO"
"886533","73104","38314","ANGEL.CO"
"886533","73105","38315","ANGEL.CO"
"886533","73106","38317","ANGEL.CO"
"886533","73108","38319","ANGEL.CO"
"886533","73109","38320","ANGEL.CO"
"886533","73114","38327","ANGEL.CO"
"886533","73111","38325","ANGEL.CO"
"886533","73113","38326","ANGEL.CO"
"886533","73117","38331","ANGEL.CO"
"886533","73118","38332","ANGEL.CO"
"886533","73120","38333","ANGEL.CO"
"886533","73125","38335","ANGEL.CO"
"886533","73126","38336","ANGEL.CO"
"886533","73128","38337","ANGEL.CO"
"886533","73131","38338","ANGEL.CO"
"886533","73133","38339","ANGEL.CO"
"886533","73135","38340","ANGEL.CO"
"886533","73141","38341","ANGEL.CO"
"886533","73142","38342","ANGEL.CO"
"886533","73143","38343","ANGEL.CO"
"886533","73144","38344","ANGEL.CO"
"886533","73148","38345","ANGEL.CO"
"886533","73149","38346","ANGEL.CO"
"886533","73150","38347","ANGEL.CO"
"886533","73151","38348","ANGEL.CO"
"886533","73153","38349","ANGEL.CO"
"886533","73154","38350","ANGEL.CO"
"886533","73155","38351","ANGEL.CO"
"886533","73156","38352","ANGEL.CO"
"886533","73162","38355","ANGEL.CO"
"886533","73165","38358","ANGEL.CO"
"886533","73166","38359","ANGEL.CO"
"886533","73167","38360","ANGEL.CO"
"886533","73168","38361","ANGEL.CO"
"886533","70344","36641","ANGEL.CO"
"886533","70351","36644","ANGEL.CO"
"886533","70356","36645","ANGEL.CO"
"886533","70358","36648","ANGEL.CO"
"886533","70360","36652","ANGEL.CO"
"886533","70401","36676","ANGEL.CO"
"886533","70382","36658","ANGEL.CO"
"886533","70393","36666","ANGEL.CO"
"886533","70396","36671","ANGEL.CO"
"886533","70397","36672","ANGEL.CO"
"886533","70398","36673","ANGEL.CO"
"886533","70399","36674","ANGEL.CO"
"886533","70400","36675","ANGEL.CO"
"886533","70402","36677","ANGEL.CO"
"886533","70403","36678","ANGEL.CO"
"886533","70404","36679","ANGEL.CO"
"886533","70405","36680","ANGEL.CO"
"886533","70406","36681","ANGEL.CO"
"886533","70407","36682","ANGEL.CO"
"886533","70408","36683","ANGEL.CO"
"886533","70409","36684","ANGEL.CO"
"886533","70410","36685","ANGEL.CO"
"886533","70411","36686","ANGEL.CO"
"886533","70412","36687","ANGEL.CO"
"886533","70413","36688","ANGEL.CO"
"886533","70450","36724","ANGEL.CO"
"886533","70451","36725","ANGEL.CO"
"886533","70452","36726","ANGEL.CO"
"886533","73372","39797","ANGEL.CO"
"886533","61236","30893","ANGEL.CO"
"886533","61238","30895","ANGEL.CO"
"886533","61240","30896","ANGEL.CO"
"886533","61241","30900","ANGEL.CO"
"886533","61242","30901","ANGEL.CO"
"886533","61243","30902","ANGEL.CO"
"886533","61244","30904","ANGEL.CO"
"886533","61245","30905","ANGEL.CO"
"886533","61247","30906","ANGEL.CO"
"886533","61251","30908","ANGEL.CO"
"886533","61255","30913","ANGEL.CO"
"886533","61256","30914","ANGEL.CO"
"886533","61261","30917","ANGEL.CO"
"886533","61263","30919","ANGEL.CO"
"886533","61266","30923","ANGEL.CO"
"886533","61267","30924","ANGEL.CO"
"886533","63009","32276","ANGEL.CO"
"886533","63010","32277","ANGEL.CO"
"886533","63011","32278","ANGEL.CO"
"886533","63012","32279","ANGEL.CO"
"886533","63014","32281","ANGEL.CO"
"886533","61108","30782","ANGEL.CO"
"886533","61109","30783","ANGEL.CO"
"886533","61111","30794","ANGEL.CO"
"886533","61115","30795","ANGEL.CO"
"886533","61116","30796","ANGEL.CO"
"886533","61117","30797","ANGEL.CO"
"886533","61119","30799","ANGEL.CO"
"886533","61120","30800","ANGEL.CO"
"886533","61121","30801","ANGEL.CO"
"886533","61144","30811","ANGEL.CO"
"886533","61145","30812","ANGEL.CO"
"886533","61146","30813","ANGEL.CO"
"886533","61147","30814","ANGEL.CO"
"886533","61148","30815","ANGEL.CO"
"886533","61149","30816","ANGEL.CO"
"886533","61150","30817","ANGEL.CO"
"886533","61151","30818","ANGEL.CO"
"886533","61152","30819","ANGEL.CO"
"886533","61154","30820","ANGEL.CO"
"886533","61155","30821","ANGEL.CO"
"886533","61156","30822","ANGEL.CO"
"886533","61157","30823","ANGEL.CO"
"886533","61158","30824","ANGEL.CO"
"886533","61159","30825","ANGEL.CO"
"886533","61160","30826","ANGEL.CO"
"886533","61161","30827","ANGEL.CO"
"886533","61162","30828","ANGEL.CO"
"886533","61165","30829","ANGEL.CO"
"886533","61166","30830","ANGEL.CO"
"886533","61167","30831","ANGEL.CO"
"886533","61189","30839","ANGEL.CO"
"886533","61191","30840","ANGEL.CO"
"886533","61193","30841","ANGEL.CO"
"886533","61194","30842","ANGEL.CO"
"886533","61195","30843","ANGEL.CO"
"886533","61196","30844","ANGEL.CO"
"886533","61197","30845","ANGEL.CO"
"886533","61199","30847","ANGEL.CO"
"886533","61201","30848","ANGEL.CO"
"886533","61202","30849","ANGEL.CO"
"886533","61203","30850","ANGEL.CO"
"886533","61206","30852","ANGEL.CO"
"886533","61208","30853","ANGEL.CO"
"886533","61209","30855","ANGEL.CO"
"886533","61211","30857","ANGEL.CO"
"886533","61212","30858","ANGEL.CO"
"886533","61214","30859","ANGEL.CO"
"886533","61215","30860","ANGEL.CO"
"886533","61216","30862","ANGEL.CO"
"886533","61218","30864","ANGEL.CO"
"886533","61219","30865","ANGEL.CO"
"886533","61221","30867","ANGEL.CO"
"886533","61233","30891","ANGEL.CO"
"886533","61234","30892","ANGEL.CO"
"886533","71311","37622","ANGEL.CO"
"886533","71310","37620","ANGEL.CO"
"886533","71313","37623","ANGEL.CO"
"886533","71321","37630","ANGEL.CO"
"886533","72704","38064","ANGEL.CO"
"886533","72706","38065","ANGEL.CO"
"886533","72713","38073","ANGEL.CO"
"886533","72714","38074","ANGEL.CO"
"886533","72715","38075","ANGEL.CO"
"886533","72717","38076","ANGEL.CO"
"886533","72718","38077","ANGEL.CO"
"886533","72712","38071","ANGEL.CO"
"886533","72721","38079","ANGEL.CO"
"886533","72723","38080","ANGEL.CO"
"886533","72733","38082","ANGEL.CO"
"886533","72737","38084","ANGEL.CO"
"886533","72738","38086","ANGEL.CO"
"886533","72740","38087","ANGEL.CO"
"886533","72741","38088","ANGEL.CO"
"886533","72742","38090","ANGEL.CO"
"886533","72743","38091","ANGEL.CO"
"886533","72744","38092","ANGEL.CO"
"886533","72747","38093","ANGEL.CO"
"886533","72748","38094","ANGEL.CO"
"886533","72749","38095","ANGEL.CO"
"886533","72751","38096","ANGEL.CO"
"886533","72753","38097","ANGEL.CO"
"886533","72755","38098","ANGEL.CO"
"886533","72756","38099","ANGEL.CO"
"886533","72757","38100","ANGEL.CO"
"886533","72760","38102","ANGEL.CO"
"886533","72763","38104","ANGEL.CO"
"886533","72765","38105","ANGEL.CO"
"886533","72770","38106","ANGEL.CO"
"886533","72771","38107","ANGEL.CO"
"886533","72772","38108","ANGEL.CO"
"886533","72773","38109","ANGEL.CO"
"886533","72774","38110","ANGEL.CO"
"886533","72776","38111","ANGEL.CO"
"886533","72777","38112","ANGEL.CO"
"886533","72778","38113","ANGEL.CO"
"886533","72779","38114","ANGEL.CO"
"886533","72780","38115","ANGEL.CO"
"886533","72781","38116","ANGEL.CO"
"886533","72782","38117","ANGEL.CO"
"886533","72783","38118","ANGEL.CO"
"886533","72784","38119","ANGEL.CO"
"886533","72785","38120","ANGEL.CO"
"886533","72787","38122","ANGEL.CO"
"886533","72788","38123","ANGEL.CO"
"886533","72789","38124","ANGEL.CO"
"886533","72790","38125","ANGEL.CO"
"886533","72791","38127","ANGEL.CO"
"886533","72792","38128","ANGEL.CO"
"886533","72795","38130","ANGEL.CO"
"886533","72796","38131","ANGEL.CO"
"886533","72797","38132","ANGEL.CO"
"886533","72798","38133","ANGEL.CO"
"886533","72799","38134","ANGEL.CO"
"886533","72801","38136","ANGEL.CO"
"886533","72802","38137","ANGEL.CO"
"886533","72806","38139","ANGEL.CO"
"886533","72807","38140","ANGEL.CO"
"886533","72810","38146","ANGEL.CO"
"886533","72811","38147","ANGEL.CO"
"886533","72813","38148","ANGEL.CO"
"886533","72814","38149","ANGEL.CO"
"886533","72815","38150","ANGEL.CO"
"886533","72816","38151","ANGEL.CO"
"886533","72818","38155","ANGEL.CO"
"886533","72845","38163","ANGEL.CO"
"886533","72847","38164","ANGEL.CO"
"886533","72848","38165","ANGEL.CO"
"886533","72849","38166","ANGEL.CO"
"886533","72851","38167","ANGEL.CO"
"886533","72852","38168","ANGEL.CO"
"886533","72853","38169","ANGEL.CO"
"886533","72854","38170","ANGEL.CO"
"886533","72855","38171","ANGEL.CO"
"886533","72856","38172","ANGEL.CO"
"886533","72858","38173","ANGEL.CO"
"886533","72859","38174","ANGEL.CO"
"886533","72860","38175","ANGEL.CO"
"886533","72861","38176","ANGEL.CO"
"886533","72863","38177","ANGEL.CO"
"886533","72865","38178","ANGEL.CO"
"886533","72866","38179","ANGEL.CO"
"886533","72868","38180","ANGEL.CO"
"886533","72869","38181","ANGEL.CO"
"886533","72871","38182","ANGEL.CO"
"886533","72872","38183","ANGEL.CO"
"886533","72875","38184","ANGEL.CO"
"886533","72842","38161","ANGEL.CO"
"886533","72844","38162","ANGEL.CO"
"886533","72876","38185","ANGEL.CO"
"886533","72878","38186","ANGEL.CO"
"886533","72879","38187","ANGEL.CO"
"886533","72880","38188","ANGEL.CO"
"886533","72882","38189","ANGEL.CO"
"886533","72884","38190","ANGEL.CO"
"886533","72886","38191","ANGEL.CO"
"886533","72888","38192","ANGEL.CO"
"886533","72889","38193","ANGEL.CO"
"886533","72890","38194","ANGEL.CO"
"886533","72893","38195","ANGEL.CO"
"886533","72898","38197","ANGEL.CO"
"886533","72899","38198","ANGEL.CO"
"886533","72900","38199","ANGEL.CO"
"886533","72901","38200","ANGEL.CO"
"886533","72902","38201","ANGEL.CO"
"886533","72903","38202","ANGEL.CO"
"886533","72904","38203","ANGEL.CO"
"886533","72905","38204","ANGEL.CO"
"886533","72906","38205","ANGEL.CO"
"886533","72909","38206","ANGEL.CO"
"886533","72913","38208","ANGEL.CO"
"886533","72506","37952","ANGEL.CO"
"886533","72509","37957","ANGEL.CO"
"886533","72510","37958","ANGEL.CO"
"886533","72511","37961","ANGEL.CO"
"886533","72512","37962","ANGEL.CO"
"886533","72513","37963","ANGEL.CO"
"886533","71433","37735","ANGEL.CO"
"886533","71434","37736","ANGEL.CO"
"886533","71435","37737","ANGEL.CO"
"886533","71428","37732","ANGEL.CO"
"886533","71429","37733","ANGEL.CO"
"886533","71431","37734","ANGEL.CO"
"886533","71436","37738","ANGEL.CO"
"886533","71437","37739","ANGEL.CO"
"886533","71438","37741","ANGEL.CO"
"886533","71439","37743","ANGEL.CO"
"886533","71441","37744","ANGEL.CO"
"886533","71442","37745","ANGEL.CO"
"886533","71443","37746","ANGEL.CO"
"886533","71444","37747","ANGEL.CO"
"886533","71466","37767","ANGEL.CO"
"886533","71467","37768","ANGEL.CO"
"886533","71446","37751","ANGEL.CO"
"886533","71447","37752","ANGEL.CO"
"886533","71452","37759","ANGEL.CO"
"886533","71449","37756","ANGEL.CO"
"886533","71450","37757","ANGEL.CO"
"886533","71451","37758","ANGEL.CO"
"886533","71453","37760","ANGEL.CO"
"886533","71454","37761","ANGEL.CO"
"886533","71455","37762","ANGEL.CO"
"886533","71456","37763","ANGEL.CO"
"886533","71460","37764","ANGEL.CO"
"886533","71461","37765","ANGEL.CO"
"886533","71465","37766","ANGEL.CO"
"886533","71468","37769","ANGEL.CO"
"886533","71469","37770","ANGEL.CO"
"886533","71470","37771","ANGEL.CO"
"886533","71472","37772","ANGEL.CO"
"886533","71473","37773","ANGEL.CO"
"886533","71474","37774","ANGEL.CO"
"886533","71475","37775","ANGEL.CO"
"886533","71477","37776","ANGEL.CO"
"886533","71478","37777","ANGEL.CO"
"886533","71479","37778","ANGEL.CO"
"886533","71480","37779","ANGEL.CO"
"886533","71482","37780","ANGEL.CO"
"886533","71484","37781","ANGEL.CO"
"886533","71485","37782","ANGEL.CO"
"886533","72691","38052","ANGEL.CO"
"886533","72693","38056","ANGEL.CO"
"886533","72696","38057","ANGEL.CO"
"886533","72697","38058","ANGEL.CO"
"886533","72698","38059","ANGEL.CO"
"886533","71253","37604","ANGEL.CO"
"886533","71492","37783","ANGEL.CO"
"886533","71493","37784","ANGEL.CO"
"886533","71495","37785","ANGEL.CO"
"886533","71496","37786","ANGEL.CO"
"886533","71497","37787","ANGEL.CO"
"886533","71499","37788","ANGEL.CO"
"886533","71504","37791","ANGEL.CO"
"886533","71505","37792","ANGEL.CO"
"886533","71506","37793","ANGEL.CO"
"886533","71507","37795","ANGEL.CO"
"886533","71508","37796","ANGEL.CO"
"886533","71509","37797","ANGEL.CO"
"886533","71510","37798","ANGEL.CO"
"886533","71511","37799","ANGEL.CO"
"886533","72514","37964","ANGEL.CO"
"886533","72515","37965","ANGEL.CO"
"886533","72516","37966","ANGEL.CO"
"886533","72517","37967","ANGEL.CO"
"886533","72518","37968","ANGEL.CO"
"886533","72520","37970","ANGEL.CO"
"886533","72525","37979","ANGEL.CO"
"886533","72526","37980","ANGEL.CO"
"886533","72522","37976","ANGEL.CO"
"886533","72523","37977","ANGEL.CO"
"886533","72524","37978","ANGEL.CO"
"886533","72527","37981","ANGEL.CO"
"886533","72528","37982","ANGEL.CO"
"886533","72529","37983","ANGEL.CO"
"886533","72530","37984","ANGEL.CO"
"886533","72531","37985","ANGEL.CO"
"888071","46230","28833","HTTP://WWW.EVOJAPAN.COM/"
"888071","72894","40414","WWW.EVOJAPAN.COM"
"898397","60785","30949","WWW.SECONDMARKET.COM"
"894737","39845","19967","SEE NOTE"
"894737","42604","21137","SEE NOTE"
"899050","75456","40601","WWW.REALTYMOGUL.COM"
"899050","75500","40621","WWW.REALTYMOGUL.COM"
"899050","75520","40632","WWW.REALTYMOGUL.COM"
"899050","75525","40637","WWW.REALTYMOGUL.COM"
"899050","75534","40644","WWW.REALTYMOGUL.COM"
"899050","75554","40660","WWW.REALTYMOGUL.COM"
"899050","75547","40656","WWW.REALTYMOGUL.COM"
"899050","75551","40659","WWW.REALTYMOGUL.COM"
"899050","75452","40599","WWW.REALTYMOGUL.COM"
"899050","75465","40605","WWW.REALTYMOGUL.COM"
"899050","75468","40607","WWW.REALTYMOGUL.COM"
"899050","76729","43210","WWW.REALTYMOGUL.COM"
"899050","75424","43078","WWW.REALTYMOGUL.COM"
"899050","75420","43077","WWW.REALTYMOGUL.COM"
"899050","75417","43080","WWW.REALTYMOGUL.COM"
"899050","75410","43082","WWW.REALTYMOGUL.COM"
"910715","75500","40621","WWW.REALTYMOGUL.COM"
"910715","75520","40632","WWW.REALTYMOGUL.COM"
"910715","75525","40637","WWW.REALTYMOGUL.COM"
"910715","75534","40644","WWW.REALTYMOGUL.COM"
"910715","75554","40660","WWW.REALTYMOGUL.COM"
"910715","75547","40656","WWW.REALTYMOGUL.COM"
"910715","75551","40659","WWW.REALTYMOGUL.COM"
"910715","75452","40599","WWW.REALTYMOGUL.COM"
"910715","75465","40605","WWW.REALTYMOGUL.COM"
"910715","75468","40607","WWW.REALTYMOGUL.COM"
"910715","76729","43210","WWW.REALTYMOGUL.COM"
"910715","75424","43078","WWW.REALTYMOGUL.COM"
"910715","75420","43077","WWW.REALTYMOGUL.COM"
"910715","75417","43080","WWW.REALTYMOGUL.COM"
"910715","75410","43082","WWW.REALTYMOGUL.COM"
"910715","75456","40601","WWW.REALTYMOGUL.COM"
"917369","64582","33056","HTTPS://WILLENBACHER-CONSULTING.AT"
"917369","64582","32967","HTTPS://MCHINVESTMENTSTRATEGIES.ES"
"917369","64582","32966","HTTPS://WWW.CAMPIONCAPITAL.COM"
"917369","64582","32968","HTTPS://TENEOPARTNERS.CO.JP"
"917375","23059","32932","HTTP://WWW.MCHINVESTMENTSTRATEGIES.ES"
"917387","64582","33056","HTTPS://WILLENBACHER-CONSULTING.AT"
"917387","64582","32967","HTTPS://MCHINVESTMENTSTRATEGIES.ES"
"917387","64582","32966","HTTPS://WWW.CAMPIONCAPITAL.COM"
"917387","64582","32968","HTTPS://TENEOPARTNERS.CO.JP"
"916633","65010","33273","HTTPS://SERVICES.INTRALINKS.COM/LOGIN/"
"916633","65009","33272","HTTPS://SERVICES.INTRALINKS.COM/LOGIN/"
"908443","35449","21123","WWW.FUND-CHANNEL.COM"
"923108","46230","28833","HTTP://WWW.EVOJAPAN.COM/"
"923108","72894","40414","WWW.EVOJAPAN.COM"
"927244","7713","9107","WWW.ORBISFUNDS.COM"
"927244","7713","9163","WWW.ORBISFUNDS.COM"
"910126","54006","56763","WWW.MONITORCAP.COM"
"927251","65010","33273","HTTPS://SERVICES.INTRALINKS.COM/LOGIN/"
"927251","65009","33272","HTTPS://SERVICES.INTRALINKS.COM/LOGIN/"
"927002","46230","28833","HTTP://WWW.EVOFINANCIALGROUP.COM/EJS"
"927002","72894","40414","WWW.EVOFINANCIALGROUP.COM/EJS"
"930955","64582","33056","HTTPS://WILLENBACHER-CONSULTING.AT"
"930955","64582","32967","HTTPS://MCHINVESTMENTSTRATEGIES.ES"
"930955","64582","32966","HTTPS://WWW.CAMPIONCAPITAL.COM"
"930955","64582","56925","WWW.V-FONDS.COM"
"932673","27067","13284","WWW.BLOOMBERG.COM ""SEE PAGE MSSM"""
"932673","27067","13282","WWW.MORGANMARKETS.COM"
"932673","27067","18922","WWW.TRADEWEB.COM"
"932673","27067","18922","WWW.BLOOMBERG.COM"
"932673","27067","18925","WWW.TRADEWEB.COM"
"932673","27067","18925","WWW.BLOOMBERG.COM"
"930159","25289","13145","WWW.HSBC.CA"
"930159","25290","13146","WWW.HSBC.CA"
"930159","61414","31028","WWW.HSBC.CA"
"930159","61296","30946","WWW.HSBC.CA"
"930159","25291","13147","WWW.HSBC.CA"
"930159","45133","22053","WWW.HSBC.CA"
"930159","25255","12157","WWW.HSBC.CA"
"930159","25257","12449","WWW.HSBC.CA"
"930159","25259","12481","WWW.HSBC.CA"
"930159","25264","12511","WWW.HSBC.CA"
"930159","25265","12826","WWW.HSBC.CA"
"930159","25268","13132","WWW.HSBC.CA"
"930159","25273","13137","WWW.HSBC.CA"
"930159","25275","13143","WWW.HSBC.CA"
"930159","72786","38121","WWW.HSBC.CA"
"930159","72793","38129","WWW.HSBC.CA"
"930159","72800","38135","WWW.HSBC.CA"
"930159","72804","38138","WWW.HSBC.CA"
"930159","72711","40405","WWW.HSBC.CA"
"934371","166242","60995","HTTPS://WWW.GLOBEVESTOR.COM"
"934371","166243","60996","HTTPS://WWW.GLOBEVESTOR.COM"
"934371","166244","60997","HTTPS://WWW.GLOBEVESTOR.COM"
"934371","166245","60998","HTTPS://WWW.GLOBEVESTOR.COM"
"934371","166246","60999","HTTPS://WWW.GLOBEVESTOR.COM"
"934371","166247","61000","HTTPS://WWW.GLOBEVESTOR.COM"
"939886","166340","61030","HTTP://MERCURYCAPITALADVISORS.COM/"
"941667","7713","9107","WWW.ORBISFUNDS.COM"
"941667","7713","9163","WWW.ORBISFUNDS.COM"
"942191","166598","61141","WWW.ANCHORPE.COM"
"942951","166598","61141","WWW.ANCHORPE.COM"
"942005","45088","22048","WWW.GRANTSAMUEL.COM.AU"
"945397","167022","61263","VARIOUS"
"945397","65743","33539","VARIOUS"
"945397","30125","15381","VARIOUS"
"945397","29091","15116","VARIOUS"
"945397","29966","15295","VARIOUS"
"945397","30068","15331","VARIOUS"
"945397","30182","15577","VARIOUS"
"945397","30407","15579","VARIOUS"
"945397","30459","15641","VARIOUS"
"945397","30507","15667","VARIOUS"
"945397","30611","15751","VARIOUS"
"945397","30665","15843","VARIOUS"
"945397","30910","15931","VARIOUS"
"945397","30956","15940","VARIOUS"
"948887","167225","61362","HTTPS://WWW.AMERISERV.COM"
"948887","167224","61363","HTTPS://WWW.AMERISERV.COM"
