"FilingID","ReferenceID","Name of Administrator","City","State","Country","Related Person","Statements","Who Sends Statements"
"946490","41724","BNY MELLON INVESTMENT SERVICING (INTERNATIONAL) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"946490","41711","BNY MELLON INVESTMENT SERVICING (INTERNATIONAL) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"946490","41676","BNY MELLON INVESTMENT SERVICING (INTERNATIONAL) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"946490","68657","STATE STREET FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)","N/A"
"946490","68552","STATE STREET FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)","N/A"
"946490","41687","BNY MELLON INVESTMENT SERVICING (INTERNATIONAL) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"946490","41647","BNY MELLON INVESTMENT SERVICING (INTERNATIONAL) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"946490","41661","BNY MELLON INVESTMENT SERVICING (INTERNATIONAL) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"946490","42259","JP MORGAN ADMINISTRATION SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"946490","42319","JP MORGAN ADMINISTRATION SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"946490","42301","JP MORGAN ADMINISTRATION SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"946490","42288","JP MORGAN ADMINISTRATION SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"946490","42223","BNY MELLON INVESTMENT SERVICING (INTERNATIONAL) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"946490","42213","BNY MELLON INVESTMENT SERVICING (INTERNATIONAL) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"946490","42243","BNY MELLON INVESTMENT SERVICING (INTERNATIONAL) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"946490","42347","JP MORGAN ADMINISTRATION SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"946490","42336","JP MORGAN ADMINISTRATION SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"948869","167307","CONIFER FINANCIAL SERVICES LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
"948869","167217","CONIFER FINANCIAL SERVICES LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
"950181","167191","INTERNATIONAL FUND SERVICES","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"950181","167189","INTERNATIONAL FUND SERVICES","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"950181","167188","INTERNATIONAL FUND SERVICES","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"950181","167187","INTERNATIONAL FUND SERVICES","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"945839","73932","SANNE TRUST COMPANY LIMITED","ST HELIER","","Jersey","N","Yes (provided to all investors)",""
"945839","73928","SANNE TRUST COMPANY LIMITED","ST HELIER","","Jersey","N","Yes (provided to all investors)",""
"945839","60377","SANNE (SINGAPORE) PTE","SINGAPORE","","Singapore","N","Yes (provided to all investors)",""
"945839","60376","SANNE (SINGAPORE) PTE","SINGAPORE","","Singapore","N","Yes (provided to all investors)",""
"945839","60375","SANNE (SINGAPORE) PTE","SINGAPORE","","Singapore","N","Yes (provided to all investors)",""
"945839","23013","SANNE TRUST COMPANY LIMITED","ST HELIER","","Jersey","N","Yes (provided to all investors)",""
"945839","23012","SANNE TRUST COMPANY LIMITED","ST HELIER","","Jersey","N","Yes (provided to all investors)",""
"945839","23009","SANNE TRUST COMPANY LIMITED","ST HELIER","","Jersey","N","Yes (provided to all investors)",""
"945839","22994","MUFG FUND SERVICES (CAYMAN) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"945839","22993","MUFG FUND SERVICES (CAYMAN) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"945839","22985","MUFG FUND SERVICES (CAYMAN) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"945839","22136","MUFG FUND SERVICES (CAYMAN) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"945839","50037","MUFG FUND SERVICES (CAYMAN) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"945839","50352","SANNE (SINGAPORE) PTE","SINGAPORE","","Singapore","N","Yes (provided to all investors)",""
"945839","167031","SANNE TRUST COMPANY LIMITED","ST HELIER","","Jersey","N","Yes (provided to all investors)",""
"945839","167030","MUFG FUND SERVICES (CAYMAN) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"942772","166959","ALTER DOMUS","SINGAPORE","","Singapore","N","No (provided to no investors)","INTERNAL STAFF OF SAMPL WILL SEND PERIODIC INVESTOR STATEMENTS."
"950176","167307","CONIFER FINANCIAL SERVICES LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
"950176","167217","CONIFER FINANCIAL SERVICES LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
"948111","167177","PERENNIAL FUND SERVICES, LLC","WESTLAKE VILLAGE","California","United States","N","Yes (provided to all investors)",""
"950428","32359","CITCO FUND SERVICES (SINGAPORE) PTE. LTD. - SUB-ADMINISTRATOR","SINGAPORE","","Singapore","N","Yes (provided to all investors)",""
"950428","32359","CITCO FUND SERVICES (CAYMAN ISLANDS) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"950495","167208","STRATA FUND SOLUTIONS, LLC","SALT LAKE CITY","Utah","United States","N","Yes (provided to all investors)",""
"950495","167207","STRATA FUND SOLUTIONS, LLC","SALT LAKE CITY","Utah","United States","N","Yes (provided to all investors)",""
"950512","167176","STANDISH MANAGEMENT, LLC","DALLAS","Texas","United States","N","Yes (provided to all investors)",""
"949947","65805","CITCO FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"949947","65827","CITCO FUND SERVICES (IRELAND) LIMITED","DUBLIN 1","","Ireland","N","Yes (provided to all investors)",""
"949947","65815","CITCO FUND SERVICES (IRELAND) LIMITED","DUBLIN 1","","Ireland","N","Yes (provided to all investors)",""
"950628","43359","UBS FUND SERVICES (CAYMAN) LTD","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"950628","43357","BANK OF NEW YORK MELLON","WILMINGTON","Delaware","United States","N","Yes (provided to all investors)",""
"950628","43357","STEPSTONE GROUP LLC","NEW YORK","New York","United States","N","No (provided to no investors)","BANK OF NY MELLON"
"950676","167338","ADURO ADVISORS LLC","SUNOL","California","United States","N","Yes (provided to all investors)",""
"950676","67684","ADURO ADVISORS LLC","SUNOL","California","United States","N","Yes (provided to all investors)",""
"939628","166352","JP MORGAN PRIVATE INVESTMENTS INC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"939628","166393","JP MORGAN PRIVATE INVESTMENTS INC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"939628","166392","JP MORGAN PRIVATE INVESTMENTS INC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"939628","166380","JP MORGAN PRIVATE INVESTMENTS INC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"939628","166379","JP MORGAN PRIVATE INVESTMENTS INC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"949280","30690","BNY MELLON SERVIÇOS FINANCEIROS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.","RIO DE JANEIRO","","Brazil","N","No (provided to no investors)","ROYAL BANK OF CANADA"
"949280","30690","ROYAL BANK OF CANADA","GEORGETOWN","","Cayman Islands","N","Yes (provided to all investors)",""
"949280","30661","BNY MELLON SERVIÇOS FINANCEIROS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.","RIO DE JANEIRO","","Brazil","N","No (provided to no investors)","ROYAL BANK OF CANADA"
"949280","30661","ROYAL BANK OF CANADA","GEORGETOWN","","Cayman Islands","N","Yes (provided to all investors)",""
"949280","57128","BNY MELLON SERVIÇOS FINANCEIROS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.","RIO DE JANEIRO","","Brazil","N","No (provided to no investors)","ROYAL BANK OF CANADA"
"949280","57128","ROYAL BANK OF CANADA","GEORGETOWN","","Cayman Islands","N","Yes (provided to all investors)",""
"949280","57127","BNY MELLON SERVIÇOS FINANCEIROS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.","RIO DE JANEIRO","","Brazil","N","No (provided to no investors)","ROYAL BANK OF CANADA"
"949280","57127","ROYAL BANK OF CANADA","GEORGETOWN","","Cayman Islands","N","Yes (provided to all investors)",""
"949280","57126","BNY MELLON SERVIÇOS FINANCEIROS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.","RIO DE JANEIRO","","Brazil","N","No (provided to no investors)","ROYAL BANK OF CANADA"
"949280","57126","ROYAL BANK OF CANADA","GEORGETOWN","","Cayman Islands","N","Yes (provided to all investors)",""
"949280","57125","BNY MELLON SERVIÇOS FINANCEIROS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.","RIO DE JANEIRO","","Brazil","N","No (provided to no investors)","ROYAL BANK OF CANADA"
"949280","57125","ROYAL BANK OF CANADA","GEORGETOWN","","Cayman Islands","N","Yes (provided to all investors)",""
"949280","57124","BNY MELLON SERVIÇOS FINANCEIROS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.","RIO DE JANEIRO","","Brazil","N","No (provided to no investors)","ROYAL BANK OF CANADA"
"949280","57124","ROYAL BANK OF CANADA","GEORGETOWN","","Cayman Islands","N","Yes (provided to all investors)",""
"949280","57123","BNY MELLON SERVIÇOS FINANCEIROS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.","RIO DE JANEIRO","","Brazil","N","No (provided to no investors)","ROYAL BANK OF CANADA"
"949280","57123","ROYAL BANK OF CANADA","GEORGETOWN","","Cayman Islands","N","Yes (provided to all investors)",""
"949280","57122","BNY MELLON SERVIÇOS FINANCEIROS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.","RIO DE JANEIRO","","Brazil","N","No (provided to no investors)","ROYAL BANK OF CANADA"
"949280","57122","ROYAL BANK OF CANADA","GEORGETOWN","","Cayman Islands","N","Yes (provided to all investors)",""
"949280","56616","BNY MELLON SERVIÇOS FINANCEIROS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.","RIO DE JANEIRO","","Brazil","N","No (provided to no investors)","ROYAL BANK OF CANADA"
"949280","56616","ROYAL BANK OF CANADA","GEORGETOWN","","Cayman Islands","N","Yes (provided to all investors)",""
"949280","56615","BNY MELLON SERVIÇOS FINANCEIROS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.","RIO DE JANEIRO","","Brazil","N","No (provided to no investors)","ROYAL BANK OF CANADA"
"949280","56615","ROYAL BANK OF CANADA","GEORGETOWN","","Cayman Islands","N","Yes (provided to all investors)",""
"949280","56613","BNY MELLON SERVIÇOS FINANCEIROS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.","RIO DE JANEIRO","","Brazil","N","No (provided to no investors)","ROYAL BANK OF CANADA"
"949280","56613","ROYAL BANK OF CANADA","GEORGETOWN","","Cayman Islands","N","Yes (provided to all investors)",""
"949280","30631","BNY MELLON SERVIÇOS FINANCEIROS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.","RIO DE JANEIRO","","Brazil","N","No (provided to no investors)","ROYAL BANK OF CANADA"
"949280","30631","ROYAL BANK OF CANADA","GEORGETOWN","","Cayman Islands","N","Yes (provided to all investors)",""
"949280","30701","BNY MELLON SERVIÇOS FINANCEIROS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.","RIO DE JANEIRO","","Brazil","N","No (provided to no investors)","ROYAL BANK OF CANADA"
"949280","30701","ROYAL BANK OF CANADA","GEORGETOWN","","Cayman Islands","N","Yes (provided to all investors)",""
"948216","167171","VMS FUND ADMINISTRATION, LLC","PRINCETON","New Jersey","United States","N","Yes (provided to all investors)",""
"951091","167006","CITCO FUND ADMINISTRATION (CAYMAN ISLANDS)","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"951094","18742","NORTHERN TRUST","LIMERICK","","Ireland","N","Yes (provided to all investors)",""
"951094","18777","NORTHERN TRUST","LIMERICK","","Ireland","N","Yes (provided to all investors)",""
"951094","18760","NORTHERN TRUST","LIMERICK","","Ireland","N","Yes (provided to all investors)",""
"951094","17785","NORTHERN TRUST","LIMERICK","","Ireland","N","Yes (provided to all investors)",""
"940965","96237","HEDGESERV LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"940965","96236","HEDGSERV LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"940965","96235","HEDGESERV LIMITED","LONDON","","United Kingdom","N","Yes (provided to all investors)",""
"951271","16002","DEUTSCHE BANK (CAYMAN) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"951271","15995","DEUTSCHE BANK (CAYMAN) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"951095","64694","KAUFMAN ROSSIN FUND SERVICES, LLC","MIAMI","Florida","United States","N","Yes (provided to all investors)",""
"950855","167363","STANDISH MANAGEMENT","BOSTON","Massachusetts","United States","N","Yes (provided to all investors)",""
"950861","66138","AZTEC FINANCIAL SERVICES (GUERNSEY) LIMITED","ST. PETER PORT","","Guernsey","N","Some (provided to some but not all investors)","THE ADMINISTRATOR SENDS ACCOUNT STATEMENTS TO NOMINEE SHAREHOLDERS WHO IN TURN FORWARD THE STATEMENTS TO THE UNDERLYING INVESTORS."
"950861","66139","AZTEC FINANCIAL SERVICES (GUERNSEY) LIMITED","ST. PETER PORT","","Guernsey","N","Some (provided to some but not all investors)","THE ADMINISTRATOR SENDS ACCOUNT STATEMENTS TO NOMINEE SHAREHOLDERS WHO IN TURN FORWARD THE STATEMENTS TO THE UNDERLYING INVESTORS."
"951140","67541","US BANCORP FUND SERVICES LLC","WEST BAY, GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"951140","46743","US BANCORP FUND SERVICES LLC","WEST BAY, GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"951140","65670","US BANCORP FUND SERVICES LLC","WEST BAY, GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"951484","167066","CIM FUND SERVICES LTD","PORT-LOUIS","","Mauritius","N","Yes (provided to all investors)",""
"951484","166271","CIM FUND SERVICES LTD","PORT LOUIS","","Mauritius","N","Yes (provided to all investors)",""
"951693","167196","HEDGESERV LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"951876","74164","CAPITAL ANALYTICS","DALLAS","Texas","United States","N","No (provided to no investors)","FUND FINANCIAL STATEMENTS AND OTHER REPORTING BY THE INVESTMENT MANAGER IS MADE AVAILABLE TO FUND INVESTORS BY THE FUND ADMINISTRATOR THROUGH A WEB PORTAL USING INVESTRAN."
"951876","74071","CAPITAL ANALYTICS","DALLAS","Texas","United States","N","No (provided to no investors)","FUND FINANCIAL STATEMENTS AND OTHER REPORTING BY THE INVESTMENT MANAGER IS MADE AVAILABLE TO FUND INVESTORS BY THE FUND ADMINISTRATOR THROUGH A WEB PORTAL USING INVESTRAN."
"951876","65984","CAPITAL ANALYTICS","DALLAS","Texas","United States","N","No (provided to no investors)","FUND FINANCIAL STATEMENTS AND OTHER REPORTING BY THE INVESTMENT MANAGER IS MADE AVAILABLE TO FUND INVESTORS BY THE FUND ADMINISTRATOR THROUGH A WEB PORTAL USING INVESTRAN."
"947985","64110","HEDGESERV LIMITED","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"951949","58422","SS&C TECHNOLOGIES","WINDSOR","Connecticut","United States","N","Yes (provided to all investors)",""
"940577","76380","U.S. BANK FUND SERVICES","HACKENSACK","New Jersey","United States","N","Yes (provided to all investors)",""
"940577","76378","U.S. BANK FUND SERVICES","HACKENSACK","New Jersey","United States","N","Yes (provided to all investors)",""
"940577","74122","U.S. BANK FUND SERVICES","HACKENSACK","New Jersey","United States","N","Yes (provided to all investors)",""
"945381","166953","TRIDENT TRUST COMPANY (MAURITIUS) LIMITED","PORT LOUIS","","Mauritius","N","Yes (provided to all investors)",""
"950022","167298","MORGAN STANLEY FUND SERVICES USA LLC","PURCHASE","New York","United States","N","Yes (provided to all investors)",""
"950022","167298","MORGAN STANLEY FUND SERVICES (BERMUDA) LTD","HAMILTON","","Bermuda","N","Yes (provided to all investors)",""
"952200","56957","SS&C TECHNOLOGIES, INC.","WINDSOR","Connecticut","United States","N","Yes (provided to all investors)",""
"952200","56956","SS&C TECHNOLOGIES, INC.","WINDSOR","Connecticut","United States","N","Yes (provided to all investors)",""
"952200","56954","SS&C TECHNOLOGIES, INC.","WINDSOR","Connecticut","United States","N","Yes (provided to all investors)",""
"949182","167455","SS&C TECHNOLOGIES, INC.","WINDSOR","Connecticut","United States","N","Yes (provided to all investors)",""
"950839","65404","CITCO FUND SERVICES (CAYMAN ISLANDS) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"950839","65404","CITCO (CANADA) INC.","TORONTO","","Canada","N","Yes (provided to all investors)",""
"950839","55706","CITCO FUND SERVICES (CAYMAN ISLANDS) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"950839","55706","CITCO (CANADA) INC.","TORONTO","","Canada","N","Yes (provided to all investors)",""
"950839","45579","CITCO FUND SERVICES (CAYMAN ISLANDS) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"950839","45579","CITCO (CANADA) INC.","TORONTO","","Canada","N","Yes (provided to all investors)",""
"952469","167104","QUINTILLION LIMITED","DUBLIN 2","","Ireland","N","Yes (provided to all investors)",""
"950422","29110","TMF MANAGEMENT (UK) LTD","LUTON","","United Kingdom","N","Yes (provided to all investors)",""
"950422","29087","TMF MANAGEMENT (UK) LTD","LUTON","","United Kingdom","N","Yes (provided to all investors)",""
"952493","39708","INTERNATIONAL FUND SERVICES A STATE STREET COMPANY","DUBLIN 2","","Ireland","N","Yes (provided to all investors)",""
"952493","39674","INTERNATIONAL FUND SERVICES A STATE STREET COMPANY","DUBLIN 2","","Ireland","N","Yes (provided to all investors)",""
"952493","39624","INTERNATIONAL FUND SERVICES A STATE STREET COMPANY","DUBLIN 2","","Ireland","N","Yes (provided to all investors)",""
"952535","58422","SS&C TECHNOLOGIES","WINDSOR","Connecticut","United States","N","Yes (provided to all investors)",""
"952523","12376","WELLS FARGO BANK, NATIONAL ASSOCIATION","COLUMBIA","Maryland","United States","N","Yes (provided to all investors)",""
"943523","167479","STANDISH MANAGEMENT, LLC","SANTA MONICA","California","United States","N","Yes (provided to all investors)",""
"952762","162202","BELASKO ADMINISTRATION LIMITED","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
"952762","162201","BELASKO ADMINISTRATION LIMITED","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
"952306","167519","ELIAN FUND SERVICES (JERSEY) LIMITED","ST HELIER","","Jersey","N","Yes (provided to all investors)",""
"952102","167474","AZTEC FINANCIAL SERVICES (JERSEY) LIMITED","JERSEY","","United Kingdom","N","Yes (provided to all investors)",""
"952102","167473","AZTEC FINANCIAL SERVICES (JERSEY) LIMITED","JERSEY","","United Kingdom","N","Yes (provided to all investors)",""
"952996","23257","TMF GROUP","AMSTERDAM","","Netherlands","N","No (provided to no investors)","NOT APPLICABLE"
"952996","75462","PERMIRA LUXEMBOURG S.A.R.L.","LUXEMBOURG","","Luxembourg","Y","No (provided to no investors)","NOT APPLICABLE"
"952996","73925","NORTHERN TRUST INTERNATIONAL FUND ADMINISTRATION SERVICES (GUERNSEY) LIMITED","ST. PETER PORT","","Guernsey","N","Some (provided to some but not all investors)","NOT APPLICABLE"
"952996","73924","NORTHERN TRUST INTERNATIONAL FUND ADMINISTRATION SERVICES (GUERNSEY) LIMITED","ST. PETER PORT","","Guernsey","N","Some (provided to some but not all investors)","NOT APPLICABLE"
"952996","73923","NORTHERN TRUST INTERNATIONAL FUND ADMINISTRATION SERVICES (GUERNSEY) LIMITED","ST. PETER PORT","","Guernsey","N","Some (provided to some but not all investors)","NOT APPLICABLE"
"952996","73922","NORTHERN TRUST INTERNATIONAL FUND ADMINISTRATION SERVICES (GUERNSEY) LIMITED","ST. PETER PORT","","Guernsey","N","Some (provided to some but not all investors)","NOT APPLICABLE"
"952996","73412","NORTHERN TRUST INTERNATIONAL FUND ADMINISTRATION SERVICES (GUERNSEY) LIMITED","ST. PETER PORT","","Guernsey","N","Some (provided to some but not all investors)","NOT APPLICABLE"
"952996","73411","NORTHERN TRUST INTERNATIONAL FUND ADMINISTRATION SERVICES (GUERNSEY) LIMITED","ST. PETER PORT","","Guernsey","N","Some (provided to some but not all investors)","NOT APPLICABLE"
"952996","73410","NORTHERN TRUST INTERNATIONAL FUND ADMINISTRATION SERVICES (GUERNSEY) LIMITED","ST. PETER PORT","","Guernsey","N","Some (provided to some but not all investors)","NOT APPLICABLE."
"952996","50780","NORTHERN TRUST INTERNATIONAL FUND ADMINISTRATION SERVICES (GUERNSEY) LIMITED","ST. PETER PORT","","Guernsey","N","Some (provided to some but not all investors)","NOT APPLICABLE"
"952996","50777","NORTHERN TRUST INTERNATIONAL FUND ADMINISTRATION SERVICES (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
