"FilingID","ReferenceID","Name of Auditing Firm","City","State","Country","Independent","PCAOB Registered","PCAOB Inspected"
"880303","68847","DELOITTE","LUXEMBOURG","","Luxembourg","Y","Y","Y"
"880303","68840","DELOITTE","LUXEMBOURG","","Luxembourg","Y","Y","Y"
"871933","37837","ERNST & YOUNG ET AUTRES","PARIS","","France","Y","Y","Y"
"871933","37785","ERNST & YOUNG ET AUTRES","PARIS","","France","Y","Y","Y"
"869016","32890","PRICEWATERHOUSECOOPERS CI LLP","ST HELIER","","Jersey","Y","Y","Y"
"869016","32777","PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y","Y"
"869016","60104","PRICEWATERHOUSECOOPERS","DUBLIN","","Ireland","Y","Y","Y"
"891318","40698","PRICEWATERHOUSECOOPERS","GEORGETOWN","","Cayman Islands","Y","Y","Y"
"891318","40597","PRICEWATERHOUSECOOPERS","GEORGETOWN","","Cayman Islands","Y","Y","Y"
"891318","40662","PRICEWATERHOUSECOOPERS","GEORGETOWN","","Cayman Islands","Y","Y","Y"
"891318","40638","PRICEWATERHOUSECOOPERS","GEORGETOWN","","Cayman Islands","Y","Y","Y"
"888276","69705","KPMG","TEL AVIV","","Israel","Y","Y","Y"
"888276","69700","KPMG","TEL AVIV","","Israel","Y","Y","Y"
"888276","59003","KPMG","TEL AVIV","","Israel","Y","Y","Y"
"888276","59004","KPMG","TEL AVIV","","Israel","Y","Y","Y"
"888276","34443","KPMG","TEL AVIV","","Israel","Y","Y","Y"
"888276","34430","KPMG","TEL AVIV","","Israel","Y","Y","Y"
"888276","34423","KPMG","TEL AVIV","","Israel","Y","Y","Y"
"888276","34412","KPMG","TEL AVIV","","Israel","Y","Y","Y"
"888276","34460","KPMG","TEL AVIV","","Israel","Y","Y","Y"
"888276","34359","KPMG","TEL AVIV","","Israel","Y","Y","Y"
"888276","39854","KPMG","TEL AVIV","","Israel","Y","Y","Y"
"888724","65008","ERNST & YOUNG LTD.","CAMANA BAY","","Cayman Islands","Y","Y","Y"
"889942","58839","RYAN & JURASKA CPA'S","CHICAGO","Illinois","United States","Y","Y","Y"
"889942","50278","MCGLADREY LLP","NEW YORK","New York","United States","Y","Y","Y"
"884743","45264","JAMES SERIO CPA","FRISCO","Texas","United States","Y","N",""
"879922","68627","SPICER JEFFRIES LLP","GREENWOOD VILLAGE","Colorado","United States","Y","Y","Y"
"879922","58807","SPICER JEFFRIES LLP","GREENWOOD VILLAGE","Colorado","United States","Y","Y","Y"
"891438","34573","BDO LLP","EPSOM","","United Kingdom","Y","Y","Y"
"891438","34617","BDO LLP","EPSOM","","United Kingdom","Y","Y","Y"
"891438","34469","BDO LLP","EPSOM","","United Kingdom","Y","Y","Y"
"883675","8831","PRICEWATERHOUSECOOPERS LLP","LONDON","","United Kingdom","N","Y","Y"
"883675","26598","PRICEWATERHOUSECOOPERS LLP","LONDON","","United Kingdom","N","Y","Y"
"883675","26591","PRICEWATERHOUSECOOPERS LLP","LONDON","","United Kingdom","N","Y","Y"
"883675","26500","PRICEWATERHOUSECOOPERS LLP","LONDON","","United Kingdom","N","Y","Y"
"883675","26497","PRICEWATERHOUSECOOPERS LLP","LONDON","","United Kingdom","N","Y","Y"
"883675","26492","PRICEWATERHOUSECOOPERS LLP","LONDON","","United Kingdom","N","Y","Y"
"883675","26488","PRICEWATERHOUSECOOPERS LLP","LONDON","","United Kingdom","N","Y","Y"
"883675","26486","PRICEWATERHOUSECOOPERS LLP","LONDON","","United Kingdom","N","Y","Y"
"883675","26483","PRICEWATERHOUSECOOPERS LLP","LONDON","","United Kingdom","N","Y","Y"
"883675","26480","PRICEWATERHOUSECOOPERS LLP","LONDON","","United Kingdom","N","Y","Y"
"883675","26479","PRICEWATERHOUSECOOPERS LLP","LONDON","","United Kingdom","N","Y","Y"
"883675","26473","PRICEWATERHOUSECOOPERS LLP","LONDON","","United Kingdom","N","Y","Y"
"883675","26470","PRICEWATERHOUSECOOPERS LLP","LONDON","","United Kingdom","N","Y","Y"
"883675","26467","PRICEWATERHOUSECOOPERS LLP","LONDON","","United Kingdom","N","Y","Y"
"883675","26465","PRICEWATERHOUSECOOPERS LLP","LONDON","","United Kingdom","N","Y","Y"
"883675","26463","PRICEWATERHOUSECOOPERS LLP","LONDON","","United Kingdom","N","Y","Y"
"883675","26461","PRICEWATERHOUSECOOPERS LLP","LONDON","","United Kingdom","N","Y","Y"
"883675","26455","PRICEWATERHOUSECOOPERS LLP","LONDON","","United Kingdom","N","Y","Y"
"883675","26452","PRICEWATERHOUSECOOPERS LLP","LONDON","","United Kingdom","N","Y","Y"
"883675","26443","PRICEWATERHOUSECOOPERS LLP","LONDON","","United Kingdom","N","Y","Y"
"883675","26441","PRICEWATERHOUSECOOPERS LLP","LONDON","","United Kingdom","N","Y","Y"
"883675","26436","PRICEWATERHOUSECOOPERS LLP","LONDON","","United Kingdom","N","Y","Y"
"883675","26422","PRICEWATERHOUSECOOPERS LLP","LONDON","","United Kingdom","N","Y","Y"
"883675","25687","PRICEWATERHOUSECOOPERS LLP","LONDON","","United Kingdom","N","Y","Y"
"883675","23524","PRICEWATERHOUSECOOPERS LLP","LONDON","","United Kingdom","N","Y","Y"
"889844","41362","SATTELL, JOHNSON, APPEL & CO., S.C.","MILWAUKEE","Wisconsin","United States","Y","N",""
"883826","43027","ERNST & YOUNG LLP","SAN FRANCISCO","California","United States","Y","Y","Y"
"883826","46360","ERNST & YOUNG LLP","SAN FRANCISCO","California","United States","Y","Y","Y"
"883826","46353","ERNST & YOUNG LLP","SAN FRANCISCO","California","United States","Y","Y","Y"
"883826","43057","ERNST & YOUNG LLP","SAN FRANCISCO","California","United States","Y","Y","Y"
"883826","42992","ERNST & YOUNG LLP","SAN FRANCISCO","California","United States","Y","Y","Y"
"883826","43046","ERNST & YOUNG LLP","SAN FRANCISCO","California","United States","Y","Y","Y"
"883826","43038","ERNST & YOUNG LLP","SAN FRANCISCO","California","United States","Y","Y","Y"
"883826","69081","ERNST & YOUNG LLP","SAN FRANCISCO","California","United States","Y","Y","Y"
"889809","69908","PRICEWATERHOUSECOOPERS LLP","CHICAGO","Illinois","United States","Y","Y","Y"
"881335","55922","PRICEWATERHOUSECOOPERS LLP","CHICAGO","Illinois","United States","Y","Y","Y"
"885587","63746","ROTHSTEIN KASS & COMPANY (CAYMAN)","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
"889235","32136","DELOITTE & TOUCHE LLP","NEW YORK","New York","United States","Y","Y","Y"
"891614","21685","BDO","SAN FRANCISCO","California","United States","Y","Y","Y"
"891565","40657","PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y","Y"
"891565","41517","PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y","Y"
"890262","37463","DELOITTE & TOUCHE LLP","NEW YORK","New York","United States","Y","Y","Y"
"891425","56539","DELOITTE LLP","ST HELIER","","Jersey","Y","N",""
"891425","56543","DELOITTE LLP","ST HELIER","","Jersey","Y","N",""
"875489","23307","KPMG LLP","NORFOLK","Virginia","United States","Y","Y","Y"
"882168","29493","ERNST & YOUNG LLP","NEW YORK","New York","United States","Y","Y","Y"
"882168","29434","ERNST & YOUNG LLP","NEW YORK","New York","United States","Y","Y","Y"
"882168","29460","ERNST & YOUNG LLP","NEW YORK","New York","United States","Y","Y","Y"
"891686","23319","KPMG LLP","NORFOLK","Virginia","United States","Y","Y","Y"
"878793","68949","MCGLADREY, LLP","BLUE BELL","Pennsylvania","United States","Y","Y","Y"
"878793","51630","MCGLADREY, LLP","BLUE BELL","Pennsylvania","United States","Y","Y","Y"
"878793","51625","MCGLADREY, LLP","BLUE BELL","Pennsylvania","United States","Y","Y","Y"
"867728","8162","PLANTE & MORAN PLLC","CHICAGO","Illinois","United States","Y","Y","Y"
"867728","8138","PLANTE & MORAN PLLC","CHICAGO","Illinois","United States","Y","Y","Y"
"867696","58913","PLANTE & MORAN PLLC","CHICAGO","Illinois","United States","Y","Y","Y"
"889061","53436","ANDREAS ESBERG & COMPANY LLC","NEW YORK","New York","United States","Y","N",""
"889061","53570","ANDREAS ESBERG & COMPANY LLC","NEW YORK","New York","United States","Y","N",""
"876140","56491","WITHUM SMITH AND BROWN","PRINCETON","New York","United States","Y","Y","Y"
"889754","26932","KPMG LLP","PORT LOUIS","","Mauritius","Y","Y","Y"
"887136","46368","ERNST & YOUNG","DALLAS","Texas","United States","Y","Y","Y"
"887136","45626","ERNST & YOUNG","DALLAS","Texas","United States","Y","Y","Y"
"881682","19416","SENSIBA SAN FELIPO","SAN JOSE","California","United States","Y","Y","Y"
"881682","19418","SENSIBA SAN FELIPO","SAN JOSE","California","United States","Y","Y","Y"
"884509","55900","KPMG AUDIT LIMITED","HAMILTON","","Bermuda","Y","Y","Y"
"875960","59250","MCGLADREY LLP","BALTIMORE","Maryland","United States","Y","Y","Y"
"875960","19126","MCGLADREY LLP","BALTIMORE","Maryland","United States","Y","Y","Y"
"875960","19136","MCGLADREY LLP","BALTIMORE","Maryland","United States","Y","Y","Y"
"875960","19085","MCGLADREY LLP","BALTIMORE","Maryland","United States","Y","Y","Y"
"875960","19114","MCGLADREY LLP","BALTIMORE","Maryland","United States","Y","Y","Y"
"875960","19124","MCGLADREY LLP","BALTIMORE","Maryland","United States","Y","Y","Y"
"875960","19138","MCGLADREY LLP","BALTIMORE","Maryland","United States","Y","Y","Y"
"875960","19084","MCGLADREY LLP","BALTIMORE","Maryland","United States","Y","Y","Y"
"875960","19140","MCGLADREY LLP","BALTIMORE","Maryland","United States","Y","Y","Y"
"883670","34811","KPMG MAURITIUS","PORT LOUIS","","Mauritius","Y","Y","Y"
"883670","33529","PLANTEMORAN","CHICAGO","Illinois","United States","Y","Y","Y"
"891976","58149","HOGANTAYLOR","TULSA","Oklahoma","United States","Y","Y","Y"
"892302","39515","SENSIBA SAN FILIPPO, LLP","SAN JOSE","California","United States","Y","Y","Y"
"885871","44354","GRANT THORNTON TAIYO ASG LLC","TOKYO","","Japan","Y","Y","N"
"885871","44355","GRANT THORNTON TAIYO ASG LLC","TOKYO","","Japan","Y","Y","N"
"878642","18777","KPMG","LONDON","","United Kingdom","Y","N",""
"878642","18760","KPMG","LONDON","","United Kingdom","Y","N",""
"878642","17785","KPMG","LONDON","","United Kingdom","Y","N",""
"878642","18742","KPMG","LONDON","","United Kingdom","Y","N",""
"892290","14610","ERNST & YOUNG LLP","PITTSBURGH","Pennsylvania","United States","Y","Y","Y"
"889847","2212","KPMG LLP","LOS ANGELES","California","United States","Y","Y","Y"
"890963","38082","ERNST & YOUNG","BALTIMORE","Maryland","United States","Y","Y","Y"
"890963","38070","ERNST & YOUNG","BALTIMORE","Maryland","United States","Y","Y","Y"
"890963","38048","ERNST & YOUNG","BALTIMORE","Maryland","United States","Y","Y","Y"
"890963","37986","ERNST & YOUNG","BALTIMORE","Maryland","United States","Y","Y","Y"
"890877","63465","ERNST & YOUNG","BALTIMORE","Maryland","United States","Y","Y","Y"
"890555","58607","PRICEWATERHOUSECOOPERS","HARTFORD","Connecticut","United States","Y","Y","Y"
"890555","18844","PRICEWATERHOUSECOOPERS","HARTFORD","Connecticut","United States","Y","Y","Y"
"890555","18837","PRICEWATERHOUSECOOPERS","HARTFORD","Connecticut","United States","Y","Y","Y"
"890555","18831","PRICEWATERHOUSECOOPERS","HARTFORD","Connecticut","United States","Y","Y","Y"
"890555","18916","PRICEWATERHOUSECOOPERS","HARTFORD","Connecticut","United States","Y","Y","Y"
"890555","18904","PRICEWATERHOUSECOOPERS","HARTFORD","Connecticut","United States","Y","Y","Y"
"892485","40385","EISNER AMPER (CAYMAN) LTD.","GEORGETOWN","","Cayman Islands","Y","Y","Y"
"865893","29606","BDO USA LLP","SAN FRANCISCO","California","United States","Y","Y","Y"
"865893","29600","BDO USA LLP","SAN FRANCISCO","California","United States","Y","Y","Y"
"865893","29595","BDO USA LLP","SAN FRANCISCO","California","United States","Y","Y","Y"
"892508","58607","PRICEWATERHOUSECOOPERS","HARTFORD","Connecticut","United States","Y","Y","Y"
"892508","18844","PRICEWATERHOUSECOOPERS","HARTFORD","Connecticut","United States","Y","Y","Y"
"892508","18837","PRICEWATERHOUSECOOPERS","HARTFORD","Connecticut","United States","Y","Y","Y"
"892508","18831","PRICEWATERHOUSECOOPERS","HARTFORD","Connecticut","United States","Y","Y","Y"
"892508","18916","PRICEWATERHOUSECOOPERS","HARTFORD","Connecticut","United States","Y","Y","Y"
"892508","18904","PRICEWATERHOUSECOOPERS","HARTFORD","Connecticut","United States","Y","Y","Y"
"866995","44686","BDO USA LLP","SAN FRANCISCO","California","United States","Y","Y","Y"
"873273","39455","BDO USA LLP","SAN FRANCISCO","California","United States","Y","Y","Y"
"873273","39467","BDO USA LLP","SAN FRANCISCO","California","United States","Y","Y","Y"
"891118","65431","PRICEWATERHOUSECOOPERS, LLP","SAN JOSE","California","United States","Y","Y","Y"
"892538","36576","FRIEDMAN, LLP","EAST HANOVER","New Jersey","United States","Y","Y","Y"
"889060","28475","MCGLADREY","OKLAHOMA CITY","Oklahoma","United States","Y","Y","Y"
"892550","64624","ERNST & YOUNG","NEW YORK","New York","United States","Y","Y","Y"
"889264","29718","MCGLADREY","OKLAHOMA CITY","Oklahoma","United States","Y","Y","Y"
"891982","51899","PRICEWATERHOUSECOOPERS","SAN JOSE","California","United States","Y","Y","Y"
"891982","34044","PRICEWATERHOUSECOOPERS","SAN JOSE","California","United States","Y","Y","Y"
"891982","34011","PRICEWATERHOUSECOOPERS","SAN JOSE","California","United States","Y","Y","Y"
"891982","33996","PRICEWATERHOUSECOOPERS","SAN JOSE","California","United States","Y","Y","Y"
"891982","33991","PRICEWATERHOUSECOOPERS","SAN JOSE","California","United States","Y","Y","Y"
"891982","33986","PRICEWATERHOUSECOOPERS","SAN JOSE","California","United States","Y","Y","Y"
"891982","33977","PRICEWATERHOUSECOOPERS","SAN JOSE","California","United States","Y","Y","Y"
"892162","18960","NOVOGRADAC & COMPANY LLP","CLEVELAND","Ohio","United States","Y","Y","Y"
"892407","51117","KAPLAN & COMPANY","NORTHBROOK","Illinois","United States","Y","N",""
"887945","32078","KPMG LLP","SAN DIEGO","California","United States","Y","Y","Y"
"887945","32067","KPMG LLP","SAN DIEGO","California","United States","Y","Y","Y"
"887945","29648","KPMG LLP","SAN DIEGO","California","United States","Y","Y","Y"
"889616","17526","FESNAK AND ASSOCIATES","BLUE BELL","California","United States","Y","Y","Y"
"889616","57994","FESNAK AND ASSOCIATES","BLUE BELL","California","United States","Y","Y","Y"
"889616","17522","FESNAK AND ASSOCIATES","BLUE BELL","Pennsylvania","United States","Y","Y","Y"
"885997","22067","SENSIBA SAN FILIPPO","PLEASANTON","California","United States","Y","Y","Y"
"885498","66364","MICHAEL COGLIANESE CPA PC","CHICAGO","Illinois","United States","Y","Y","Y"
"885498","66362","MICHAEL COGLIANESE CPA PC","CHICAGO","Illinois","United States","Y","Y","Y"
"885498","66323","MICHAEL COGLIANESE CPA PC","CHICAGO","Illinois","United States","Y","Y","Y"
"867969","68028","ERNST & YOUNG LTD","CAMANA BAY","","Cayman Islands","Y","Y","Y"
"867969","42554","ERNST & YOUNG LTD","CAMANA BAY","","Cayman Islands","Y","Y","Y"
"867969","42448","ERNST & YOUNG LTD","CAMANA BAY","","Cayman Islands","Y","Y","Y"
"892917","19272","KPMG LLP","SAN FRANCISCO","California","United States","Y","Y","Y"
"892917","25636","KPMG LLP","SAN FRANCISCO","California","United States","Y","Y","Y"
"892917","25623","KPMG LLP","SAN FRANCISCO","California","United States","Y","Y","Y"
"892653","37086","MORRISON, CONOVER & CLARK, CPAS","CHANDLER","Arizona","United States","Y","Y","Y"
"892653","36772","MORRISON, CONOVER & CLARK, CPAS","CHANDLER","Arizona","United States","Y","Y","Y"
"892653","37086","MOSS ADAMS, LLC, CPAS","SCOTTSDALE","Arizona","United States","Y","Y","Y"
"892653","36772","MOSS ADAMS, LLC, CPAS","SCOTTSDALE","Arizona","United States","Y","Y","Y"
"890482","1752","ERNST & YOUNG","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
"881320","25415","DELOITTE TOUCHE TOHMATSU","HONG KONG","","Hong kong","Y","Y","Y"
"881320","69783","DELOITTE TOUCHE TOHMATSU","HONG KONG","","Hong kong","Y","Y","Y"
"874630","22123","KPMG HONG KONG","HONG KONG","","Hong kong","Y","Y","Y"
"893014","19477","KPMG HONG KONG","HONG KONG","","Hong kong","Y","Y","Y"
"878915","65874","PRICEWATERHOUSECOOPERS","DALLAS","Texas","United States","Y","Y","Y"
"893027","42114","KPMG","MUNICH","","Germany","Y","Y","Y"
"893027","42103","KPMG","MUNICH","","Germany","Y","Y","Y"
"893027","42094","KPMG","MUNICH","","Germany","Y","Y","Y"
"893027","42127","KPMG","MUNICH","","Germany","Y","Y","Y"
"893027","42079","KPMG","MUNICH","","Germany","Y","Y","Y"
"874053","34602","PRICEWATERHOUSE COOPERS CI LLP","ST HELIER","","Jersey","Y","Y","Y"
"877795","52819","DELOITTE","MADRID","","Spain","Y","Y","Y"
"888920","67637","PRICEWATERHOUSECOOPERS","SHANGHAI","","China","Y","Y","Y"
"888920","67636","PRICEWATERHOUSECOOPERS","SHANGHAI","","China","Y","Y","Y"
"888920","67635","PRICEWATERHOUSECOOPERS","SHANGHAI","","China","Y","Y","Y"
"892144","30353","PRICE WATERHOUSE COOPERS","ST. HELIER","","Jersey","Y","Y","Y"
"893054","43629","BDO SEIDMAN","NEW YORK","New York","United States","Y","Y","Y"
"893065","30353","PRICE WATERHOUSE COOPERS","ST. HELIER","","Jersey","Y","Y","Y"
"876569","55221","KPMG LLP","NEW YORK","New York","United States","Y","Y","Y"
"890710","70449","KPMG, LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y","Y"
"880723","43386","KPMG MAURITIUS","EBENE","","Mauritius","Y","Y","Y"
"886193","1902","MARCUM, LLP","MELVILLE","New York","United States","Y","Y","Y"
"892816","59095","GRANT THORNTON","MILWAUKEE","Wisconsin","United States","Y","Y","Y"
"892816","42843","GRANT THORNTON","MILWAUKEE","Wisconsin","United States","Y","Y","Y"
"883221","66307","MCGLADREY","NEW YORK","New York","United States","Y","Y","Y"
"883221","60632","MCGLADREY LLP","NEW YORK","New York","United States","Y","Y","Y"
"883221","60663","MCGLADREY LLP","NEW YORK","New York","United States","Y","Y","Y"
"891036","20406","BURR PILGER MAYER","SAN FRANCISCO","California","United States","Y","Y","Y"
"873620","25211","EISNERAMPER (CAYMAN) LTD., A DIVISION OF EISNERAMPER LLP","GEORGETOWN","","Cayman Islands","Y","Y","Y"
"873620","25183","EISNERAMPER (CAYMAN) LTD., A DIVISION OF EISNERAMPER LLP","GEORGETOWN","","Cayman Islands","Y","Y","Y"
"873620","25158","EISNERAMPER (CAYMAN) LTD., A DIVISION OF EISNERAMPER LLP","GEORGETOWN","","Cayman Islands","Y","Y","Y"
"873620","25060","EISNERAMPER (CAYMAN) LTD., A DIVISION OF EISNERAMPER LLP","GEORGETOWN","","Cayman Islands","Y","Y","Y"
"873620","25038","EISNERAMPER LLP","NEW YORK","New York","United States","Y","Y","Y"
"873620","25028","EISNERAMPER LLP","NEW YORK","New York","United States","Y","Y","Y"
"873620","25018","EISNERAMPER LLP","NEW YORK","New York","United States","Y","Y","Y"
"873620","25009","EISNERAMPER LLP","NEW YORK","New York","United States","Y","Y","Y"
"873620","24978","EISNERAMPER LLP","NEW YORK","New York","United States","Y","Y","Y"
"873620","24840","EISNERAMPER LLP","NEW YORK","New York","United States","Y","Y","Y"
"873620","69366","EISNERAMPER (CAYMAN) LTD., A DIVISION OF EISNERAMPER LLP","GEORGETOWN","","Cayman Islands","Y","Y","Y"
"873620","69363","EISNERAMPER LLP","NEW YORK","New York","United States","Y","Y","Y"
"888123","27753","ERNST & YOUNG, CHARTERED ACCOUNTANTS","GEORGETOWN","","Cayman Islands","N","Y","Y"
"888123","27821","ERNST & YOUNG, CHARTERED ACCOUNTANTS","GEORGETOWN","","Cayman Islands","N","Y","Y"
"888123","27831","ERNST & YOUNG, CHARTERED ACCOUNTANTS","GEORGETOWN","","Cayman Islands","N","Y","Y"
"888123","27859","ERNST & YOUNG, CHARTERED ACCOUNTANTS","GEORGETOWN","","Cayman Islands","N","Y","Y"
"888123","27846","ERNST & YOUNG, CHARTERED ACCOUNTANTS","GEORGETOWN","","Cayman Islands","N","Y","Y"
"888123","27859","ERNST & YOUNG","DUBLIN","","Ireland","N","Y","Y"
"888123","27846","ERNST & YOUNG","DUBLIN","","Ireland","N","Y","Y"
"888123","27831","ERNST & YOUNG","DUBLIN","","Ireland","N","Y","Y"
"888123","27821","ERNST & YOUNG","DUBLIN","","Ireland","N","Y","Y"
"888123","27753","ERNST & YOUNG","DUBLIN","","Ireland","Y","Y","Y"
"887352","64093","ROTHSTEIN KASS","DALLAS","Texas","United States","Y","Y","Y"
"892185","19609","ARTHUR MORRIS & COMPANY LIMITED","HAMILTON","","Bermuda","Y","N",""
"892185","19601","ARTHUR MORRIS & COMPANY LIMITED","HAMILTON","","Bermuda","Y","N",""
"877107","60410","KPMG","NEW YORK","New York","United States","Y","Y","Y"
"877107","36660","KPMG","NEW YORK","New York","United States","Y","Y","Y"
"893297","19609","ARTHUR MORRIS & COMPANY LIMITED","HAMILTON","","Bermuda","Y","N",""
"893297","19601","ARTHUR MORRIS & COMPANY LIMITED","HAMILTON","","Bermuda","Y","N",""
"888664","38021","MONTGOMERY COSCIA GREILICH LLP","PLANO","Texas","United States","Y","Y","Y"
"888664","36729","MONTGOMERY COSCIA GREILICH LLP","PLANO","Texas","United States","Y","Y","Y"
"888664","37911","MONTGOMERY COSCIA GREILICH LLP","PLANO","Texas","United States","Y","Y","Y"
"888664","66430","MONTGOMERY COSCIA GREILICH LLP","PLANO","Texas","United States","Y","Y","Y"
"871618","42061","KPMG LLP","ROSELAND","New Jersey","United States","Y","Y","Y"
"865137","36610","KPMG","BEVERLY HILLS","California","United States","Y","Y","Y"
"891641","43658","SPICER JEFFRIES LLP","GREENWOOD VILLAGE","Colorado","United States","Y","Y","Y"
"891641","43659","SPICER JEFFRIES LLP","GREENWOOD VILLAGE","Colorado","United States","Y","Y","Y"
"893308","35078","RECONTA ERNST & YOUNG S.P.A.","MILAN","","Italy","Y","N",""
"893368","27894","EISNERAMPER LLP","JENKINTOWN","Pennsylvania","United States","Y","Y","Y"
"884031","56345","EISNER AMPER, LLP","SAN FRANCISCO","California","United States","Y","Y","Y"
"891603","65811","GRANT THORNTON LLP","KANSAS CITY","Missouri","United States","Y","Y","Y"
"887947","56895","EISNERAMPER LLP","SAN FRANCISCO","California","United States","Y","Y","Y"
"883387","57569","MOSS ADAMS LLP","LOS ANGELES","California","United States","Y","Y","Y"
"875349","56323","MCGLADREY LLP","BOSTON","Massachusetts","United States","Y","Y","Y"
"861376","67367","ERNST & YOUNG LLP","BOSTON","Massachusetts","United States","Y","Y","Y"
"893405","42859","MCGLADREY & PULLEN, LLP","BOSTON","Massachusetts","United States","Y","Y","Y"
"893405","42800","MCGLADREY & PULLEN, LLP","BOSTON","Massachusetts","United States","Y","Y","Y"
"893461","37216","ERNST & YOUNG LLP","AUSTIN","Texas","United States","Y","Y","Y"
"888941","29361","EISNERAMPER LLP","NEW YORK","New York","United States","Y","Y","Y"
"890145","37272","BDO","SAN FRANCISCO","California","United States","Y","Y","Y"
"890145","37229","BDO","SAN FRANCISCO","California","United States","Y","Y","Y"
"884088","42263","BDO USA, LLP","SAN FRANCISCO","California","United States","Y","Y","Y"
"884088","42283","BDO USA, LLP","SAN FRANCISCO","California","United States","Y","Y","Y"
"884088","41255","BDO USA, LLP","SAN FRANCISCO","California","United States","Y","Y","Y"
"893419","26472","EISNERAMPER LLP","JENKINTOWN","Pennsylvania","United States","Y","Y","Y"
"889671","41948","MCGLADREY & PULLEN LLP","RICHMOND","Virginia","United States","Y","Y","Y"
"893693","72444","KPMG LLP","BEVERLY HILLS","California","United States","Y","Y","Y"
"890760","66515","MCGLADREY, LLP","DENVER","Colorado","United States","Y","Y","Y"
"890760","66516","MCGLADREY LLP","DENVER","Colorado","United States","Y","Y","Y"
"893777","19551","PRICEWATERHOUSE COOPERS LLP","TORONTO","","Canada","Y","Y","Y"
"893777","18813","DELOITTE & TOUCHE LLP","LONDON","","United Kingdom","Y","Y","Y"
"889654","56354","ERNST WINTTER & ASSOCIATES","WALNUT CREEK","California","United States","Y","Y","N"
"889654","56346","ERNST WINTTER & ASSOCIATES","WALNUT CREEK","California","United States","Y","Y","N"
"878504","50971","ERNST & YOUNG","HONG KONG","","Hong kong","Y","Y","Y"
"878504","43383","ERNST & YOUNG","HONG KONG","","Hong kong","Y","Y","Y"
"878504","43382","ERNST & YOUNG","HONG KONG","","Hong kong","Y","Y","Y"
"892117","48903","ERNST AND YOUNG LLP","SINGAPORE","","Singapore","Y","Y","Y"
"893848","22995","PRICEWATERHOUSECOOPERS","HONG KONG","","Hong kong","Y","Y","Y"
"890518","59760","ERNST & YOUNG","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
"890518","59757","ERNST & YOUNG","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
"890518","32369","ERNST & YOUNG","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
"890518","32382","ERNST & YOUNG","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
"875824","58450","GRANT THORNTON","DUBLIN","","Ireland","Y","Y","Y"
"875824","28569","GRANT THORNTON","DUBLIN","","Ireland","Y","Y","Y"
"875824","26466","GRANT THORNTON","DUBLIN","","Ireland","Y","Y","Y"
"888935","42999","DELOITE ISRAEL","TEL AVIV","","Israel","Y","Y","Y"
"893852","72533","DELOITTE ISRAEL","TEL AVIV","","Israel","Y","Y","Y"
"893854","35835","PRICEWATERHOUSE COOPERS","ST.PETER PORT","","Guernsey","Y","Y","Y"
"893854","39990","PRICEWATERHOUSE COOPERS","ST PETER PORT","","Guernsey","Y","Y","Y"
"888264","62260","PRICEWATERHOUSECOOPERS","BALTIMORE","Maryland","United States","Y","Y","Y"
"888264","62254","PRICEWATERHOUSE COOPERS","BALTIMORE","Maryland","United States","Y","Y","Y"
"893907","58450","GRANT THORNTON","DUBLIN","","Ireland","Y","Y","Y"
"893907","28569","GRANT THORNTON","DUBLIN","","Ireland","Y","Y","Y"
"893907","26466","GRANT THORNTON","DUBLIN","","Ireland","Y","Y","Y"
"888374","34614","JOSEPH DECOSIMO & CO. PLLC","MEMPHIS","Tennessee","United States","Y","Y","Y"
"888374","34669","JOSEPH DECOSIMO & CO. PLLC","MEMPHIS","Tennessee","United States","Y","Y","Y"
"893899","33163","PRICEWATERHOUSECOOPERS","HARTFORD","Connecticut","United States","Y","Y","Y"
"888202","32761","LIPCHITZ & ASSOCIATES","KESWICK","","Canada","Y","N",""
"893887","17010","KPMG","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
"892822","24589","SENSIBA SAN FILIPPO LLP","SAN MATEO","California","United States","Y","Y","Y"
"872988","69834","KPMG","DUBLIN","","Ireland","Y","Y","Y"
"885008","2235","ERNST & YOUNG","CALGARY, ALBERTA","","Canada","Y","Y","Y"
"885008","2234","ERNST & YOUNG","CALGARY, ALBERTA","","Canada","Y","Y","Y"
"885008","2230","ERNST & YOUNG","CALGARY, ALBERTA","","Canada","Y","Y","Y"
"885008","47222","ERNST & YOUNG","CALGARY, ALBERTA","","Canada","Y","Y","Y"
"866973","30556","BDO USA LLP","SAN FRANCISCO","California","United States","Y","Y","Y"
"884655","26429","COHNREZNICK LLP","NEW YORK","New York","United States","Y","Y","Y"
"889166","30078","ERNST & YOUNG LLP","NASSAU","","Bahamas, The","Y","Y","Y"
"894075","18685","DELOITTE","ST HELIER","","Jersey","N","N",""
