"FilingID","ReferenceID","Name of Administrator","City","State","Country","Related Person","Statements","Who Sends Statements"
"613430","16187","MORGAN STANLEY FUND SERVICES (BERMUDA) LTD.","HAMILTON","","BERMUDA","N","Yes (provided to all investors)",""
"613430","15869","MORGAN STANLEY FUND SERVICES USA LLC","PURCHASE","New York","UNITED STATES","N","Yes (provided to all investors)",""
"613430","15864","MORGAN STANLEY FUND SERVICES USA LLC","PURCHASE","New York","UNITED STATES","N","Yes (provided to all investors)",""
"613430","15896","MORGAN STANLEY FUND SERVICES USA LLC","PURCHASE","New York","UNITED STATES","N","Yes (provided to all investors)",""
"613430","15789","MORGAN STANLEY FUND SERVICES (BERMUDA) LTD.","HAMILTON","","BERMUDA","N","Yes (provided to all investors)",""
"612497","15082","SCHWARTZ & COMPANY LLP","BELLMORE","New York","UNITED STATES","N","No (provided to no  
investors)","BRADLEY MATTHEW ANDERSON"
"612497","14635","SCHWARTZ & COMPANY LLP","BELLMORE","New York","UNITED STATES","N","No (provided to no  
investors)","BRADLEY MATTHEW ANDERSON"
"609333","9111","LANGHAM HALL HONG KONG LIMITED","HONG KONG","","HONG KONG","N","Yes (provided to all investors)",""
"598305","8879","HEDGESERV LIMITED","DUBLIN","","IRELAND ","N","Yes (provided to all investors)",""
"598427","3217","J.P. MORGAN PRIVATE EQUITY FUND SERVICES","NEW YORK","New York","UNITED STATES","N","Yes (provided to all investors)",""
"598427","3228","J.P. MORGAN PRIVATE EQUITY FUND SERVICES","NEW YORK","New York","UNITED STATES","N","Yes (provided to all investors)",""
"601868","4729","CREDIT SUISSE ADMINISTRATION SERVICES (IRELAND) LTD","DUBLIN","","IRELAND ","N","Yes (provided to all investors)",""
"609141","8979","STRATEGIC FUND SERVICES","ISELIN","New Jersey","UNITED STATES","N","Yes (provided to all investors)",""
"609141","9008","STRATEGIC FUND SERVICES","ISELIN","New Jersey","UNITED STATES","N","Yes (provided to all investors)",""
"598985","3484","LEVERPOINT MANAGEMENT LLC","CLIFTON PARK","New York","UNITED STATES","N","Yes (provided to all investors)",""
"598985","10803","LEVERPOINT MANAGEMENT LLC","CLIFTON PARK","New York","UNITED STATES","N","Yes (provided to all investors)",""
"610826","16335","STATE STREET FUND SERVICE (HONG KONG) LIMITED","HONG KONG","","HONG KONG","N","Yes (provided to all investors)",""
"610826","12277","STATE STREET FUND SERVICE (HONG KONG) LIMITED","HONG KONG","","HONG KONG","N","Yes (provided to all investors)",""
"613613","15959","STANDISH MANAGEMENT","SAN FRANCISCO","California","UNITED STATES","N","Yes (provided to all investors)",""
"609885","13325","LACROSSE GLOBAL FUND SERVICES, LLC","EDINA","Minnesota","UNITED STATES","N","Yes (provided to all investors)",""
"610993","15108","CREDERIAN FUND SERVICES","MEDIA","Pennsylvania","UNITED STATES","N","Yes (provided to all investors)",""
