"FilingID","ReferenceID","Name of Adviser","SEC File Number","CRD Number"
"1019916","16606","STIRLING SQUARE CAPITAL PARTNERS ADVISERS LIMITED","",""
"1019916","16616","STIRLING SQUARE CAPITAL PARTNERS SECOND FUND ADVISERS LIMITED","",""
"1019916","77568","STIRLING SQUARE CAPITAL PARTNERS THIRD FUND ADVISERS LIMITED","",""
"1021760","4128","SOTHIC CAPITAL MANAGEMENT (CAYMAN) LIMITED","",""
"1021769","169046","ARCUS INVESTMENT LIMITED","802-76646","162196"
"1021769","169047","ARCUS INVESTMENT LIMITED","802-76646","162196"
"1021769","169043","ARCUS INVESTMENT LIMITED","802-76646","162196"
"1021769","169044","ARCUS INVESTMENT LIMITED","802-76646","162196"
"1021769","169045","ARCUS INVESTMENT LIMITED","802-76646","162196"
"1023226","55022","DRUG ROYALTY III GP, LLC","",""
"1023226","42357","RMF 2 CO-INVESTMENT IM, LTD.","",""
"1016441","177942","KURAMO CAPITAL MAURITIUS LLC","",""
"1025792","120518","JAMES CAIRD ASSET MANAGEMENT LIMITED","802-76335","163676"
"1018958","33864","UTI VENTURE FUNDS MANAGEMENT COMPANY PRIVATE LIMITED","",""
"1027080","57745","CREADOR MANAGEMENT COMPANY I LTD","",""
"1027080","77731","CREADOR MANAGEMENT COMPANY II LTD","",""
"1027080","57744","CREADOR MANAGEMENT COMPANY II LTD","",""
"1027080","57742","CREADOR MANAGEMENT COMPANY I LTD","",""
"1027080","164164","CREADOR MANAGEMENT III LTD","",""
