"FilingID","ReferenceID","Foreign Regulatory Authority"
1040903,175106,"Cayman Islands - Cayman Islands Monetary Authority"
1040903,23675,"Cayman Islands - Cayman Islands Monetary Authority"
1054845,55571,"Guernsey - Guernsey Financial Services Commission"
1054845,4725,"Mauritius, Republic of - Financial Services Commission"
1054845,6841,"Jersey - Jersey Financial Services Commission"
1042063,179716,"Cayman Islands - Cayman Islands Monetary Authority"
1042063,180346,"Cayman Islands - Cayman Islands Monetary Authority"
1049750,3474,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1044165,168015,"Cayman Islands - Cayman Islands Monetary Authority"
1045515,39801,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1045515,49485,"Ireland -  Central Bank of Ireland"
1054600,28572,"Ireland -  Central Bank of Ireland"
1043919,176102,"Other - CHILE - SUPERITENDEN OF INSURANCE AND SECURITIES"
1043919,63730,"Other - CHILE -  SUPERINTENDENCE OF INSURANCE AND SECURITIES"
1043201,179831,"Cayman Islands - Cayman Islands Monetary Authority"
1043923,35615,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1045524,178193,"Cayman Islands - Cayman Islands Monetary Authority"
1046747,46787,"Cayman Islands - Cayman Islands Monetary Authority"
1042297,67656,"Cayman Islands - Cayman Islands Monetary Authority"
1046037,180105,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1052182,172939,"Other - CAYMAN ISLANDS MONETARY AUTHORITY (CIMA)"
1054884,28572,"Ireland -  Central Bank of Ireland"
1046699,46018,"Ireland -  Central Bank of Ireland"
1053561,137740,"Cayman Islands - Cayman Islands Monetary Authority"
1053561,141735,"Cayman Islands - Cayman Islands Monetary Authority"
1043630,178278,"Cayman Islands - Cayman Islands Monetary Authority"
1043630,178285,"Cayman Islands - Cayman Islands Monetary Authority"
1041833,177332,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1041833,179694,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1036018,179973,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1036018,179971,"United Kingdom - Financial Conduct Authority"
1036018,179972,"United Kingdom - Financial Conduct Authority"
1048992,180359,"Cayman Islands - Cayman Islands Monetary Authority"
1053778,167703,"United Kingdom - Financial Conduct Authority"
1055664,64504,"Cayman Islands - Cayman Islands Monetary Authority"
1055664,64503,"Cayman Islands - Cayman Islands Monetary Authority"
1055664,64490,"Cayman Islands - Cayman Islands Monetary Authority"
1055664,64505,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1055664,180259,"Ireland -  Central Bank of Ireland"
1046651,27067,"Jersey - Jersey Financial Services Commission"
1046260,21570,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1046260,21456,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1047246,179776,"Guernsey - Guernsey Financial Services Commission"
1057773,174741,"Canada - Manitoba Securities Commission"
1057773,174741,"Canada - New Brunswick Securities Commission"
1057773,72711,"India - Securities and Exchange Board of India"
1057773,174741,"Canada - Quebec, Financial Markets Authority"
1057773,174741,"Canada - Saskatchewan Financial Services Commission"
1057773,174741,"Canada - Ontario Securities Commission"
1057773,174741,"Canada - Nova Scotia Securities Commission"
1057773,174741,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1057773,174741,"Canada - British Columbia Securities Commission"
1057773,174741,"Canada - Alberta Securities Commission"
1057773,72800,"Canada - Saskatchewan Financial Services Commission"
1057773,72800,"Canada - Quebec, Financial Markets Authority"
1057773,72800,"Canada - Ontario Securities Commission"
1057773,72800,"Canada - Nova Scotia Securities Commission"
1057773,72800,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1057773,72800,"Canada - Manitoba Securities Commission"
1057773,72800,"Canada - New Brunswick Securities Commission"
1057773,72800,"Canada - British Columbia Securities Commission"
1057773,72800,"Canada - Alberta Securities Commission"
1057773,61296,"Canada - Saskatchewan Financial Services Commission"
1057773,61296,"Canada - Quebec, Financial Markets Authority"
1057773,61296,"Canada - Ontario Securities Commission"
1057773,61296,"Canada - Nova Scotia Securities Commission"
1057773,61296,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1057773,61296,"Canada - New Brunswick Securities Commission"
1057773,61296,"Canada - Manitoba Securities Commission"
1057773,61296,"Canada - British Columbia Securities Commission"
1057773,61296,"Canada - Alberta Securities Commission"
1057773,45133,"Canada - New Brunswick Securities Commission"
1057773,45133,"Canada - Manitoba Securities Commission"
1057773,45133,"Canada - British Columbia Securities Commission"
1057773,45133,"Canada - Alberta Securities Commission"
1057773,25291,"Canada - Saskatchewan Financial Services Commission"
1057773,25291,"Canada - Quebec, Financial Markets Authority"
1057773,25291,"Canada - Ontario Securities Commission"
1057773,25291,"Canada - Nova Scotia Securities Commission"
1057773,25291,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1057773,25291,"Canada - New Brunswick Securities Commission"
1057773,25291,"Canada - Manitoba Securities Commission"
1057773,25291,"Canada - Alberta Securities Commission"
1057773,25291,"Canada - British Columbia Securities Commission"
1057773,25290,"Canada - Saskatchewan Financial Services Commission"
1057773,25290,"Canada - Quebec, Financial Markets Authority"
1057773,25290,"Canada - Ontario Securities Commission"
1057773,25290,"Canada - Nova Scotia Securities Commission"
1057773,25290,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1057773,25290,"Canada - New Brunswick Securities Commission"
1057773,25290,"Canada - Manitoba Securities Commission"
1057773,25290,"Canada - British Columbia Securities Commission"
1057773,25290,"Canada - Alberta Securities Commission"
1057773,25289,"Canada - Saskatchewan Financial Services Commission"
1057773,25289,"Canada - Quebec, Financial Markets Authority"
1057773,25289,"Canada - Ontario Securities Commission"
1057773,25289,"Canada - Nova Scotia Securities Commission"
1057773,25289,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1057773,25289,"Canada - New Brunswick Securities Commission"
1057773,25289,"Canada - Manitoba Securities Commission"
1057773,25289,"Canada - British Columbia Securities Commission"
1057773,25289,"Canada - Alberta Securities Commission"
1057773,25273,"Canada - Saskatchewan Financial Services Commission"
1057773,25273,"Canada - Quebec, Financial Markets Authority"
1057773,25273,"Canada - Ontario Securities Commission"
1057773,25273,"Canada - Nova Scotia Securities Commission"
1057773,25273,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1057773,25273,"Canada - New Brunswick Securities Commission"
1057773,25273,"Canada - Manitoba Securities Commission"
1057773,25273,"Canada - British Columbia Securities Commission"
1057773,25273,"Canada - Alberta Securities Commission"
1057773,25268,"Canada - Saskatchewan Financial Services Commission"
