"FilingID","ReferenceID","Name of Prime Broker","SEC Number","CRD Number","City","State","Country","Custodian"
"1024732","32066","BNP PARIBAS, LONDON BRANCH","","","LONDON","","United Kingdom","Y"
"1020155","67743","MAXIM GROUP LLC","8-65337","120708","NEW YORK","New York","United States","N"
"994238","46249","GLOBAL PRIME PARTNERS LTD","","","LONDON","","United Kingdom","Y"
"1025535","167329","MORGAN, STANLEY & CO. INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"1023141","54982","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"1023141","54982","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"1023141","54982","UBS AG","","","LONDON","","United Kingdom","Y"
"1025463","2655","UBS AG","","","LONDON","","United Kingdom","Y"
"1025463","2655","MORGAN STANLEY & CO.  INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"1025190","65809","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"1025190","65809","BTIG, LLC","8-65473","122225","NEW YORK","New York","United States","N"
"1004922","145733","JEFFERIES LLC","8-15074","2347","NEW YORK","New York","United States","N"
"1026212","175728","MORGAN STANLEY & CO. LLC","8-15869","8209","SAN FRANCISCO","California","United States","Y"
"1026212","76423","MORGAN STANLEY & CO. LLC","8-15869","8209","SAN FRANCISCO","California","United States","Y"
"1026212","54506","MORGAN STANLEY & CO. LLC","8-15869","8209","SAN FRANCISCO","California","United States","Y"
"1026311","178359","UBS AG","","","LONDON","","United Kingdom","Y"
"1026311","178359","JP MORGAN SECURITIES PLC","","","LONDON","","United Kingdom","Y"
"1026963","178359","UBS AG","","","LONDON","","United Kingdom","Y"
"1026963","178359","JP MORGAN SECURITIES PLC","","","LONDON","","United Kingdom","Y"
"1026978","32149","BNP PARIBAS, LONDON BRANCH","","","LONDON","","United Kingdom","Y"
"1026978","32149","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","8-7221","7691","NEW YORK","New York","United States","Y"
"1026978","32149","MERRILL LYNCH INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"1026978","32066","BARCLAYS CAPITAL INC.","8-41342","19714","NEW YORK","New York","United States","Y"
"1026978","32149","BARCLAYS CAPITAL INC.","8-41342","19714","NEW YORK","New York","United States","Y"
"1026978","32149","UBS AG, LONDON BRANCH","","","LONDON","","United Kingdom","Y"
"1026978","32066","BARCLAYS BANK PLC","","","LONDON","","United Kingdom","Y"
"1026978","32066","CREDIT SUISSE SECURITIES (EUROPE) LTD","","","LONDON","","United Kingdom","Y"
"1026978","32066","UBS AG, LONDON BRANCH","","","LONDON","","United Kingdom","Y"
"1026978","32149","BARCLAYS CAPITAL SECURITES LIMITED","","","LONDON","","United Kingdom","Y"
"1026978","32066","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","8-7221","7691","NEW YORK","New York","United States","Y"
"1026978","32066","MERRILL LYNCH INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"1026978","32066","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1026978","32066","BARCLAYS CAPITAL SECURITES LIMITED","","","LONDON","","United Kingdom","Y"
"1026978","32149","BARCLAYS BANK PLC","","","LONDON","","United Kingdom","Y"
"1026978","32066","BNP PARIBAS, LONDON BRANCH","","","LONDON","","United Kingdom","Y"
"1026904","58256","CANTOR FITZGERALD & CO.","8-201","134","NEW YORK","New York","United States","N"
"1010691","162222","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1010691","162222","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1008213","42794","MORGAN STANLEY & CO. LLC","8-15869","8209","BOSTON","Massachusetts","United States","Y"
"1008213","42744","MORGAN STANLEY & CO. LLC","8-15869","8209","BOSTON","Massachusetts","United States","Y"
"1008213","42733","MORGAN STANLEY & CO. LLC","8-15869","8209","BOSTON","Massachusetts","United States","Y"
"1008213","42751","MORGAN STANLEY & CO. LLC","8-15869","8209","BOSTON","Massachusetts","United States","Y"
"1008213","42647","MORGAN STANLEY & CO. LLC","8-15869","8209","BOSTON","Massachusetts","United States","Y"
"1008213","42782","MORGAN STANLEY & CO. LLC","8-15869","8209","BOSTON","Massachusetts","United States","Y"
"1008213","53759","MORGAN STANLEY & CO. LLC","8-15869","8209","BOSTON","Massachusetts","United States","Y"
"1008213","53767","MORGAN STANLEY & CO. LLC","8-15869","8209","BOSTON","Massachusetts","United States","Y"
"1012009","177351","BTIG, LLC","8-65473","122225","SAN FRANCISCO","California","United States","N"
"1021209","64147","BNP PARIBAS PRIME BROKERAGE, INC.","8-40490","24962","CHICAGO","Illinois","United States","Y"
"1021209","64142","BNP PARIBAS PRIME BROKERAGE, INC.","8-40490","24962","CHICAGO","Illinois","United States","Y"
"1019430","166837","MORGAN STANLEY & CO INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"1025296","170160","DEUTSCHE BANK AG, LONDON","","","LONDON","","United Kingdom","Y"
"1025296","170159","DEUTSCHE BANK AG, LONDON","","","LONDON","","United Kingdom","Y"
"1025296","171055","DEUTSCHE BANK AG, LONDON","","","LONDON","","United Kingdom","Y"
"1025296","171050","DEUTSCHE BANK AG, LONDON","","","LONDON","","United Kingdom","Y"
"1025296","49286","DEUTSCHE BANK AG, LONDON","","","LONDON","","United Kingdom","Y"
"1025296","49013","DEUTSCHE BANK AG, LONDON","","","LONDON","","United Kingdom","Y"
"1025296","49012","DEUTSCHE BANK AG, LONDON","","","LONDON","","United Kingdom","Y"
"1025296","13325","DEUTSCHE BANK AG, LONDON","","","LONDON","","United Kingdom","Y"
"1025296","57719","DEUTSCHE BANK AG, LONDON","","","LONDON","","United Kingdom","Y"
"972882","169233","DEUTSCHE BANK AG","","","JOHANNESBURG","","South Africa","Y"
"972882","169266","PEREGRINE EQUITIES (PTY) LIMITED","","","SANDON","","South Africa","Y"
"1016726","54183","CITIGROUP GLOBAL MARKETS LIMITED","","","LONDON","","United Kingdom","Y"
"1016726","177576","DEUTSCHE BANK AG","","","LONDON","","United Kingdom","Y"
"1016726","177576","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"1016726","177574","DEUTSCHE BANK AG","","","LONDON","","United Kingdom","Y"
"1016726","177574","UBS AG","","","LONDON","","United Kingdom","Y"
"1016726","177574","MORGAN STANLEY & CO. INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"1016726","168079","CITIGROUP GLOBAL MARKETS LIMITED","","","LONDON","","United Kingdom","Y"
"1016726","177672","DEUTSCHE BANK AG","","","LONDON","","United Kingdom","Y"
"1016726","177672","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"1016726","177672","UBS AG","","","LONDON","","United Kingdom","Y"
"1016726","177672","MORGAN STANLEY & CO. INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"1016726","177672","BARCLAYS CAPITAL INC.","","","NEW YORK","New York","United States","Y"
"1016726","177672","HSBC BANK PLC","","","LONDON","","United Kingdom","Y"
"1016726","177672","JP MORGAN SECURITIES PLC","","","LONDON","","United Kingdom","Y"
"1016726","177672","MERRILL LYNCH INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"1016726","177576","UBS AG","","","LONDON","","United Kingdom","Y"
"1016726","177672","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"1016726","177576","MORGAN STANLEY & CO. INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"1016726","177676","DEUTSCHE BANK AG","","","LONDON","","United Kingdom","Y"
"1016726","177676","UBS AG","","","LONDON","","United Kingdom","Y"
"1016726","177731","JP MORGAN SECURITIES PLC","","","LONDON","","United Kingdom","Y"
"1016726","177731","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"1016726","177731","BARCLAYS CAPITAL INC.","","","NEW YORK","New York","United States","Y"
"1016726","177731","MERRILL LYNCH INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"1016726","177731","DEUTSCHE BANK AG","","","LONDON","","United Kingdom","Y"
"1016726","177731","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"1016726","177731","UBS AG","","","LONDON","","United Kingdom","Y"
"1016726","177731","MORGAN STANLEY & CO. INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"1016726","34858","CITIGROUP GLOBAL MARKETS LIMITED","","","LONDON","","United Kingdom","Y"
"1016726","35456","CITIGROUP GLOBAL MARKETS LIMITED","","","LONDON","","United Kingdom","Y"
"1016726","35294","CITIGROUP GLOBAL MARKETS LIMITED","","","LONDON","","United Kingdom","Y"
"1016726","35256","CITIGROUP GLOBAL MARKETS LIMITED","","","LONDON","","United Kingdom","Y"
"1016726","35353","CITIGROUP GLOBAL MARKETS LIMITED","","","LONDON","","United Kingdom","Y"
"1016726","64347","CITIGROUP GLOBAL MARKETS LIMITED","","","LONDON","","United Kingdom","Y"
"1016726","177725","JP MORGAN SECURITIES PLC","","","LONDON","","United Kingdom","Y"
"1016726","177725","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"1016726","177725","MERRILL LYNCH INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"1016726","177725","BARCLAYS CAPITAL INC.","","","NEW YORK","New York","United States","Y"
"1016726","177725","DEUTSCHE BANK AG","","","LONDON","","United Kingdom","Y"
"1016726","177725","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"1016726","177725","UBS AG","","","LONDON","","United Kingdom","Y"
"1016726","177725","MORGAN STANLEY & CO INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"1016726","35256","HSBC BANK PLC","","","LONDON","","United Kingdom","Y"
"1016726","35256","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"1016726","35353","JP MORGAN SECURITIES PLC","","","LONDON","","United Kingdom","Y"
"1016726","168079","MERRILL LYNCH INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"1016726","168079","DEUTSCHE BANK AG","","","LONDON","","United Kingdom","Y"
"1016726","168079","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"1016726","54183","HSBC BANK PLC","","","LONDON","","United Kingdom","Y"
"1016726","54183","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"1016726","35456","JP MORGAN SECURITIES PLC","","","LONDON","","United Kingdom","Y"
"1016726","35456","HSBC BANK PLC","","","LONDON","","United Kingdom","Y"
"1016726","35456","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"1016726","34858","HSBC BANK PLC","","","LONDON","","United Kingdom","Y"
"1016726","34858","JP MORGAN SECURITIES PLC","","","LONDON","","United Kingdom","Y"
"1016726","34858","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"1016726","35353","HSBC BANK PLC","","","LONDON","","United Kingdom","Y"
"1016726","35353","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"1016726","35294","HSBC BANK PLC","","","LONDON","","United Kingdom","Y"
"1016726","35294","JP MORGAN SECURITIES PLC","","","LONDON","","United Kingdom","Y"
"1016726","35294","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"1016726","54183","MERRILL LYNCH INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"1016726","54183","DEUTSCHE BANK AG","","","LONDON","","United Kingdom","Y"
"1016726","54183","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"1016726","54183","UBS AG","","","LONDON","","United Kingdom","Y"
"1016726","54183","MORGAN STANLEY & CO. INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"1016726","35256","JP MORGAN SECURITIES PLC","","","LONDON","","United Kingdom","Y"
"1016726","35353","DEUTSCHE BANK AG","","","LONDON","","United Kingdom","Y"
"1016726","35294","MERRILL LYNCH INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"1016726","35353","MERRILL LYNCH INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"1016726","64347","DEUTSCHE BANK AG","","","LONDON","","United Kingdom","Y"
"1016726","64347","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"1016726","64347","UBS AG","","","LONDON","","United Kingdom","Y"
"1016726","64347","MORGAN STANLEY & CO. INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"1016726","54183","JP MORGAN SECURITIES PLC","","","LONDON","","United Kingdom","Y"
"1016726","64347","BARCLAYS CAPITAL INC.","","","NEW YORK","New York","United States","Y"
"1016726","54183","BARCLAYS CAPITAL INC.","","","NEW YORK","New York","United States","Y"
"1016726","34858","BARCLAYS CAPITAL INC.","","","NEW YORK","New York","United States","Y"
"1016726","35294","BARCLAYS CAPITAL INC.","","","NEW YORK","New York","United States","Y"
"1016726","35256","BARCLAYS CAPITAL INC.","","","NEW YORK","New York","United States","Y"
"1016726","35456","BARCLAYS CAPITAL INC.","","","NEW YORK","New York","United States","Y"
"1016726","35294","DEUTSCHE BANK AG","","","LONDON","","United Kingdom","Y"
"1016726","35294","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"1016726","35294","UBS AG","","","LONDON","","United Kingdom","Y"
"1016726","35294","MORGAN STANLEY & CO INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"1016726","35353","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"1016726","35353","UBS AG","","","LONDON","","United Kingdom","Y"
"1016726","35256","MERRILL LYNCH INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"1016726","35256","DEUTSCHE BANK AG","","","LONDON","","United Kingdom","Y"
"1016726","35256","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"1016726","35256","UBS AG","","","LONDON","","United Kingdom","Y"
"1016726","35256","MORGAN STANLEY & CO. INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"1016726","35353","MORGAN STANLEY & CO INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"1016726","34858","MERRILL LYNCH INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"1016726","34858","DEUTSCHE BANK AG","","","LONDON","","United Kingdom","Y"
"1016726","34858","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"1016726","34858","UBS AG","","","LONDON","","United Kingdom","Y"
"1016726","34858","MORGAN STANLEY & CO. INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"1016726","35456","MERRILL LYNCH INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"1016726","35456","DEUTSCHE BANK AG","","","LONDON","","United Kingdom","Y"
"1016726","35353","BARCLAYS CAPITAL INC.","","","NEW YORK","New York","United States","Y"
"1016726","35456","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"1016726","35456","UBS AG","","","LONDON","","United Kingdom","Y"
"1016726","35456","MORGAN STANLEY & CO. INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"1016726","35456","MORGAN STANLEY & COMPANY LLC","","","NEW YORK","New York","United States","Y"
"1016726","35256","MORGAN STANLEY & CO. LLC","","","NEW YORK","New York","United States","Y"
"1016726","64347","HSBC BANK PLC","","","LONDON","","United Kingdom","Y"
"1016726","54185","MERRILL LYNCH INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"1016726","64347","JP MORGAN SECURITIES PLC","","","LONDON","","United Kingdom","Y"
"1016726","64347","MERRILL LYNCH INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"1016726","64347","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"1020864","6853","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1020864","6853","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"1013786","44777","NEWEDGE USA, LLC","8-47023","36118","NEW YORK","New York","United States","Y"
"1013786","44777","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"1018087","53841","INTERACTIVE BROKERS LLC","8-47257","36418","GREENWICH","Connecticut","United States","Y"
"1018087","53841","CHARLES SCHWAB & CO., INC.","8-16514","5393","GREENWICH","Connecticut","United States","Y"
"1024312","159086","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"1025549","29366","SVENSKA HANDELSBANKEN AB","","","STOCKHOLM","","Sweden","Y"
"1025549","23142","SVENSKA HANDELSBANKEN AB","","","STOCKHOLM","","Sweden","Y"
"1025549","23138","SVENSKA HANDELSBANKEN AB","","","STOCKHOLM","","Sweden","Y"
"1025549","29217","SVENSKA HANDELSBANKEN AB","","","STOCKHOLM","","Sweden","Y"
"1025549","29216","SVENSKA HANDELSBANKEN AB","","","STOCKHOLM","","Sweden","Y"
"1025549","23132","SVENSKA HANDELSBANKEN AB","","","STOCKHOLM","","Sweden","Y"
"1025549","63624","SVENSKA HANDELSBANKEN","","","STOCKHOLM","","Sweden","Y"
"1025549","29381","SVENSKA HANDELSBANKEN AB","","","STOCKHOLM","","Sweden","Y"
"1025549","29397","SVENSKA HANDELSBANKEN AB","","","STOCKHOLM","","Sweden","Y"
"970644","169047","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"1019870","75338","DEUTSCHE BANK AG LONDON, UK","","","LONDON","","United Kingdom","Y"
"1024792","169119","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"1010826","11716","GOLDMAN, SACHS & CO.","8-129","361","CHICAGO","Illinois","United States","Y"
"999016","171363","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"999016","72354","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"999016","54944","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"999016","54959","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"999016","60817","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"1013590","66759","UBS AG","","","LONDON","","United Kingdom","Y"
"1013590","66759","MORGAN STANLEY AND CO. INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"1013590","66759","JP MORGAN SECURITIES PLC","","","LONDON","","United Kingdom","Y"
"1013590","66759","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"1013590","66759","DEUTSCHE BANK AG LONDON","","","LONDON","","United Kingdom","Y"
"1013590","66829","UBS AG (LONDON BRANCH)","","","LONDON","","United Kingdom","Y"
"1013590","66829","MORGAN STANLEY AND CO. INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"1013590","177538","UBS AG","","","LONDON","","United Kingdom","Y"
"1013590","177538","MORGAN STANLEY AND CO. INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"1013590","177538","JP MORGAN SECURITIES PLC","","","LONDON","","United Kingdom","Y"
"1013590","177538","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"1013590","177538","DEUTSCHE BANK AG LONDON","","","LONDON","","United Kingdom","Y"
"1006190","35554","FIDELITY BROKERAGE SERVICES LLC","8-23292","7784","SMITHFIELD","Rhode Island","United States","Y"
"1006534","43833","J.P. MORGAN SECURITIES LLC","8-35008","79","NEW YORK","New York","United States","Y"
"1006534","43830","JEFFERIES LLC","8-15074","2347","NEW YORK","New York","United States","Y"
"1006534","43812","JEFFERIES LLC","8-15074","2347","NEW YORK","New York","United States","Y"
"1006534","43650","JEFFERIES LLC","8-15074","2347","NEW YORK","New York","United States","Y"
"1006534","43833","CREDIT SUISSE SECURITIES (USA) LLC","8-5626","","WEST CONSHOHOCKEN","Pennsylvania","United States","Y"
"998667","55612","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"998667","55612","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"1015525","38059","GOLDMAN SACHS","","","NEW YORK","New York","United States","Y"
"1015808","162283","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","8-7221","7691","NEW YORK","New York","United States","Y"
"1016702","176108","DEUTSCHE BANK AG","","","LONDON","","United Kingdom","Y"
"1016702","176165","GOLDMAN SACHS INTERNATIONAL","","","HONG KONG","","Hong kong","Y"
"1016702","73932","HSBC BANK PLC","","","LONDON","","United Kingdom","Y"
"1016702","73928","DEUTSCHE BANK AG","","","HONG KONG","","Hong kong","Y"
"1016702","22136","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","HONG KONG","","Hong kong","Y"
"1016702","23013","DEUTSCHE BANK AG","","","LONDON","","United Kingdom","Y"
"1016702","22136","HSBC BANK PLC","","","LONDON","","United Kingdom","Y"
"1016702","22136","MORGAN STANLEY & COMPANY INTERNATIONAL PLC","","","HONG KONG","","Hong kong","Y"
"1016702","22136","GOLDMAN SACHS INTERNATIONAL","","","HONG KONG","","Hong kong","Y"
"1016702","22136","DEUTSCHE BANK AG","","","HONG KONG","","Hong kong","Y"
"1016702","22993","DEUTSCHE BANK AG","","","HONG KONG","","Hong kong","Y"
"1016702","22994","DEUTSCHE BANK AG","","","HONG KONG","","Hong kong","Y"
"1016702","22985","DEUTSCHE BANK SECURITIES INC.","","","HONG KONG","","Hong kong","Y"
"1016702","50037","HSBC BANK PLC","","","LONDON","","United Kingdom","Y"
"1016702","167030","DEUTSCHE BANK AG","","","HONG KONG","","Hong kong","Y"
"1016702","167030","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","SINGAPORE","","Singapore","Y"
"1016702","176165","DEUTSCHE BANK AG","","","HONG KONG","","Hong kong","Y"
"1016702","176165","MORGAN STANLEY & CO INTERNATIONAL PLC","","","HONG KONG","","Hong kong","Y"
"1024999","46657","MERRILL LYNCH INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"1024999","46657","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"1024999","46657","MORGAN STANLEY & CO. INTERNATIONAL LIMITED","","","LONDON","","United Kingdom","Y"
"1024999","46657","CITIGROUP GLOBAL MARKETS LIMITED","","","LONDON","","United Kingdom","Y"
"1016350","177528","BTIG, LLC","8-65473","122225","NEW YORK","New York","United States","Y"
"1016350","177529","BTIG, LLC","8-65473","122225","NEW YORK","New York","United States","N"
"1008264","64137","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"1008264","64136","UBS AG","","","LONDON","","United Kingdom","Y"
"1008264","64137","UBS AG","","","LONDON","","United Kingdom","Y"
"1008264","64136","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"1016186","1084","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"1016186","1084","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"1016972","1933","BARCLAYS CAPITAL SECURITIES LIMITED","","","LONDON","","United Kingdom","Y"
"1016972","1933","NEWEDGE GROUP (UK BRANCH)","","","LONDON","","United Kingdom","Y"
"1016972","1933","BNP PARIBAS LONDON BRANCH","","","LONDON","","United Kingdom","Y"
"1017307","1933","BARCLAYS CAPITAL SECURITIES LIMITED","","","LONDON","","United Kingdom","Y"
"1017307","1933","NEWEDGE GROUP (UK BRANCH)","","","LONDON","","United Kingdom","Y"
"1017307","1933","BNP PARIBAS LONDON BRANCH","","","LONDON","","United Kingdom","Y"
"989734","47358","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"989734","47333","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"989734","47358","CIBC WORLD MARKETS INC.","","","TORONTO","","Canada","Y"
"989734","47358","BARCLAYS CAPITAL INC.","8-41342","19714","NEW YORK","New York","United States","Y"
"989734","47358","BMO NESBITT BURNS INC.","","","TORONTO","","Canada","Y"
"989734","47358","NBCN INC.","","","TORONTO","","Canada","Y"
"989734","47333","CIBC WORLD MARKETS INC.","","","TORONTO","","Canada","Y"
"989734","47333","BARCLAYS CAPITAL INC.","8-41342","19714","NEW YORK","New York","United States","Y"
"989734","47333","NBCN INC.","","","TORONTO","","Canada","Y"
"989734","47333","BMO NESBITT BURNS INC.","","","TORONTO","","Canada","Y"
"1018724","170363","J.P. MORGAN CLEARING CORP.","8-43724","28432","JERSEY","New Jersey","United States","Y"
"1018338","45485","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
