"FilingID","ReferenceID","Foreign Regulatory Authority"
1032319,166975,"Cayman Islands - Cayman Islands Monetary Authority"
1032319,166974,"Cayman Islands - Cayman Islands Monetary Authority"
1032649,21588,"Other - AUSTRALIA - INNOVATION AUSTRALIA"
1028811,178971,"Guernsey - Guernsey Financial Services Commission"
1028811,178973,"Guernsey - Guernsey Financial Services Commission"
1028811,178974,"Guernsey - Guernsey Financial Services Commission"
1028811,178555,"Guernsey - Guernsey Financial Services Commission"
1028811,178531,"Guernsey - Guernsey Financial Services Commission"
1029961,65827,"Jersey - Jersey Financial Services Commission"
1029961,65805,"Jersey - Jersey Financial Services Commission"
1028898,8276,"Jersey - Jersey Financial Services Commission"
1028898,7892,"Jersey - Jersey Financial Services Commission"
1028898,7884,"Jersey - Jersey Financial Services Commission"
1028898,58067,"Jersey - Jersey Financial Services Commission"
1028898,49935,"Jersey - Jersey Financial Services Commission"
1028898,49937,"Jersey - Jersey Financial Services Commission"
1028898,8434,"Jersey - Jersey Financial Services Commission"
1028898,8413,"Jersey - Jersey Financial Services Commission"
1028898,8406,"Jersey - Jersey Financial Services Commission"
1028898,8387,"Jersey - Jersey Financial Services Commission"
1028898,8359,"Jersey - Jersey Financial Services Commission"
1028898,8340,"Jersey - Jersey Financial Services Commission"
1028898,8304,"Jersey - Jersey Financial Services Commission"
1028898,8279,"Jersey - Jersey Financial Services Commission"
1028898,7929,"Jersey - Jersey Financial Services Commission"
1028898,7574,"Jersey - Jersey Financial Services Commission"
1038933,179112,"Ireland -  Central Bank of Ireland"
1037430,175231,"Cayman Islands - Cayman Islands Monetary Authority"
1037430,63153,"Cayman Islands - Cayman Islands Monetary Authority"
1037430,40429,"Cayman Islands - Cayman Islands Monetary Authority"
1037430,64557,"Cayman Islands - Cayman Islands Monetary Authority"
1037430,62830,"Cayman Islands - Cayman Islands Monetary Authority"
1037430,40643,"Cayman Islands - Cayman Islands Monetary Authority"
1035102,179075,"Jersey - Jersey Financial Services Commission"
1038779,12681,"Guernsey - Guernsey Financial Services Commission"
1038779,12652,"Guernsey - Guernsey Financial Services Commission"
1038779,52082,"Guernsey - Guernsey Financial Services Commission"
1028106,64681,"India - Securities and Exchange Board of India"
1028106,10747,"India - Securities and Exchange Board of India"
1028106,10280,"India - Securities and Exchange Board of India"
1028106,158968,"India - Securities and Exchange Board of India"
1018457,47178,"Cayman Islands - Cayman Islands Monetary Authority"
1028890,175106,"Cayman Islands - Cayman Islands Monetary Authority"
1028890,23675,"Cayman Islands - Cayman Islands Monetary Authority"
1032993,178798,"Cayman Islands - Cayman Islands Monetary Authority"
1027548,64989,"Cayman Islands - Cayman Islands Monetary Authority"
1027548,64987,"Cayman Islands - Cayman Islands Monetary Authority"
1032321,170049,"Other - BANK OF ITALY"
1032321,35984,"Other - BANK OF ITALY"
1032321,35897,"Other - BANK OF ITALY"
1024396,178199,"United Kingdom - Financial Conduct Authority"
1019673,178113,"Mauritius, Republic of - Financial Services Commission"
1025415,178316,"Guernsey - Guernsey Financial Services Commission"
1025415,178317,"Guernsey - Guernsey Financial Services Commission"
1025415,178314,"Guernsey - Guernsey Financial Services Commission"
1025415,178315,"Guernsey - Guernsey Financial Services Commission"
1030412,178315,"Guernsey - Guernsey Financial Services Commission"
1030412,178316,"Guernsey - Guernsey Financial Services Commission"
1030412,178317,"Guernsey - Guernsey Financial Services Commission"
1030412,178314,"Guernsey - Guernsey Financial Services Commission"
1029413,178585,"Cayman Islands - Cayman Islands Monetary Authority"
1035456,169573,"Cayman Islands - Cayman Islands Monetary Authority"
1035456,169577,"Cayman Islands - Cayman Islands Monetary Authority"
1027879,162202,"Guernsey - Guernsey Financial Services Commission"
1027879,162201,"Guernsey - Guernsey Financial Services Commission"
1010018,177281,"United Kingdom - Financial Conduct Authority"
1010018,177281,"Mauritius, Republic of - Financial Services Commission"
1034330,65123,"Cayman Islands - Cayman Islands Monetary Authority"
1037375,25922,"Other - CAYMAN ISLANDS/CAYMAN ISLANDS MONETARY AUTHORITY"
1028512,61357,"Cayman Islands - Cayman Islands Monetary Authority"
1033529,175862,"Cayman Islands - Cayman Islands Monetary Authority"
1033529,175879,"Cayman Islands - Cayman Islands Monetary Authority"
1033529,31181,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1026743,178398,"Cayman Islands - Cayman Islands Monetary Authority"
1029865,32066,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1029865,32149,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1030458,170025,"Jersey - Jersey Financial Services Commission"
1030458,170088,"Jersey - Jersey Financial Services Commission"
1032188,17062,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1033848,178837,"Jersey - Jersey Financial Services Commission"
1033848,178838,"Jersey - Jersey Financial Services Commission"
1034335,177579,"Cayman Islands - Cayman Islands Monetary Authority"
1039074,178278,"Cayman Islands - Cayman Islands Monetary Authority"
1039074,178285,"Cayman Islands - Cayman Islands Monetary Authority"
1029803,39801,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1029803,49485,"Ireland -  Central Bank of Ireland"
1032402,178837,"Jersey - Jersey Financial Services Commission"
1032402,178838,"Jersey - Jersey Financial Services Commission"
1031950,178818,"Other - BANK OF ITALY"
1029406,5675,"Other - CAYMAN ISLANDS, CAYMAN ISLANDS MONETARY AUTHORITY"
1030551,178667,"Cayman Islands - Cayman Islands Monetary Authority"
1033181,55518,"Cayman Islands - Cayman Islands Monetary Authority"
1033278,39801,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1033278,49485,"Ireland -  Central Bank of Ireland"
1036512,2222,"Ireland -  Central Bank of Ireland"
1028592,173140,"Ireland -  Central Bank of Ireland"
1028592,173148,"Ireland -  Central Bank of Ireland"
1028592,173145,"Ireland -  Central Bank of Ireland"
1034349,65827,"Jersey - Jersey Financial Services Commission"
1034349,65805,"Jersey - Jersey Financial Services Commission"
1037041,47135,"Cayman Islands - Cayman Islands Stock Exchange Authority"
1028103,47586,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1023315,66835,"United Kingdom - Financial Conduct Authority"
1023315,168773,"United Kingdom - Financial Conduct Authority"
1034138,178363,"Jersey - Jersey Financial Services Commission"
1034138,31965,"Jersey - Jersey Financial Services Commission"
1034138,31940,"Jersey - Jersey Financial Services Commission"
1034138,31912,"Jersey - Jersey Financial Services Commission"
1034138,31892,"Jersey - Jersey Financial Services Commission"
1034138,31865,"Jersey - Jersey Financial Services Commission"
1034138,31734,"Jersey - Jersey Financial Services Commission"
1034138,31929,"Jersey - Jersey Financial Services Commission"
1034138,31700,"Jersey - Jersey Financial Services Commission"
1034138,31691,"Jersey - Jersey Financial Services Commission"
1034138,31674,"Jersey - Jersey Financial Services Commission"
1034138,30876,"Jersey - Jersey Financial Services Commission"
1034138,31629,"Jersey - Jersey Financial Services Commission"
1034138,31623,"Jersey - Jersey Financial Services Commission"
1034138,29855,"Jersey - Jersey Financial Services Commission"
1034138,54155,"Jersey - Jersey Financial Services Commission"
1034138,54152,"Jersey - Jersey Financial Services Commission"
1034138,54149,"Jersey - Jersey Financial Services Commission"
1034138,54150,"Jersey - Jersey Financial Services Commission"
1034138,31954,"Jersey - Jersey Financial Services Commission"
1034138,63998,"Jersey - Jersey Financial Services Commission"
1034138,32418,"Jersey - Jersey Financial Services Commission"
1034138,32411,"Jersey - Jersey Financial Services Commission"
1034138,32407,"Jersey - Jersey Financial Services Commission"
1034138,31994,"Jersey - Jersey Financial Services Commission"
1034138,31971,"Jersey - Jersey Financial Services Commission"
1034138,158822,"Jersey - Jersey Financial Services Commission"
1032860,178872,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1025908,178325,"Mauritius, Republic of - Financial Services Commission"
1035554,179112,"Ireland -  Central Bank of Ireland"
1032572,178856,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1026219,178345,"Cayman Islands - Cayman Islands Monetary Authority"
1037929,57257,"Cayman Islands - Cayman Islands Monetary Authority"
1036508,179219,"Guernsey - Guernsey Financial Services Commission"
1036508,179214,"Guernsey - Guernsey Financial Services Commission"
1036508,179220,"Guernsey - Guernsey Financial Services Commission"
1036508,179218,"Guernsey - Guernsey Financial Services Commission"
1036508,179217,"Guernsey - Guernsey Financial Services Commission"
1037974,32502,"Cayman Islands - Cayman Islands Monetary Authority"
1037974,55577,"Ireland -  Central Bank of Ireland"
1037974,65425,"Ireland -  Central Bank of Ireland"
1028907,8276,"Jersey - Jersey Financial Services Commission"
1028907,7892,"Jersey - Jersey Financial Services Commission"
1028907,7884,"Jersey - Jersey Financial Services Commission"
1028907,58067,"Jersey - Jersey Financial Services Commission"
1028907,49935,"Jersey - Jersey Financial Services Commission"
1028907,49937,"Jersey - Jersey Financial Services Commission"
1028907,8434,"Jersey - Jersey Financial Services Commission"
1028907,8413,"Jersey - Jersey Financial Services Commission"
1028907,8406,"Jersey - Jersey Financial Services Commission"
1028907,8387,"Jersey - Jersey Financial Services Commission"
1028907,8359,"Jersey - Jersey Financial Services Commission"
1028907,8340,"Jersey - Jersey Financial Services Commission"
1028907,8304,"Jersey - Jersey Financial Services Commission"
1028907,8279,"Jersey - Jersey Financial Services Commission"
1028907,7929,"Jersey - Jersey Financial Services Commission"
1028907,7574,"Jersey - Jersey Financial Services Commission"
1027098,68939,"Other - CAYMAN ISLANDS/CAYMAN ISLANDS MONETARY AUTHORITY"
1027098,59111,"Other - CAYMAN ISLANDS/CAYMAN ISLANDS MONETARY AUTHORITY"
1027098,68942,"Other - CAYMAN ISLANDS/CAYMAN ISLANDS MONETARY AUTHORITY"
1027098,59005,"Other - CAYMAN ISLANDS/CAYMAN ISLANDS MONETARY AUTHORITY"
1027098,44430,"Other - CAYMAN ISLANDS/CAYMAN ISLANDS MONETARY AUTHORITY"
1027098,169734,"Other - CAYMAN ISLANDS/CAYMAN ISLANDS MONETARY AUTHORITY"
1012077,177587,"United Kingdom - Financial Conduct Authority"
1036337,66519,"Other - MALTA FINANCIAL SERVICES AUTHORITY"
1020222,34201,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1026042,178354,"Ireland -  Central Bank of Ireland"
1027568,59333,"Cayman Islands - Cayman Islands Monetary Authority"
1027568,59330,"Cayman Islands - Cayman Islands Monetary Authority"
1028117,171615,"Cayman Islands - Cayman Islands Monetary Authority"
1028117,171610,"Cayman Islands - Cayman Islands Monetary Authority"
1028117,59099,"Cayman Islands - Cayman Islands Monetary Authority"
1027031,178475,"Cayman Islands - Cayman Islands Monetary Authority"
1027031,178417,"Cayman Islands - Cayman Islands Monetary Authority"
1028887,5675,"Other - CAYMAN ISLANDS, CAYMAN ISLANDS MONETARY AUTHORITY"
1035083,64484,"Guernsey - Guernsey Financial Services Commission"
1031906,178808,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1030091,178875,"Cayman Islands - Cayman Islands Monetary Authority"
1031125,56601,"Cayman Islands - Cayman Islands Monetary Authority"
1037951,178345,"Cayman Islands - Cayman Islands Monetary Authority"
1022039,168744,"Cayman Islands - Cayman Islands Monetary Authority"
1037511,66139,"Guernsey - Guernsey Financial Services Commission"
1037511,66138,"Guernsey - Guernsey Financial Services Commission"
1038309,178315,"Guernsey - Guernsey Financial Services Commission"
1038309,178316,"Guernsey - Guernsey Financial Services Commission"
1038309,178317,"Guernsey - Guernsey Financial Services Commission"
1038309,178314,"Guernsey - Guernsey Financial Services Commission"
1033354,177954,"Cayman Islands - Cayman Islands Monetary Authority"
1028888,15536,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1034462,169573,"Cayman Islands - Cayman Islands Monetary Authority"
1034462,169577,"Cayman Islands - Cayman Islands Monetary Authority"
1027827,64136,"Cayman Islands - Cayman Islands Monetary Authority"
1027827,64137,"Cayman Islands - Cayman Islands Monetary Authority"
1017618,65827,"Jersey - Jersey Financial Services Commission"
1017618,65805,"Jersey - Jersey Financial Services Commission"
1027043,57257,"Cayman Islands - Cayman Islands Monetary Authority"
1033350,61512,"Chile - Superintendent of Pension Fund Administrators"
1033350,61512,"Other - MACAU - MONETARY AUTHORITY OF MACAO"
1033350,61512,"Other - UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
1033350,61512,"Other - SPAIN - NATIONAL SECURITIES & EXCHANGE COMMISSION"
1033350,61512,"Other - SLOVAKIA - NARODNA BANKA SLOVENSKA"
1033350,61512,"Taiwan - Financial Supervisory Commission"
1033350,61512,"Other - PERU - SUPERINTENDENCIA DE BANCA"
1033350,61512,"Singapore - Monetary Authority of Singapore"
1033350,61512,"Other - CZECH REPUBLIC - CESKA NARODNI BANKA"
1033350,61512,"Bahrain - Central Bank of Bahrain"
1033350,61512,"Norway - The Banking, Insurance and Securities Commission"
1033350,61512,"Italy - National Stock Exchange Commission"
1033350,61512,"Hong Kong - Securities and Futures Commission"
1033350,61512,"Germany - German Federal Financial Supervisory Agency"
1033350,61512,"France - Financial Markets Authority"
1033350,61512,"Denmark - Danish Financial Supervisory Authority"
1033350,61512,"Austria - Financial Market Authority"
1011556,178562,"Ireland -  Central Bank of Ireland"
1011556,25113,"Ireland -  Central Bank of Ireland"
1011556,47660,"Ireland -  Central Bank of Ireland"
1011556,47659,"Ireland -  Central Bank of Ireland"
1011556,47658,"Ireland -  Central Bank of Ireland"
1011556,47657,"Ireland -  Central Bank of Ireland"
1011556,47655,"Ireland -  Central Bank of Ireland"
1011556,47656,"Ireland -  Central Bank of Ireland"
1011556,25075,"Ireland -  Central Bank of Ireland"
1031879,178864,"Cayman Islands - Cayman Islands Monetary Authority"
1033986,169664,"Cayman Islands - Cayman Islands Monetary Authority"
1033558,36257,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1033558,34203,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1037593,62034,"Cayman Islands - Cayman Islands Monetary Authority"
1029160,23771,"Mauritius, Republic of - Financial Services Commission"
1029403,175106,"Cayman Islands - Cayman Islands Monetary Authority"
1029403,23675,"Cayman Islands - Cayman Islands Monetary Authority"
1036093,38120,"Guernsey - Guernsey Financial Services Commission"
1036093,38120,"United Kingdom - Financial Conduct Authority"
1036093,38077,"Guernsey - Guernsey Financial Services Commission"
1036093,38077,"Other - FINANCIAL CONDUCT AUTHORITY"
1036093,38102,"Other - FINANCIAL CONDUCT AUTHORITY"
1036093,38102,"Guernsey - Guernsey Financial Services Commission"
1036093,33158,"Guernsey - Guernsey Financial Services Commission"
1036093,33158,"Other - FINANCIAL CONDUCT AUTHORITY"
1036719,17602,"Cayman Islands - Cayman Islands Stock Exchange Authority"
1030232,179261,"Ireland -  Central Bank of Ireland"
1030232,179260,"Ireland -  Central Bank of Ireland"
1030232,179262,"Ireland -  Central Bank of Ireland"
1030232,179264,"Ireland -  Central Bank of Ireland"
1030232,179263,"Ireland -  Central Bank of Ireland"
1030232,179266,"Ireland -  Central Bank of Ireland"
1030232,178562,"Ireland -  Central Bank of Ireland"
1030232,25113,"Ireland -  Central Bank of Ireland"
1030232,47660,"Ireland -  Central Bank of Ireland"
1030232,47659,"Ireland -  Central Bank of Ireland"
1030232,47658,"Ireland -  Central Bank of Ireland"
1030232,47657,"Ireland -  Central Bank of Ireland"
1030232,25075,"Ireland -  Central Bank of Ireland"
1030232,47655,"Ireland -  Central Bank of Ireland"
1030232,47656,"Ireland -  Central Bank of Ireland"
1037280,55919,"Cayman Islands - Cayman Islands Monetary Authority"
1026599,171315,"Switzerland - Swiss Financial Market Supervisory Authority"
1026599,171371,"United Kingdom - Financial Conduct Authority"
1026599,171371,"Ireland -  Central Bank of Ireland"
1026599,171323,"United Kingdom - Financial Conduct Authority"
1026599,171323,"Ireland -  Central Bank of Ireland"
1026599,171339,"United Kingdom - Financial Conduct Authority"
1026599,171339,"Ireland -  Central Bank of Ireland"
1026599,171315,"France - Financial Markets Authority"
1026599,171315,"Belgium - Banking, Finance and Insurance Commission"
1026599,171315,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1026599,171315,"Sweden - Swedish Financial Supervisory Authority"
1026599,171315,"United Kingdom - Financial Conduct Authority"
1026599,171315,"Ireland -  Central Bank of Ireland"
1026599,171153,"United Kingdom - Financial Conduct Authority"
1026599,171153,"Ireland -  Central Bank of Ireland"
1026599,171337,"Ireland -  Central Bank of Ireland"
1026599,171337,"United Kingdom - Financial Conduct Authority"
1026599,171171,"Singapore - Monetary Authority of Singapore"
1026599,171171,"Guernsey - Guernsey Financial Services Commission"
1026599,171171,"United Kingdom - Financial Conduct Authority"
1026599,171171,"Other - GIBRALTAR - FINANCIAL SERVICES COMMISSION"
1027904,56093,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1030259,162277,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1030259,162278,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1030259,169365,"Ireland -  Central Bank of Ireland"
1031014,178731,"United Kingdom - Financial Conduct Authority"
1027552,61237,"Cayman Islands - Cayman Islands Monetary Authority"
1027385,50265,"Guernsey - Guernsey Financial Services Commission"
1027385,50264,"Guernsey - Guernsey Financial Services Commission"
1027385,50261,"Guernsey - Guernsey Financial Services Commission"
1027385,50253,"Guernsey - Guernsey Financial Services Commission"
1027385,13381,"Guernsey - Guernsey Financial Services Commission"
1027385,13377,"Guernsey - Guernsey Financial Services Commission"
1027385,13372,"Guernsey - Guernsey Financial Services Commission"
1027385,12790,"Guernsey - Guernsey Financial Services Commission"
1027385,13322,"Guernsey - Guernsey Financial Services Commission"
1027385,13323,"Guernsey - Guernsey Financial Services Commission"
1027385,13321,"Guernsey - Guernsey Financial Services Commission"
1041993,39801,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1041993,49485,"Ireland -  Central Bank of Ireland"
1040675,177954,"Cayman Islands - Cayman Islands Monetary Authority"
1042510,69655,"Cayman Islands - Cayman Islands Monetary Authority"
1042510,58578,"Cayman Islands - Cayman Islands Monetary Authority"
1042510,18608,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1038492,179427,"Cayman Islands - Cayman Islands Monetary Authority"
1038827,11002,"Cayman Islands - Cayman Islands Monetary Authority"
1038827,11049,"Cayman Islands - Cayman Islands Monetary Authority"
1042060,178278,"Cayman Islands - Cayman Islands Monetary Authority"
1042060,178285,"Cayman Islands - Cayman Islands Monetary Authority"
1040445,179575,"Denmark - Danish Financial Supervisory Authority"
1039991,45088,"Australia - Australian Securities and Investments Commission"
1027721,174318,"Cayman Islands - Cayman Islands Monetary Authority"
1027721,173007,"Cayman Islands - Cayman Islands Monetary Authority"
1033466,30507,"Belgium - Banking, Finance and Insurance Commission"
1033466,30507,"Iceland - Financial Supervisory Authority"
1033466,30507,"Portugal - Securities Market Commission"
1033466,30507,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1033466,30507,"Italy - National Stock Exchange Commission"
1033466,30507,"United Kingdom - Financial Conduct Authority"
1033466,30507,"Other - SECURITIES INVESTMENT CONSULTING AND TRUST ASSOCIATION (SITCA), TAIWAN"
1033466,30507,"Switzerland - Swiss Financial Market Supervisory Authority"
1033466,30507,"Sweden - Swedish Financial Supervisory Authority"
1033466,30507,"Spain - National Commission of Securities Markets"
1033466,30507,"Singapore - Monetary Authority of Singapore"
1033466,30507,"Norway - The Banking, Insurance and Securities Commission"
1033466,30507,"Netherlands - The Netherlands Authority for the Financial Markets"
1033466,30507,"Ireland -  Central Bank of Ireland"
1033466,30507,"Germany - German Federal Financial Supervisory Agency"
1033466,30507,"France - Financial Markets Authority"
1033466,30507,"Finland - Financial Supervision Authority"
1033466,30507,"Denmark - Danish Financial Supervisory Authority"
1033466,30507,"Austria - Financial Market Authority"
1039200,64763,"Cayman Islands - Cayman Islands Monetary Authority"
1041150,65790,"Australia - Australian Securities and Investments Commission"
1041839,28199,"Jersey - Jersey Financial Services Commission"
1041839,29236,"Jersey - Jersey Financial Services Commission"
1041839,29221,"Jersey - Jersey Financial Services Commission"
1038912,179454,"Cayman Islands - Cayman Islands Monetary Authority"
1039966,46874,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1039966,46875,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1039966,46876,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1043326,34811,"Mauritius, Republic of - Financial Services Commission"
1040533,178278,"Cayman Islands - Cayman Islands Monetary Authority"
1040533,178285,"Cayman Islands - Cayman Islands Monetary Authority"
1039267,32502,"Cayman Islands - Cayman Islands Monetary Authority"
1039267,55577,"Ireland -  Central Bank of Ireland"
1039267,65425,"Ireland -  Central Bank of Ireland"
1039263,65827,"Jersey - Jersey Financial Services Commission"
1039263,65805,"Jersey - Jersey Financial Services Commission"
1041420,169685,"Guernsey - Guernsey Financial Services Commission"
1041420,169684,"Guernsey - Guernsey Financial Services Commission"
1040674,179454,"Cayman Islands - Cayman Islands Monetary Authority"
1040919,64504,"Cayman Islands - Cayman Islands Monetary Authority"
1040919,64503,"Cayman Islands - Cayman Islands Monetary Authority"
1040919,64490,"Cayman Islands - Cayman Islands Monetary Authority"
1040919,64505,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1041316,61357,"Cayman Islands - Cayman Islands Monetary Authority"
1038017,179417,"Guernsey - Guernsey Financial Services Commission"
1038017,179412,"Guernsey - Guernsey Financial Services Commission"
1038017,179410,"Guernsey - Guernsey Financial Services Commission"
1038017,179394,"Guernsey - Guernsey Financial Services Commission"
1038017,179390,"Guernsey - Guernsey Financial Services Commission"
1038017,179384,"Guernsey - Guernsey Financial Services Commission"
1038017,179373,"Guernsey - Guernsey Financial Services Commission"
1038017,179344,"Guernsey - Guernsey Financial Services Commission"
1038017,179343,"Guernsey - Guernsey Financial Services Commission"
1038017,179413,"Guernsey - Guernsey Financial Services Commission"
1038017,179408,"Guernsey - Guernsey Financial Services Commission"
1038017,179407,"Guernsey - Guernsey Financial Services Commission"
1038017,179415,"Guernsey - Guernsey Financial Services Commission"
1038017,179382,"Guernsey - Guernsey Financial Services Commission"
