"FilingID","ReferenceID","Name of Auditing Firm","City","State","Country","Independent","PCAOB Registered","PCAOB Inspected"
1049971,177717,"PRICEWATERHOUSECOOPERS LLP","TORONTO, ONTARIO","","Canada","Y","Y","Y"
1049971,177716,"PRICEWATERHOUSECOOPERS LLP","TORONTO, ONTARIO","","Canada","Y","Y","Y"
1049971,177711,"PRICEWATERHOUSECOOPERS LLP","TORONTO, ONTARIO","","Canada","Y","Y","Y"
1049971,177710,"PRICEWATERHOUSECOOPERS LLP","TORONTO, ONTARIO","","Canada","Y","Y","Y"
1049971,177709,"PRICEWATERHOUSECOOPERS LLP","TORONTO, ONTARIO","","Canada","Y","Y","Y"
1049971,177694,"PRICEWATERHOUSECOOPERS LLP","TORONTO, ONTARIO","","Canada","Y","Y","Y"
1049971,177719,"PRICEWATERHOUSECOOPERS LLP","TORONTO, ONTARIO","","Canada","Y","Y","Y"
1049971,177718,"PRICEWATERHOUSECOOPERS LLP","TORONTO, ONTARIO","","Canada","Y","Y","Y"
1049971,177715,"PRICEWATERHOUSECOOPERS LLP","TORONTO, ONTARIO","","Canada","Y","Y","Y"
1049971,177714,"PRICEWATERHOUSECOOPERS LLP","TORONTO, ONTARIO","","Canada","Y","Y","Y"
1049971,177713,"PRICEWATERHOUSECOOPERS LLP","TORONTO, ONTARIO","","Canada","Y","Y","Y"
1049971,177712,"PRICEWATERHOUSECOOPERS LLP","TORONTO, ONTARIO","","Canada","Y","Y","Y"
1049971,177708,"PRICEWATERHOUSECOOPERS LLP","TORONTO, ONTARIO","","Canada","Y","Y","Y"
1049971,177707,"PRICEWATERHOUSECOOPERS LLP","TORONTO, ONTARIO","","Canada","Y","Y","Y"
1049971,177705,"PRICEWATERHOUSECOOPERS LLP","TORONTO, ONTARIO","","Canada","Y","Y","Y"
1049792,180411,"TBD","TBD","California","United States","Y","Y","Y"
1049792,180410,"TBD","TBD","California","United States","Y","Y","Y"
1044369,179943,"PRICEWATERHOUSECOOPERS","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
1055634,179968,"KPMG","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
1055929,33900,"PRICEWATERHOUSECOOPERS ZHONGTIAN CPAS","BEIJING","","China","Y","Y","Y"
1055929,33936,"PRICEWATERHOUSECOOPERS ZHONGTIAN CPAS","BEIJING","","China","Y","Y","Y"
1057031,37898,"MOHLER NIXON WILLIAMS","CAMPBELL","California","United States","Y","Y","Y"
1057031,37335,"MOHLER NIXON","CAMPBELL","California","United States","Y","Y","Y"
1057031,35616,"MOHLER NIXON","CAMPBELL","California","United States","Y","Y","Y"
1056082,180910,"STAYNER","SALT LAKE CITY","Utah","United States","Y","N",""
1044528,37989,"COHNREZNICK LLP","NEW YORK","New York","United States","Y","Y","Y"
1044707,77513,"FRANK, RIMERMAN & COMPANY, LLP","SAN JOSE","California","United States","Y","Y","Y"
1045608,179801,"PWC DENMARK","COPENHAGEN","","Denmark","Y","N",""
1045608,179806,"PWC DENMARK","COPENHAGEN","","Denmark","Y","N",""
1045608,179575,"PWC DENMARK A/S","COPENHAGEN","","Denmark","Y","N",""
1045608,179792,"PWC DENMARK","COPENHAGEN","","Denmark","Y","N",""
1043504,68661,"EISNERAMPER LLP","NEW YORK","New York","United States","Y","Y","Y"
1043956,68161,"PRICEWATERHOUSECOOPERS SINGAPORE LLP","SINGAPORE","","Singapore","Y","Y","Y"
1043956,68160,"PRICEWATERHOUSECOOPERS SINGAPORE LLP","SINGAPORE","","Singapore","Y","Y","Y"
1043956,68159,"PRICEWATERHOUSECOOPERS SINGAPORE LLP","SINGAPORE","","Singapore","Y","Y","Y"
1043956,68157,"PRICEWATERHOUSECOOPERS SINGAPORE LLP","SINGAPORE","","Singapore","Y","Y","Y"
1048429,55652,"ERNST & YOUNG LLP","SAN FRANCISCO","California","United States","Y","Y","Y"
1048429,55596,"ERNST & YOUNG LLP","SAN FRANCISCO","California","United States","Y","Y","Y"
1047692,166896,"ERNST & YOUNG LTD.","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
1043771,158920,"KPMG","ST. PETER PORT","","Guernsey","Y","Y","N"
1043771,55001,"KPMG","ST PETER PORT","","Guernsey","Y","Y","N"
1043771,54999,"KPMG","ST PETER PORT","","Guernsey","Y","Y","N"
1043771,24490,"KPMG","ST PETER PORT","","Guernsey","Y","Y","N"
1043771,24234,"KPMG","ST PETER PORT","","Guernsey","Y","Y","N"
1043771,24099,"KPMG","ST PETER PORT","","Guernsey","Y","Y","Y"
1043771,24082,"KPMG","ST PETER PORT","","Guernsey","Y","Y","N"
1043771,24505,"KPMG","ST PETER PORT","","Guernsey","Y","Y","N"
1043771,24497,"KPMG","ST PETER PORT","","Guernsey","Y","Y","N"
1043771,34048,"KPMG","ST PETER PORT","","Guernsey","Y","Y","N"
1043771,34010,"KPMG","ST PETER PORT","","Guernsey","Y","Y","N"
1043771,24529,"KPMG","ST PETER PORT","","Guernsey","Y","Y","N"
1043771,24526,"KPMG","ST PETER PORT","","Guernsey","Y","Y","N"
1043771,24533,"KPMG","ST PETER PORT","","Guernsey","Y","Y","N"
1043771,24537,"KPMG","ST PETER PORT","","Guernsey","Y","Y","N"
1043771,24539,"KPMG","ST PETER PORT","","Guernsey","Y","Y","N"
1043771,178355,"KPMG","ST. PETER PORT","","Guernsey","Y","Y","N"
1049008,47921,"GRANT THORNTON","PHILADELPHIA","Pennsylvania","United States","Y","Y","Y"
1049008,25572,"GRANT THRONTON, L.P.","PHILADELPHIA","Pennsylvania","United States","Y","Y","Y"
1049008,25554,"GRANT THRONTON, L.P.","PHILADELPHIA","Pennsylvania","United States","Y","Y","Y"
1049008,25466,"GRANT THORNTON, L.P.","PHILADELPHIA","Pennsylvania","United States","Y","Y","Y"
1049008,25133,"GRANT THRONTON, L.P.","PHILADELPHIA","Pennsylvania","United States","Y","Y","Y"
1049591,12442,"ERNST & YOUNG LLP","LONDON","","United Kingdom","Y","Y","Y"
1049591,13332,"ERNST & YOUNG LLP","LONDON","","United Kingdom","Y","Y","Y"
1049591,13334,"ERNST & YOUNG LLP","LONDON","","United Kingdom","Y","Y","Y"
1053988,178585,"KPMG CAYMAN ISLANDS","GEORGE TOWN","","Cayman Islands","Y","Y","Y"
1058379,34799,"PRICEWATERHOUSECOOPERS LLP","TORONTO, ON","","Canada","Y","Y","Y"
1058379,33223,"PRICEWATERHOUSECOOPERS LLP","TORONTO, ON","","Canada","Y","Y","Y"
1058379,39353,"PRICEWATERHOUSECOOPERS LLP","TORONTO, ON","","Canada","Y","Y","Y"
1058379,39271,"PRICEWATERHOUSECOOPERS LLP","TORONTO, ON","","Canada","Y","Y","Y"
1058379,40198,"PRICEWATERHOUSECOOPERS LLP","TORONTO, ON","","Canada","Y","Y","Y"
1058379,40207,"PRICEWATERHOUSECOOPERS LLP","TORONTO, ON","","Canada","Y","Y","Y"
1058379,58989,"PRICEWATERHOUSECOOPERS LLP","TORONTO, ON","","Canada","Y","Y","Y"
1049398,27067,"DELOITTE LLP","LONDON","","United Kingdom","Y","Y","Y"
1051406,24960,"PERELSON WEINER LLP","NEW YORK","New York","United States","Y","Y","Y"
1055330,177264,"PRICEWATERHOUSECOOPERS","SYDNEY NSW","","Australia","Y","Y","Y"
1056592,6853,"KPMG LLP","NEW YORK","New York","United States","Y","Y","Y"
1056592,6853,"KPMG","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
1057581,67715,"GRANT THORNTON","DUBLIN","","Ireland","Y","Y","Y"
1040903,175106,"PRICEWATERHOUSECOOPERS","CAMANA BAY, GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
1040903,23675,"PRICEWATERHOUSECOOPERS","CAMANA BAY, GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
1043069,43715,"ERNST & YOUNG LLP","SAN FRANCISCO","California","United States","Y","Y","Y"
1043984,68499,"KEITER CPA","RICHMOND","Virginia","United States","Y","Y","Y"
1043984,68489,"KEITER CPA","RICHMOND","Virginia","United States","Y","Y","Y"
1044529,37989,"COHNREZNICK LLP","NEW YORK","New York","United States","Y","Y","Y"
1047963,44376,"GRANT THORNTON LLP","WASHINGTON","District of Columbia","United States","Y","Y","Y"
1054845,55571,"KPMG CHANNEL ISLANDS LIMITED","ST PETER PORT","","Guernsey","Y","N",""
1054845,179970,"KPMG CHANNEL ISLANDS LIMITED","ST PETER PORT","","Guernsey","Y","N",""
1054845,6841,"KPMG CHANNEL ISLANDS LTD.","ST. HELIER","","Jersey","Y","N",""
1054845,4725,"KPMG","EBENE","","Mauritius","Y","N",""
1055631,180571,"PRICEWATERHOUSECOOPERS SINGAPORE LLP","SINGAPORE","","Singapore","Y","Y","Y"
1055631,180569,"PRICEWATERHOUSECOOPERS SINGAPORE LLP","SINGAPORE","","Singapore","Y","Y","Y"
1055631,180570,"PRICEWATERHOUSECOOPERS SINGAPORE LLP","SINGAPORE","","Singapore","Y","Y","Y"
1046132,179807,"MOSS ADAMS","SAN FRANCISCO","California","United States","Y","Y","Y"
1046132,179808,"MOSS ADAMS","SAN FRANCISCO","California","United States","Y","Y","Y"
1042063,180346,"ERNST AND YOUNG","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
1042063,179716,"ERNST AND YOUNG","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
1049750,3474,"KPMG","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
1056753,42632,"FRANK RIMERMAN + CO LLP","SAN FRANCISCO","California","United States","Y","Y","Y"
1056742,178426,"RSM US LLP","LOS ANGELES","California","United States","Y","Y","Y"
1056742,178427,"RSM US LLP","LOS ANGELES","California","United States","Y","Y","Y"
1044165,168015,"ERNST & YOUNG","GEORGE TOWN","","Cayman Islands","Y","Y","Y"
1044616,177720,"TO BE DETERMINED","BOSTON","Massachusetts","United States","Y","Y","Y"
1044783,4449,"ERNST & YOUNG LLP","LONDON","","United Kingdom","Y","Y","Y"
1045515,49485,"PRICEWATERHOUSECOOPERS","DUBLIN","","Ireland","Y","Y","Y"
1045515,39801,"PRICEWATERHOUSECOOPERS S.A.R.L","LUXEMBOURG","","Luxembourg","Y","Y","Y"
1039889,179959,"BURR PILGER MAYER, INC.","SAN FRANCISCO","California","United States","Y","N",""
1039889,179995,"BURR PILGER MAYER, INC.","SAN FRANCISCO","California","United States","Y","N",""
1039889,179951,"BURR PILGER MAYER, INC.","SAN FRANCISCO","California","United States","Y","N",""
1039889,179957,"BURR PILGER MAYER, INC.","SAN FRANCISCO","California","United States","Y","N",""
1039889,179953,"BURR PILGER MAYER, INC.","SAN FRANCISCO","California","United States","Y","N",""
1054600,173826,"KPMG ACCOUNTANTS NV","AMSTERDAM","","Netherlands","Y","Y","Y"
1054600,28572,"KPMG","DUBLIN","","Ireland","Y","Y","Y"
1054600,28479,"KPMG AUDIT PLC","LONDON","","United Kingdom","Y","Y","Y"
1054600,28424,"KPMG ACCOUNTANTS NV","AMSTERDAM","","Netherlands","Y","Y","Y"
1054600,28394,"KPMG ACCOUNTANTS BV","AMSTERDAM","","Netherlands","Y","Y","Y"
1054600,28378,"KPMG ACCOUNTANTS NV","AMSTERDAM","","Netherlands","Y","Y","Y"
1054600,28353,"KPMG ACCOUNTANTS NV","AMSTERDAM","","Netherlands","Y","Y","Y"
1054600,28339,"KPMG ACCOUNTANTS NV","AMSTERDAM","","Netherlands","Y","Y","Y"
1054600,28294,"KPMG ACCOUNTANTS NV","AMSTERDAM","","Netherlands","Y","Y","Y"
1054600,28258,"KPMG LUXEMBOURG S.A.R.L.","LUXEMBOURG","","Luxembourg","Y","Y","Y"
1054600,72547,"KPMG ACCOUNTANTS NV","AMSTERDAM","","Netherlands","Y","Y","Y"
