"FilingID","ReferenceID","SubreferenceID","Related Person","Name of Marketer","SEC Number","CRD Number","City","State","Country","Websites"
"977355","171710","63993","N","ALLIANZ GLOBAL INVESTORS EUROPE GMBH","","","FRANKFURT AM MAIN","","Germany","N"
"977355","171710","63992","Y","PINEBRIDGE INVESTMENTS MANAGEMENT TAIWAN LIMITED","","","TAIPEI","","Taiwan,  Republic of China","Y"
"977355","171710","63991","N","PICTET & CIE","","","GENERVA","","Switzerland","N"
"977355","171710","63990","N","MERCK FINCK & CO PRIVATBANKIERS","","","DUSSELFDORF","","Germany","N"
"977355","171710","63989","N","KBL EUROPEAN PRIVATE BANKERS SA","","","LUXEMBOURG","","Luxembourg","N"
"977355","171710","63988","N","EUROAMERICA CORREDORES DE BOLSA S.A.","","","SANTIAGO","","Chile","N"
"977355","171710","63987","N","CARNEGIE BANK A/S","","","COPENHAGEN","","Denmark","N"
"977355","171710","63986","N","ROYAL SKANDIA LIFE ASSURANCE LIMITED","","","SOUTHAMPTON","","United Kingdom","N"
"977355","171710","63985","N","SELECCION E INVERSION DE CAPITAL GLOBAL, AGENCIA DE VALORES SA","","","MADRID","","Spain","N"
"977355","171710","63984","N","RBC INVESTOR SERVICES BANK SA","","","ESCH SUR ALZETTE","","Luxembourg","N"
"977355","171710","63983","N","OLD MUTUAL WEALTH LIFE ASSURANCE","","","SOUTHAMPTON","","United Kingdom","N"
"977355","171710","63982","N","HSBC PRIVATE BANK (MONACO) SA","","","MONACO","","Monaco","N"
"977355","171710","63981","N","EUROPEAN INVESTMENT CENTRE OCP A.S","","","BRATISLAVA","","Slovakia","N"
"977355","171710","63980","N","BANCA IFIGEST S.P.A","","","FLORENCE","","Italy","N"
"977355","171710","63978","N","BNP PARIBAS ASSET MANAGEMENT","","","PARIS","","France","N"
"977355","171710","63977","N","KREISSPARKASSE KÖLN","","","KOLN","","Germany","N"
"977355","171710","63976","N","INTERNATIONAL FUND SERVICES & ASSET MANAGEMENT S.A.","","","MUNSBACH","","Luxembourg","N"
"977355","171710","63975","N","HSBC TRINKAUS & BURKHARDT KGAA","","","DUSSELDORF","","Germany","N"
"977355","171710","63974","N","HAUCK & AUFHÄUSER PRIVATBANKIERS KGAA","","","FRANKFURT AM MAIN","","Germany","N"
"977355","171710","63973","N","LARRAIN VIAL S.A. CORREDORA DE BOLSA","","","SANTIAGO","","Chile","N"
"977355","171710","63972","N","FUND CHANNEL","","","LUXEMBOURG","","Luxembourg","N"
"977355","171710","63971","N","CANDARIM (FORMERLY DEXIA ASSET MANAGEMENT)","","","LUXEMBOURG","","Luxembourg","N"
"977355","171710","63970","N","CREDIT AGRICOLE INDOSUEZ","","","LUXEMBOURG","","Luxembourg","N"
"977355","171710","63969","N","CGIS INC","","","PANAMA","","Panama","N"
"977355","171710","63968","N","BANQUE DE LUXEMBOURG","","","LUXEMBOURG","","Luxembourg","N"
"977355","171710","63967","N","BANK OF ALAND (ALANDSBANK)","","","MARIEHAMN","","Finland","N"
"977355","171710","63966","N","ATTRAX S.A.","","","LUXEMBOURG","","Luxembourg","N"
"977355","171710","63965","N","ALLFUNDS BANK S.A.","","","ALCOBENDAS","","Spain","N"
"977355","171710","63964","N","AKTIA BANK PLC","","","HELSINKI","","Finland","N"
"977355","171710","63963","N","GENERALI INVESTMENTS","","","PARIS","","France","N"
"977355","171710","63962","N","ALLFUNDS INTERNATIONAL S.A.","","","LUXEMBOURG","","Luxembourg","N"
"977355","171710","63961","N","QUILVEST ALTERNATIVE INVESTMENTS A.S","","","PARIS","","France","N"
"977355","171710","63960","N","PENTA CORREDORES DE BOLSA S.A.","","","SANTIAGO","","Chile","N"
"977355","171710","63959","N","ODDO ASSET MANAGEMENT","","","PARIS","","France","N"
"977355","171710","63958","N","MFEX MUTUAL FUNDS EXCHANGE AB","","","STOCKHOLM","","Sweden","N"
"977355","171710","63957","N","NATEXIS PRIVATE BANKING","","","LUXEMBOURG","","Luxembourg","N"
"977355","38275","63912","Y","PINEBRIDGE INVESTMENTS MANAGEMENT TAIWAN LIMITED","","","TAIPEI","","Taiwan,  Republic of China","Y"
"977355","38275","63911","N","PICTET & CIE","","","GENERVA","","Switzerland","N"
"977355","38275","63909","N","MERCK FINCK & CO PRIVATBANKIERS","","","DUSSELFDORF","","Germany","N"
"977355","38275","63908","N","KBL EUROPEAN PRIVATE BANKERS SA","","","LUXEMBOURG","","Luxembourg","N"
"977355","38396","64107","N","BCI SECURITIES","","","MIAMI","Florida","United States","N"
"977355","38396","64106","N","BERMUDA LIFE WORLDWIDE LTD","","","HAMILTON","","Bermuda","N"
"977355","38396","64108","N","BCI CORREDOR DE BOLSA SA","","","SANTIAGO","","Chile","N"
"977355","38396","64026","N","SELECCION E INVERSION DE CAPITAL GLOBAL AGENCIA DE VALORES SA","","","MADRID","","Spain","N"
"977355","38396","64028","N","RBC INVESTOR SERVICES BANK SA","","","ESCH SUR ALZETTE","","Luxembourg","N"
"977355","171887","64159","N","AFP INTEGRA","","","LIMA","","Peru","N"
"977355","171887","64158","N","SANLAM GLOBAL INVESTMENT SOLUTIONS","","","HAMILTON","","Bermuda","N"
"977355","38396","64039","N","HSBC PRIVATE BANK (MONACO) SA","","","MONACO","","Monaco","N"
"977355","38396","64029","Y","PINEBRIDGE INVESTMENTS MANAGEMENT TAIWAN LIMITED","","","TAIPEI","","Taiwan,  Republic of China","Y"
"977355","38275","63901","N","EUROAMERICA CORREDORES DE BOLSA S.A.","","","SANTIAGO","","Chile","N"
"977355","38275","63900","N","CARNEGIE BANK A/S","","","COPENHAGEN","","Denmark","N"
"977355","38275","63915","N","ROYAL SKANDIA LIFE ASSURANCE LIMITED","","","SOUTHAMPTON","","United Kingdom","N"
"977355","38275","63914","N","SELECCION E INVERSION DE CAPITAL GLOBAL, AGENCIA DE VALORES SA","","","MADRID","","Spain","N"
"977355","38275","63913","N","RBC INVESTOR SERVICES BANK SA","","","ESCH SUR ALZETTE","","Luxembourg","N"
"977355","38396","64037","N","INTERNATIONAL FUND SERVICES & ASSET MANAGEMENT SA","","","MUNSBACH","","Luxembourg","N"
"977355","38396","64109","N","BANCA IFIGEST SPA","","","FLORENCE","","Italy","N"
"977355","38396","64103","N","EUROAMERICA CORREDORES DE BOLSA S.A.","","","SA","","Chile","N"
"977355","38396","64104","N","CARNEGIE BANK A/S","","","COPENHAGEN","","Denmark","N"
"977355","38275","63910","N","OLD MUTUAL WEALTH LIFE ASSURANCE","","","SOUTHAMPTON","","United Kingdom","N"
"977355","38396","64105","N","CANDARIM (FORMERLY DEXIA ASSET MANAGMEENT)","","","LUXEMBOURG","","Luxembourg","N"
"977355","38275","63907","N","HSBC PRIVATE BANK (MONACO) SA","","","MONACO","","Monaco","N"
"977355","171887","64157","N","AZ LIFE LTD","","","DUBLIN","","Ireland","N"
"977355","171887","64156","N","AIG TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA","","","WARSAW","","Poland","N"
"977355","171887","64155","N","ALLIANZ GLOBAL INVESTORS EUROPE GMBH","","","FRANKFURT AM MAIN","","Germany","N"
"977355","171887","64154","Y","PINEBRIDGE INVESTMENTS MANAGEMENT TAIWAN LIMITED","","","TAIPEI","","Taiwan,  Republic of China","Y"
"977355","171887","64153","N","PICTET & CIE","","","GENERVA","","Switzerland","N"
"977355","171887","64152","N","MERCK FINCK & CO PRIVATBANKIERS","","","DUSSELFDORF","","Germany","N"
"977355","171887","64151","N","KBL EUROPEAN PRIVATE BANKERS SA","","","LUXEMBOURG","","Luxembourg","N"
"977355","171887","64150","N","EUROAMERICA CORREDORES DE BOLSA S.A.","","","SANTIAGO","","Chile","N"
"977355","171887","64149","N","CARNEGIE BANK A/S","","","COPENHAGEN","","Denmark","N"
"977355","171887","64148","N","ROYAL SKANDIA LIFE ASSURANCE LIMITED","","","SOUTHAMPTON","","United Kingdom","N"
"977355","171887","64147","N","SELECCION E INVERSION DE CAPITAL GLOBAL, AGENCIA DE VALORES SA","","","MADRID","","Spain","N"
"977355","171887","64146","N","RBC INVESTOR SERVICES BANK SA","","","ESCH SUR ALZETTE","","Luxembourg","N"
"977355","171887","64145","N","OLD MUTUAL WEALTH LIFE ASSURANCE","","","SOUTHAMPTON","","United Kingdom","N"
"977355","171887","64144","N","HSBC PRIVATE BANK (MONACO) SA","","","MONACO","","Monaco","N"
"977355","171887","64143","N","EUROPEAN INVESTMENT CENTRE OCP A.S","","","BRATISLAVA","","Slovakia","N"
"977355","171887","64142","N","BANCA IFIGEST S.P.A","","","FLORENCE","","Italy","N"
"977355","171887","64140","N","BNP PARIBAS ASSET MANAGEMENT","","","PARIS","","France","N"
"977355","171887","64139","N","KREISSPARKASSE KÖLN","","","KOLN","","Germany","N"
"977355","171887","64138","N","INTERNATIONAL FUND SERVICES & ASSET MANAGEMENT S.A.","","","MUNSBACH","","Luxembourg","N"
"977355","171887","64137","N","HSBC TRINKAUS & BURKHARDT KGAA","","","DUSSELDORF","","Germany","N"
"977355","171887","64136","N","HAUCK & AUFHÄUSER PRIVATBANKIERS KGAA","","","FRANKFURT AM MAIN","","Germany","N"
"977355","171887","64135","N","LARRAIN VIAL S.A. CORREDORA DE BOLSA","","","SANTIAGO","","Chile","N"
"977355","171887","64134","N","FUND CHANNEL","","","LUXEMBOURG","","Luxembourg","N"
"977355","171887","64133","N","CANDARIM (FORMERLY DEXIA ASSET MANAGEMENT)","","","LUXEMBOURG","","Luxembourg","N"
"977355","171887","64132","N","CREDIT AGRICOLE INDOSUEZ","","","LUXEMBOURG","","Luxembourg","N"
"977355","171887","64131","N","CGIS INC","","","PANAMA","","Panama","N"
"977355","171887","64130","N","BANQUE DE LUXEMBOURG","","","LUXEMBOURG","","Luxembourg","N"
"977355","171887","64129","N","BANK OF ALAND (ALANDSBANK)","","","MARIEHAMN","","Finland","N"
"977355","171887","64128","N","ATTRAX S.A.","","","LUXEMBOURG","","Luxembourg","N"
"977355","171887","64127","N","ALLFUNDS BANK S.A.","","","ALCOBENDAS","","Spain","N"
"977355","171887","64126","N","AKTIA BANK PLC","","","HELSINKI","","Finland","N"
"977355","171887","64125","N","GENERALI INVESTMENTS","","","PARIS","","France","N"
"977355","171887","64124","N","ALLFUNDS INTERNATIONAL S.A.","","","LUXEMBOURG","","Luxembourg","N"
"977355","171887","64123","N","QUILVEST ALTERNATIVE INVESTMENTS A.S","","","PARIS","","France","N"
"977355","171887","64122","N","PENTA CORREDORES DE BOLSA S.A.","","","SANTIAGO","","Chile","N"
"977355","171887","64121","N","ODDO ASSET MANAGEMENT","","","PARIS","","France","N"
"977355","171887","64120","N","MFEX MUTUAL FUNDS EXCHANGE AB","","","STOCKHOLM","","Sweden","N"
"977355","171887","64119","N","NATEXIS PRIVATE BANKING","","","LUXEMBOURG","","Luxembourg","N"
"977355","38396","64118","N","ROYAL SKANDIA LIFE ASSURANCE LIMITED","","","SOUTHAMPTON","","United Kingdom","N"
"977355","38396","64033","N","OLD MUTUAL (BERMUDA) LTD","","","HAMILTON","","Bermuda","N"
"977355","38396","64032","N","OLD MUTUAL WEALTH LIFE ASSURANCE","","","SOUTHAMPTON","","United Kingdom","N"
"977355","171888","64192","N","AZ LIFE LTD","","","DUBLIN","","Ireland","N"
"977355","171888","64191","N","AIG TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA","","","WARSAW","","Poland","N"
"977355","171888","64190","N","ALLFUNDS INTERNATIONAL SCHWEIZ AG","","","ZURICH","","Switzerland","N"
"977355","171888","64189","N","BAM ASSET MANAGEMENT LIMITED","","","SANTIAGO","","Chile","N"
"977355","171888","64188","N","CIBC MELLON TR8UST COMPANY, TRUSTEE OF THE CN CANDADIAN MASTER TRUST FUND","","","ONTARIO","","Canada","N"
"977355","171888","64187","N","HAUCK & AUFHAUSER","","","FRANKFURT AM MAIN","","Germany","N"
"977355","171888","64186","N","BCI SECURITIES","","","MIAMI","Florida","United States","N"
"977355","171888","64185","N","BERMUDA LIFE WORLDWIDE LTD","","","HAMILTON","","Bermuda","N"
"977355","171888","64184","N","BCI CORREDOR DE BOLSA SA","","","SANTIAGO","","Chile","N"
"977355","171888","64183","N","SELECCION E INVERSION DE CAPITAL GLOBAL AGENCIA DE VALORES SA","","","MADRID","","Spain","N"
"977355","171888","64182","N","RBC INVESTOR SERVICES BANK SA","","","ESCH SUR ALZETTE","","Luxembourg","N"
"977355","171888","64181","N","HSBC PRIVATE BANK (MONACO) SA","","","MONACO","","Monaco","N"
"977355","171888","64180","Y","PINEBRIDGE INVESTMENTS MANAGEMENT TAIWAN LIMITED","","","TAIPEI","","Taiwan,  Republic of China","Y"
"977355","171888","64179","N","INTERNATIONAL FUND SERVICES & ASSET MANAGEMENT SA","","","MUNSBACH","","Luxembourg","N"
"977355","171888","64178","N","BANCA IFIGEST SPA","","","FLORENCE","","Italy","N"
"977355","171888","64177","N","EUROAMERICA CORREDORES DE BOLSA S.A.","","","SA","","Chile","N"
"977355","171888","64176","N","CARNEGIE BANK A/S","","","COPENHAGEN","","Denmark","N"
"977355","171888","64175","N","CANDARIM (FORMERLY DEXIA ASSET MANAGMEENT)","","","LUXEMBOURG","","Luxembourg","N"
"977355","171888","64174","N","ROYAL SKANDIA LIFE ASSURANCE LIMITED","","","SOUTHAMPTON","","United Kingdom","N"
"977355","171888","64172","N","OLD MUTUAL (BERMUDA) LTD","","","HAMILTON","","Bermuda","N"
"977355","171888","64171","N","OLD MUTUAL WEALTH LIFE ASSURANCE","","","SOUTHAMPTON","","United Kingdom","N"
"977355","171888","64170","N","ALLFUNDS BANK SA","","","MADRID","","Spain","N"
"977355","171888","64169","N","ALLFUNDS INTERNATIONAL S.A.","","","LUXEMBOURG","","Luxembourg","N"
"977355","171888","64168","N","SKANDINAVISKA ENSKILDA BANKEN AB","","","STOCKHOLM","","Sweden","N"
"977355","171888","64167","N","PENTA CORREDORES DE BOLSA S.A.","","","SANTIAGO","","Chile","N"
"977355","171888","64166","N","LARRAIN VIAL S.A. CORREDORA DE BOLSA","","","SANTIAGO","","Chile","N"
"977355","171888","64165","N","CGIS INC","","","PANAMA","","Panama","N"
"977355","171888","64164","N","BANQUE DE LUXEMBOURG","","","LUXEMBOURG","","Luxembourg","N"
"977355","171888","64163","N","BANK OF ALAND (ALANDSBANK)","","","MARIEHAMN","","Finland","N"
"977355","171888","64162","N","ATTRAX S.A.","","","LUXEMBOURG","","Luxembourg","N"
"977355","171888","64161","N","ALLIANZ GLOBAL INVESTORS EUROPE GMBH","","","FRANKFURT AM MAIN","","Germany","N"
"977355","38275","63906","N","EUROPEAN INVESTMENT CENTRE OCP A.S","","","BRATISLAVA","","Slovakia","N"
"977355","38396","64110","N","ALLFUNDS BANK SA","","","MADRID","","Spain","N"
"977355","38275","63898","N","BANCA IFIGEST S.P.A","","","FLORENCE","","Italy","N"
"977355","38275","63899","N","BNP PARIBAS ASSET MANAGEMENT","","","PARIS","","France","N"
"977355","40247","20807","N","MORGAN STANLEY & CO INTERNATIONAL LIMITED","","","LONDON","","United Kingdom","N"
"977355","38275","43203","N","KREISSPARKASSE KÖLN","","","KOLN","","Germany","N"
"977355","38275","43202","N","INTERNATIONAL FUND SERVICES & ASSET MANAGEMENT S.A.","","","MUNSBACH","","Luxembourg","N"
"977355","38275","43201","N","HSBC TRINKAUS & BURKHARDT KGAA","","","DUSSELDORF","","Germany","N"
"977355","38275","43200","N","HAUCK & AUFHÄUSER PRIVATBANKIERS KGAA","","","FRANKFURT AM MAIN","","Germany","N"
"977355","38275","43199","N","LARRAIN VIAL S.A. CORREDORA DE BOLSA","","","SANTIAGO","","Chile","N"
"977355","38275","43198","N","FUND CHANNEL","","","LUXEMBOURG","","Luxembourg","N"
"977355","38275","43197","N","CANDARIM (FORMERLY DEXIA ASSET MANAGEMENT)","","","LUXEMBOURG","","Luxembourg","N"
"977355","38275","43196","N","CREDIT AGRICOLE INDOSUEZ","","","LUXEMBOURG","","Luxembourg","N"
"977355","38275","43195","N","CGIS INC","","","PANAMA","","Panama","N"
"977355","38275","43194","N","BANQUE DE LUXEMBOURG","","","LUXEMBOURG","","Luxembourg","N"
"977355","38275","43193","N","BANK OF ALAND (ALANDSBANK)","","","MARIEHAMN","","Finland","N"
"977355","38275","43192","N","ATTRAX S.A.","","","LUXEMBOURG","","Luxembourg","N"
"977355","38275","43191","N","ALLFUNDS BANK S.A.","","","ALCOBENDAS","","Spain","N"
"977355","38275","43189","N","AKTIA BANK PLC","","","HELSINKI","","Finland","N"
"977355","38396","43228","N","ALLFUNDS INTERNATIONAL S.A.","","","LUXEMBOURG","","Luxembourg","N"
"977355","38396","43226","N","SKANDINAVISKA ENSKILDA BANKEN AB","","","STOCKHOLM","","Sweden","N"
"977355","38396","43225","N","PENTA CORREDORES DE BOLSA S.A.","","","SANTIAGO","","Chile","N"
"977355","38396","43224","N","LARRAIN VIAL S.A. CORREDORA DE BOLSA","","","SANTIAGO","","Chile","N"
"977355","38396","43223","N","CGIS INC","","","PANAMA","","Panama","N"
"977355","38396","43222","N","BANQUE DE LUXEMBOURG","","","LUXEMBOURG","","Luxembourg","N"
"977355","38396","43221","N","BANK OF ALAND (ALANDSBANK)","","","MARIEHAMN","","Finland","N"
"977355","38396","43220","N","ATTRAX S.A.","","","LUXEMBOURG","","Luxembourg","N"
"977355","38396","43219","N","ALLIANZ GLOBAL INVESTORS EUROPE GMBH","","","FRANKFURT AM MAIN","","Germany","N"
"977355","38275","43218","N","GENERALI INVESTMENTS","","","PARIS","","France","N"
"977355","38275","43217","N","ALLFUNDS INTERNATIONAL S.A.","","","LUXEMBOURG","","Luxembourg","N"
"977355","38275","43216","N","QUILVEST ALTERNATIVE INVESTMENTS A.S","","","PARIS","","France","N"
"977355","38275","43215","N","PENTA CORREDORES DE BOLSA S.A.","","","SANTIAGO","","Chile","N"
"977355","38275","43214","N","ODDO ASSET MANAGEMENT","","","PARIS","","France","N"
"977355","38275","43212","N","MFEX MUTUAL FUNDS EXCHANGE AB","","","STOCKHOLM","","Sweden","N"
"977355","38275","43213","N","NATEXIS PRIVATE BANKING","","","LUXEMBOURG","","Luxembourg","N"
"1000014","170363","63047","Y","CREDIT SUISSE SECURITIES (USA) LLC","801-56264","816","NY","New Jersey","United States","N"
"978539","169917","62658","N","SUTTON HILL LLC","","","DALLAS","Texas","United States","N"
"982160","170368","63037","N","CALTON & ASSOCIATES, INC.","801-70036","20999","TAMPA","Florida","United States","N"
"985258","67811","34681","Y","JOSEPH GUNNAR & CO., LLC","801-77295","24795","NEW YORK","New York","United States","Y"
"985258","67810","34673","Y","JOSEPH GUNNAR & CO., LLC","801-77295","24795","NEW YORK","New York","United States","Y"
"985258","67735","34684","Y","JOSEPH GUNNAR & CO., LLC","801-77295","24795","NEW YORK","New York","United States","Y"
"985258","67734","34683","Y","JOSEPH GUNNAR & CO., LLC","801-77295","24795","NEW YORK","New York","United States","Y"
"986418","55797","33124","N","N.A. INVESTCORP LLC","8-66812","134162","NEW YORK","New York","United States","N"
"984112","170656","63349","N","PARK LANE IBS LLC","","","LOS ANGELES","California","United States","N"
"993307","57776","29309","Y","MCP ASSET MANAGEMENT (JAPAN), INC.","","","TOKYO","","Japan","Y"
"993307","57779","29308","Y","MCP ASSET MANAGEMENT (JAPAN), INC.","","","TOKYO","","Japan","Y"
"994255","69216","64662","N","MERCURY CAPITAL ADVISORS, LLC","8-68442","152338","NEW YORK","New York","United States","N"
"994460","32777","19083","Y","BNP PARIBAS SECURITIES CORP.","8-32682","15794","NEW YORK","New York","United States","N"
"994460","32777","16656","N","CITIGROUP GLOBAL MARKETS INC.","801-3387","7059","NEW YORK","New York","United States","N"
"994460","32777","16652","N","J.P. MORGAN SECURITIES LLC","801-3702","79","NEW YORK","New York","United States","Y"
"994460","32777","19111","N","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","N"
"993000","52331","25927","N","OCP CAPITAL, LLC","8-67556","143381","NEW YORK","New York","United States","N"
"993000","30012","25898","N","OCP CAPITAL, LLC","8-67556","143381","NEW YORK","New York","United States","N"
"1004513","77404","42965","N","JLT CAPITAL PARTNERS LLC","8-68892","158345","WINDHAM","New Hampshire","United States","N"
"1004513","77404","42963","Y","ABAX GLOBAL CAPITAL","","","CENTRAL","","Hong kong","N"
"1004513","23768","32299","N","JLT CAPITAL PARTNERS LLC","8-68892","158345","WINDHAM","New Hampshire","United States","N"
"1004513","23768","16389","N","ALVINE CAPITAL MANAGEMENT LIMITED","","","LONDON","","United Kingdom","N"
"1004513","23768","20138","Y","ABAX GLOBAL CAPITAL","","","CENTRAL","","Hong kong","N"
"1004513","23768","18778","N","CREDIT SUISSE SECURITIES (USA) LLC","801-56264","816","NEW YORK","New York","United States","N"
"1004513","23768","18774","N","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","N"
"1004513","23768","24850","N","CHARLES AND FAMILY OFFICES LTD.","","","CENTRAL","","Hong kong","N"
"1004513","23768","18782","N","SHANGHAI XIN JUN INVESTMENT MANAGEMENT COMPANY LIMITED","","","SHANGHAI","","China","N"
"1004513","23768","18780","N","AMY KONG","","","NEW YORK","New York","United States","N"
"1004513","77404","42972","N","SHINHAN INVESTMENT CORPORATION","","","SEOUL","","Korea, South","N"
"1004513","77404","42971","N","ARGENTHAL PRIVATE CAPITAL","","","PARIS","","France","N"
"985899","173304","65480","N","ATLANTIC - PACIFIC CAPITAL, INC.","8-48198","38356","GREENWICH","Connecticut","United States","N"
"985899","172296","65004","N","ATLANTIC - PACIFIC CAPITAL, INC.","8-48198","38356","GREENWICH","Connecticut","United States","N"
"1002726","32166","16359","N","CATO CAPITAL, LLC","8-66689","133142","HARTFORD","Connecticut","United States","N"
"1002726","32166","19259","N","PRO CAPITAL LTD","","","LONDON","","United Kingdom","N"
"969148","29236","14725","N","CREDIT SUISSE","","","NEW YORK","New York","United States","N"
"990996","17386","6413","N","JEFFERIES LLC","8-15074","2347","NEW YORK","New York","United States","N"
"990996","59943","29983","N","ATLANTIC - PACIFIC CAPITAL, INC.","8-48198","38356","GREENWICH","Connecticut","United States","N"
