"FilingID","ReferenceID","Name of Prime Broker","SEC Number","CRD Number","City","State","Country","Custodian"
"959415","73736","BARCLAYS BANK PLC","","","LONDON","","United Kingdom","Y"
"959415","73736","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"959415","168241","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"959415","168241","CITIGROUP GLOBAL MARKETS LIMITED","","","LONDON","","United Kingdom","Y"
"959415","168240","MORGAN STANLEY & CO. INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"959415","168241","MORGAN STANLEY & CO. INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"959415","27676","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"959415","27556","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"959415","168240","BARCLAYS BANK PLC","","","LONDON,","","United Kingdom","Y"
"959415","27184","MORGAN STANLEY & CO. INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"959415","27184","BARCLAYS CAPITAL SECURITIES LIMITED","","","LONDON","","United Kingdom","Y"
"959415","27184","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"959415","27676","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"959415","73736","MORGAN STANLEY & CO. INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"960226","55167","DEUTSCHE BANK AG","","","LONDON","","United Kingdom","Y"
"960226","55167","MORGAN STANLEY & CO. INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"958046","120386","JEFFERIES LLC","8-15074","2347","NEW YORK","New York","United States","Y"
"958131","2775","DEUTSCHE BANK AG (ACTING THROUGH ITS LONDON BRANCH)","","","LONDON","","United Kingdom","Y"
"958131","2775","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"958131","2775","UBS AG (ACTING THOUGH ITS LONDON BRANCH)","","","LONDON","","United Kingdom","Y"
"958131","2775","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"958131","2775","MORGAN STANLEY & CO. INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"943885","166896","MORGAN STANLEY & CO. INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"958870","57332","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"948497","167250","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"948497","167250","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"954128","167633","JEFFERIES LLC","8-15074","2347","DALLAS","Texas","United States","Y"
"959232","168225","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"959232","168225","MORGAN STANLEY & CO. INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"944693","166914","DEUTSCHE BANK","","","LONDON","","United Kingdom","Y"
"944693","166914","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"958174","19978","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"956959","167955","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"956959","167927","BTIG, LLC","8-65473","122225","SAN FRANCISCO","California","United States","Y"
"956959","67533","BTIG, LLC","8-65473","122225","SAN FRANCISCO","California","United States","Y"
"957254","167951","DEUTSCHE BANK","","","LONDON","","United Kingdom","Y"
"947027","49101","FIDELITY INVESTMENTS INSTITUTIONAL SERVICES COMPANY, INC.","8-35097","17507","NEW YORK","New York","United States","Y"
"960373","168395","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168394","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168393","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168392","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168391","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168371","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168347","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168370","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168390","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168389","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168385","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168384","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168381","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168379","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168378","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168377","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168376","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168368","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168367","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168364","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168360","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168357","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168356","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168355","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168349","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168343","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168342","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168341","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168340","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168339","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168338","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168337","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168329","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168348","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168302","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168400","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168399","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168398","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168397","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168396","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168388","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168375","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168387","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168383","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168382","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168380","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168386","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168366","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168363","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168362","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168361","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168359","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168358","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168354","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168353","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168352","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168336","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168335","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168331","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168330","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168327","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168326","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168324","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168323","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168322","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168321","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168325","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168319","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168318","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168317","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168316","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168315","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168314","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168313","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168312","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168311","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168310","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168307","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168306","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168309","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168308","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168334","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168333","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168332","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168304","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168303","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168301","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168328","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168305","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168350","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"960373","168351","WEALTHFORGE, LLC","8-68464","152550","RICHMOND","Virginia","United States","N"
"950410","167329","MORGAN, STANLEY & CO. INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"957303","168015","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"960169","65815","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"961997","165158","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","8-72218","","CHICAGO","Illinois","United States","N"
"961511","22991","MORGAN STANLEY & CO INTERNATIONAL PLC","","","SINGAPORE","","Singapore","Y"
"963188","64065","CITIGROUP GLOBAL MARKETS INC.","","","LONDON","","United Kingdom","Y"
"963188","64065","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"963188","64065","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"955014","7080","HSBC BANK PLC","","","HONG KONG","","Hong kong","Y"
"955014","7080","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","HONG KONG","","Hong kong","Y"
"955014","7080","UBS AG, LONDON BRANCH","","","HONG KONG","","Hong kong","Y"
"955014","7080","DEUTSCHE BANK AG, LONDON BRANCH","","","HONG KONG","","Hong kong","Y"
"955014","7080","MERRILL LYNCH INTERNATIONAL","","","HONG KONG","","Hong kong","Y"
"955014","7080","MORGAN STANLEY AND CO","","","HONG KONG","","Hong kong","Y"
"963826","120734","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"963826","120734","MORGAN STANLEY & CO.","","","LONDON","","United Kingdom","Y"
"964417","7525","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"961352","168432","CANTOR FITZGERALD & CO.","8-201","134","NEW YORK","New York","United States","Y"
"957818","22425","MERRILL LYNCH PIERCE, FENNER & SMITH INCORPORATED","","","SAN FRANSISCO","California","United States","Y"
"957818","22425","MORGAN STANLEY SMITH BARNEY LLC","","","SANTA BARBARA","California","United States","Y"
"957818","22442","MORGAN STANLEY SMITH BARNEY LLC","","","SANTA BARBARA","California","United States","N"
"962741","168079","MERRILL LYNCH INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"962741","168079","DEUTSCHE BANK AG","","","LONDON","","United Kingdom","Y"
"962741","168079","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"962741","54183","HSBC BANK PLC","","","LONDON","","United Kingdom","Y"
"962741","54183","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"962741","35456","JP MORGAN SECURITIES PLC","","","LONDON","","United Kingdom","Y"
"962741","35456","HSBC BANK PLC","","","LONDON","","United Kingdom","Y"
"962741","35456","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"962741","34858","HSBC BANK PLC","","","LONDON","","United Kingdom","Y"
"962741","34858","JP MORGAN SECURITIES PLC","","","LONDON","","United Kingdom","Y"
"962741","34858","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"962741","35256","JP MORGAN SECURITIES PLC","","","LONDON","","United Kingdom","Y"
"962741","35256","HSBC BANK PLC","","","LONDON","","United Kingdom","Y"
"962741","35256","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"962741","35353","JP MORGAN SECURITIES PLC","","","LONDON","","United Kingdom","Y"
"962741","35353","HSBC BANK PLC","","","LONDON","","United Kingdom","Y"
"962741","35353","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"962741","35294","HSBC BANK PLC","","","LONDON","","United Kingdom","Y"
"962741","35294","JP MORGAN SECURITIES PLC","","","LONDON","","United Kingdom","Y"
"962741","35294","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"962741","54183","MERRILL LYNCH INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"962741","54183","DEUTSCHE BANK AG","","","LONDON","","United Kingdom","Y"
"962741","54183","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"962741","54183","UBS AG","","","LONDON","","United Kingdom","Y"
"962741","54183","MORGAN STANLEY & CO. INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"962741","35353","MERRILL LYNCH INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"962741","35353","DEUTSCHE BANK AG","","","LONDON","","United Kingdom","Y"
"962741","35294","MERRILL LYNCH INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"962741","35294","DEUTSCHE BANK AG","","","LONDON","","United Kingdom","Y"
"962741","35294","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"962741","35294","UBS AG","","","LONDON","","United Kingdom","Y"
"962741","35294","MORGAN STANLEY & CO INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"962741","35353","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"962741","35353","UBS AG","","","LONDON","","United Kingdom","Y"
"962741","35256","MERRILL LYNCH INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"962741","35256","DEUTSCHE BANK AG","","","LONDON","","United Kingdom","Y"
"962741","35256","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"962741","35256","UBS AG","","","LONDON","","United Kingdom","Y"
"962741","35256","MORGAN STANLEY & CO. INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"962741","35353","MORGAN STANLEY & CO INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"962741","34858","MERRILL LYNCH INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"962741","34858","DEUTSCHE BANK AG","","","LONDON","","United Kingdom","Y"
"962741","34858","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"962741","34858","UBS AG","","","LONDON","","United Kingdom","Y"
"962741","34858","MORGAN STANLEY & CO. INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"962741","35456","MERRILL LYNCH INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"962741","35456","DEUTSCHE BANK AG","","","LONDON","","United Kingdom","Y"
"962741","35353","BARCLAYS CAPITAL INC.","","","NEW YORK","New York","United States","Y"
"962741","35456","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"962741","35456","UBS AG","","","LONDON","","United Kingdom","Y"
"962741","35456","MORGAN STANLEY & CO. INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"962741","35456","MORGAN STANLEY & COMPANY LLC","","","NEW YORK","New York","United States","Y"
"962741","35256","MORGAN STANLEY & CO. LLC","","","NEW YORK","New York","United States","Y"
"962741","64347","HSBC BANK PLC","","","LONDON","","United Kingdom","Y"
"962741","54185","MERRILL LYNCH INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"962741","64347","JP MORGAN SECURITIES PLC","","","LONDON","","United Kingdom","Y"
"962741","64347","MERRILL LYNCH INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"962741","64347","DEUTSCHE BANK AG","","","LONDON","","United Kingdom","Y"
"962741","64347","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"962741","64347","UBS AG","","","LONDON","","United Kingdom","Y"
"962741","64347","MORGAN STANLEY & CO. INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"962741","54183","JP MORGAN SECURITIES PLC","","","LONDON","","United Kingdom","Y"
"962741","64347","BARCLAYS CAPITAL INC.","","","NEW YORK","New York","United States","Y"
"962741","54183","BARCLAYS CAPITAL INC.","","","NEW YORK","New York","United States","Y"
"962741","34858","BARCLAYS CAPITAL INC.","","","NEW YORK","New York","United States","Y"
"962741","35294","BARCLAYS CAPITAL INC.","","","NEW YORK","New York","United States","Y"
"962741","35256","BARCLAYS CAPITAL INC.","","","NEW YORK","New York","United States","Y"
"962741","35456","BARCLAYS CAPITAL INC.","","","NEW YORK","New York","United States","Y"
"954305","64984","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"954305","64387","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"954305","64387","J.P. MORGAN SECURITIES PLC","","","LONDON","","United Kingdom","Y"
"954305","64987","GOLDMAN SACHS INTERNATIONAL LIMITED","","","LONDON","","United Kingdom","Y"
"954305","64984","J.P. MORGAN SECURITIES PLC","","","LONDON","","United Kingdom","Y"
"954305","64984","JP MORGAN CHASE BANK NA, LONDON BRANCH","","","LONDON","","United Kingdom","Y"
"954305","64387","JP MORGAN CHASE BANK NA, LONDON BRANCH","","","LONDON","","United Kingdom","Y"
"954305","167655","J.P. MORGAN SECURITIES PLC","","","LONDON","","United Kingdom","Y"
"958948","67873","GOLDMAN SACHS EXECUTION & CLEARING, L.P.","8-526","3466","NEW YORK","New York","United States","Y"
"958948","168223","GOLDMAN SACHS EXECUTION & CLEARING, L.P.","8-526","3466","NEW YORK","New York","United States","Y"
"964427","64792","JP MORGAN SECURITIES PLC","","","LONDON","","United Kingdom","Y"
"964427","43506","JPM MORGAN SECURITIES PLC","","","LONDON","","United Kingdom","Y"
"964427","64792","UBS AG","","","LONDON","","United Kingdom","Y"
"964427","64792","MORGAN STANLEY & CO INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"964427","64792","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"964427","43506","UBS AG","","","LONDON","","United Kingdom","Y"
"964427","43506","MORGAN STANLEY & CO INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"964427","43506","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"964230","65890","WELLS FARGO PRIME SERVICES, LLC","8-66677","133068","SAN FRANCISCO","California","United States","N"
"964230","65888","WELLS FARGO PRIME SERVICES, LLC","8-66677","133068","SAN FRANCISCO","California","United States","N"
"961869","168593","MORGAN STANLEY & CO. INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"961869","168593","UBS AG","","","LONDON","","United Kingdom","Y"
"955633","24829","BNP PARIBAS PRIME BROKERAGE, INC.","8-40490","24962","NEW YORK","New York","United States","Y"
"958890","168206","BANK OF AMERICA MERRILL LYNCH","","","LONDON","","United Kingdom","Y"
"958890","168206","MORGAN STANLEY & CO. INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"958890","168206","J.P. MORGAN SECURITIES PLC","","","LONDON","","United Kingdom","Y"
"958890","168206","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"963923","6689","BTIG, LLC","8-65473","122225","NEW YORK","New York","United States","N"
"963977","41582","BNP PARIBAS PRIME BROKERAGE, INC.","8-40490","24962","NEW YORK","New York","United States","Y"
"956694","167940","BTIG, LLC","8-65473","122225","NEW YORK","New York","United States","Y"
"956694","68440","BTIG, LLC","8-65473","122225","NEW YORK","New York","United States","N"
"960236","37647","MERRILL LYNCH INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"960236","37647","UBS SECURITIES LLC","8-22651","7654","NEW YORK","New York","United States","Y"
"960236","37647","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"962801","64339","WEDBUSH SECURITIES INC.","8-12987","877","LOS ANGELES","California","United States","Y"
"962801","64339","INTERACTIVE BROKERS LLC","8-47257","36418","GREENWICH","Connecticut","United States","Y"
"962926","167432","MORGAN STANLEY AND CO. INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"962926","167432","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"953683","55890","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"953683","168284","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"963255","158930","J.P. MORGAN SECURITIES PLC","","","LONDON","","United Kingdom","N"
"963255","158930","UBS AG","","","LONDON","","United Kingdom","N"
"963255","158930","MORGAN STANLEY & CO. INTERNATIONAL PLC","","","LONDON","","United Kingdom","N"
"963279","55221","J.P. MORGAN CLEARING CORP.","8-43724","28432","NEW YORK","New York","United States","Y"
"963279","55221","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"961816","168445","PERSHING LLC","8-17574","7560","NEW YORK","New York","United States","Y"
"961816","168445","INTERACTIVE BROKERS LLC","8-47257","36418","NEW YORK","New York","United States","Y"
"963143","58422","PERSHING LLC","8-17574","7560","JERSEY CITY","New Jersey","United States","Y"
"958562","167068","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"964082","168587","INTERACTIVE BROKERS LLC","8-47257","36418","GREENWICH","Connecticut","United States","Y"
