"FilingID","ReferenceID","SubreferenceID","Foreign Regulatory Authority"
"912691","43824","7941","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"912872","53292","10438","Cayman Islands - Cayman Islands Monetary Authority"
"912872","53292","10439","Cayman Islands - Cayman Islands Monetary Authority"
"913519","58322","11762","Mauritius, Republic of - Financial Services Commission"
"910593","49429","9119","Cayman Islands - Cayman Islands Monetary Authority"
"913880","65809","13507","Cayman Islands - Cayman Islands Monetary Authority"
"913338","65008","13270","Cayman Islands - Cayman Islands Monetary Authority"
"913338","65008","13269","Cayman Islands - Cayman Islands Monetary Authority"
"914062","120360","83384","Cayman Islands - Cayman Islands Monetary Authority"
"914062","63934","12973","Cayman Islands - Cayman Islands Monetary Authority"
"911813","13326","2853","Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
"915570","68041","13952","Cayman Islands - Cayman Islands Monetary Authority"
"915570","68041","13953","Cayman Islands - Cayman Islands Monetary Authority"
"915580","66777","13717","Cayman Islands - Cayman Islands Monetary Authority"
"914339","65805","13439","Jersey - Jersey Financial Services Commission"
"914339","65815","13442","Jersey - Jersey Financial Services Commission"
"914339","65827","13451","Jersey - Jersey Financial Services Commission"
"913986","120357","83389","Cayman Islands - Cayman Islands Monetary Authority"
"900824","67364","13823","Cayman Islands - Cayman Islands Monetary Authority"
"915598","120452","83410","Cayman Islands - Cayman Islands Monetary Authority"
"915598","120453","83412","Cayman Islands - Cayman Islands Monetary Authority"
"915598","120451","83411","Cayman Islands - Cayman Islands Monetary Authority"
"916922","65182","13307","Cayman Islands - Cayman Islands Monetary Authority"
"916974","58979","13896","Cayman Islands - Cayman Islands Monetary Authority"
"917093","18608","3662","British Virgin Islands - British Virgin Islands Financial Services Commission"
"917093","58578","11821","Cayman Islands - Cayman Islands Monetary Authority"
"917101","56093","11107","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"917375","23059","4566","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"913252","120317","83378","Cayman Islands - Cayman Islands Monetary Authority"
"918865","67080","13741","Cayman Islands - Cayman Islands Monetary Authority"
"918865","66787","13676","Cayman Islands - Cayman Islands Monetary Authority"
"916840","15999","3238","Other - NOT REGULATED"
"917244","5021","12988","Cayman Islands - Cayman Islands Monetary Authority"
"917244","120585","83431","Cayman Islands - Cayman Islands Monetary Authority"
"917177","2655","1274","Other - CIMA, CAYMAN ISLANDS"
"919381","18608","3662","British Virgin Islands - British Virgin Islands Financial Services Commission"
"919381","58578","11821","Cayman Islands - Cayman Islands Monetary Authority"
"919380","64751","13192","Cayman Islands - Cayman Islands Monetary Authority"
"919539","65805","13439","Jersey - Jersey Financial Services Commission"
"919539","65815","13442","Jersey - Jersey Financial Services Commission"
"919539","65827","13451","Jersey - Jersey Financial Services Commission"
"919447","124734","87462","Cayman Islands - Cayman Islands Monetary Authority"
"916801","21900","83428","Cayman Islands - Cayman Islands Monetary Authority"
"922148","55167","10885","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"923108","46230","25364","Cayman Islands - Cayman Islands Monetary Authority"
"923108","46230","11571","Cayman Islands - Cayman Islands Monetary Authority"
"921349","67080","13741","Cayman Islands - Cayman Islands Monetary Authority"
"921349","66787","13676","Cayman Islands - Cayman Islands Monetary Authority"
"923134","61813","12528","Cayman Islands - Cayman Islands Monetary Authority"
"923134","37784","7590","Other - CAYMAN - CAYMAN ISLANDS MONETARY AUTHORITY (CIMA)"
"920104","30398","5543","Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
"920104","66774","13670","Cayman Islands - Cayman Islands Monetary Authority"
"918199","120717","83461","Cayman Islands - Cayman Islands Monetary Authority"
"888998","46766","11593","Cayman Islands - Cayman Islands Monetary Authority"
"916249","67279","13760","Cayman Islands - Cayman Islands Monetary Authority"
"917871","63667","12899","Cayman Islands - Cayman Islands Monetary Authority"
"917871","63667","12900","Cayman Islands - Cayman Islands Monetary Authority"
"926409","65506","13368","Bermuda - Bermuda Monetary Authority"
"926999","11123","2608","Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
"926841","40117","7330","Other - CAYMAN ISLAND MONETARY AUTHORITY"
"926841","40165","7340","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"926841","37584","7024","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"926841","63059","12784","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"927519","64484","13081","Guernsey - Guernsey Financial Services Commission"
"927519","64484","13080","Guernsey - Guernsey Financial Services Commission"
"927307","56163","11126","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"877746","42485","7692","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"904526","120448","83405","Cayman Islands - Cayman Islands Monetary Authority"
"904526","120449","83406","Cayman Islands - Cayman Islands Monetary Authority"
"928057","17381","5352","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"925222","65805","13439","Jersey - Jersey Financial Services Commission"
"925222","65815","13442","Jersey - Jersey Financial Services Commission"
"925222","65827","13451","Jersey - Jersey Financial Services Commission"
"927801","66777","13717","Cayman Islands - Cayman Islands Monetary Authority"
"919135","120734","95462","Cayman Islands - Cayman Islands Monetary Authority"
"928914","47135","8575","Cayman Islands - Cayman Islands Stock Exchange Authority"
"927545","66418","13587","Cayman Islands - Cayman Islands Monetary Authority"
"929490","10738","2530","Mauritius, Republic of - Financial Services Commission"
"929490","10738","2531","Mauritius, Republic of - Financial Services Commission"
"929521","64704","13201","Cayman Islands - Cayman Islands Monetary Authority"
"915335","120699","83456","Cayman Islands - Cayman Islands Monetary Authority"
"915335","52557","10175","Cayman Islands - Cayman Islands Monetary Authority"
"927020","54982","10851","Cayman Islands - Cayman Islands Monetary Authority"
"929498","158968","107524","Mauritius, Republic of - Financial Services Commission"
"929498","64681","13151","Singapore - Monetary Authority of Singapore"
"929498","10280","2480","Mauritius, Republic of - Financial Services Commission"
"929498","10747","2535","Mauritius, Republic of - Financial Services Commission"
"929498","158968","107523","Mauritius, Republic of - Financial Services Commission"
"926123","8724","2259","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"926123","8693","2261","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"929987","4128","1449","Cayman Islands - Cayman Islands Stock Exchange Authority"
"929987","4128","1447","Cayman Islands - Cayman Islands Stock Exchange Authority"
"929987","4128","1448","Cayman Islands - Cayman Islands Stock Exchange Authority"
"930440","15999","3238","Other - NOT REGULATED"
"930437","44430","14101","Cayman Islands - Cayman Islands Monetary Authority"
"930437","44430","14102","Cayman Islands - Cayman Islands Monetary Authority"
"930437","44430","8019","Other - CAYMAN ISLANDS/CAYMAN ISLANDS MONETARY AUTHORITY"
"930437","44430","8022","Other - CAYMAN ISLANDS/CAYMAN ISLANDS MONETARY AUTHORITY"
"929534","158996","107537","Other - MALTA FINANCIAL SERVICES AUTHORITY"
"929534","64674","13149","Other - MALTA FINANCIAL SERVICES AUTHORITY"
"909576","43409","7853","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"909576","43416","7858","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"909576","43409","7851","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"906537","65453","13379","Cayman Islands - Cayman Islands Monetary Authority"
"928787","158916","107499","Cayman Islands - Cayman Islands Monetary Authority"
"927992","5558","1679","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"928744","158930","107528","Cayman Islands - Cayman Islands Monetary Authority"
"923369","57896","11671","Cayman Islands - Cayman Islands Monetary Authority"
"918477","41729","7544","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"927325","157792","106471","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"927325","46571","8416","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"930879","33524","10833","Jersey - Jersey Financial Services Commission"
"928181","32066","5881","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"928181","32066","5882","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"928181","32149","5888","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"928181","32149","5889","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"928181","32066","5877","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"928181","32066","5879","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"928181","32066","5880","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"928181","32149","13092","Cayman Islands - Cayman Islands Monetary Authority"
"917612","53933","10576","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"917612","14189","3008","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"917612","14193","3009","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"917612","14196","3010","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"917612","14198","3011","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"917612","14201","3012","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"930517","30954","5655","Cayman Islands - Cayman Islands Monetary Authority"
"914038","55882","11042","Cayman Islands - Cayman Islands Monetary Authority"
"928709","47586","8704","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"928709","47586","12692","Cayman Islands - Cayman Islands Monetary Authority"
"927806","20444","3980","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"929733","6693","1911","Other - CIMA"
"932092","24899","4614","Cayman Islands - Cayman Islands Monetary Authority"
"927615","34655","6432","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"927615","34655","6634","Other - CENTRAL BANK OF CYPRUS"
"927615","36600","6963","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"927615","36600","6965","Other - CENTRAL BANK OF CYPRUS"
"929285","7904","2107","Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
"930694","18092","5327","Mauritius, Republic of - Financial Services Commission"
"930832","21911","4728","Jersey - Jersey Financial Services Commission"
"927266","37600","7028","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"927266","37600","7034","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"927266","36257","7049","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"927266","36257","7050","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"924721","158920","107500","Guernsey - Guernsey Financial Services Commission"
"924721","55001","10854","Guernsey - Guernsey Financial Services Commission"
"924721","24526","7538","Guernsey - Guernsey Financial Services Commission"
"924721","24539","7540","Guernsey - Guernsey Financial Services Commission"
"924721","24533","4528","Guernsey - Guernsey Financial Services Commission"
"924721","24533","4529","Guernsey - Guernsey Financial Services Commission"
"924721","34048","6518","Guernsey - Guernsey Financial Services Commission"
"924721","34010","6605","Guernsey - Guernsey Financial Services Commission"
"924721","54999","10853","Guernsey - Guernsey Financial Services Commission"
"924721","24539","13098","Guernsey - Guernsey Financial Services Commission"
"924721","24533","13099","Guernsey - Guernsey Financial Services Commission"
"924721","24537","13100","Guernsey - Guernsey Financial Services Commission"
"932087","42206","7618","Mauritius, Republic of - Financial Services Commission"
"932087","42237","7626","Mauritius, Republic of - Financial Services Commission"
"927002","46230","25364","Cayman Islands - Cayman Islands Monetary Authority"
"927002","46230","11571","Cayman Islands - Cayman Islands Monetary Authority"
"930675","19062","5329","Mauritius, Republic of - Financial Services Commission"
"930271","12438","2762","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"930904","23059","4566","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"917658","48158","12498","Cayman Islands - Cayman Islands Monetary Authority"
"927272","17577","3469","Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
"927272","17577","3474","United Kingdom - Financial Conduct Authority"
"927272","17577","3474","Guernsey - Guernsey Financial Services Commission"
"927272","17943","3537","Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
"927272","18748","3695","Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
"927272","19275","3777","Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
"927272","157794","106473","Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
"927272","50742","9808","Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
"918307","58362","11770","Cayman Islands - Cayman Islands Monetary Authority"
"932985","55571","109574","Guernsey - Guernsey Financial Services Commission"
"933507","8724","2259","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"933507","8693","2261","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"933991","7145","1993","Other - CAYMAN ISLAND MONETARY AUTHORITY"
"933991","4550","3160","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"933991","15286","3167","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"918068","120654","83447","Cayman Islands - Cayman Islands Monetary Authority"
"934314","30954","5655","Cayman Islands - Cayman Islands Monetary Authority"
"933487","68909","14094","Cayman Islands - Cayman Islands Monetary Authority"
"933487","68909","109582","Cayman Islands - Cayman Islands Monetary Authority"
"935226","63762","12921","Cayman Islands - Cayman Islands Monetary Authority"
"935226","63763","12920","Cayman Islands - Cayman Islands Monetary Authority"
"933988","56306","11143","Cayman Islands - Cayman Islands Monetary Authority"
"928812","158918","107497","Cayman Islands - Cayman Islands Monetary Authority"
"933199","162203","109585","Cayman Islands - Cayman Islands Monetary Authority"
"933199","162198","109583","Cayman Islands - Cayman Islands Monetary Authority"
"933957","34201","13135","Cayman Islands - Cayman Islands Monetary Authority"
"932374","73928","39376","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"932374","73932","39378","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"932374","73932","39379","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"932374","50037","9257","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"932374","50037","9258","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"932374","22136","4267","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"932374","22136","4268","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"932374","22136","4269","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"932374","22136","4270","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"932374","22985","4347","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"932374","23013","4354","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"932374","22994","4351","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"932374","22136","9534","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"934442","53933","10576","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"934442","14189","3008","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"934442","14193","3009","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"934442","14196","3010","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"934442","14198","3011","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"934442","14201","3012","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"936431","158918","107497","Cayman Islands - Cayman Islands Monetary Authority"
"927264","61246","12393","Cayman Islands - Cayman Islands Monetary Authority"
"927264","61228","12386","Cayman Islands - Cayman Islands Monetary Authority"
"927264","61228","12390","Cayman Islands - Cayman Islands Monetary Authority"
"927264","158808","107475","Cayman Islands - Cayman Islands Monetary Authority"
"927264","158808","107474","Cayman Islands - Cayman Islands Monetary Authority"
"934673","65786","13435","Cayman Islands - Cayman Islands Monetary Authority"
"936559","164163","112566","Cayman Islands - Cayman Islands Monetary Authority"
"936559","56397","11151","Cayman Islands - Cayman Islands Monetary Authority"
"939007","59099","47376","Cayman Islands - Cayman Islands Monetary Authority"
"939007","59099","47378","Cayman Islands - Cayman Islands Monetary Authority"
"938238","30398","5543","Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
"938238","66774","13670","Cayman Islands - Cayman Islands Monetary Authority"
"939405","56093","11107","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"939467","67550","13840","Cayman Islands - Cayman Islands Monetary Authority"
"939467","67552","13841","Cayman Islands - Cayman Islands Monetary Authority"
"939423","120360","83384","Cayman Islands - Cayman Islands Monetary Authority"
"939423","63934","12973","Cayman Islands - Cayman Islands Monetary Authority"
"939641","43506","7878","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"939641","64792","13198","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"940122","10747","2535","Mauritius, Republic of - Financial Services Commission"
"940122","158968","107524","Mauritius, Republic of - Financial Services Commission"
"940122","64681","13151","Singapore - Monetary Authority of Singapore"
"940122","10280","2480","Mauritius, Republic of - Financial Services Commission"
"940122","158968","107523","Mauritius, Republic of - Financial Services Commission"
"940379","31718","5777","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"940918","41582","7534","Other - NONE"
"940918","41582","7536","Other - CAYMAN ISLANDS/CAYMAN ISLANDS MONETARY AUTHORITY"
"911504","120369","83385","Cayman Islands - Cayman Islands Monetary Authority"
"940964","90230","67364","Cayman Islands - Cayman Islands Monetary Authority"
"934160","162245","109606","Cayman Islands - Cayman Islands Monetary Authority"
"940963","63665","13030","Cayman Islands - Cayman Islands Monetary Authority"
"940963","63720","13031","Cayman Islands - Cayman Islands Monetary Authority"
"941543","63667","12899","Cayman Islands - Cayman Islands Monetary Authority"
"941543","63667","12900","Cayman Islands - Cayman Islands Monetary Authority"
"941716","162245","109606","Cayman Islands - Cayman Islands Monetary Authority"
"933912","57562","11563","Cayman Islands - Cayman Islands Monetary Authority"
"942469","120369","83385","Cayman Islands - Cayman Islands Monetary Authority"
"936253","30954","5655","Cayman Islands - Cayman Islands Monetary Authority"
"942642","162245","109606","Cayman Islands - Cayman Islands Monetary Authority"
"942483","166695","115670","Cayman Islands - Cayman Islands Monetary Authority"
"942483","166696","115672","Cayman Islands - Cayman Islands Monetary Authority"
"939627","63763","12920","Cayman Islands - Cayman Islands Monetary Authority"
"939627","63762","12921","Cayman Islands - Cayman Islands Monetary Authority"
"943303","65453","13379","Cayman Islands - Cayman Islands Monetary Authority"
"944274","64763","13194","Cayman Islands - Cayman Islands Monetary Authority"
"944522","43409","7853","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"944522","43416","7858","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"944522","43409","7851","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"944534","1084","1037","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"940075","56601","11247","Cayman Islands - Cayman Islands Monetary Authority"
"946137","59099","47376","Cayman Islands - Cayman Islands Monetary Authority"
"946137","59099","47378","Cayman Islands - Cayman Islands Monetary Authority"
"942948","28183","5170","Other - NOT REGULATED"
"942948","28213","5179","Other - NOT REGULATED"
"942948","28213","5180","Other - NOT REGULATED"
"942948","28167","5164","Other - NOT REGULATED"
"946924","65952","13480","Guernsey - Guernsey Financial Services Commission"
"946945","17577","3469","Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
"946945","17577","3474","United Kingdom - Financial Conduct Authority"
"946945","17577","3474","Guernsey - Guernsey Financial Services Commission"
"946945","17943","3537","Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
"946945","18748","3695","Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
"946945","19275","3777","Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
"946945","157794","106473","Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
"946945","50742","9808","Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
"933466","162274","109616","Cayman Islands - Cayman Islands Monetary Authority"
"933466","162274","109617","Cayman Islands - Cayman Islands Monetary Authority"
"933466","59760","12109","Cayman Islands - Cayman Islands Monetary Authority"
"933466","59757","12110","Cayman Islands - Cayman Islands Monetary Authority"
"933466","59757","12111","Cayman Islands - Cayman Islands Monetary Authority"
"933466","59760","12108","Cayman Islands - Cayman Islands Monetary Authority"
"933466","32369","5925","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"933466","32369","5924","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"933466","32382","5926","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"933466","32382","5929","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"947793","44430","14101","Cayman Islands - Cayman Islands Monetary Authority"
"947793","44430","14102","Cayman Islands - Cayman Islands Monetary Authority"
"947793","44430","8019","Other - CAYMAN ISLANDS/CAYMAN ISLANDS MONETARY AUTHORITY"
"947793","44430","8022","Other - CAYMAN ISLANDS/CAYMAN ISLANDS MONETARY AUTHORITY"
"945595","167005","115769","Cayman Islands - Cayman Islands Monetary Authority"
"945595","167005","115770","Cayman Islands - Cayman Islands Monetary Authority"
"947234","65425","13336","Ireland -  Central Bank of Ireland"
"947234","55577","11065","Ireland -  Central Bank of Ireland"
"947149","167068","115793","Cayman Islands - Cayman Islands Monetary Authority"
"947149","167068","115792","Cayman Islands - Cayman Islands Monetary Authority"
"946528","167050","115788","Other - N/A"
"946528","167050","115787","Cayman Islands - Cayman Islands Monetary Authority"
"948468","167191","115810","Cayman Islands - Cayman Islands Monetary Authority"
"948468","167189","115807","Cayman Islands - Cayman Islands Monetary Authority"
"948737","36992","31364","Cayman Islands - Cayman Islands Monetary Authority"
"948766","40113","7331","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"948766","40113","7332","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"948766","40113","7329","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"948766","167203","115812","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"948766","167203","115813","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"948766","167203","115814","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"943943","60460","13797","Guernsey - Guernsey Financial Services Commission"
"949066","120654","83447","Cayman Islands - Cayman Islands Monetary Authority"
"941310","167248","115824","Cayman Islands - Cayman Islands Monetary Authority"
"941310","120449","83406","Cayman Islands - Cayman Islands Monetary Authority"
"941310","120448","83405","Cayman Islands - Cayman Islands Monetary Authority"
"949243","8724","2259","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"949243","8693","2261","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
