"FilingID","Country/Authority"
"1001583","Hong Kong - Securities and Futures Commission"
"988702","Hong Kong - Securities and Futures Commission"
"989424","Singapore - Monetary Authority of Singapore"
"1004511","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"1004511","Hong Kong - Securities and Futures Commission"
"995059","Hong Kong - Securities and Futures Commission"
"990845","United Kingdom - Financial Conduct Authority"
"992511","Hong Kong - Securities and Futures Commission"
"1001351","Singapore - Monetary Authority of Singapore"
"1003077","Mauritius, Republic of - Financial Services Commission"
"994339","Ireland -  Central Bank of Ireland"
"994339","Other: THE FINANCIAL SUPERVISORY AUTHORITY OF NORWAY"
"977485","United Kingdom - Financial Conduct Authority"
"996708","United Kingdom - Financial Conduct Authority"
"1004520","United Kingdom - Financial Conduct Authority"
"1001537","Sweden - Swedish Financial Supervisory Authority"
"997913","Dubai - Dubai Financial Services Authority"
"1000053","United Kingdom - Financial Conduct Authority"
"994512","Singapore - Monetary Authority of Singapore"
"999616","Switzerland - Swiss Financial Market Supervisory Authority"
"995676","United Kingdom - Financial Conduct Authority"
"989621","Brazil - Securities and Exchange Commission"
"999104","Mauritius, Republic of - Financial Services Commission"
"1004708","Hong Kong - Securities and Futures Commission"
"1002821","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"1002821","Italy - National Stock Exchange Commission"
"999666","United Kingdom - Financial Conduct Authority"
"999354","Brazil - Securities and Exchange Commission"
"994451","Bermuda - Bermuda Monetary Authority"
"1004731","Other: BAFIN AS A FINANCIAL SERVICES INSTITUTION"
"985899","United Kingdom - Financial Conduct Authority"
"994614","United Kingdom - Financial Conduct Authority"
"997840","United Kingdom - Financial Conduct Authority"
"1002880","Hong Kong - Securities and Futures Commission"
"1004889","United Kingdom - Financial Conduct Authority"
"999619","Sweden - Swedish Financial Supervisory Authority"
"984854","United Kingdom - Financial Conduct Authority"
"984854","Australia - Australian Securities and Investments Commission"
"984854","Jersey - Jersey Financial Services Commission"
"984854","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"984854","Singapore - Monetary Authority of Singapore"
"984854","Switzerland - Swiss Financial Market Supervisory Authority"
"984854","Other: FRANCE - AUTORITE DE CONTROLE PRUDENTIAL (BANQUE DE FRANCE)"
"984854","Other: GERMANY - BAFIN (BUNDESANSTALT FUR FINAZDIENSTLEISTUNGSAUFSICHT)"
"984854","Other: GIBRALTAR FINANCIAL SERVICES COMMISSION"
"984854","Other: HONG KONG MONETARY AUTHORITY"
"984854","Other: MALAYSIA - LABUAN FINANCIAL SERVICES AUTHORITY"
"984854","Other: AUTORITE DE CONTROLE PRUDENTIEL (BANQUE DE FRANCE)"
"984854","Other: TRACFIN (AML)"
"984854","Other: FRANCE DIRECTION GÉNÉRALE DES ENTREPRISES (TAX AUTHORITIES)"
"984854","Other: MONACO SERVICE D'INFORMATION ET DE CONTRÔLE DES CIRCUITS FINANCIERS (SICCFIN)"
"984854","Other: FRANCE AUTORITEIT FINANCIELE MARKTEN (AFM - FINANCIAL MARKETS AUTHORITY)"
"984854","United Kingdom - Prudential Regulation Authority"
"984854","Netherlands - The Netherlands Authority for the Financial Markets"
"984854","Other: NEW YORK STATE DEPARTMENT OF FINANCIAL SERVICES"
"984854","Other: USA-FEDERAL RESERVE BANK OF NEW YORK"
"998404","United Kingdom - Financial Conduct Authority"
"986615","United Kingdom - Financial Conduct Authority"
"986758","United Kingdom - Financial Conduct Authority"
"996497","Mauritius, Republic of - Financial Services Commission"
"996497","India - Securities and Exchange Board of India"
"984134","United Kingdom - Financial Conduct Authority"
"998831","Cayman Islands - Cayman Islands Stock Exchange Authority"
"994544","Cayman Islands - Cayman Islands Monetary Authority"
"988708","Canada - Quebec, Financial Markets Authority"
"1000734","Mauritius, Republic of - Financial Services Commission"
"987813","Australia - Australian Securities and Investments Commission"
"993283","United Kingdom - Financial Conduct Authority"
"987140","India - Securities and Exchange Board of India"
"987140","Hong Kong - Securities and Futures Commission"
"987140","Other: ABU DHABI - CENTRAL BANK OF THE U.A.E."
"987140","Other: PHILIPPINES - SECURITIES AND EXCHANGE COMMISSION"
"987140","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"987948","Hong Kong - Securities and Futures Commission"
"987948","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"996630","Hong Kong - Securities and Futures Commission"
"965575","Cayman Islands - Cayman Islands Monetary Authority"
"989413","Singapore - Monetary Authority of Singapore"
"998636","Other: CAYMAN ISLANDS - CAYMAN ISLANDS  MONETARY AUTHORITY"
"987163","Hong Kong - Securities and Futures Commission"
"1000692","Hong Kong - Securities and Futures Commission"
"982133","Jersey - Jersey Financial Services Commission"
"1002887","India - Securities and Exchange Board of India"
"990923","Mauritius, Republic of - Financial Services Commission"
"981636","Jersey - Jersey Financial Services Commission"
"989428","Mauritius, Republic of - Financial Services Commission"
"995260","Singapore - Monetary Authority of Singapore"
"989431","Singapore - Monetary Authority of Singapore"
"978310","United Kingdom - Financial Conduct Authority"
"996733","Mauritius, Republic of - Financial Services Commission"
"996733","India - Securities and Exchange Board of India"
"996746","Mauritius, Republic of - Financial Services Commission"
"998951","Other: FINANCIAL MARKETS AUTHORITY (NEW ZEALAND)"
"994182","Singapore - Monetary Authority of Singapore"
"979311","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"986358","Cayman Islands - Cayman Islands Monetary Authority"
"994497","United Kingdom - Financial Conduct Authority"
"995836","United Kingdom - Financial Conduct Authority"
"978308","United Kingdom - Financial Conduct Authority"
"997946","United Kingdom - Financial Conduct Authority"
"977922","United Kingdom - Financial Conduct Authority"
"991465","Netherlands - The Netherlands Authority for the Financial Markets"
"964707","United Kingdom - Financial Conduct Authority"
"996840","Other: MALTA FINANCIAL SERVICES AUTHORITY"
"994874","Guernsey - Guernsey Financial Services Commission"
"996895","Switzerland - Swiss Financial Market Supervisory Authority"
"991011","United Kingdom - Financial Conduct Authority"
"996663","Jersey - Jersey Financial Services Commission"
"995194","Jersey - Jersey Financial Services Commission"
"990272","Ireland -  Central Bank of Ireland"
"994261","Hong Kong - Securities and Futures Commission"
"994218","British Virgin Islands - British Virgin Islands Financial Services Commission"
"1002119","Mauritius, Republic of - Financial Services Commission"
"973734","France - Financial Markets Authority"
"997429","United Kingdom - Financial Conduct Authority"
"1002129","Mauritius, Republic of - Financial Services Commission"
"1004005","Brazil - Securities and Exchange Commission"
"982303","United Kingdom - Financial Conduct Authority"
"979633","United Kingdom - Financial Conduct Authority"
"1003436","Guernsey - Guernsey Financial Services Commission"
"997626","Hong Kong - Securities and Futures Commission"
"993324","Singapore - Monetary Authority of Singapore"
"994259","Singapore - Monetary Authority of Singapore"
"997646","Hong Kong - Securities and Futures Commission"
"975265","Singapore - Monetary Authority of Singapore"
"984858","Switzerland - Swiss Financial Market Supervisory Authority"
"977336","Jersey - Jersey Financial Services Commission"
"991706","Hong Kong - Securities and Futures Commission"
"1002896","United Kingdom - Financial Conduct Authority"
"992529","Hong Kong - Securities and Futures Commission"
"990945","Guernsey - Guernsey Financial Services Commission"
"998880","Jersey - Jersey Financial Services Commission"
"998629","Hong Kong - Securities and Futures Commission"
"986290","Hong Kong - Securities and Futures Commission"
"992614","Hong Kong - Securities and Futures Commission"
"998772","Jersey - Jersey Financial Services Commission"
"998774","United Kingdom - Financial Conduct Authority"
"1001257","Netherlands - The Netherlands Authority for the Financial Markets"
"995085","Mauritius, Republic of - Financial Services Commission"
"986365","Cayman Islands - Cayman Islands Stock Exchange Authority"
"1000225","Bermuda - Bermuda Monetary Authority"
"1000225","United Kingdom - Financial Conduct Authority"
"1004601","Germany - German Federal Financial Supervisory Agency"
"995371","United Kingdom - Financial Conduct Authority"
"1004647","South Africa - Financial Services Board"
"1004647","Jersey - Jersey Financial Services Commission"
"1004513","Hong Kong - Securities and Futures Commission"
"972690","Switzerland - Swiss Financial Market Supervisory Authority"
"991178","Canada - Alberta Securities Commission"
"991178","Canada - New Brunswick Securities Commission"
"991178","Canada - Ontario Securities Commission"
"991178","Canada - British Columbia Securities Commission"
"991178","Canada - Quebec, Financial Markets Authority"
"991114","Other: BAFIN AS A FINANCIAL SERVICES INSTITUTION"
"996644","Ireland -  Central Bank of Ireland"
"996644","Other: THE FINANCIAL SUPERVISORY AUTHORITY OF NORWAY"
"990929","Hong Kong - Securities and Futures Commission"
"1003762","Guernsey - Guernsey Financial Services Commission"
"1000741","Mauritius, Republic of - Financial Services Commission"
"1002709","Singapore - Monetary Authority of Singapore"
"964033","Singapore - Monetary Authority of Singapore"
"1004480","South Africa - Financial Services Board"
"997656","Guernsey - Guernsey Financial Services Commission"
"989519","Other: THE FINANCIAL SUPERVISORY AUTHORITY OF NORWAY"
"996248","Other: CAYMAN ISLANDS MONETARY AUTHORITY"
"996900","Dubai - Dubai Financial Services Authority"
"999635","Jersey - Jersey Financial Services Commission"
"992644","United Kingdom - Financial Conduct Authority"
"993493","Hong Kong - Securities and Futures Commission"
"1004943","Switzerland - Swiss Financial Market Supervisory Authority"
"989772","United Kingdom - Financial Conduct Authority"
"989772","France - Financial Markets Authority"
"1004783","Guernsey - Guernsey Financial Services Commission"
"1003194","United Kingdom - Financial Conduct Authority"
"995894","Brazil - Securities and Exchange Commission"
"1000674","Netherlands - The Netherlands Authority for the Financial Markets"
"990364","United Kingdom - Financial Conduct Authority"
"993519","Mauritius, Republic of - Financial Services Commission"
"1004686","Jersey - Jersey Financial Services Commission"
"983835","Bermuda - Bermuda Monetary Authority"
"997547","Hong Kong - Securities and Futures Commission"
"1004787","Jersey - Jersey Financial Services Commission"
"989084","Bermuda - Bermuda Monetary Authority"
"988129","United Kingdom - Financial Conduct Authority"
"998770","United Kingdom - Financial Conduct Authority"
"987326","Australia - Australian Securities and Investments Commission"
"1005562","Bermuda - Bermuda Monetary Authority"
"1004756","United Kingdom - Financial Conduct Authority"
"1001077","Canada - Alberta Securities Commission"
"1001077","Canada - British Columbia Securities Commission"
"1001077","Canada - Manitoba Securities Commission"
"1001077","Canada - New Brunswick Securities Commission"
"1001077","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"1001077","Canada - Nova Scotia Securities Commission"
"1001077","Canada - Ontario Securities Commission"
"1001077","Canada - Prince Edward Island, Securities Office"
"1001077","Canada - Quebec, Financial Markets Authority"
"1001077","Canada - Saskatchewan Financial Services Commission"
"998943","Netherlands - The Netherlands Authority for the Financial Markets"
"993525","United Kingdom - Financial Conduct Authority"
"1003428","United Kingdom - Financial Conduct Authority"
"990167","South Africa - Financial Services Board"
"995559","United Kingdom - Financial Conduct Authority"
"998823","Guernsey - Guernsey Financial Services Commission"
"980572","United Kingdom - Financial Conduct Authority"
"1005855","Cayman Islands - Cayman Islands Monetary Authority"
"1003994","Brazil - Securities and Exchange Commission"
"979502","Brazil - Securities and Exchange Commission"
"1003717","United Kingdom - Financial Conduct Authority"
"1002960","Guernsey - Guernsey Financial Services Commission"
"1003392","Guernsey - Guernsey Financial Services Commission"
"989558","United Kingdom - Financial Conduct Authority"
"993094","Hong Kong - Securities and Futures Commission"
"1002773","Hong Kong - Securities and Futures Commission"
"1005055","Netherlands - The Netherlands Authority for the Financial Markets"
"968549","Brazil - Securities and Exchange Commission"
"962599","Jersey - Jersey Financial Services Commission"
"1003964","United Kingdom - Financial Conduct Authority"
"1002243","Other: BEIJING MUNICIPAL COMMISSION OF COMMERCE"
"1002243","Other: BEIJING ADMINISTRATION FOR INDUSTRY AND COMMERCE"
"1002243","Other: ASSET MANAGEMENT ASSOCIATION OF CHINA"
"1005982","Jersey - Jersey Financial Services Commission"
"989776","Switzerland - Swiss Financial Market Supervisory Authority"
"994756","Ireland -  Central Bank of Ireland"
"986374","Ireland -  Central Bank of Ireland"
"986374","United Kingdom - Financial Conduct Authority"
"999651","Sweden - Swedish Financial Supervisory Authority"
"998633","Jersey - Jersey Financial Services Commission"
"999812","Mauritius, Republic of - Financial Services Commission"
"995701","Mauritius, Republic of - Financial Services Commission"
"998713","Singapore - Monetary Authority of Singapore"
"976460","United Kingdom - Financial Conduct Authority"
"992622","United Kingdom - Financial Conduct Authority"
"987361","Jersey - Jersey Financial Services Commission"
"1004692","United Kingdom - Financial Conduct Authority"
"983954","Sweden - Swedish Financial Supervisory Authority"
"1004303","Germany - German Federal Financial Supervisory Agency"
"1004303","United Kingdom - Financial Conduct Authority"
"1003282","Mauritius, Republic of - Financial Services Commission"
"998881","Guernsey - Guernsey Financial Services Commission"
"999654","United Kingdom - Financial Conduct Authority"
"1005300","Hong Kong - Securities and Futures Commission"
"979504","United Kingdom - Financial Conduct Authority"
"995177","Mauritius, Republic of - Financial Services Commission"
"1003305","United Kingdom - Financial Conduct Authority"
"991046","United Kingdom - Financial Conduct Authority"
"1001173","Cayman Islands - Cayman Islands Monetary Authority"
"1001080","Hong Kong - Securities and Futures Commission"
"1004909","United Kingdom - Financial Conduct Authority"
"1003235","Guernsey - Guernsey Financial Services Commission"
"983159","Switzerland - Swiss Financial Market Supervisory Authority"
"983159","Japan - Financial Services Agency"
"985669","United Kingdom - Financial Conduct Authority"
"998810","Jersey - Jersey Financial Services Commission"
"986509","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"996980","Guernsey - Guernsey Financial Services Commission"
"1002303","Cayman Islands - Cayman Islands Stock Exchange Authority"
"1003129","Guernsey - Guernsey Financial Services Commission"
"990093","Mauritius, Republic of - Financial Services Commission"
"996172","United Kingdom - Financial Conduct Authority"
"990855","United Kingdom - Financial Conduct Authority"
"999932","Guernsey - Guernsey Financial Services Commission"
"1005436","United Kingdom - Financial Conduct Authority"
"1005765","Hong Kong - Securities and Futures Commission"
"1003360","Guernsey - Guernsey Financial Services Commission"
"1005631","Brazil - Securities and Exchange Commission"
"994648","Guernsey - Guernsey Financial Services Commission"
"997617","Japan - Financial Services Agency"
"983481","United Kingdom - Financial Conduct Authority"
"990838","Hong Kong - Securities and Futures Commission"
"993268","Guernsey - Guernsey Financial Services Commission"
"998181","Mauritius, Republic of - Financial Services Commission"
"1002791","Singapore - Monetary Authority of Singapore"
"1006010","Netherlands - The Netherlands Authority for the Financial Markets"
"1005932","Other: BRASIL - CVM COMISSAO DE VALORES MOBILIARIOS"
"983323","Other: CAYMAN ISLANDS / THE CAYMAN ISLANDS MONETARY AUTHORITY"
"981164","Brazil - Securities and Exchange Commission"
"981164","Other: BRAZILIAN CENTRAL BANK"
"983632","Hong Kong - Securities and Futures Commission"
"1006209","Ireland -  Central Bank of Ireland"
"1002850","Canada - Alberta Securities Commission"
"1002850","Canada - British Columbia Securities Commission"
"1002850","Canada - Manitoba Securities Commission"
"1002850","Canada - New Brunswick Securities Commission"
"1002850","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"1002850","Canada - Nova Scotia Securities Commission"
"1002850","Canada - Ontario Securities Commission"
"1002850","Canada - Prince Edward Island, Securities Office"
"1002850","Canada - Quebec, Financial Markets Authority"
"1002850","Canada - Saskatchewan Financial Services Commission"
"995548","Canada - Ontario Securities Commission"
"995548","Canada - Alberta Securities Commission"
"995548","Canada - Quebec, Financial Markets Authority"
"996225","United Kingdom - Financial Conduct Authority"
"981776","United Kingdom - Financial Conduct Authority"
"960277","Brazil - Securities and Exchange Commission"
"960277","Other: CENTRAL BANK OF BRAZIL"
"1002859","Hong Kong - Securities and Futures Commission"
"1002250","British Virgin Islands - British Virgin Islands Financial Services Commission"
"1002255","Other: CHILE - SUPERINTENDENCE OF INSURANCE AND SECURITIES (SVS)"
"994596","France - Financial Markets Authority"
"1006328","Singapore - Monetary Authority of Singapore"
"1006370","United Kingdom - Financial Conduct Authority"
"1006327","Hong Kong - Securities and Futures Commission"
"980085","Other: BANK OF ITALY"
"1006375","Guernsey - Guernsey Financial Services Commission"
"995833","United Kingdom - Financial Conduct Authority"
"1006398","Mauritius, Republic of - Financial Services Commission"
"991712","France - Financial Markets Authority"
"1006480","Brazil - Securities and Exchange Commission"
"1005927","United Kingdom - Financial Conduct Authority"
"1005927","Australia - Australian Securities and Investments Commission"
"1005927","Canada - Ontario Securities Commission"
"1005927","Canada - Quebec, Financial Markets Authority"
"1005927","Canada - Alberta Securities Commission"
"1005927","Canada - British Columbia Securities Commission"
"1006969","Brazil - Securities and Exchange Commission"
"991393","Cayman Islands - Cayman Islands Monetary Authority"
"966796","India - Securities and Exchange Board of India"
"966796","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"966796","Singapore - Monetary Authority of Singapore"
"996631","Singapore - Monetary Authority of Singapore"
"993341","Hong Kong - Securities and Futures Commission"
"993341","Japan - Financial Services Agency"
"993341","Other: CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
"993341","Singapore - Monetary Authority of Singapore"
"982553","Guernsey - Guernsey Financial Services Commission"
"1006263","Hong Kong - Securities and Futures Commission"
"993802","United Kingdom - Financial Conduct Authority"
"980073","Jersey - Jersey Financial Services Commission"
"980616","Jersey - Jersey Financial Services Commission"
"991034","Jersey - Jersey Financial Services Commission"
"1006397","Hong Kong - Securities and Futures Commission"
"996636","Mauritius, Republic of - Financial Services Commission"
"996636","India - Securities and Exchange Board of India"
"1004538","Jersey - Jersey Financial Services Commission"
"1004538","Jersey - Jersey Financial Services Commission"
"978403","Other: FINANCIAL SUPERVISORY AUTHORITY OF NORWAY (NEW NAME)"
"997388","Brazil - Securities and Exchange Commission"
"1006389","Brazil - Securities and Exchange Commission"
"1006389","Other: BRAZIL - CENTRAL BANK"
"1004964","United Kingdom - Financial Conduct Authority"
"1006669","United Kingdom - Financial Conduct Authority"
"1004853","United Kingdom - Financial Conduct Authority"
"1006591","Bermuda - Bermuda Monetary Authority"
"1006759","Canada - Alberta Securities Commission"
"1004808","France - Financial Markets Authority"
"1004808","United Kingdom - Financial Conduct Authority"
"1006751","France - Financial Markets Authority"
"996275","Mauritius, Republic of - Financial Services Commission"
"986653","Other: CVM - COMISSÃO DE VALORES MOBILIÁRIOS"
"986653","Other: ANBIMA - ASSOCIAÇÃO BRASILEIRA DAS ENTIDADES DOS MERCADOS FINANCEIRO E DE CAPITAIS"
"986526","British Virgin Islands - British Virgin Islands Financial Services Commission"
"980298","Hong Kong - Securities and Futures Commission"
"994057","United Kingdom - Financial Conduct Authority"
"1007181","Canada - Ontario Securities Commission"
"1007108","Brazil - Securities and Exchange Commission"
"1002968","Brazil - Securities and Exchange Commission"
"996765","Japan - Financial Services Agency"
