"FilingID","ReferenceID","Foreign Regulatory Authority"
"954359","131928","Canada - Prince Edward Island, Securities Office"
"954359","131928","Canada - Quebec, Financial Markets Authority"
"954359","131928","Canada - Saskatchewan Financial Services Commission"
"954359","131928","Canada - Yukon Territories, Registrar of Securities"
"954359","131928","Other-COMMONWEALTH OF THE NORTHERN MARIANA ISLANDS"
"954359","131832","Australia - Australian Securities and Investments Commission"
"954359","131832","South Africa - Financial Services Board"
"954359","131832","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"954359","131832","United Kingdom - Financial Conduct Authority"
"954359","131780","Canada - British Columbia Securities Commission"
"954359","131780","Canada - Manitoba Securities Commission"
"954359","131780","Canada - New Brunswick Securities Commission"
"954359","131780","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"954359","131780","Canada - Northwest Territories, Office of the Registrar of Securities"
"954359","131780","Canada - Nova Scotia Securities Commission"
"954359","131780","Canada - Nunavut, Registrar of Securities"
"954359","131780","Canada - Ontario Securities Commission"
"954359","131780","Canada - Prince Edward Island, Securities Office"
"954359","131780","Canada - Quebec, Financial Markets Authority"
"954359","131780","Canada - Saskatchewan Financial Services Commission"
"954359","131780","Canada - Yukon Territories, Registrar of Securities"
"954359","131780","Canada - Alberta Securities Commission"
"954359","131789","Japan - Financial Services Agency"
"954359","131809","India - Securities and Exchange Board of India"
"954527","149690","British Virgin Islands - British Virgin Islands Financial Services Commission"
"953731","121196","Germany - German Federal Financial Supervisory Agency"
"953731","173515","Germany - German Federal Financial Supervisory Agency"
"953731","129599","Germany - German Federal Financial Supervisory Agency"
"954773","148766","Other-UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
"955282","140577","United Kingdom - Financial Conduct Authority"
"955282","155887","Singapore - Monetary Authority of Singapore"
"953908","198528","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"954020","134518","Canada - Ontario Securities Commission"
"954020","152427","United Kingdom - Financial Conduct Authority"
"953503","117431","Mauritius, Republic of - Financial Services Commission"
"953503","117440","Mauritius, Republic of - Financial Services Commission"
"953503","175933","Mauritius, Republic of - Financial Services Commission"
"953503","175933","Mauritius, Republic of - Financial Services Commission"
"953503","175934","Mauritius, Republic of - Financial Services Commission"
"953503","117434","Mauritius, Republic of - Financial Services Commission"
"953503","117435","Mauritius, Republic of - Financial Services Commission"
"942686","198317","Jersey - Jersey Financial Services Commission"
"953110","123038","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"953110","122994","Brazil - Securities and Exchange Commission"
"953110","122994","Other-BRAZIL - CENTRAL BANK"
"953110","123036","United Kingdom - Financial Conduct Authority"
"953110","123041","Switzerland - Swiss Financial Market Supervisory Authority"
"953110","123044","Canada - Ontario Securities Commission"
"953110","125257","Other-AUSTRALIA - COMMONWEALTH DEPARTMENT OF THE TREASURY"
"953110","125257","Other-BAHAMAS - CENTRAL BANK OF THE BAHAMAS"
"953110","125257","Other-BAHRAIN - BAHRAIN MONETARY AUTHORITY"
"953110","125257","Other-BANCO CENTRAL DE LA REPUBLICA DE ARGENTINA INSPECCION GENERAL DE JUSTICA"
"953110","125257","Other-BEIJING - BEIJING ADMINISTRATION FOR INDUSTRY AND COMMERCE"
"953110","125257","Other-BELGIUM - COMMISSION BANCAINE ET FINANCIENE"
"953110","125257","Other-BRAZIL - CENTRAL BANK OF BRAZIL"
"953110","125257","Other-CANADA - OFFICE OF THE SUPERINTENDENT OF FINANCIAL INSTITUTIONS"
"953110","125257","Other-CHILE - BANCO CENTRAL DE CHILE SUPERINTENDENCIA DE BANCOS E INSTITUCIONES FINANCIERAS"
"953110","125257","Other-FRANCE - BANQUE DE FRANCE"
"953110","125257","Other-HONG KONG - HONG KONG MONETARY AUTHORITY"
"953110","125257","Other-INDIA - RESERVE BANK OF INDIA"
"953110","125257","Other-INDONESIA - BANK OF INDONESIA"
"953110","125257","Other-INDONESIA - MINISTRY OF FINANCE"
"953110","125257","Other-ITALY - BANK OF ITALY"
"953110","125257","Other-MALAYSIA - LABUAN OFFSHORE FINANCIAL SERVICES AUTHORITY"
"953110","125257","Other-NETHERLANDS - NEDERLANDSE BANK NV CENTRAL BANK"
"953110","125257","Other-NETHERLANDS - NEDERLANDSE VERENIGING VAN BANKEN (DUTCH ASSOCIATION OF BANKS)"
"953110","125257","Other-NEW ZEALAND - RESERVE BANK OF NEW ZEALAND"
"953110","125257","Other-PHILIPPINES - BANGKO SENTRAL NG PILIPINAS (CENTRAL BANK)"
"953110","125257","Other-QATAR - QATAR FINANCIAL CENTRAL REGULATORY AUTHORITY"
"953110","125257","Other-SAUDIA ARABIA - MINISTRY OF COMMERCE"
"953110","125257","Other-SOUTH AFRICA - SOUTH AFRICA RESERVE BANK"
"953110","125257","Other-SOUTH KOREA - MINISTRY OF FINANCE AND ECONOMY"
"953110","125257","Other-SPAIN - BANK OF SPAIN"
"953110","125257","Other-SWITZERLAND - FEDERAL BANKING COMMISSION"
"953110","125257","Thailand - Securities and Exchange Commission"
"953110","125257","Other-TAIWAN - CENTRAL BANK OF CHINA"
"953110","125257","Other-THAILAND - THE BANK OF THAILAND"
"953110","125257","Other-TURKEY - MINISTRY OF TRADE REGISTRY"
"953110","125257","Other-VIETNAM - STATE BANK OF VIETNAM"
"953110","125257","United Kingdom - Financial Conduct Authority"
"953110","125257","Jersey - Jersey Financial Services Commission"
"953110","125257","Germany - German Federal Financial Supervisory Agency"
"953110","125257","Hong Kong - Securities and Futures Commission"
"953110","125257","Australia - Australian Securities and Investments Commission"
"953110","125257","Brazil - Securities and Exchange Commission"
"953110","125257","China, People's Republic of - China Securities Regulatory Commission "
"953110","125257","Dubai - Dubai Financial Services Authority"
"953110","125257","Japan - Financial Services Agency"
"953110","125257","Singapore - Monetary Authority of Singapore"
"953110","125257","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"953110","125257","Taiwan - Financial Supervisory Commission"
"953110","125309","Brazil - Securities and Exchange Commission"
"953110","125309","Other-BRAZIL - CENTRAL BANK"
"953110","125312","Brazil - Securities and Exchange Commission"
"953110","125312","Other-BRAZIL - CENTRAL BANK"
"953110","159266","Canada - Quebec, Financial Markets Authority"
"953110","159266","Canada - Alberta Securities Commission"
"953110","159266","Canada - British Columbia Securities Commission"
"953110","159266","Canada - Manitoba Securities Commission"
"953110","159266","Canada - New Brunswick Securities Commission"
"953110","159266","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"953110","159266","Canada - Northwest Territories, Office of the Registrar of Securities"
"953110","159266","Canada - Nova Scotia Securities Commission"
"953110","159266","Canada - Nunavut, Registrar of Securities"
"953110","159266","Canada - Ontario Securities Commission"
"953110","159266","Canada - Prince Edward Island, Securities Office"
"953110","159266","Canada - Saskatchewan Financial Services Commission"
"953110","159266","India - Securities and Exchange Board of India"
"953110","123033","United Kingdom - Financial Conduct Authority"
"951820","198627","Other-TOKYO METROPOLITAN GOVERNMENT"
"951820","198627","Other-KANTO LOCAL FINANCE BUREAU, JAPAN"
"956780","129599","Germany - German Federal Financial Supervisory Agency"
"956780","121196","Germany - German Federal Financial Supervisory Agency"
"956780","173515","Germany - German Federal Financial Supervisory Agency"
"956504","164686","Jersey - Jersey Financial Services Commission"
"956504","164683","United Kingdom - Financial Conduct Authority"
"956504","164682","Jersey - Jersey Financial Services Commission"
"946490","129586","Japan - Financial Services Agency"
"946490","129586","Other-KANTO FINANCIAL BUREAU"
"946490","129275","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"946490","129275","India - Securities and Exchange Board of India"
"946490","129275","United Kingdom - Financial Conduct Authority"
"946490","129275","China, People's Republic of - China Securities Regulatory Commission "
"946490","129591","India - Securities and Exchange Board of India"
"946490","129591","Other-AUSTRALIAN PRUDENTIAL REGULATION AUTHORITY"
"946490","129591","Australia - Australian Securities and Investments Commission"
"946490","129601","Isle of Man - Financial Supervision Commission"
"946490","129608","Other-DE NEDERLANDSCHE BANK"
"946490","129608","Netherlands - The Netherlands Authority for the Financial Markets"
"946490","129629","Other-UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
"946490","129629","Other-UNITED KINGDOM - PRUDENTIAL REGULATION AUTHORITY"
"946490","142105","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"946490","142105","India - Securities and Exchange Board of India"
"946490","142106","Australia - Australian Securities and Investments Commission"
"946490","142106","Other-AUSTRALIAN PRUDENTIAL REGULATION AUTHORITY"
"950181","197814","Singapore - Monetary Authority of Singapore"
"942772","197000","United Kingdom - Financial Conduct Authority"
"942772","197034","United Kingdom - Financial Conduct Authority"
"942772","197037","United Kingdom - Financial Conduct Authority"
"942772","197041","United Kingdom - Financial Conduct Authority"
"949644","129238","United Kingdom - Financial Conduct Authority"
"950428","177311","Hong Kong - Securities and Futures Commission"
"950428","177311","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"950428","121694","Other-CAYMAN ISLANDS MONETARY AUTHORITY"
"950428","130842","Singapore - Monetary Authority of Singapore"
"949947","164683","United Kingdom - Financial Conduct Authority"
"949947","164686","Jersey - Jersey Financial Services Commission"
"949947","164682","Jersey - Jersey Financial Services Commission"
"950628","131814","Singapore - Monetary Authority of Singapore"
"950628","131795","India - Securities and Exchange Board of India"
"950628","131825","China, People's Republic of - China Securities Regulatory Commission "
"950628","131825","India - Securities and Exchange Board of India"
"950628","131825","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"950628","131928","Canada - Alberta Securities Commission"
"950628","131928","Guam - Department of Revenue and Taxation"
"950628","131928","Canada - British Columbia Securities Commission"
"950628","131928","Canada - Manitoba Securities Commission"
"950628","131928","Canada - New Brunswick Securities Commission"
"950628","131928","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"950628","131928","Canada - Northwest Territories, Office of the Registrar of Securities"
"950628","131928","Canada - Nova Scotia Securities Commission"
"950628","131928","Canada - Nunavut, Registrar of Securities"
"950628","131928","Canada - Ontario Securities Commission"
"950628","131928","Canada - Prince Edward Island, Securities Office"
"950628","131928","Canada - Quebec, Financial Markets Authority"
"950628","131928","Canada - Saskatchewan Financial Services Commission"
"950628","131928","Canada - Yukon Territories, Registrar of Securities"
"950628","131928","Other-COMMONWEALTH OF THE NORTHERN MARIANA ISLANDS"
"950628","131832","Australia - Australian Securities and Investments Commission"
"950628","131832","South Africa - Financial Services Board"
"950628","131832","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"950628","131832","United Kingdom - Financial Conduct Authority"
"950628","131780","Canada - British Columbia Securities Commission"
"950628","131780","Canada - Manitoba Securities Commission"
"950628","131780","Canada - New Brunswick Securities Commission"
"950628","131780","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"950628","131780","Canada - Northwest Territories, Office of the Registrar of Securities"
"950628","131780","Canada - Nova Scotia Securities Commission"
"950628","131780","Canada - Nunavut, Registrar of Securities"
"950628","131780","Canada - Ontario Securities Commission"
"950628","131780","Canada - Prince Edward Island, Securities Office"
"950628","131780","Canada - Quebec, Financial Markets Authority"
"950628","131780","Canada - Saskatchewan Financial Services Commission"
"950628","131780","Canada - Yukon Territories, Registrar of Securities"
"950628","131780","Canada - Alberta Securities Commission"
"950628","131789","Japan - Financial Services Agency"
"950628","131809","India - Securities and Exchange Board of India"
"939628","197355","Cayman Islands - Cayman Islands Monetary Authority"
"939628","197356","Cayman Islands - Cayman Islands Monetary Authority"
"933192","167019","Guernsey - Guernsey Financial Services Commission"
"933192","167022","United Kingdom - Financial Conduct Authority"
"933192","167023","Guernsey - Guernsey Financial Services Commission"
"933192","167024","Jersey - Jersey Financial Services Commission"
"933192","167028","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"933192","167029","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"933192","167035","Other-INDONESIAN FINANCIAL SERVICES AUTHORITY, INDONESIA"
"933192","167036","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"933192","167037","United Kingdom - Financial Conduct Authority"
"933192","161600","United Kingdom - Financial Conduct Authority"
"933192","139776","Malaysia - Securities Commission"
"933192","148652","Other-IRELAND - CENTRAL BANK OF IRELAND"
"933192","148624","Hungary - Hungarian Financial Supervisory Authority"
"933192","148625","Jersey - Jersey Financial Services Commission"
"933192","148626","Jersey - Jersey Financial Services Commission"
"933192","148628","Switzerland - Swiss Financial Market Supervisory Authority"
"933192","124758","United Kingdom - Financial Conduct Authority"
"933192","124758","United Kingdom - Prudential Regulation Authority"
"933192","124765","Thailand - Securities and Exchange Commission"
"933192","153652","United Kingdom - Financial Conduct Authority"
"933192","167014","United Kingdom - Financial Conduct Authority"
"933192","153653","United Kingdom - Financial Conduct Authority"
"933192","122759","Canada - New Brunswick Securities Commission"
"933192","122759","Canada - Nova Scotia Securities Commission"
"933192","122759","Ireland -  Central Bank of Ireland"
"933192","122759","Canada - Ontario Securities Commission"
"933192","122759","India - Securities and Exchange Board of India"
"933192","124793","Brazil - Securities and Exchange Commission"
"933192","122761","Australia - Australian Securities and Investments Commission"
"933192","124721","Sweden - Swedish Financial Supervisory Authority"
"933192","124727","Ireland -  Central Bank of Ireland"
"933192","124727","Singapore - Monetary Authority of Singapore"
"933192","124727","Canada - Ontario Securities Commission"
"933192","124727","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"933192","124727","India - Securities and Exchange Board of India"
"933192","124727","China, People's Republic of - China Securities Regulatory Commission "
"933192","124748","Canada - Ontario Securities Commission"
"933192","124752","Other-CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
"933192","148659","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"933192","148660","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"933192","148619","France - Financial Markets Authority"
"933192","148658","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"933192","124796","Canada - Ontario Securities Commission"
"933192","124808","Other-NORWAY - FINANCIAL SUPERVISORY AUTHORITY"
"933192","124818","United Kingdom - Financial Conduct Authority"
"933192","139775","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"933192","139775","United Kingdom - Financial Conduct Authority"
"933192","139775","South Africa - Financial Services Board"
"933192","139775","India - Securities and Exchange Board of India"
"933192","139775","Ireland -  Central Bank of Ireland"
"933192","139777","Malaysia - Securities Commission"
"933192","139778","Japan - Financial Services Agency"
"933192","139781","Taiwan - Financial Supervisory Commission"
"933192","148617","Other-NORWAY - FINANCIAL SUPERVISORY AUTHORITY"
"933192","148656","Other-IRELAND - CENTRAL BANK OF IRELAND"
"933192","148618","France - Financial Markets Authority"
"933192","166983","United Kingdom - Financial Conduct Authority"
"933192","148661","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"933192","148662","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"933192","148663","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"933192","148670","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"933192","148670","Canada - Ontario Securities Commission"
"933192","148670","Canada - Quebec, Financial Markets Authority"
"936151","153339","France - Financial Markets Authority"
"936151","111455","United Kingdom - Financial Conduct Authority"
"936151","111453","United Kingdom - Financial Conduct Authority"
"936151","113098","France - Financial Markets Authority"
"951094","112414","United Kingdom - Financial Conduct Authority"
"951094","112415","United Kingdom - Financial Conduct Authority"
"951094","113164","France - Financial Markets Authority"
"937111","196092","United Kingdom - Financial Conduct Authority"
"937111","196095","Mauritius, Republic of - Financial Services Commission"
"951271","111410","Hong Kong - Securities and Futures Commission"
"951271","142173","Dubai - Dubai Financial Services Authority"
"951279","161246","Hong Kong - Securities and Futures Commission"
"951279","161247","United Kingdom - Financial Conduct Authority"
"950861","165031","United Kingdom - Financial Conduct Authority"
"950861","165032","Guernsey - Guernsey Financial Services Commission"
"950861","165033","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"950861","165034","Other-MONACO COMMISSION DE CONTROLE DES ACTIVITIES FINANCIERES"
"950861","165030","Switzerland - Swiss Financial Market Supervisory Authority"
"950861","165036","Singapore - Monetary Authority of Singapore"
"950861","165036","Japan - Financial Services Agency"
"950861","165036","Other-HONG KONG MONETARY AUTHORITY"
"950861","165037","Bermuda - Bermuda Monetary Authority"
"950861","165029","Germany - German Federal Financial Supervisory Agency"
"950861","165039","Other-BANK OF GREECE"
"950861","165040","Japan - Financial Services Agency"
"950861","165041","Ireland -  Central Bank of Ireland"
"950861","165027","United Kingdom - Financial Conduct Authority"
"951289","165602","Japan - Financial Services Agency"
"951289","165602","Other-HONG KONG MONETARY AUTHORITY"
"951289","165602","Singapore - Monetary Authority of Singapore"
"951289","165599","Japan - Financial Services Agency"
"951289","165600","Ireland -  Central Bank of Ireland"
"951289","165590","Bermuda - Bermuda Monetary Authority"
"951289","165592","United Kingdom - Financial Conduct Authority"
"951289","165598","United Kingdom - Financial Conduct Authority"
"951289","165593","Guernsey - Guernsey Financial Services Commission"
"951289","165591","Other-BANK OF GREECE"
"951289","165594","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"951289","165596","Other-MONACO COMMISSION DE CONTROLE DES ACTIVITIES FINANCIERES"
"951289","165597","Switzerland - Swiss Financial Market Supervisory Authority"
"951289","165649","United Kingdom - Financial Conduct Authority"
"951289","165601","Germany - German Federal Financial Supervisory Agency"
"951140","138735","Cayman Islands - Cayman Islands Monetary Authority"
"951096","151724","Australia - Australian Securities and Investments Commission"
"951096","139326","Australia - Australian Securities and Investments Commission"
"952469","197792","Cayman Islands - Cayman Islands Monetary Authority"
"952762","194164","United Kingdom - Financial Conduct Authority"
"952306","198410","Jersey - Jersey Financial Services Commission"
"943885","197167","Cayman Islands - Cayman Islands Monetary Authority"
"958842","149416","Malaysia - Securities Commission"
"958842","149417","China, People's Republic of - China Securities Regulatory Commission "
"958842","149418","Singapore - Monetary Authority of Singapore"
"958842","149422","United Kingdom - Financial Conduct Authority"
"958842","149425","Singapore - Monetary Authority of Singapore"
"958842","149427","Thailand - Securities and Exchange Commission"
"958842","149441","Ireland -  Central Bank of Ireland"
"958842","149411","Singapore - Monetary Authority of Singapore"
"958842","149412","Other-BRUNEI - BRUNEI INTERNATIONAL FINANCIAL CENTRE"
"958842","149413","Other-JAPAN - KANTO LOCAL FINANCE BUREAU"
"958842","149414","Thailand - Securities and Exchange Commission"
"958842","167889","Singapore - Monetary Authority of Singapore"
"958842","149415","Taiwan - Financial Supervisory Commission"
"953341","158328","Hong Kong - Securities and Futures Commission"
"953341","126926","United Kingdom - Financial Conduct Authority"
"953341","126926","Ireland -  Central Bank of Ireland"
"956769","186942","United Kingdom - Financial Conduct Authority"
"956769","122966","Hong Kong - Securities and Futures Commission"
"957060","127457","Singapore - Monetary Authority of Singapore"
"957060","127463","Australia - Australian Securities and Investments Commission"
"957060","127467","Canada - Ontario Securities Commission"
"957060","127468","Germany - German Federal Financial Supervisory Agency"
"957060","127449","Hong Kong - Securities and Futures Commission"
"957060","127470","United Kingdom - Financial Conduct Authority"
"957060","127475","Japan - Financial Services Agency"
"957060","127479","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"957060","140924","Germany - German Federal Financial Supervisory Agency"
"957060","177639","Switzerland - Swiss Financial Market Supervisory Authority"
"961226","111442","United Kingdom - Financial Conduct Authority"
"961226","145789","Dubai - Dubai Financial Services Authority"
"959344","186833","Australia - Australian Securities and Investments Commission"
"959344","186832","Other-AUSTRALIA - AUSTRALIAN TRANSACTION REPORTING AND ANALYSIS CENTRE"
"959344","186835","Australia - Australian Securities and Investments Commission"
"959344","186835","Other-AUSTRALIA - AUSTRALIAN TRANSACTION REPORTING AND ANALYSIS CENTRE"
"959344","186832","Australia - Australian Securities and Investments Commission"
"959344","186836","Australia - Australian Securities and Investments Commission"
"961560","137270","Other-VANUATU FINANCIAL SERVICES COMMISSION"
"961560","137272","Mauritius, Republic of - Financial Services Commission"
"961560","137273","Mauritius, Republic of - Financial Services Commission"
"961560","137275","Other-DUBAI FINANCIAL SERVICES AUTHORITY"
"961560","137278","Singapore - Monetary Authority of Singapore"
"961560","137474","Other-AUTORITI MONETARI BRUNEI DARUSSALAM,  BRUNEI DARUSSALAM"
"961560","137224","Mauritius, Republic of - Financial Services Commission"
"961560","137225","Mauritius, Republic of - Financial Services Commission"
"961560","137226","Mauritius, Republic of - Financial Services Commission"
"961560","137227","Mauritius, Republic of - Financial Services Commission"
"961560","137228","Mauritius, Republic of - Financial Services Commission"
"961560","137229","Other-SECURITIES AND EXCHANGE COMMISSION OF GHANA"
"961560","137230","Other-CAPITAL MARKETS AUTHORITY OF KENYA"
"961560","137239","South Africa - Financial Services Board"
"961560","137239","Mauritius, Republic of - Financial Services Commission"
"961560","137240","Mauritius, Republic of - Financial Services Commission"
"961560","137241","Mauritius, Republic of - Financial Services Commission"
"961560","137242","Mauritius, Republic of - Financial Services Commission"
"961560","137255","Mauritius, Republic of - Financial Services Commission"
"961560","137259","Mauritius, Republic of - Financial Services Commission"
"961560","137260","Mauritius, Republic of - Financial Services Commission"
"958966","199237","Other-ZIMBABWE - SECURITIES AND EXCHANGE COMMISSION OF ZIMBABWE"
"958966","196299","Mauritius, Republic of - Financial Services Commission"
"958966","125049","United Kingdom - Financial Conduct Authority"
"958966","125057","Other-SEC ZIMBABWE"
