"FilingID","ReferenceID","Foreign Regulatory Authority"
"596712","102491","Bermuda - Bermuda Monetary Authority"
"596712","102494","Brazil - Securities and Exchange Commission"
"597071","102546","Brazil - Securities and Exchange Commission"
"597071","102544","Other-BRAZILIAN CENTRAL BANK"
"597071","102545","Brazil - Securities and Exchange Commission"
"597071","102547","Brazil - Securities and Exchange Commission"
"597071","102548","Bermuda - Bermuda Monetary Authority"
"597071","103130","United Kingdom - Financial Services Authority"
"603983","104533","United Kingdom - Financial Services Authority"
"604024","104420","Hong Kong - Securities and Futures Commission"
"604024","112107","Other-CAYMAN ISLANDS MONETARY AUTHORITY"
"597512","50557","Ireland -  Central Bank of Ireland"
"597512","50720","Other-REGISTRAR OF COMPANIES, GRAND CAYMAN"
"597512","50723","Ireland -  Central Bank of Ireland"
"597512","50718","Singapore - Monetary Authority of Singapore"
"597512","50709","Australia - Australian Securities and Investments Commission"
"597512","50711","United Kingdom - Financial Services Authority"
"597512","50724","Ireland -  Central Bank of Ireland"
"597512","108622","Ireland -  Central Bank of Ireland"
"597512","108643","Canada - Ontario Securities Commission"
"597512","108645","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"597512","108667","Australia - Australian Securities and Investments Commission"
"597512","108671","Other-NEW ZEALAND SECURITIES COMMISSION AND COMPANIES OFFICE"
"597512","108672","United Kingdom - Financial Services Authority"
"597512","108673","Japan - Financial Services Agency"
"597512","109085","Australia - Australian Securities and Investments Commission"
"623066","109251","Other-KENYA - CAPITAL MARKETS AUTHORITY, KENYA - RETIREMENT BENEFITS AUTHORITY, UGANDA - CAPITAL MARKETS AUTHROITY"
"623066","109255","Hong Kong - Securities and Futures Commission"
"623066","109257","Mauritius, Republic of - Financial Services Commission"
"623066","109262","Singapore - Monetary Authority of Singapore"
"623066","109265","China, People's Republic of - China Securities Regulatory Commission "
"623066","109271","Other-TAIWAN - SECURITIES AND FUTURES BUREAU UNDER FINANCIAL SUPERVISORY COMMISSION"
"623066","109272","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"623066","109274","Dubai - Dubai Financial Services Authority"
"623066","109276","United Kingdom - Financial Services Authority"
"623066","109281","Other-UK - FINANCIAL SERVIES AUTHORITY, ITALY - CONSOB & BANCA D'ITALIA"
"623066","109286","Ireland -  Central Bank of Ireland"
"623066","109288","Other-CANADA - ONTARIO SECURITIES COMMISSION & CANADA - ALBERTA SECURITIES COMMISSION"
"623066","110613","China, People's Republic of - China Securities Regulatory Commission "
"605589","104943","Other-CANADA IIROC"
"605589","105014","Other-FINANCIAL SERVICES COMMISSION OF ONTARIO (FSCO)"
