"FilingID","ReferenceID","Legal Name of Custodian","Primary Business Name","City","State","Country","Related Person","SEC Number","CRD Number"
"880303","68847","RBS GLOBAL BANKING (LUXEMBOURG) SA","RBS GLOBAL BANKING (LUXEMBOURG) SA","LUXEMBOURG","","Luxembourg","N","",""
"880303","68840","RBS GLOBAL BANKING (LUXEMBOURG) SA","RBS GLOBAL BANKING (LUXEMBOURG) SA","LUXEMBOURG","","Luxembourg","N","",""
"871933","37785","CACEIS BANK FRANCE","CACEIS BANK","PARIS","","France","N","",""
"871933","37837","CACEIS BANK FRANCE","CACEIS BANK","PARIS","","France","N","",""
"869016","32890","ABN AMRO BANK NV","ABN AMRO","AMSTERDAM","","Netherlands","N","",""
"887565","40156","MAXIM GROUP LLC","MAXIM GROUP LLC","NYC","New York","United States","N","8-65337","120708"
"887565","40688","MAXIM GROUP LLC","MAXIM GROUP LLC","NYC","New York","United States","N","8-65337","120708"
"888276","39854","BANK LEUMI LE ISRAEL B.M.","BANK LEUMI LE ISRAEL B.M.","HERZELIYA","","Israel","N","",""
"888276","59003","BANK LEUMI LE ISRAEL B.M.","BANK LEUMI LE ISRAEL B.M.","HERZELIYA","","Israel","N","",""
"888276","59004","BANK LEUMI LE ISRAEL B.M.","BANK LEUMI LE ISRAEL B.M.","HERZELIYA","","Israel","N","",""
"888276","69700","BANK LEUMI LE ISRAEL B.M.","BANK LEUMI LE ISRAEL B.M.","HERZELIYA","","Israel","N","",""
"888276","69705","BANK LEUMI LE ISRAEL B.M.","BANK LEUMI LE ISRAEL B.M.","HERZELIYA","","Israel","N","",""
"888276","34412","BANK LEUMI LE ISRAEL B.M.","BANK LEUMI LE ISRAEL B.M.","HERZELIYA","","Israel","N","",""
"888276","34430","BANK LEUMI LE ISRAEL B.M.","BANK LEUMI LE ISRAEL B.M.","HERZELIYA","","Israel","N","",""
"888276","34443","BANK HAPOALIM B.M. NEW YORK","BANK HAPOALIM B.M. NEW YORK","NEW YORK","New York","United States","N","",""
"888276","34359","BANK HAPOALIM","BANK HAPOALIM","HERZELIYA","","Israel","N","",""
"888276","34460","BANK LEUMI LE ISRAEL BM","BANK LEUMI LE ISRAEL BM","HERZELIYA","","Israel","N","",""
"888276","34423","BANK LEUMI LE ISRAEL B.M.","BANK LEUMI LE ISRAEL B.M.","HERZELIYA","","Israel","N","",""
"888724","65008","UBS AG, LONDON BRANCH","UBS AG, LONDON BRANCH","LONDON","","United Kingdom","N","",""
"888724","65008","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","LONDON","","United Kingdom","N","",""
"889942","50278","TD AMERITRADE CLEARING, INC.","TD AMERITRADE CLEARING, INC.","BELLEVUE","Nebraska","United States","N","8-16335","5633"
"889942","50278","BOURSA INVESTMENT ADVISORS, INC.","BOURSA INVESTMENTS","NEW YORK","New York","United States","N","8-68457","152516"
"889942","58839","CITIBANK, NA","CITIBANK, NA","STATEN ISLAND","New York","United States","N","",""
"889942","58839","STERLING NATIONAL BANK","STERLING NATIONAL BANK","NEW YORK","New York","United States","N","",""
"889942","58839","TD AMERITRADE CLEARING, INC.","TD AMERITRADE CLEARING, INC.","BELLEVUE","Nebraska","United States","N","8-16335","5633"
"889942","50278","INTERACTIVE BROKERS LLC","INTERACTIVE BROKERS LLC","GREENWICH","Connecticut","United States","N","8-47257","36418"
"889942","50278","CITIBANK, NA","CITIBANK, NA","STATEN ISLAND","New York","United States","N","",""
"889942","50278","STERLING NATIONAL BANK","STERLING NATIONAL BANK","NEW YORK","New York","United States","N","",""
"889942","54122","STERLING NATIONAL BANK","STERLING NATIONAL BANK","NEW YORK","New York","United States","N","",""
"889942","64554","STERLING NATIONAL BANK","STERLING NATIONAL BANK","NEW YORK","New York","United States","N","",""
"889942","64554","APEX CLEARING CORPORATION","APEX CLEARING CORPORATION","DALLAS","Texas","United States","N","8-23522","13071"
"889942","64554","INTERACTIVE BROKERS LLC","INTERACTIVE BROKERS LLC","GREENWICH","Connecticut","United States","N","8-47257","36418"
"889942","64554","TD AMERITRADE CLEARING, INC.","TD AMERITRADE CLEARING, INC.","CHICAGO","Illinois","United States","N","8-16335","5633"
"889942","64554","CITIBANK, NA","1220 AVENUE J","BROOKLYN","New York","United States","N","",""
"889942","58839","INTERACTIVE BROKERS LLC","INTERACTIVE BROKERS LLC","GREENWICH","Connecticut","United States","N","8-47257","36418"
"889942","54122","CITIBANK, NA","CITIBANK, NA","STATEN ISLAND","New York","United States","N","",""
"884743","45264","INTERACTIVE BROKERS LLC","INTERACTIVE BROKERS LLC","GREENWICH","Connecticut","United States","N","8-47257","36418"
"884743","45264","BMO HARRIS BANK","BMO HARRIS BANK","CARY","Illinois","United States","N","",""
"879922","44626","WELLS FARGO, N.A.","WELLS FARGO, N.A.","SAN JOSE","California","United States","N","",""
"879922","58807","WELLS FARGO BANK, N.A.","WELLS FARGO BANK, N.A.","SAN FRANCISCO","California","United States","N","",""
"879922","68627","WELLS FARGO BANK, N.A.","WELLS FARGO BANK, N.A.","SAN FRANCISCO","California","United States","N","",""
"879922","68629","WELLS FARGO BANK, N.A.","WELLS FARGO BANK, N.A.","SAN FRANCISCO","California","United States","N","",""
"879922","44629","WELLS FARGO BANK, N.A.","WELLS FARGO BANK, N.A.","SAN JOSE","California","United States","N","",""
"891438","34469","THE ROYAL BANK OF SCOTLAND","THE ROYAL BANK OF SCOTLAND","LONDON","","United Kingdom","N","",""
"891438","34617","THE ROYAL BANK OF SCOTLAND","THE ROYAL BANK OF SCOTLAND","LONDON","","United Kingdom","N","",""
"891438","34573","THE ROYAL BANK OF SCOTLAND","THE ROYAL BANK OF SCOTLAND","LONDON","","United Kingdom","N","",""
"883675","26452","HSBC TRINKAUS & BURKHARDT AG","HSBC TRINKAUS & BURKHARDT","DUSSELDORF","","Germany","N","",""
"883675","26452","BANK OF AMERICA NA","BANK OF AMERICA","NEW YORK","New York","United States","N","",""
"883675","26455","HSBC TRINKAUS & BURKHARDT AG","HSBC TRINKAUS & BURKHARDT","DUSSELDORF","","Germany","N","",""
"883675","26455","BANK OF AMERICA NA","BANK OF AMERICA","NEW YORK","New York","United States","N","",""
"883675","26461","HSBC TRINKAUS & BURKHARDT AG","HSBC TRINKAUS & BURKHARDT","DUSSELDORF","","Germany","N","",""
"883675","26470","HSBC TRINKAUS & BURKHARDT AG","HSBC TRINKAUS & BURKHARDT","DUSSELDORF","","Germany","N","",""
"883675","26463","HSBC TRINKAUS & BURKHARDT AG","HSBC TRINKAUS & BURKHARDT","DUSSELDORF","","Germany","N","",""
"883675","26463","BANK OF AMERICA NA","BANK OF AMERICA","NEW YORK","New York","United States","N","",""
"883675","26465","BANK OF AMERICA NA","BANK OF AMERICA","NEW YORK","New York","United States","N","",""
"883675","26465","HSBC TRINKAUS & BURKHARDT AG","HSBC TRINKAUS & BURKHARDT","DUSSELDORF","","Germany","N","",""
"883675","26467","HSBC TRINKAUS & BURKHARDT AG","HSBC TRINKAUS & BURKHARDT","DUSSELDORF","","Germany","N","",""
"883675","26467","BANK OF AMERICA NA","BANK OF AMERICA","NEW YORK","New York","United States","N","",""
"883675","26470","BANK OF AMERICA NA","BANK OF AMERICA","NEW YORK","New York","United States","N","",""
"883675","26473","BANK OF AMERICA NA","BANK OF AMERICA","NEW YORK","New York","United States","N","",""
"883675","26473","HSBC TRINKAUS & BURKHARDT AG","HSBC TRINKAUS & BURKHARDT","DUSSELDORF","","Germany","N","",""
"883675","25687","HSBC TRINKAUS & BURKHARDT AG","HSBC TRINKAUS & BURKHARDT","DUSSELDORF","","Germany","N","",""
"883675","26591","BANK OF AMERICA NA","BANK OF AMERICA","NEW YORK","New York","United States","N","",""
"883675","26591","HSBC TRINKAUS & BURKHARDT AG","HSBC TRINKAUS & BURKHARDT","DUSSELDORF","","Germany","N","",""
"883675","26517","HSBC TRINKAUS & BURKHARDT AG","HSBC TRINKAUS & BURKHARDT","DUSSELDORF","","Germany","N","",""
"883675","26547","BANK OF AMERICA NA","BANK OF AMERICA","NEW YORK","New York","United States","N","",""
"883675","26547","HSBC TRINKAUS & BURKHARDT AG","HSBC TRINKAUS & BURKHARDT","DUSSELDORF","","Germany","N","",""
"883675","26513","BANK OF AMERICA NA","BANK OF AMERICA","NEW YORK","New York","United States","N","",""
"883675","26513","HSBC TRINKAUS & BURKHARDT AG","HSBC TRINKAUS & BURKHARDT","DUSSELDORF","","Germany","N","",""
"883675","26517","BANK OF AMERICA NA","BANK OF AMERICA","NEW YORK","New York","United States","N","",""
"883675","26564","BANK OF AMERICA NA","BANK OF AMERICA","NEW YORK","New York","United States","N","",""
"883675","26564","HSBC TRINKAUS & BURKHARDT AG","HSBC TRINKAUS & BURKHARDT","DUSSELDORF","","Germany","N","",""
"883675","26582","BANK OF AMERICA NA","BANK OF AMERICA","NEW YORK","New York","United States","N","",""
"883675","26582","HSBC TRINKAUS & BURKHARDT AG","HSBC TRINKAUS & BURKHARDT","DUSSELDORF","","Germany","N","",""
"883675","8831","THE ROYAL BANK OF SCOTLAND PLC","ROYAL BANK OF SCOTLAND","LONDON","","United Kingdom","N","",""
"883675","8831","HSBC TRINKAUS & BURKHARDT AG","HSBC TRINKAUS & BURKHARDT","DUSSELDORF","","Germany","N","",""
"883675","23524","THE ROYAL BANK OF SCOTLAND PLC","ROYAL BANK OF SCOTLAND","LONDON","","United Kingdom","N","",""
"883675","23524","HSBC TRINKAUS & BURKHARDT AG","HSBC TRINKAUS & BURKHARDT","DUSSELDORF","","Germany","N","",""
"883675","25687","BANK OF AMERICA NA","BANK OF AMERICA","NEW YORK","New York","United States","N","",""
"883675","26422","HSBC TRINKAUS & BURKHARDT AG","HSBC TRINKAUS & BURKHARDT","DUSSELDORF","","Germany","N","",""
"883675","26422","BANK OF AMERICA NA","BANK OF AMERICA","NEW YORK","New York","United States","N","",""
"883675","26436","HSBC TRINKAUS & BURKHARDT AG","HSBC TRINKAUS & BURKHARDT","DUSSELDORF","","Germany","N","",""
"883675","26436","BANK OF AMERICA NA","BANK OF AMERICA","NEW YORK","New York","United States","N","",""
"883675","26441","HSBC TRINKAUS & BURKHARDT AG","HSBC TRINKAUS & BURKHARDT","DUSSELDORF","","Germany","N","",""
"883675","26441","BANK OF AMERICA NA","BANK OF AMERCIA","NEW YORK","New York","United States","N","",""
"883675","26598","HSBC TRINKAUS & BURKHARDT AG","HSBC TRINKAUS & BURKHARDT","DUSSELDORF","","Germany","N","",""
"883675","26598","BANK OF AMERICA NA","BANK OF AMERICA","NEW YORK","New York","United States","N","",""
"883675","26622","BANK OF AMERICA NA","BANK OF AMERICA","NEW YORK","New York","United States","N","",""
"883675","26622","HSBC TRINKAUS & BURKHARDT AG","HSBC TRINKAUS & BURKHARDT","DUSSELDORF","","Germany","N","",""
"883675","26611","BANK OF AMERICA NA","BANK OF AMERICA","NEW YORK","New York","United States","N","",""
"883675","26611","HSBC TRINKAUS & BURKHARDT AG","HSBC TRINKAUS & BURKHARDT","DUSSELDORF","","Germany","N","",""
"883675","26617","HSBC TRINKAUS & BURKHARDT AG","HSBC TRINKAUS & BURKHARDT","DUSSELDORF","","Germany","N","",""
"883675","26617","BANK OF AMERICA NA","BANK OF AMERICA","NEW YORK","New York","United States","N","",""
"883675","26615","BANK OF AMERICA NA","BANK OF AMERICA","NEW YORK","New York","United States","N","",""
"883675","26615","HSBC TRINKAUS & BURKHARDT AG","HSBC TRINKAUS & BURKHARDT","DUSSELDORF","","Germany","N","",""
"883675","26500","HSBC TRINKAUS & BURKHARDT AG","HSBC TRINKAUS & BURKHARDT","DUSSELDORF","","Germany","N","",""
"883675","26500","BANK OF AMERICA NA","BANK OF AMERICA","NEW YORK","New York","United States","N","",""
"883675","26443","HSBC TRINKAUS & BURKHARDT AG","HSBC TRINKAUS & BURKHARDT","DUSSELDORF","","Germany","N","",""
"883675","26443","BANK OF AMERICA NA","BANK OF AMERICA","NEW YORK","New York","United States","N","",""
"883675","26479","HSBC TRINKAUS & BURKHARDT AG","HSBC TRINKAUS & BURKHARDT","DUSSELDORF","","Germany","N","",""
"883675","26479","BANK OF AMERICA NA","BANK OF AMERICA","NEW YORK","New York","United States","N","",""
"883675","26480","HSBC TRINKAUS & BURKHARDT AG","HSBC TRINKAUS & BURKHARDT","DUSSELDORF","","Germany","N","",""
"883675","26480","BANK OF AMERICA NA","BANK OF AMERICA","NEW YORK","New York","United States","N","",""
"883675","26483","HSBC TRINKAUS & BURKHARDT AG","HSBC TRINKAUS & BURKHARDT","DUSSELDORF","","Germany","N","",""
"883675","26483","BANK OF AMERICA NA","BANK OF AMERICA","NEW YORK","New York","United States","N","",""
"883675","26486","HSBC TRINKAUS & BURKHARDT AG","HSBC TRINKAUS & BURKHARDT","DUSSELDORF","","Germany","N","",""
"883675","26486","BANK OF AMERICA NA","BANK OF AMERICA","NEW YORK","New York","United States","N","",""
"883675","26488","HSBC TRINKAUS & BURKHARDT AG","HSBC TRINKAUS & BURKHARDT","DUSSELDORF","","Germany","N","",""
"883675","26488","BANK OF AMERICA NA","BANK OF AMERICA","NEW YORK","New York","United States","N","",""
"883675","26492","HSBC TRINKAUS & BURKHARDT AG","HSBC TRINKAUS & BURKHARDT","DUSSELDORF","","Germany","N","",""
"883675","26492","BANK OF AMERICA NA","BANK OF AMERICA","NEW YORK","New York","United States","N","",""
"883675","26497","HSBC TRINKAUS & BURKHARDT AG","HSBC TRINKAUS & BURKHARDT","DUSSELDORF","","Germany","N","",""
"883675","26497","BANK OF AMERICA NA","BANK OF AMERICA","NEW YORK","New York","United States","N","",""
"883675","26461","BANK OF AMERICA NA","BANK OF AMERICA","NEW YORK","New York","United States","N","",""
"889844","41362","CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","MIDDLETON","Wisconsin","United States","N","8-16514","5393"
"889809","69908","HSBC BERMUDA BANK LIMITED","HSBC BERMUDA","HAMILTON","","Bermuda","N","",""
"881335","55922","HSBC BERMUDA BANK LIMITED","HSBC BERMUDA","HAMILTON","","Bermuda","N","",""
"889299","54995","GOLDMAN SACHS EXECUTION & CLEARING, L.P.","GOLDMAN SACHS EXECUTION & CLEARING, L.P.","NEW YORK","New York","United States","N","8-526","3466"
"885587","63746","COLORADO STATE BANK AND TRUST","COLORADO STATE BANK AND TRUST","DENVER","Colorado","United States","N","",""
"891614","21685","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221","7691"
"891614","21685","SILICON VALLEY BANK","SILICON VALLEY BANK","SANTA CLARA","California","United States","N","",""
"891565","41517","JP MORGAN","JP MORGAN PRIVATE BANK","NEWARK","Delaware","United States","N","",""
"891565","40657","JP MORGAN","JP MORGAN PRIVATE BANK","NEWARK","Delaware","United States","N","",""
"891425","56543","HAYWOOD SECURITIES INC","HAYWOOD SECURITIES INC","VANCOUVER","","Canada","N","",""
"891425","56539","HAYWOOD SECURITIES INC","HAYWOOD SECURITIES INC","VANCOUVER","","Canada","N","",""
"882168","29493","CITIBANK, N.A.","CITIBANK, N.A.","NEW YORK","New York","United States","N","",""
"882168","29460","CITIBANK, N.A.","CITIBANK, N.A.","NEW YORK","New York","United States","N","",""
"882168","29434","CITIBANK,N.A.","CITIBANK, N.A.","NEW YORK","New York","United States","N","",""
"882168","35956","CITIBANK, N.A.","CITIBANK, N.A.","NEW YORK","New York","United States","N","",""
"882168","70286","SQUARE 1 BANK","SQUARE 1 BANK","DURHAM","North Carolina","United States","N","",""
"876140","56491","JP MORGAN","JP MORGAN","NEW YORK","New York","United States","N","",""
"889754","26932","HSBC SECURITY SERVICES","HONG KONG AND SHANGHAI BANK","MUMBAI","","India","N","",""
"881682","19416","SILICON VALLEY BANK","SILICON VALLEY BANK","MENLO PARK","California","United States","N","",""
"881682","19426","SILICON VALLEY BANK","S","MENLO PARK","California","United States","N","",""
"881682","19418","SILICON VALLEY BANK","SILICON VALLEY BANK","MENLO PARK","California","United States","N","",""
"884509","55900","BARCLAYS BANK PLC","BARCLAYS BANK PLC","LONDON","","United Kingdom","N","",""
"875960","19140","PERSHING LLC","PERSHING LLC","JERSEY CITY","New Jersey","United States","N","8-17574","7560"
"875960","19136","PERSHING LLC","PERSHING LLC","JERSEY CITY","New Jersey","United States","N","8-17574","7560"
"875960","19124","PERSHING LLC","PERSHING LLC","JERSEY CITY","New Jersey","United States","N","8-17574","7560"
"875960","19114","PERSHING LLC","PERSHING LLC","JERSEY CITY","New Jersey","United States","N","8-17574","7560"
"875960","19138","PERSHING LLC","PERSHING LLC","JERSEY CITY","New Jersey","United States","N","8-17574","7560"
"875960","19084","PERSHING LLC","PERSHING LLC","JERSEY CITY","New Jersey","United States","N","8-17574","7560"
"875960","19085","PERSHING LLC","PERSHING LLC","JERSEY CITY","New Jersey","United States","N","8-17574","7560"
"875960","19126","PERSHING LLC","PERSHING LLC","JERSEY CITY","New Jersey","United States","N","8-17574","7560"
"875960","59250","PERSHING LLC","PERSHING LLC","JERSEY CITY","New Jersey","United States","N","8-17574","7560"
"889793","25051","J.P. MORGAN SECURITIES LLC","J.P. MORGAN SECURITIES LLC","NEW YORK","New York","United States","N","8-35008","79"
"883670","34811","SBM SECURITIES, LTD.","SBM SECURITIES, LTD.","PORT LOUIS","","Mauritius","N","",""
"883670","34811","CENTRAL DEPOSITORY COMPANY OF PAKISTAN","CENTRAL DEPOSITORY COMPANY OF PAKISTAN","KARACHI","","Pakistan","N","",""
"883670","34811","SHAREKHAN COMMODITIES PVT. LTD","SHAREKHAN LIMITED","MUMBAI","","India","N","",""
"891976","58149","PROSPERITY BANK","PROSPERITY BANK","TULSA","Oklahoma","United States","N","",""
"885871","44355","(THE GINZADORI BRANCH OF) BANK OF TOKYO-MITSUBISHI UFJ, LTD.","(THE GINZADORI BRANCH OF) BANK OF TOKYO-MITSUBISHI UFJ, LTD.","TOKYO","","Japan","N","",""
"885871","44354","(THE GINZADORI BRANCH OF) BANK OF TOKYO-MITSUBISHI UFJ, LTD.","(THE GINZADORI BRANCH OF) BANK OF TOKYO-MITSUBISHI UFJ, LTD.","TOKYO","","Japan","N","",""
"889847","2212","GOLDMAN SACHS EXECUTION & CLEARING, L.P.","GOLDMAN SACHS EXECUTION & CLEARING, L.P.","NEW YORK","New York","United States","N","8-526","3466"
"892485","40385","GOLDMAN SACHS EXECUTION & CLEARING, L.P.","GOLDMAN SACHS EXECUTION & CLEARING, L.P.","JERSEY CITY","New Jersey","United States","N","8-526","3466"
"865893","29595","SILICON VALLEY BANK","SILICON VALLEY BANK","MENLO PARK","California","United States","N","",""
"865893","29600","SILICON VALLEY BANK","SILICON VALLEY BANK","MENLO PARK","California","United States","N","",""
"865893","29606","SILICON VALLEY BANK","SILICON VALLEY BANK","MENLO PARK","California","United States","N","",""
"865893","29606","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221","7691"
"865893","29595","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221","7691"
"865893","29600","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221","7691"
"866995","44686","SILICON VALLEY BANK","SILICON VALLEY BANK","MENLO PARK","California","United States","N","",""
"866995","44686","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221","7691"
"873273","39455","WELLS FARGO SHAREOWNER SERVICES","WELLS FARGO SHAREOWNER SERVICES","ST. PAUL","Minnesota","United States","N","",""
"873273","39467","J.P. MORGAN SECURITIES LLC","J.P. MORGAN SECURITIES LLC","BOSTON","Massachusetts","United States","N","8-35008","79"
"892538","36657","BANK OF AMERICA","BANK OF AMERICA","NEW YORK","New York","United States","N","",""
"892538","36576","BANK OF AMERICA","BANK OF AMERICA","NEW YORK","New York","United States","N","",""
"892550","64624","CITIGROUP GLOBAL MARKETS INC.","CITIGROUP GLOBAL MARKETS INC.","NEW YORK","New York","United States","N","8-8177","7059"
"891982","34011","SILICON VALLEY BANK","SILICON VALLEY BANK","SANTA CLARA","California","United States","N","",""
"891982","33986","MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","ORINDA","California","United States","N","8-68191","149777"
"891982","33986","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","SAN FRANCISCO","California","United States","N","8-7221","7691"
"891982","33986","SILICON VALLEY BANK","SILICON VALLEY BANK","SANTA CLARA","California","United States","N","",""
"891982","33996","MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","ORINDA","California","United States","N","8-68191","149777"
"891982","33996","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","SAN FRANCISCO","California","United States","N","8-7221","7691"
"891982","33996","SILICON VALLEY BANK","SILICON VALLEY BANK","SANTA CLARA","California","United States","N","",""
"891982","33991","MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","ORINDA","California","United States","N","8-68191","149777"
"891982","33991","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","SAN FRANCISCO","California","United States","N","8-7221","7691"
"891982","33991","SILICON VALLEY BANK","SILICON VALLEY BANK","SANTA CLARA","California","United States","N","",""
"891982","34115","MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","ORINDA","California","United States","N","8-68191","149777"
"891982","34115","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","SAN FRANCISCO","California","United States","N","8-7221","7691"
"891982","34115","SILICON VALLEY BANK","SILICON VALLEY BANK","SANTA CLARA","California","United States","N","",""
"891982","34950","MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","ORINDA","California","United States","N","8-68191","149777"
"891982","34950","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","SAN FRANCISCO","California","United States","N","8-7221","7691"
"891982","34950","SILICON VALLEY BANK","SILICON VALLEY BANK","SANTA CLARA","California","United States","N","",""
"891982","34964","MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","ORINDA","California","United States","N","8-68191","149777"
"891982","34964","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","SAN FRANCISCO","California","United States","N","8-7221","7691"
"891982","34964","SILICON VALLEY BANK","SILICON VALLEY BANK","SANTA CLARA","California","United States","N","",""
"891982","34977","MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","ORINDA","California","United States","N","8-68191","149777"
"891982","34977","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","SAN FRANCISCO","California","United States","N","8-7221","7691"
"891982","34977","SILICON VALLEY BANK","SILICON VALLEY BANK","SANTA CLARA","California","United States","N","",""
"891982","51899","SILICON VALLEY BANK","SILICON VALLEY BANK","SANTA CLARA","California","United States","N","",""
"891982","51899","MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","ORINDA","California","United States","N","8-68191","149777"
"891982","51899","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","SAN FRANCISCO","California","United States","N","8-7221","7691"
"891982","51912","MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","ORINDA","California","United States","N","8-68191","149777"
"891982","51912","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","SAN FRANCISCO","California","United States","N","8-7221","7691"
"891982","51912","SILICON VALLEY BANK","SILICON VALLEY BANK","SANTA CLARA","California","United States","N","",""
"891982","51918","MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","ORINDA","California","United States","N","8-68191","149777"
"891982","51918","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","SAN FRANCISCO","California","United States","N","8-7221","7691"
"891982","51918","SILICON VALLEY BANK","SILICON VALLEY BANK","SANTA CLARA","California","United States","N","",""
"891982","34126","MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","ORINDA","California","United States","N","8-68191","149777"
"891982","34126","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","SAN FRANCISCO","California","United States","N","8-7221","7691"
"891982","34126","SILICON VALLEY BANK","SILICON VALLEY BANK","SANTA CLARA","California","United States","N","",""
"891982","34044","MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","ORINDA","California","United States","N","8-68191","149777"
"891982","34044","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","SAN FRANCISCO","California","United States","N","8-7221","7691"
"891982","34044","SILICON VALLEY BANK","SILICON VALLEY BANK","SANTA CLARA","California","United States","N","",""
"891982","34063","MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","ORINDA","California","United States","N","8-68191","149777"
"891982","34063","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","SAN FRANCISCO","California","United States","N","8-7221","7691"
"891982","34063","SILICON VALLEY BANK","SILICON VALLEY BANK","SANTA CLARA","California","United States","N","",""
"891982","34030","MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","ORINDA","California","United States","N","8-68191","149777"
"891982","34030","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","SAN FRANCISCO","California","United States","N","8-7221","7691"
"891982","34030","SILICON VALLEY BANK","SILICON VALLEY BANK","SANTA CLARA","California","United States","N","",""
"891982","33977","MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","ORINDA","California","United States","N","8-68191","149777"
"891982","33977","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","SAN FRANCISCO","California","United States","N","8-7221","7691"
"891982","33977","SILICON VALLEY BANK","SILICON VALLEY BANK","SANTA CLARA","California","United States","N","",""
"891982","34055","MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","ORINDA","California","United States","N","8-68191","149777"
"891982","34055","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","SAN FRANCISCO","California","United States","N","8-7221","7691"
"891982","34055","SILICON VALLEY BANK","SILICON VALLEY BANK","SANTA CLARA","California","United States","N","",""
"891982","34011","MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","ORINDA","California","United States","N","8-68191","149777"
"891982","34011","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","SAN FRANCISCO","California","United States","N","8-7221","7691"
