"FilingID","ReferenceID","Name of Administrator","City","State","Country","Related Person","Statements","Who Sends Statements"
"999446","8860","STANDISH MANAGEMENT","BOSTON","Massachusetts","United States","N","Yes (provided to all investors)",""
"999446","8546","STANDISH MANAGEMENT","BOSTON","Massachusetts","United States","N","Yes (provided to all investors)",""
"999446","8850","STANDISH MANAGEMENT","BOSTON","Massachusetts","United States","N","Yes (provided to all investors)",""
"974117","68909","INTERNATIONAL FUND SERVICES (N.A.), L.L.C.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"982000","169015","IKONIC FUND SERVICES LTD","HAMILTON","","Bermuda","N","Yes (provided to all investors)",""
"982000","169009","IKONIC FUND SERVICES LTD","HAMILTON","","Bermuda","N","Yes (provided to all investors)",""
"982000","169017","IKONIC FUND SERVICES LTD","HAMILTON","","Bermuda","N","Yes (provided to all investors)",""
"982000","167931","SS&C GLOBEOP","HAMILTON","","Bermuda","N","Yes (provided to all investors)",""
"982000","167930","SS&C GLOBEOP","HAMILTON","","Bermuda","N","Yes (provided to all investors)",""
"982000","167929","SS&C GLOBEOP","HAMILTON","","Bermuda","N","Yes (provided to all investors)",""
"982000","167928","SS&C GLOBEOP","HAMILTON","","Bermuda","N","Yes (provided to all investors)",""
"966529","168734","AUGENTIUS FUND ADMINISTRATION","LONDON","","United Kingdom","N","Yes (provided to all investors)",""
"966529","58331","AUGENTIUS FUND ADMINISTRATION","LONDON","","United Kingdom","N","Yes (provided to all investors)",""
"966529","5822","AUGENTIUS FUND ADMINISTRATION","LONDON","","United Kingdom","N","Yes (provided to all investors)",""
"966529","5820","AUGENTIUS FUND ADMINSTRATION","LONDON","","United Kingdom","N","Yes (provided to all investors)",""
"966529","5572","AUGENTIUS FUND ADMINISTRATION","LONDON","","United Kingdom","N","Yes (provided to all investors)",""
"972100","169116","CITCO FUND SERVICES (IRELAND) LIMITED","CORK","","Ireland","N","Yes (provided to all investors)",""
"972100","67281","SMT FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"972100","67279","SMT FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"972100","48139","SMT FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"980069","166896","CITI FUND SERVICES (ASIA) LIMITED","HONG KONG","","Hong kong","N","Yes (provided to all investors)",""
"967825","168855","BNP PARIBAS FUND ADMINISTRATIN SERVICES (CAYMAN) LTD","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"990619","19888","MICHAEL J LICCAR & CO CPAS","CHICAGO","Illinois","United States","N","No (provided to no investors)","ADMINISTRATOR PREPARES THE ACCOUNT STATEMENTS.  JOHN S. LAVERY THEN SENDS THESE STATEMENTS TO THE INVESTORS."
"960489","44152","KAUFMAN ROSSIN FUND SERVICES, LLC","DALLAS","Texas","United States","N","Yes (provided to all investors)",""
"980071","46917","LANGHAM HALL","HONG KONG","","Hong kong","N","Yes (provided to all investors)",""
"966082","67296","HSBC TRUSTEE(CAYMAN) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"966082","168706","CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"986738","49069","CORTLAND FUND SERVICES, LLC","CHICAGO","Illinois","United States","N","Yes (provided to all investors)",""
"986738","68211","CORTLAND FUND SERVICES, LLC","CHICAGO","Illinois","United States","N","Yes (provided to all investors)",""
"1000674","43505","INTERNATIONAL PRIVATE EQUITY SERVICES LTD","GUERNSEY","","Guernsey","N","Yes (provided to all investors)",""
"1000674","174795","INTERNATIONAL PRIVATE EQUITY SERVICES LTD","GUERNSEY","","Guernsey","N","Yes (provided to all investors)",""
"987361","36136","CRESTBRIDGE FUND ADMINISTRATORS LIMITED","ST HELIER","","Jersey","N","Yes (provided to all investors)",""
"990364","52155","AZTEC FINANCIAL SERVICES (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
"990364","52144","AZTEC FINANCIAL SERVICES (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
"990364","32886","AZTEC FINANCIAL SERVICES (GUERNSEY) LIMITED","ST. PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
"990364","32854","AZTEC FINANCIAL SERVICES (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
"990364","63120","AZTEC FINANCIAL SERVICES (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
"990364","174070","AZTEC FINANCIAL SERVICES (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
"990364","174069","AZTEC FINANCIAL SERVICES (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
"1001758","175462","CRESTBRIDGE LIMITED","ST. HELIER","","Jersey","N","Yes (provided to all investors)",""
"993519","23707","INTERNATIONAL FINANCIAL SERVICES LIMITED","EBENE","","Mauritius","N","Yes (provided to all investors)",""
"993519","49877","INTERNATIONAL FINANCIAL SERVICES LIMITED","EBENE","","Mauritius","N","Yes (provided to all investors)",""
"998956","174183","SS&C PRIVATE EQUITY SERVICES, ASIA","HONG KONG","","Hong kong","N","Yes (provided to all investors)",""
"1000476","58730","CORTLAND CAPITAL MARKET SERVICES LLC","CHICAGO","Illinois","United States","N","Yes (provided to all investors)",""
"983954","170647","BROWN BROTHERS HARRIMAN & CO.","LUXEMBOURG","","Luxembourg","N","No (provided to no investors)","NORDIC REAL ESTATE PARTNERS AB"
"983954","170651","AMBLIN AB","STOCKHOLM","","Sweden","N","No (provided to no investors)","NORDIC REAL ESTATE PARTNERS AB"
"983954","170654","AMBLIN AB","STOCKHOLM","","Sweden","N","No (provided to no investors)","NORDIC REAL ESTATE PARTNERS AB"
"983954","170655","AMBLIN AB","STOCKHOLM","","Sweden","N","No (provided to no investors)","NORDIC REAL ESTATE PARTNERS AB"
"983954","170650","BROWN BROTHERS HARRIMAN (LUXEMBOURG) S.C.A.","LUXEMBOURG","","Luxembourg","N","No (provided to no investors)","NORDIC REAL ESTATE PARTNERS AB"
"1004686","37743","AZTEC FINANCIAL SERVICES (JERSEY) LIMITED","ST HELIER","","Jersey","N","Yes (provided to all investors)",""
"1004686","37716","AZTEC FINANCIAL SERVICES (JERSEY) LIMITED","ST HELIER","","Jersey","N","Yes (provided to all investors)",""
"1004686","35869","AZTEC FINANCIAL SERVICES (JERSEY) LIMITED","ST HELIER","","Jersey","N","Yes (provided to all investors)",""
"1004686","37707","AZTEC FINANCIAL SERVICES (JERSEY) LIMITED","ST HELIER","","Jersey","N","Yes (provided to all investors)",""
"974310","45614","VMS FUND ADMINISTRATION","PRINCETON","New Jersey","United States","N","No (provided to no investors)","THE FUND'S GENERAL PARTNER, MESA+ ASSOCIATES I, L.L.C., SENDS INVESTORS QUARTERLY AND ANNUAL REPORTS."
"977058","30954","MITSUBISHI UFJ FUND SERVICE (CAYMAN) LIMITED","GEORGE TOWN, GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"976225","169763","THE BRENNER GROUP","CUPERTINO","California","United States","N","Yes (provided to all investors)",""
"976225","62783","THE BRENNER GROUP","CUPERTINO","California","United States","N","Yes (provided to all investors)",""
"976225","62777","THE BRENNER GROUP","CUPERTINO","California","United States","N","Yes (provided to all investors)",""
"976225","62761","THE BRENNER GROUP","CUPERTINO","California","United States","N","Yes (provided to all investors)",""
"976225","62758","THE BRENNER GROUP","CUPERTINO","California","United States","N","Yes (provided to all investors)",""
"976225","62770","THE BRENNER GROUP","CUPERTINO","California","United States","N","Yes (provided to all investors)",""
"976225","169767","THE BRENNER GROUP","CUPERTINO","California","United States","N","Yes (provided to all investors)",""
"975261","32394","CONIFER FINANCIAL SERVICES","SINGAPORE","","Singapore","N","Yes (provided to all investors)",""
"975261","32388","CONIFER FINANCIAL SERVICES","SINGAPORE","","Singapore","N","Yes (provided to all investors)",""
"975261","32371","CONIFER FINANCIAL SERVICES","SINGAPORE","","Singapore","N","Yes (provided to all investors)",""
"979710","51774","ALPHA ALTERNATIVES, LLC","RANCHO SANTA FE","California","United States","N","Yes (provided to all investors)",""
"979710","29286","BANK OF NEW YORK MELLON","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"979710","29310","BANK OF NEW YORK MELLON","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"979710","55804","BANK OF NEW YORK MELLON","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"984964","170406","INTERNATIONAL FUND SERVICES (N.A.), LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"977498","58441","SS&C TECHNOLOGIES, INC.","EVANSVILLE","Indiana","United States","N","Yes (provided to all investors)",""
"983179","28719","PANOPTIC FUND ADMINISTRATION","LOS ANGELES","California","United States","N","Yes (provided to all investors)",""
"985179","32061","ANEX","EBENE","","Mauritius","N","No (provided to no investors)","PROVIDED BY FUND ACCOUNTANTS"
"985179","49396","ANEX","EBENE","","Mauritius","N","No (provided to no investors)","SENT BY FUND ACCOUNTANT"
"993015","70030","MARTIN HOOD FREISE & ASSOCIATES","CHAMPAIGN","Illinois","United States","N","Yes (provided to all investors)",""
"993015","42956","MARTIN HOOD FREISE & ASSOCIATES","CHAMPAIGN","Illinois","United States","N","Yes (provided to all investors)",""
"993015","42933","MARTIN HOOD FREISE & ASSOCIATES","CHAMPAIGN","Illinois","United States","N","Yes (provided to all investors)",""
"993015","42943","MARTIN HOOD FREISE & ASSOCIATES","CHAMPAIGN","Illinois","United States","N","Yes (provided to all investors)",""
"993015","42846","MARTIN HOOD FREISE & ASSOCIATES","CHAMPAIGN","Illinois","United States","N","Yes (provided to all investors)",""
"995086","173060","INTERNATIONAL FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"995086","173063","INTERNATIONAL FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"995086","68933","INTERNATIONAL FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"995086","68935","INTERNATIONAL FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"995086","68930","INTERNATIONAL FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"995086","68934","INTERNATIONAL FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"997684","5605","CITCO FUND SERVICES (IRELAND) LIMITED","DUBLIN","","United Kingdom","N","Yes (provided to all investors)",""
"991465","57571","HEDGESERV","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"991465","172221","GLOBEOP FINANCIAL SERVICES (CAYMAN) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"996373","173416","REDBRICK ASSOCIATES, LLC","REDWOOD CITY","California","United States","N","Yes (provided to all investors)",""
"996373","25977","REDBRICK ASSOCIATES, LLC","REDWOOD CITY","California","United States","N","Yes (provided to all investors)",""
"996373","173413","REDBRICK ASSOCIATES, LLC","REDWOOD CITY","California","United States","N","Yes (provided to all investors)",""
"996373","173415","REDBRICK ASSOCIATES, LLC","REDWOOD CITY","California","United States","N","Yes (provided to all investors)",""
"996373","61424","REDBRICK ASSOCIATES, LLC","REDWOOD CITY","California","United States","N","Yes (provided to all investors)",""
"996373","173409","REDBRICK ASSOCIATES, LLC","REDWOOD CITY","California","United States","N","Yes (provided to all investors)",""
"996373","26015","REDBRICK ASSOCIATES, LLC","REDWOOD CITY","California","United States","N","Yes (provided to all investors)",""
"996373","173417","REDBRICK ASSOCIATES, LLC","REDWOOD CITY","California","United States","N","Yes (provided to all investors)",""
"996373","173421","REDBRICK ASSOCIATES, LLC","REDWOOD CITY","California","United States","N","Yes (provided to all investors)",""
"996373","173423","REDBRICK ASSOCIATES, LLC","REDWOOD CITY","California","United States","N","Yes (provided to all investors)",""
"964707","175748","BROWN BROTHERS HARRIMAN (LUXEMBOURG) S.C.A.","LUXEMBOURG","","Luxembourg","N","No (provided to no investors)","BLACKROCK FUND MANAGERS LIMITED"
"964707","175753","BROWN BROTHERS HARRIMAN (LUXEMBOURG) S.C.A.","LUXEMBOURG","","Luxembourg","N","No (provided to no investors)","BLACKROCK FUND MANAGERS LIMITED"
"964707","175743","BROWN BROTHERS HARRIMAN (LUXEMBOURG) S.C.A.","LUXEMBOURG","","Luxembourg","N","No (provided to no investors)","BLACKROCK FUND MANAGERS LIMITED"
"964707","41724","BNY MELLON INVESTMENT SERVICING (INTERNATIONAL) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"964707","41711","BNY MELLON INVESTMENT SERVICING (INTERNATIONAL) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"964707","41676","BNY MELLON INVESTMENT SERVICING (INTERNATIONAL) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"964707","68657","STATE STREET FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)","N/A"
"964707","68552","STATE STREET FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)","N/A"
"964707","41687","BNY MELLON INVESTMENT SERVICING (INTERNATIONAL) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"964707","41647","BNY MELLON INVESTMENT SERVICING (INTERNATIONAL) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"964707","41661","BNY MELLON INVESTMENT SERVICING (INTERNATIONAL) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"964707","42259","JP MORGAN ADMINISTRATION SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"964707","42319","JP MORGAN ADMINISTRATION SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"964707","42301","JP MORGAN ADMINISTRATION SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"964707","42288","JP MORGAN ADMINISTRATION SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"964707","42223","BNY MELLON INVESTMENT SERVICING (INTERNATIONAL) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"964707","42213","BNY MELLON INVESTMENT SERVICING (INTERNATIONAL) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"964707","42243","BNY MELLON INVESTMENT SERVICING (INTERNATIONAL) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"964707","42347","JP MORGAN ADMINISTRATION SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"964707","42336","JP MORGAN ADMINISTRATION SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"1002730","45870","AGILE HEDGE SOLUTIONS, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
"996840","120357","CUSTOM HOUSE GLOBAL FUND SERVICES LIMITED","KALKARA","","Malta","N","Yes (provided to all investors)",""
"1003111","61450","GP FUND SOLUTIONS, LLC","LATHAM","New York","United States","N","Yes (provided to all investors)",""
"1003111","43609","GP FUND SOLUTIONS, LLC","LATHAM","New York","United States","N","Yes (provided to all investors)",""
"1003111","43612","DRISCOLL & SARNATARO CPAS","HUNTINGTON","New York","United States","N","Yes (provided to all investors)",""
"1003111","43610","DRISCOLL & SARNATARO CPAS","HUNTINGTON","New York","United States","N","Yes (provided to all investors)",""
"1003111","43611","DRISCOLL & SARNATARO CPAS","HUNTINGTON","New York","United States","N","Yes (provided to all investors)",""
"1003111","52194","DRISCOLL & SARNATARO CPAS","HUNTINGTON","New York","United States","N","Yes (provided to all investors)",""
"1003111","52190","DRISCOLL & SARNATARO CPAS","HUNTINGTON","New York","United States","N","Yes (provided to all investors)",""
"1003111","43567","GP FUND SOLUTIONS, LLC","LATHAM","New York","United States","N","Yes (provided to all investors)",""
"1003111","73037","GP FUND SOLUTIONS, LLC","LATHAM","New York","United States","N","Yes (provided to all investors)",""
"994874","43411","NORTHERN TRUST INTERNATIONAL FUND ADMINISTRATION SERVICES (GUERNSEY) LIMITED","ST. PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
"975803","13310","HSBC SECURITIES SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"974029","168601","AKRAM & ASSOCIATES PLLC","CARY","North Carolina","United States","N","Yes (provided to all investors)",""
"957246","25403","STATE STREET","JERSEY","","Jersey","N","Yes (provided to all investors)",""
"957246","24601","STATE STREET","JERSEY","","Jersey","N","Yes (provided to all investors)",""
"957246","19490","STATE STREET","JERSEY","","Jersey","N","Yes (provided to all investors)",""
"957246","20464","STATE STREET","JERSEY","","Jersey","N","Yes (provided to all investors)",""
"957246","21626","STATE STREET","JERSEY","","Jersey","N","Yes (provided to all investors)",""
"957246","21627","STATE STREET","JERSEY","","Jersey","N","Yes (provided to all investors)",""
"957246","19532","STATE STREET","JERSEY","","Jersey","N","Yes (provided to all investors)",""
"957246","19530","STATE STREET","JERSEY","","Jersey","N","Yes (provided to all investors)",""
"957246","19527","STATE STREET","JERSEY","","Jersey","N","Yes (provided to all investors)",""
"957246","21614","STATE STREET","JERSEY","","Jersey","N","Yes (provided to all investors)",""
"957246","21613","STATE STREET","JERSEY","","Jersey","N","Yes (provided to all investors)",""
"957246","21612","STATE STREET","JERSEY","","Jersey","N","Yes (provided to all investors)",""
"957246","21609","STATE STREET","JERSEY","","Jersey","N","Yes (provided to all investors)",""
"957246","19522","STATE STREET","JERSEY","","Jersey","N","Yes (provided to all investors)",""
"957246","21607","STATE STREET","JERSEY","","Jersey","N","Yes (provided to all investors)",""
"957246","19520","STATE STREET","JERSEY","","Jersey","N","Yes (provided to all investors)",""
"957246","21603","STATE STREET","JERSEY","","Jersey","N","Yes (provided to all investors)",""
"957246","57930","SALTGATE LIMITED","JERSEY","","Jersey","N","Yes (provided to all investors)",""
"957246","57929","SALTGATE LIMITED","JERSEY","","Jersey","N","Yes (provided to all investors)",""
"957246","57928","SALTGATE LIMITED","JERSEY","","Jersey","N","Yes (provided to all investors)",""
"957246","57927","SALTGATE LIMITED","JERSEY","","Jersey","N","Yes (provided to all investors)",""
"957246","70292","STATE STREET","HONG KONG","","Hong kong","N","Yes (provided to all investors)","NOT APPLICABLE"
"957246","70291","STATE STREET","HONG KONG","","Hong kong","N","Yes (provided to all investors)","NOT APPLICABLE"
"957246","70290","SALTGATE LIMITED","CHANNEL ISLANDS","","Jersey","N","Yes (provided to all investors)","NOT APPLICABLE"
"957246","70288","SALTGATE LIMITED","CHANNEL ISLANDS","","Jersey","N","Yes (provided to all investors)","NOT APPLICABLE"
"957246","70281","SALTGATE LIMITED","CHANNEL ISLANDS","","Jersey","N","Yes (provided to all investors)","NOT APPLICABLE"
"957246","70277","SALTGATE LIMITED","CHANNEL ISLANDS","","Jersey","N","Yes (provided to all investors)","NOT APPLICABLE"
"957246","70275","SALTGATE LIMITED","CHANNEL ISLANDS","","Jersey","N","Yes (provided to all investors)",""
"957246","70273","SALTGATE LIMITED","CHANNEL ISLANDS","","Jersey","N","Yes (provided to all investors)",""
"957246","70272","SALTGATE LIMITED","CHANNEL ISLANDS","","Jersey","N","Yes (provided to all investors)",""
"957246","70266","STATE STREET","JERSEY","","Cayman Islands","N","Yes (provided to all investors)",""
"957246","70268","STATE STREET","CHANNEL ISLANDS","","Jersey","N","Yes (provided to all investors)",""
"957246","70304","STATE STREET (JERSEY) LIMITED","CHANNEL ISLANDS","","Jersey","N","Yes (provided to all investors)","NOT APPLICABLE"
"957246","70301","STATE STREET (JERSEY) LIMITED","CHANNEL ISLANDS","","Jersey","N","Yes (provided to all investors)","NOT APPLICABLE"
"957246","70299","STATE STREET (JERSEY) LIMITED","CHANNEL ISLANDS","","Jersey","Y","Yes (provided to all investors)","NOT APPLICABLE"
"957246","70294","STATE STREET","HONG KONG","","Hong kong","N","Yes (provided to all investors)","NOT APPLICABLE"
"977623","54797","SS&C TECHNOLOGIES, INC.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"977623","54796","SS&C TECHNOLOGIES, INC.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"974723","34808","MSREF V LORENZO HOLDING S.A.R L","LUXEMBOURG","","Luxembourg","N","No (provided to no investors)","STAR CAPITAL PARTNERS LIMITED"
"974723","34773","STRUCTURED FINANCE MANAGEMENT (LUXEMBOURG) S.A.","LUXEMBOURG","","Luxembourg","N","No (provided to no investors)","STAR CAPITAL, INCLUDED IN ACCOUNT STATEMENTS QUARTERLY."
"980464","30954","MITSUBISHI UFJ FUND SERVICE (CAYMAN) LIMITED","GEORGE TOWN, GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"984547","7813","ADVANCED FUND ADMINISTRATION","SUMMIT","New Jersey","United States","N","Yes (provided to all investors)",""
"982865","57854","COHEN & ASSOCIATES","WESTPORT","Connecticut","United States","N","Yes (provided to all investors)",""
"982865","57855","COHEN & ASSOCIATES","WESTPORT","Connecticut","United States","N","Yes (provided to all investors)",""
"972631","77406","DBS BANK LTD","SINGAPORE","","Singapore","N","Yes (provided to all investors)",""
"972631","37502","HSBC TRUSTEE (CAYMAN) LIMITED","CAYMAN ISLANDS","","Cayman Islands","N","Yes (provided to all investors)",""
"987152","1752","BANK OF BERMUDA (CAYMAN) LIMITED","GEORGE TOWN","","Cayman Islands","N","Yes (provided to all investors)",""
"987189","56093","GLOBEOP FINANCIAL SERVICES (CAYMAN) LIMITED","CAMANA BAY","","Cayman Islands","N","Yes (provided to all investors)",""
"987320","67936","OPUS FUND SERVICES (BERMUDA) LTD.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"990941","23771","CIM FUND SERVICES LTD","PORT LOUIS","","Mauritius","N","Yes (provided to all investors)",""
"986259","171006","OPUS FUND SERVICES","NAPERVILLE","Illinois","United States","N","Yes (provided to all investors)",""
"985767","13008","ORANGEFIELD COLUMBUS","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"982487","25211","SEI GLOBAL SERVICES, INC.","OAKS","Pennsylvania","United States","N","Yes (provided to all investors)",""
"982487","25060","SEI GLOBAL SERVICES, INC.","OAKS","Pennsylvania","United States","N","Yes (provided to all investors)",""
"982487","25038","SEI GLOBAL SERVICES, INC.","OAKS","Pennsylvania","United States","N","Yes (provided to all investors)",""
"982487","25018","SEI GLOBAL SERVICES, INC.","OAKS","Pennsylvania","United States","N","Yes (provided to all investors)",""
"982487","25028","SEI GLOBAL SERVICES, INC.","OAKS","Pennsylvania","United States","N","Yes (provided to all investors)",""
"982487","25009","SEI GLOBAL SERVICES, INC.","OAKS","Pennsylvania","United States","N","Yes (provided to all investors)",""
"982487","24840","SEI GLOBAL SERVICES, INC.","OAKS","Pennsylvania","United States","N","Yes (provided to all investors)",""
"982487","24978","SEI GLOBAL SERVICES, INC.","OAKS","Pennsylvania","United States","N","Yes (provided to all investors)",""
"994777","28973","ABSOLUTE FUND ADMINISTRATION","ATLANTA","Georgia","United States","N","Yes (provided to all investors)",""
"995617","27611","LANGHAM HALL","LONDON","","United Kingdom","N","Yes (provided to all investors)",""
"995617","27548","LANGHAM HALL","LONDON","","United Kingdom","N","Yes (provided to all investors)",""
"995617","51380","LANGHAM HALL","LONDON","","United Kingdom","N","Yes (provided to all investors)",""
"995617","51373","LANGHAM HALL","LONDON","","United Kingdom","N","Yes (provided to all investors)",""
"999630","19521","CITCO FUND SERVICES (CURACAO) B.V.","CURACAO","","British Virgin Islands","N","Yes (provided to all investors)",""
"999630","17010","US BANCORP FUND SERVICES LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
"1000084","37216","TGF MANAGEMENT CORP.","AUSTIN","Texas","United States","N","No (provided to no investors)","TGF SOUTHWEST MANAGEMENT, L.P., AS GENERAL PARTNER, PREPARES AND PROVIDES INVESTOR ACCOUNT STATEMENTS TO ALL OF THE PRIVATE FUND'S INVESTORS."
"999957","69376","TRIDENT FUND SERVICES, INC.","ATLANTA","Georgia","United States","N","Yes (provided to all investors)",""
"999957","49345","TRIDENT FUND SERVICES, INC.","ATLANTA","Georgia","United States","N","Yes (provided to all investors)",""
"999957","37697","TRIDENT FUND SERVICES, INC.","ATLANTA","Georgia","United States","N","Yes (provided to all investors)",""
"999957","37680","TRIDENT FUND SERVICES, INC.","ATLANTA","Georgia","United States","N","Yes (provided to all investors)",""
"999957","37507","TRIDENT FUND SERVICES, INC.","ATLANTA","Georgia","United States","N","Yes (provided to all investors)",""
"999957","37475","TRIDENT FUND SERVICES, INC.","ATLANTA","Georgia","United States","N","Yes (provided to all investors)",""
"999957","37467","TRIDENT FUND SERVICES, INC.","ATLANTA","Georgia","United States","N","Yes (provided to all investors)",""
"993232","172563","JPMORGAN PRIVATE EQUITY FUND SERVICES","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"993232","32136","JPMORGAN PRIVATE EQUITY FUND SERVICES","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
"990155","67617","PIEDMONT FUND SERVICES, INC.","VIENNA","Virginia","United States","N","No (provided to no investors)","INVESTOR STATEMENTS ARE PREPARED BY THE ADMINISTRATOR AND ARE SENT TO THE INVESTORS BY THE REGISTRANT."
"990155","67616","PIEDMONT FUND SERVICES, INC.","VIENNA","Virginia","United States","N","No (provided to no investors)","INVESTOR STATEMENTS ARE PREPARED BY THE ADMINISTRATOR AND ARE SENT TO THE INVESTORS BY THE REGISTRANT."
"995752","174313","STANDISH MANAGEMENT","BOSTON","Massachusetts","United States","N","Yes (provided to all investors)",""
"995752","72758","STANDISH MANAGEMENT","BOSTON","Massachusetts","United States","N","Yes (provided to all investors)",""
"995752","72750","STANDISH MANAGEMENT","BOSTON","Massachusetts","United States","N","Yes (provided to all investors)",""
"995752","72739","STANDISH MANAGEMENT","BOSTON","Massachusetts","United States","N","Yes (provided to all investors)",""
"995752","46755","STANDISH MANAGEMENT","BOSTON","Massachusetts","United States","N","Yes (provided to all investors)",""
"995752","47206","STANDISH MANAGEMENT","BOSTON","Massachusetts","United States","N","Yes (provided to all investors)",""
"995752","47205","STANDISH MANAGEMENT","BOSTON","Massachusetts","United States","N","Yes (provided to all investors)",""
"974644","158831","STRATA FUND SOLUTIONS LLC","SALT LAKE CITY","Utah","United States","N","Yes (provided to all investors)",""
"975943","67715","DEUTSCHE INTERNATIONAL CORPORATE SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
"980397","60848","VMS GROUP","PRINCETON","New Jersey","United States","N","Yes (provided to all investors)",""
"980397","60845","VMS GROUP","PRINCETON","New Jersey","United States","N","Yes (provided to all investors)",""
"980397","60843","VMS GROUP","PRINCETON","New Jersey","United States","N","Yes (provided to all investors)",""
"980397","60834","VMS GROUP","PRINCETON","New Jersey","United States","N","Yes (provided to all investors)",""
"980397","37936","VMS GROUP","PRINCETON","New Jersey","United States","N","Yes (provided to all investors)",""
"980397","37926","VMS GROUP","PRINCETON","New Jersey","United States","N","Yes (provided to all investors)",""
"980397","37920","VMS GROUP","PRINCETON","New Jersey","United States","N","Yes (provided to all investors)",""
"980397","37910","VMS GROUP","PRINCETON","New Jersey","United States","N","Yes (provided to all investors)",""
"980397","37903","VMS GROUP","PRINCETON","New Jersey","United States","N","Yes (provided to all investors)",""
