"FilingID","ReferenceID","Form D File Number"
"948033","57583","021-208656"
"948246","23170","021-108508"
"948246","23113","021-108511"
"948246","23031","021-127964"
"948246","22845","021-127774"
"948246","77598","021-224156"
"949362","14790","021-172624"
"949362","14790","021-74175"
"949506","63161","021-211155"
"949506","63160","021-211154"
"949506","63155","021-211158"
"949506","63134","021-211152"
"949506","63150","021-211156"
"949506","39008","021-102979"
"949426","66780","021-222092"
"949426","6756","021-172570"
"949426","6756","021-172572"
"949426","66780","021-222091"
"949517","53071","021-85378"
"949517","53059","021-80440"
"949517","53067","021-85378"
"949517","27634","021-80440"
"949517","27620","021-83119"
"949517","27614","021-70136"
"949517","27596","021-116400"
"949517","27585","021-135070"
"949517","27564","021-86764"
"949517","27518","021-75084"
"949517","27577","021-116321"
"949517","27493","021-167038"
"949517","27488","021-80426"
"949517","27569","021-79299"
"949517","27447","021-130425"
"949517","27409","021-148789"
"949517","22262","021-147632"
"949517","22179","021-92816"
"949517","22163","021-80440"
"949517","25003","021-148800"
"949517","24965","021-146248"
"949517","59729","021-204143"
"949517","59723","021-198137"
"949517","59721","021-199160"
"949517","59720","021-210596"
"949517","59728","021-194512"
"949517","73981","021-85378"
"949517","73980","021-75084"
"949537","5939","021-192516"
"949537","5964","021-192515"
"949361","59275","021-204635"
"949361","57808","021-202936"
"949549","59275","021-204635"
"949549","57808","021-202936"
"949547","26811","021-121662"
"949547","24785","021-129145"
"949563","69587","021-228881"
"949563","69586","021-228887"
"949563","69581","021-228883"
"949563","61991","021-203304"
"949563","62003","021-203306"
"949563","2734","021-1070842"
"949563","2747","021-999999999"
"949563","2754","021-110698"
"949563","2743","021-1129674"
"949563","2750","021-115849"
"949563","2744","021-61909"
"949563","2751","021-121829"
"949563","2753","021-81266"
"949574","59229","021-140342"
"949574","59231","021-205173"
"949574","59230","021-205120"
"949574","29668","021-175640"
"949574","51139","021-174456"
"949574","29514","021-175636"
"949574","29663","021-175512"
"949574","29007","021-58524"
"949574","29033","021-58574"
"949574","59226","021-56854"
"949574","59226","021-56862"
"949574","69724","021-107141"
"949574","70264","021-222003"
"949574","29033","021-174456"
"949574","70264","021-222020"
"934543","52559","021-193476"
"943823","43953","021-1503872"
"945057","13046","021-98210"
"945057","8317","021-165679"
"945057","8287","021-127973"
"945057","8287","021-110616"
"945057","8280","021-40119"
"945057","8280","021-45276"
"945057","68752","021-173138"
"945057","67807","021-221944"
"945057","67809","021-177797"
"941383","18583","021-127270"
"949704","33809","021-1043997"
"949716","67540","021-1628652"
"949736","48129","021-182174"
"949736","68082","021-182174"
"949755","4626","021-98023"
"949755","4176","021-109600"
"949755","4933","021-87644"
"949755","45689","021-176108"
"949760","5132","021-105110"
"949760","5138","021-100962"
"949760","5107","021-42983"
"946731","6130","021-65684"
"946731","6129","021-129879"
"946731","6125","021-152746"
"946731","5992","021-100364"
"946731","6124","021-122473"
"946731","5983","021-57942"
"949486","23637","021-135982"
"949540","72421","021-172429"
"949540","9683","021-171681"
"949540","9692","021-70502"
"949540","12645","021-107383"
"949540","72447","021-228544"
"949540","72438","021-228543"
"949540","72437","021-228542"
"949540","72432","021-227977"
"949540","72434","021-228541"
"948827","2825","021-9999999999"
"948827","51832","021-185565"
"948827","2898","021-165332"
"948827","2894","021-76943"
"948827","2893","021-76942"
"948827","2905","021-107180"
"948827","2846","021-78145"
"948827","2842","021-78146"
"948827","2892","021-84053"
"948827","2891","021-84052"
"948827","2858","021-77135"
"948827","2852","021-77369"
"948827","2834","021-55334"
"948827","4320","021-58104"
"948827","2836","021-56520"
"948827","2896","021-87383"
"948827","2895","021-87384"
"948827","2351","021-132673"
"948827","2830","021-45593"
"948827","2903","021-101032"
"948827","2897","021-134803"
"948827","2904","021-9999999999"
"948827","2828","021-9999999999"
"948827","2827","021-9999999999"
"948827","2826","021-9999999999"
"948832","62104","021-1589874"
"948832","62094","021-1574486"
"948832","3442","021-9999999999"
"948832","3434","021-9999999999"
"948832","3432","021-9999999999"
"948832","3444","021-90827"
"948832","3451","021-103340"
"948832","3445","021-91658"
"948832","3452","021-111518"
"948832","3441","021-73742"
"948832","3448","021-101127"
"948832","3443","021-84832"
"948832","3449","021-103737"
"948832","3450","021-103736"
"948832","3438","021-69294"
"948832","3439","021-69268"
"948832","3460","021-122691"
"948832","3459","021-122712"
"948832","3446","021-97532"
"948832","3437","021-41166"
"948832","3455","021-122707"
"948832","3458","021-122706"
"948832","3436","021-41187"
"949822","5073","021-213810"
"949822","4930","021-128864"
"949822","4938","021-128863"
"949822","4954","021-213805"
"949012","12722","021-99999999"
"949012","12782","021-99999999"
"949012","12799","021-163908"
"949012","12753","021-80341"
"949261","67771","021-226142"
"949261","65505","021-219779"
"949261","56465","021-202218"
"949261","55190","021-199437"
"949261","55174","021-197497"
"949261","54234","021-195914"
"949261","32055","021-146806"
"949261","29403","021-75010"
"949261","29331","021-91201"
"949261","29331","021-91252"
"949261","29255","021-75009"
"949261","65433","021-219508"
"949261","67776","021-228807"
"949019","68473","021-231153"
"949019","68469","021-231163"
"949019","14185","021-124477"
"949019","14182","021-124452"
"949019","14187","021-157730"
"949019","14186","021-148222"
"949839","48506","021-175780"
"949839","1237","021-62751"
"949841","67771","021-226142"
"949841","65505","021-219779"
"949841","56465","021-202218"
"949841","55190","021-199437"
"949841","55174","021-197497"
"949841","54234","021-195914"
"949841","32055","021-146806"
"949841","29403","021-75010"
"949841","29331","021-91201"
"949841","29331","021-91252"
"949841","29255","021-75009"
"949841","65433","021-219508"
"949841","67776","021-228807"
"949846","6807","021-57417"
"949846","6821","021-57370"
"940969","70139","021-222852"
"940969","70126","021-210078"
"940969","45592","021-183073"
"940969","45591","021-123175"
"940969","70146","021-225887"
"940969","6958","021-145512"
"940969","70196","021-218882"
"940969","70196","021-218881"
"949866","45310","021-178423"
"944013","49732","021-139005"
"944013","20640","021-139003"
"944013","20890","021-89624"
"928321","158861","021-239695"
"928321","25944","021-129118"
"949882","70110","021-226479"
"949882","70102","021-227486"
"949882","62524","021-195255"
"949882","30964","021-115585"
"949882","30959","021-109547"
"949882","30895","021-102991"
"949625","61294","021-205215"
"949625","60978","021-209208"
"949625","60977","021-205216"
"949625","32546","021-172257"
"949625","19938","021-162627"
"949625","19965","021-162633"
"949625","73239","021-220910"
"949631","77391","021-218257"
"949631","20358","021-63332"
"949631","20457","021-114162"
"949631","20449","021-114161"
"949631","20425","021-172167"
"949631","20421","021-97900"
"949631","20417","021-97785"
"949631","20409","021-97898"
"949631","20340","021-999999"
"949631","20330","021-999999"
"949631","20329","021-999999"
"949631","20326","021-999999"
"949631","20186","021-999999"
"949631","20154","021-999999"
"949631","20193","021-999999"
"949631","20206","021-999999"
"949631","20200","021-999999"
"949631","20158","021-999999"
"949631","20363","021-97901"
"949631","20361","021-63348"
"949631","20489","021-156162"
"949631","20486","021-156161"
"949631","20473","021-156170"
"949631","20469","021-156169"
"949631","20463","021-114163"
"949631","75513","021-236227"
"949631","75513","021-224723"
"949641","84234","021-109065"
"949641","84230","021-75972"
"949641","84231","021-75971"
"949641","84229","021-75973"
"949641","84233","021-109066"
"949641","84232","021-109064"
"949909","5268","021-166969"
"949910","17515","021-51056"
"949913","5268","021-166969"
"949907","57043","021-213697"
"949907","57043","021-213696"
"949915","77602","021-220259"
"949915","77625","021-220252"
"949915","63254","021-198385"
"949915","53096","021-193704"
"949915","53098","021-193711"
"949915","53093","021-193793"
"949915","53091","021-193701"
"949915","53084","021-193697"
"949915","42973","021-175594"
"949915","38987","021-175868"
"949915","38136","021-175867"
"949915","38610","021-175599"
"949915","36778","021-175596"
"949915","38835","021-175592"
"949915","39175","021-175597"
"949915","37996","021-159967"
"949915","53070","021-193700"
"949915","53086","021-193699"
"949915","63176","021-196219"
"949915","63173","021-193798"
"949915","63187","021-198383"
"949915","63181","021-200218"
"949915","62799","021-193702"
"949915","63266","021-198373"
"949915","63272","021-198380"
"949915","63253","021-198374"
"949915","63271","021-198377"
"949915","77624","021-222320"
"949915","77619","021-220266"
"949915","77612","021-220254"
"949915","77616","021-220263"
"949919","41828","021-1350533"
"949919","41819","021-1303377"
"949919","41833","021-1371099"
"949862","166964","021-246849"
"949862","166966","021-247142"
"949773","52575","021-178838"
"948047","23846","021-154664"
"946089","167032","021-241086"
"947813","68509","021-232083"
"947813","9957","021-101678"
"947813","9953","021-101643"
"947813","62439","021-205985"
"947813","62429","021-205986"
"950011","22471","021-47885"
"950011","22399","021-47897"
"950030","22471","021-47885"
"950030","22399","021-47897"
"950046","41584","021-108837"
"950046","41584","021-100836"
"950072","56988","021-210356"
"950072","56986","021-210356"
"950027","27082","021-171865"
"950027","27081","021-155770"
"950027","49578","021-235790"
"942810","166483","021-241516"
"942810","166478","021-234616"
"942810","166481","021-241515"
"942810","166475","021-239637"
"942810","166465","021-236472"
"942810","166459","021-235565"
"942810","166466","021-235461"
"942810","166476","021-237858"
"942810","66748","021-224346"
"942810","65324","021-222102"
"942810","65326","021-220260"
"942810","54189","021-192725"
"942810","18372","021-88838"
"942810","18362","021-94113"
"942810","55651","021-197880"
"942810","18252","021-123669"
"942810","18241","021-137789"
"942810","18459","021-85345"
"942810","18456","021-59587"
"942810","18378","021-71102"
"942810","18376","021-118609"
"942810","18375","021-68439"
"942810","18445","021-60329"
"942810","18443","021-60329"
"942810","18440","021-94953"
"942810","18431","021-94955"
"942810","18430","021-94955"
"942810","18438","021-94953"
"942810","18435","021-94953"
"942810","18442","021-60329"
"942810","18441","021-60329"
"942810","18374","021-60427"
"942810","18413","021-43070"
"942810","18412","021-43067"
"942810","18409","021-43068"
"942810","18426","021-82988"
"942810","18419","021-82987"
"942810","18417","021-82986"
"942810","18418","021-82989"
"942810","18428","021-99771"
"942810","18423","021-82985"
"942810","18421","021-73140"
"942810","18408","021-43069"
"942810","18447","021-67240"
"942810","18365","021-70289"
"942810","18399","021-90970"
"942810","18364","021-97571"
"942810","18392","021-90969"
"942810","18414","021-82962"
"942810","18388","021-119088"
"942810","18416","021-80183"
"942810","18425","021-82990"
"942810","18384","021-122509"
"942810","18387","021-119045"
"942810","48070","021-179758"
"942810","48068","021-179756"
"942810","48071","021-179758"
"942810","48042","021-171689"
"942810","47785","021-100258"
"942810","48019","021-187823"
"942810","18359","021-118482"
"942810","58120","021-204591"
"942810","18357","021-74271"
"942810","18286","021-62284"
"942810","18285","021-62128"
"942810","18320","021-115803"
"942810","18318","021-109141"
"942810","18356","021-42905"
"942810","18266","021-111954"
"942810","18244","021-105278"
"942810","18316","021-61070"
"942810","18349","021-70290"
"942810","18303","021-48339"
"942810","18301","021-146613"
"942810","18300","021-146614"
"942810","18299","021-167219"
"942810","18248","021-165340"
"942810","18247","021-165339"
"942810","18246","021-165338"
"942810","18350","021-70288"
"942810","18369","021-71990"
"942810","18415","021-43093"
"942810","18427","021-99792"
"942810","18465","021-118478"
"942810","18373","021-78172"
"942810","18239","021-136877"
"942810","18400","021-71991"
"942810","18403","021-71992"
"942810","18366","021-70287"
"942810","18346","021-41027"
"942810","18382","021-113734"
"942810","18311","021-70314"
"942810","40294","021-161889"
"942810","40244","021-161889"
"942810","18268","021-96866"
"942810","18294","021-111954"
"942810","18288","021-100087"
"942810","18257","021-123670"
"942810","53896","021-192824"
"942810","37125","021-134935"
"942810","36877","021-119116"
"942810","18283","021-112276"
"942810","18406","021-43093"
"942810","18281","021-112990"
"942810","18278","021-113033"
"942810","18262","021-124160"
"942810","36382","021-119115"
"942810","36360","021-119114"
"942810","18255","021-124158"
"942810","18250","021-124159"
"942810","18259","021-110366"
"942810","18475","021-149549"
"942810","53894","021-190148"
"942810","18472","021-149550"
"942810","18474","021-149551"
"942810","58116","021-208041"
"942810","18341","021-117537"
"942810","18342","021-129465"
"942810","18275","021-20105"
"942810","18272","021-112040"
"942810","18274","021-118239"
"942810","18267","021-111954"
"942810","18271","021-106227"
"942810","18264","021-110365"
"942810","18253","021-110367"
"942810","18256","021-123667"
"942810","53895","021-193417"
"942810","54178","021-191351"
"942810","54177","021-192180"
"942810","63744","021-210937"
"942810","63747","021-212624"
"942810","63745","021-213531"
"942810","63740","021-210939"
"942810","68516","021-228339"
"942810","68510","021-229061"
"942810","68507","021-217242"
"942810","68497","021-228498"
"942810","68484","021-228256"
"942810","120527","021-237486"
"942810","68482","021-229843"
"942810","68508","021-219024"
"946492","166485","021-236286"
"946492","166486","021-225052"
"946492","58141","021-200037"
"946492","55638","021-196329"
"946492","37643","021-40535"
"946492","37011","021-138964"
"946492","36940","021-138966"
"946492","33178","021-149136"
"946492","54038","021-83284"
"946492","33247","021-135255"
"946492","33198","021-39200"
"946492","33212","021-46480"
"946492","37033","021-119430"
"946492","23105","021-112820"
"946492","23100","021-127821"
"946492","23090","021-89037"
"946492","23069","021-83282"
"946492","23058","021-83268"
"946492","23046","021-83283"
"946492","23043","021-89052"
"946492","22719","021-98753"
"946492","22699","021-69095"
"946492","22626","021-83360"
"946492","22591","021-114627"
"946492","22573","021-83285"
"946492","23935","021-51745"
"946492","23923","021-64089"
"946492","23899","021-114201"
"946492","23861","021-135699"
"946492","23844","021-64088"
"946492","23909","021-135699"
"946492","24658","021-102269"
"946492","24634","021-115363"
"946492","48100","021-186162"
"946492","48116","021-176520"
"946492","48114","021-181550"
"946492","48111","021-182750"
"946492","48110","021-181204"
"946492","48104","021-184889"
"946492","48085","021-174523"
"946492","61480","021-120651"
"946492","22681","021-129669"
"946492","68466","021-218126"
"946492","68465","021-218126"
"946492","68464","021-218129"
"946492","68462","021-225051"
"946492","68460","021-219928"
"946492","68459","021-213262"
"946492","68456","021-231423"
"946492","68448","021-212925"
"946494","33907","021-107576"
"946494","33924","021-91470"
"946494","33358","021-104664"
"946494","33340","021-104663"
"946494","22507","021-137244"
"950137","41828","021-1350533"
"950137","41819","021-1303377"
"950137","41833","021-1371099"
"948734","16614","021-70140"
"948734","28156","021-115328"
"948734","28143","021-71576"
"948734","16729","021-70251"
"950128","19705","021-87240"
"950079","30531","021-63419"
"950079","51984","021-179674"
"950079","51992","021-177786"
"949667","29661","021-160993"
"949667","45849","021-191464"
"950153","59345","021-178414"
"948875","63140","021-177282"
"948875","18664","021-145098"
"948875","18674","021-145100"
"948875","18530","021-53057"
"948875","18527","021-52456"
"948829","167218","021-136811"
"948829","167221","021-189639"
"948829","167222","021-141226"
"948829","167223","021-194671"
"948829","167219","021-246528"
"950186","33957","021-81848"
"950186","33987","021-171911"
"950186","33980","021-171913"
"950186","33964","021-171910"
"950186","25184","021-59885"
"950186","33915","021-67569"
"948714","64748","021-1612645"
"949847","34894","021-1516872"
"950235","166282","021-244646"
"950235","166281","021-243456"
"950235","75388","021-234053"
"950263","58789","021-194891"
"950263","45149","021-120128"
"950263","45148","021-171442"
"950263","26087","021-95996"
"950263","26080","021-9999999999"
"950263","7595","021-80091"
"950263","7594","021-64030"
"950267","37718","021-126507"
"950267","56211","021-200840"
"950267","37718","021-189944"
"950267","56210","021-200840"
"950267","37718","021-172092"
"949987","64861","021-1462391"
"949987","64863","021-1462404"
"949987","64862","021-1462394"
"949987","64860","021-1462401"
"949987","64842","021-1498926"
"949987","64841","021-1462403"
"949987","64833","021-1462402"
"950001","69415","021-48967"
"950001","25041","021-48967"
"950001","25065","021-48967"
"949234","28823","021-119485"
"949234","28838","021-119486"
"950320","28823","021-119485"
"950320","28838","021-119486"
"950339","28823","021-119485"
"950339","28838","021-119486"
"950338","30848","021-1336048"
"950077","48097","021-155710"
"950077","48096","021-155711"
"950077","48093","021-122899"
"950077","48074","021-122897"
"950077","61690","021-207391"
"950077","61676","021-207390"
"949634","27574","021-175805"
"949634","57408","021-208436"
"949634","57408","021-208442"
"949634","49077","021-188742"
"949634","28508","021-139929"
"949634","27574","021-169891"
"949634","27574","021-169893"
"949634","27553","021-148032"
"949634","27553","021-148033"
"949634","27536","021-137614"
"949634","27536","021-137616"
"949634","27513","021-99014"
"949634","27513","021-99087"
"949634","27298","021-104206"
"949634","27298","021-77502"
"946054","20151","021-204762"
"950207","52575","021-178838"
"949101","64239","021-216504"
"949101","64238","021-216501"
"949101","54813","021-196335"
"949101","54817","021-196319"
"949101","54816","021-196316"
"949101","54808","021-196339"
"949101","51683","021-190309"
"949101","51711","021-180931"
"949101","51661","021-190306"
"949101","51647","021-190301"
"949101","51629","021-190318"
"949101","51612","021-190324"
"949101","51598","021-190316"
"949101","45081","021-171524"
"949101","45079","021-171527"
"949101","32387","021-142032"
"949101","30256","021-70969"
"949101","33357","021-168658"
"949101","33331","021-164334"
"949101","33239","021-164327"
"949101","33141","021-164331"
"949101","33068","021-48888"
"949101","33033","021-128018"
"949101","32995","021-128024"
"949101","32915","021-127984"
"949101","32865","021-126874"
"949101","32395","021-152980"
"949101","32375","021-142028"
"949101","29840","021-87890"
"949101","29916","021-152980"
"949101","29871","021-152980"
"949101","29860","021-88174"
"949101","28677","021-128005"
"949101","28649","021-149167"
"949101","28639","021-164329"
"949101","22996","021-126875"
"949101","20084","021-127991"
"949101","20527","021-127976"
"949101","20546","021-48888"
"949101","20630","021-128021"
"949101","27108","021-168660"
"949101","26361","021-164328"
"949101","26208","021-128002"
"949101","54807","021-196342"
"949101","64242","021-216505"
"949101","60227","021-201066"
"950503","48129","021-182174"
"950503","68082","021-182174"
"950238","38823","021-47033"
"950238","38799","021-67939"
"950238","38642","021-46999"
"950238","38550","021-46758"
"950238","38496","021-77772"
"950238","36723","021-109868"
"950238","38474","021-69660"
"950238","37638","021-40727"
"950238","36534","021-76959"
"950533","60388","021-218725"
"950533","50127","021-218742"
"950533","38220","021-128940"
"950533","12531","021-129120"
"950533","17132","021-40468"
"950533","23938","021-128940"
"950533","23262","021-95511"
"950533","24703","021-129107"
"950533","24667","021-129073"
"950533","24169","021-129053"
"950533","60390","021-218726"
"950533","68952","021-206608"
"950248","16780","021-52503"
"950248","73225","021-228707"
"950248","73214","021-225276"
"949433","4894","021-61922"
"949433","4894","021-69971"
"949433","4894","021-62120"
"950311","60835","021-223655"
"950311","60839","021-179668"
"950311","38880","021-9999999999"
"950311","38928","021-148730"
"950311","56807","021-129396"
"950311","56806","021-190249"
"950311","61397","021-190249"
"950311","61041","021-159493"
"950311","61030","021-179666"
"950311","61551","021-212045"
"950311","60963","021-178015"
"950265","60121","021-204531"
"950579","30246","021-9999999999"
"950579","30242","021-9999999999"
"950579","30252","021-9999999999"
"950579","25401","021-121922"
"950579","25399","021-156748"
"950579","25398","021-156745"
"950579","25394","021-156746"
"950579","25389","021-127393"
"950579","25380","021-127395"
"950579","25378","021-80745"
"950579","25387","021-80681"
"950579","71351","021-236013"
"950579","71351","021-222994"
"950579","73785","021-90790"
"950579","73783","021-147496"
"950579","73782","021-147802"
"950579","73781","021-143962"
"950579","73780","021-144459"
"950579","73779","021-147164"
"950579","73776","021-146341"
"950579","73614","021-139414"
"950579","73611","021-139413"
"950579","73610","021-154402"
"950579","73608","021-154599"
"950579","73607","021-180432"
"950579","73606","021-175344"
"950579","73604","021-174408"
"950579","73602","021-156273"
"950579","73576","021-145943"
"950579","73601","021-160536"
"950579","73575","021-142402"
"950579","73600","021-156282"
"950579","73572","021-142348"
"950579","73597","021-155950"
"950579","73571","021-121656"
"950579","73570","021-118490"
"950579","73593","021-141905"
"950579","73592","021-141861"
"950579","73565","021-116359"
"950579","73563","021-111506"
"950579","73555","021-101401"
"950579","73746","021-66678"
"950579","73550","021-101240"
"950579","73745","021-56253"
"950579","73743","021-118489"
"950579","73547","021-107972"
"950579","73538","021-106259"
"950579","73537","021-123968"
"950579","73557","021-97429"
"950579","73590","021-145507"
"950579","73535","021-89053"
"950579","73534","021-88848"
"950579","73532","021-130352"
"950579","73738","021-100955"
"950579","73737","021-122062"
"950579","73712","021-95075"
"950579","73735","021-122254"
"950579","73742","021-118493"
"950579","73740","021-100954"
"950579","73734","021-103441"
"950579","73625","021-93163"
"950579","73731","021-103440"
"950579","73624","021-99162"
"950579","73730","021-122959"
"950579","73727","021-98658"
"950579","73623","021-142692"
"950579","73622","021-142695"
"950579","73726","021-119066"
"950579","73557","021-111554"
"950579","73596","021-108101"
"950579","73595","021-140927"
"950579","73591","021-140925"
"950579","73585","021-162100"
"950579","73786","021-162101"
"950579","73522","021-118077"
"950579","73725","021-120151"
"950579","73559","021-98430"
"950579","73722","021-117393"
"950579","73558","021-7221"
"950579","73554","021-66205"
"950579","73704","021-118699"
"950579","73553","021-57654"
"950579","73546","021-129993"
"950579","73542","021-128750"
"950579","73541","021-110463"
"950579","73540","021-110464"
"950579","73560","021-93161"
"950579","73539","021-103746"
"950579","73531","021-103744"
"950579","73530","021-95864"
"950579","73528","021-118057"
"950579","73526","021-105051"
"950579","73525","021-105941"
"950579","73524","021-95504"
"950579","73523","021-95506"
"950579","73518","021-121184"
"950579","73513","021-121409"
"950579","73519","021-101060"
"949377","167263","021-248656"
"949377","33461","021-93788"
"949377","166592","021-245079"
"949377","33550","021-122572"
"949377","33545","021-93787"
"949377","33538","021-164928"
"949377","33534","021-117319"
"949377","47425","021-164928"
"950606","163163","021-216533"
"950694","12964","021-173682"
"950694","13423","021-173681"
"950694","13002","021-58166"
"950694","13437","021-133589"
"950683","1087","021-165455"
"950708","1087","021-165455"
"949193","40653","021-77579"
"949193","40403","021-55364"
"950718","40653","021-77579"
"950718","40403","021-55364"
"950715","7984","021-120310"
"950715","7980","021-171048"
"950715","7976","021-120311"
"950723","5685","021-141826"
"950723","4982","021-72271"
"950723","9276","021-168195"
"950738","22168","021-128847"
"950738","22183","021-129020"
"950745","26566","021-68601"
"950745","21401","021-68614"
"950757","43300","021-214315"
"950757","43318","021-136682"
"950757","43316","021-137280"
"950757","43314","021-176283"
"950757","62580","021-236747"
"950757","75457","021-236951"
"950757","75459","021-236990"
"950757","63212","021-235120"
"950757","63179","021-214450"
"950757","63172","021-214276"
"950757","48283","021-235123"
"950757","48254","021-235121"
"950757","43307","021-235201"
"950757","48281","021-194162"
"950757","43313","021-194106"
"950757","43294","021-213909"
"950757","43206","021-176276"
"950757","43291","021-213930"
"950757","43290","021-106788"
"950757","43310","021-214299"
"950757","43305","021-235118"
"950757","43303","021-137454"
"950757","43302","021-214320"
"950757","43286","021-137548"
"950757","43312","021-236750"
"950793","11431","021-140512"
"950793","11415","021-140511"
"949355","59205","021-97742"
"949355","59132","021-70963"
"949355","59131","021-60740"
"949355","59100","021-97745"
"949355","59097","021-172702"
"949355","59094","021-172701"
"949355","59093","021-172702"
"949355","59103","021-126235"
"949355","58969","021-137893"
"949355","58963","021-97744"
"949355","18491","021-139468"
"949355","58951","021-97743"
"949355","58947","021-129175"
"949355","58942","021-49383"
"949355","58937","021-69378"
"949355","58910","021-69377"
"949355","58909","021-167403"
"949355","58849","021-167402"
"949355","59224","021-172703"
"949355","59219","021-126207"
"949355","59217","021-124308"
"949355","59214","021-70964"
"949355","59212","021-134562"
"949355","59210","021-126206"
"949355","59211","021-172704"
"949355","74086","021-228614"
"949355","74078","021-228616"
"949355","74010","021-228617"
"949355","73985","021-228615"
"949355","73511","021-233932"
"949355","73503","021-232338"
"950817","6821","021-57370"
"950817","6807","021-57417"
"950772","14772","021-1462778"
"950772","14772","021-1429533"
"950772","14662","021-1320075"
"950772","14662","021-1231850"
"950593","48376","021-183967"
"950593","4864","021-148763"
"950593","4864","021-86428"
"950593","64342","021-217514"
"949525","120508","021-232002"
"949525","120508","021-232003"
"949525","63664","021-205241"
"949525","54100","021-141374"
"949525","54100","021-141371"
"949525","48088","021-184820"
"949525","48088","021-184817"
"949525","44782","021-176661"
"949525","44782","021-176660"
"949525","17703","021-146388"
"949525","17703","021-146386"
"949525","17710","021-169651"
"949525","17707","021-162123"
"949525","17707","021-162126"
"949525","17706","021-64161"
"949525","17706","021-64162"
"949525","17708","021-131597"
"949525","17708","021-131599"
"949525","17703","021-129861"
"949525","17703","021-129860"
"949525","63664","021-205242"
"949525","65012","021-215773"
"949525","65012","021-215772"
"949525","68024","021-231628"
"949525","28001","021-219933"
"949525","45252","021-219940"
"949525","55578","021-236044"
"949525","56203","021-219949"
"949525","55578","021-219944"
"949525","162332","021-240410"
"949525","162332","021-240409"
"942083","73349","021-221253"
"942083","73347","021-219785"
"942083","73323","021-229709"
"942083","72918","021-228845"
"942083","72910","021-229710"
"942083","72907","021-229791"
"942083","72963","021-221256"
"950873","57533","021-129112"
"950873","57525","021-129112"
"950873","57497","021-151085"
"950873","14672","021-126968"
"950873","14667","021-128897"
"950873","14655","021-129502"
"950873","53887","021-127283"
"950873","15092","021-169301"
"950873","15086","021-169299"
"950873","57475","021-128547"
"950873","14684","021-159338"
"950873","57495","021-128541"
"950873","14677","021-158181"
"950873","57474","021-113030"
"950875","167032","021-241086"
"950876","72352","021-222124"
"950876","48252","021-190425"
"950808","47969","021-189286"
"950808","3985","021-129645"
"950427","61224","021-1574662"
"950427","16492","021-127790"
"950427","61688","021-1580237"
"950660","167337","021-1636649"
"950499","2505","021-52098"
"950499","2501","021-52096"
"949894","58847","021-207492"
"949894","23950","021-167146"
"949894","22514","021-105598"
"949894","22774","021-141613"
"949894","22753","021-129531"
"949894","5735","021-128505"
"949894","23994","021-167154"
"949894","60236","021-207490"
"950946","57700","021-53260"
"950763","52835","021-165643"
"950763","36773","021-164835"
"950714","72775","021-224990"
"950714","38723","021-117807"
"950714","37703","021-78836"
"950714","38752","021-142276"
"950714","30884","021-62956"
"950714","38867","021-16247601"
"950714","38827","021-162476"
"950714","59681","021-213347"
"950714","30927","021-99999"
"950169","65974","021-232811"
"950169","11339","021-145276"
"950169","11375","021-105639"
"950169","11368","021-152637"
"950957","52835","021-165643"
"950957","36773","021-164835"
"950695","20783","021-176541"
"950695","20794","021-1455434"
"949965","28699","021-104525"
"949112","34488","021-89551"
"950798","7543","021-92799"
"950805","76551","021-226256"
"950805","76550","021-226258"
"950805","76481","021-226240"
"951064","166645","021-241561"
"951064","73172","021-227488"
"951064","73171","021-230636"
"951064","73163","021-224043"
"951064","65240","021-219449"
"951064","65239","021-215135"
"951064","63177","021-198110"
"951064","63200","021-199457"
"951064","63189","021-195727"
"951064","63195","021-205117"
"951064","63185","021-201285"
"951064","7192","021-119889"
"951064","7086","021-138157"
"951064","7082","021-81177"
"951064","26474","021-164145"
"951064","7073","021-80944"
"951064","7296","021-152429"
"951064","7300","021-165543"
"951064","166643","021-240737"
"951064","7201","021-159667"
"951064","7151","021-107899"
"951064","7085","021-131731"
"951064","50272","021-176395"
"951064","50270","021-182660"
"951064","50269","021-182657"
"951064","50259","021-176390"
"951064","50248","021-189025"
"951064","50222","021-174888"
"951070","166645","021-241561"
"951070","73172","021-227488"
"951070","73171","021-230636"
"951070","73163","021-224043"
"951070","65240","021-219449"
"951070","65239","021-215135"
"951070","63177","021-198110"
"951070","63200","021-199457"
"951070","63189","021-195727"
"951070","63195","021-205117"
"951070","63185","021-201285"
"951070","7192","021-119889"
"951070","7086","021-138157"
"951070","7082","021-81177"
"951070","26474","021-164145"
"951070","7073","021-80944"
"951070","7296","021-152429"
"951070","7300","021-165543"
"951070","166643","021-240737"
"951070","7201","021-159667"
"951070","7151","021-107899"
"951070","7085","021-131731"
"951070","50272","021-176395"
"951070","50270","021-182660"
"951070","50269","021-182657"
"951070","50259","021-176390"
"951070","50248","021-189025"
"951070","50222","021-174888"
"951072","166645","021-241561"
"951072","73172","021-227488"
"951072","73171","021-230636"
"951072","73163","021-224043"
"951072","65240","021-219449"
"951072","65239","021-215135"
"951072","63177","021-198110"
"951072","63200","021-199457"
"951072","63189","021-195727"
"951072","63195","021-205117"
"951072","63185","021-201285"
"951072","7192","021-119889"
"951072","7086","021-138157"
"951072","7082","021-81177"
"951072","26474","021-164145"
"951072","7073","021-80944"
"951072","7296","021-152429"
"951072","7300","021-165543"
"951072","166643","021-240737"
