"FilingID","ReferenceID","SubreferenceID","Foreign Regulatory Authority"
1036801,175432,117488,"Cayman Islands - Cayman Islands Monetary Authority"
1036801,33215,6740,"Cayman Islands - Cayman Islands Monetary Authority"
1036801,36349,6750,"Cayman Islands - Cayman Islands Monetary Authority"
1036801,36461,6774,"Cayman Islands - Cayman Islands Monetary Authority"
1036801,179238,118178,"Cayman Islands - Cayman Islands Monetary Authority"
1039641,28595,5264,"Other - CAYMAN ISLANDS/CAYMAN ISLANDS MONETARY AUTHORITY"
1039641,28595,5264,"United Kingdom - Financial Conduct Authority"
1039641,28595,5264,"Switzerland - Swiss Financial Market Supervisory Authority"
1025828,55610,10985,"Cayman Islands - Cayman Islands Monetary Authority"
1025828,57717,11601,"Cayman Islands - Cayman Islands Monetary Authority"
1027446,17360,116440,"Cayman Islands - Cayman Islands Monetary Authority"
1027446,17360,3426,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1027446,17134,11725,"Cayman Islands - Cayman Islands Monetary Authority"
1027446,17134,11729,"Cayman Islands - Cayman Islands Monetary Authority"
1027446,17360,116439,"Cayman Islands - Cayman Islands Monetary Authority"
1029243,178171,117986,"Cayman Islands - Cayman Islands Monetary Authority"
1029243,178171,117987,"Cayman Islands - Cayman Islands Monetary Authority"
1030390,64083,13002,"Cayman Islands - Cayman Islands Monetary Authority"
1028859,58876,11880,"Cayman Islands - Cayman Islands Monetary Authority"
1028859,2052,1160,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1028859,2054,1163,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1031406,173580,117185,"Cayman Islands - Cayman Islands Monetary Authority"
1031406,173533,117177,"Cayman Islands - Cayman Islands Monetary Authority"
1031406,173570,117180,"Cayman Islands - Cayman Islands Monetary Authority"
1031406,173595,117191,"Cayman Islands - Cayman Islands Monetary Authority"
1033436,178004,117998,"Cayman Islands - Cayman Islands Monetary Authority"
1033436,178005,118000,"Cayman Islands - Cayman Islands Monetary Authority"
1033496,178004,117998,"Cayman Islands - Cayman Islands Monetary Authority"
1033496,178005,118000,"Cayman Islands - Cayman Islands Monetary Authority"
1034197,67461,13814,"Japan - Financial Services Agency"
1034197,67461,13814,"Netherlands - The Netherlands Authority for the Financial Markets"
1034197,67461,13814,"Cayman Islands - Cayman Islands Monetary Authority"
1034197,67461,13814,"Singapore - Monetary Authority of Singapore"
1034197,67461,13814,"United Kingdom - Financial Conduct Authority"
1034197,67462,13818,"United Kingdom - Financial Conduct Authority"
1034197,67462,13818,"Singapore - Monetary Authority of Singapore"
1034197,67462,13818,"Cayman Islands - Cayman Islands Monetary Authority"
1034197,67462,13818,"Netherlands - The Netherlands Authority for the Financial Markets"
1025555,60593,12242,"Cayman Islands - Cayman Islands Monetary Authority"
1021381,46741,8466,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1021381,26880,10416,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1021381,66937,13712,"Cayman Islands - Cayman Islands Monetary Authority"
1021381,166567,116617,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1021381,65585,13387,"Cayman Islands - Cayman Islands Monetary Authority"
1021381,26490,4866,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1021381,26375,4838,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1021381,26386,4843,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1021381,126734,89461,"Cayman Islands - Cayman Islands Monetary Authority"
1021381,56970,11329,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1021381,46673,8443,"Other - CAYMAN ISLANDS/CAYMAN ISLANDS MONETARY AUTHORITY"
1021381,27131,4986,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1021381,27131,4987,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1021381,25981,4787,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1021381,66925,13702,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1037266,40478,7437,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1038094,47730,10687,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1038094,172964,117055,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1040348,72700,27381,"Cayman Islands - Cayman Islands Monetary Authority"
1025740,178452,118048,"Cayman Islands - Cayman Islands Monetary Authority"
1025740,178454,118050,"Cayman Islands - Cayman Islands Monetary Authority"
1028026,60831,117518,"Cayman Islands - Cayman Islands Monetary Authority"
1028026,60961,117535,"Cayman Islands - Cayman Islands Monetary Authority"
1028026,61034,117543,"Cayman Islands - Cayman Islands Monetary Authority"
1031187,26613,10115,"Cayman Islands - Cayman Islands Monetary Authority"
1031187,28444,12633,"Cayman Islands - Cayman Islands Monetary Authority"
1031187,44765,8076,"Cayman Islands - Cayman Islands Monetary Authority"
1031187,44842,8102,"Cayman Islands - Cayman Islands Monetary Authority"
1031187,44842,8102,"Finland - Financial Supervision Authority"
1031187,44842,8102,"United Kingdom - Financial Conduct Authority"
1031187,44842,8102,"Netherlands - The Netherlands Authority for the Financial Markets"
1031187,44842,8102,"Sweden - Swedish Financial Supervisory Authority"
1031187,25899,4763,"United Kingdom - Financial Conduct Authority"
1031187,25899,4763,"Cayman Islands - Cayman Islands Monetary Authority"
1028123,23919,7543,"Cayman Islands - Cayman Islands Monetary Authority"
1034215,174223,117301,"Mauritius, Republic of - Financial Services Commission"
1034215,14974,3134,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1034215,66492,13595,"Cayman Islands - Cayman Islands Monetary Authority"
1034215,58606,11826,"Cayman Islands - Cayman Islands Monetary Authority"
1034215,178959,118130,"Cayman Islands - Cayman Islands Monetary Authority"
1036269,15179,14204,"Cayman Islands - Cayman Islands Monetary Authority"
1036269,61478,14213,"Cayman Islands - Cayman Islands Monetary Authority"
1036269,69332,14214,"Cayman Islands - Cayman Islands Monetary Authority"
1036406,168562,116053,"Cayman Islands - Cayman Islands Monetary Authority"
1036406,168562,116052,"Cayman Islands - Cayman Islands Monetary Authority"
1036406,168565,116055,"Cayman Islands - Cayman Islands Monetary Authority"
1036406,168640,116083,"Cayman Islands - Cayman Islands Monetary Authority"
1036406,168668,116088,"Cayman Islands - Cayman Islands Monetary Authority"
1036982,65626,39365,"Cayman Islands - Cayman Islands Monetary Authority"
1036982,25344,4735,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1036982,25905,4769,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1036982,176461,117730,"Cayman Islands - Cayman Islands Monetary Authority"
1037199,74058,42364,"Cayman Islands - Cayman Islands Monetary Authority"
1037199,24883,9379,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1037199,175357,117483,"Cayman Islands - Cayman Islands Monetary Authority"
1039196,23687,4419,"Cayman Islands - Cayman Islands Monetary Authority"
1039089,120699,83456,"Cayman Islands - Cayman Islands Monetary Authority"
1039089,52557,10175,"Cayman Islands - Cayman Islands Monetary Authority"
1039619,27368,5049,"Bermuda - Bermuda Monetary Authority"
1039693,24685,4577,"Other - CAYMAN ISLAND MONETARY AUTHORITY"
1039693,24685,4580,"Other - CAYMAN ISLAND MONETARY AUTHORITY"
1039693,37629,6988,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1039693,56789,11277,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1039693,57787,11612,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1038997,57136,11395,"Cayman Islands - Cayman Islands Monetary Authority"
1038997,57136,11394,"Cayman Islands - Cayman Islands Monetary Authority"
1032097,65463,13348,"Cayman Islands - Cayman Islands Monetary Authority"
1032097,26523,5396,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1032097,26528,5401,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1032097,56779,11271,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1032097,26504,5403,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1032097,26551,5407,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1034832,44808,8086,"Cayman Islands - Cayman Islands Stock Exchange Authority"
1036399,67461,13814,"Japan - Financial Services Agency"
1036399,67461,13814,"Netherlands - The Netherlands Authority for the Financial Markets"
1036399,67461,13814,"Cayman Islands - Cayman Islands Monetary Authority"
1036399,67461,13814,"Singapore - Monetary Authority of Singapore"
1036399,67461,13814,"United Kingdom - Financial Conduct Authority"
1036399,67462,13818,"United Kingdom - Financial Conduct Authority"
1036399,67462,13818,"Singapore - Monetary Authority of Singapore"
1036399,67462,13818,"Cayman Islands - Cayman Islands Monetary Authority"
1036399,67462,13818,"Netherlands - The Netherlands Authority for the Financial Markets"
1039587,18045,4646,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1039587,24538,4609,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1027569,43405,12556,"Cayman Islands - Cayman Islands Monetary Authority"
1027569,43405,7848,"Cayman Islands - Cayman Islands Monetary Authority"
1029225,19607,4153,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1029225,19621,4159,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1031550,1748,1098,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1032796,40303,7359,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1032796,40303,7355,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1033555,57355,11435,"Cayman Islands - Cayman Islands Monetary Authority"
1026587,48172,11852,"Cayman Islands - Cayman Islands Monetary Authority"
1026587,178383,118032,"Cayman Islands - Cayman Islands Monetary Authority"
1034028,35118,6515,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1034028,37823,7008,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1034028,35118,6513,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1034028,37899,7015,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1034370,24685,4577,"Other - CAYMAN ISLAND MONETARY AUTHORITY"
1034370,24685,4580,"Other - CAYMAN ISLAND MONETARY AUTHORITY"
1034370,37629,6988,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1034370,56789,11277,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1034370,57787,11612,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1026777,42235,7644,"Other - CAYMAN ISLANDS MONETARY AUTHORITY (CIMA)"
1026777,42514,7698,"Other - CAYMAN ISLANDS MONETARY AUTHORITY (CIMA)"
1035187,169051,116147,"Cayman Islands - Cayman Islands Monetary Authority"
1035187,73373,34435,"Cayman Islands - Cayman Islands Monetary Authority"
1035187,177383,117852,"Cayman Islands - Cayman Islands Monetary Authority"
1031256,23104,4771,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1031256,23104,4772,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1031256,21744,4765,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1031256,45318,12102,"Cayman Islands - Cayman Islands Monetary Authority"
1031256,21744,4764,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1031256,21744,4766,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1034036,73172,32372,"Singapore - Monetary Authority of Singapore"
1034036,73172,32372,"Cayman Islands - Cayman Islands Monetary Authority"
1034036,50248,9333,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1034036,7082,6108,"Singapore - Monetary Authority of Singapore"
1034036,7082,6108,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1034036,7082,6108,"Other - KOREA- FINANCIAL SUPERVISORY SERVICE"
1034036,7201,6266,"Other - KOREA- FINANCIAL SUPERVISORY SERVICE"
1034036,166643,115654,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1036367,18336,3626,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1036367,23469,4393,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1036367,23469,4392,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1036367,18336,3625,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1029076,171258,116767,"Bermuda - Bermuda Monetary Authority"
1029076,171288,116774,"Bermuda - Bermuda Monetary Authority"
1029076,171272,116768,"Bermuda - Bermuda Monetary Authority"
1029076,171282,116772,"Bermuda - Bermuda Monetary Authority"
1029076,171284,116773,"Bermuda - Bermuda Monetary Authority"
1029076,171293,116775,"Bermuda - Bermuda Monetary Authority"
1029076,171230,116759,"Bermuda - Bermuda Monetary Authority"
1029076,171320,116779,"Bermuda - Bermuda Monetary Authority"
1029076,171275,116770,"Bermuda - Bermuda Monetary Authority"
1029076,171279,116771,"Bermuda - Bermuda Monetary Authority"
1030510,6064,1799,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1030510,6043,1795,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1011018,6659,7985,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1032056,66923,13700,"Other - CAYMAN ISLANDS"
1032056,66923,13701,"Other - CAYMAN ISLANDS"
1032974,31881,5815,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1032974,31937,5826,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1031474,178764,118074,"Cayman Islands - Cayman Islands Monetary Authority"
1027547,171902,116840,"Guernsey - Guernsey Financial Services Commission"
1027547,171902,116842,"Guernsey - Guernsey Financial Services Commission"
1027547,171902,116843,"Guernsey - Guernsey Financial Services Commission"
1027547,72352,23364,"Guernsey - Guernsey Financial Services Commission"
1027547,72352,23365,"Guernsey - Guernsey Financial Services Commission"
1037480,11113,2614,"Cayman Islands - Cayman Islands Monetary Authority"
1037480,69557,14241,"Cayman Islands - Cayman Islands Monetary Authority"
1040236,22792,4323,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1031622,43405,12556,"Cayman Islands - Cayman Islands Monetary Authority"
1031622,43405,7848,"Cayman Islands - Cayman Islands Monetary Authority"
1038108,26977,4939,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1038108,26998,4944,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1038108,171856,116828,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1041020,68253,116856,"Cayman Islands - Cayman Islands Monetary Authority"
1041020,17772,3501,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1041020,17775,3508,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1041020,18724,3689,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1041020,57538,11557,"Cayman Islands - Cayman Islands Monetary Authority"
1041020,58001,11708,"Cayman Islands - Cayman Islands Monetary Authority"
1041020,18142,3576,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1041020,17680,3490,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1041020,65863,13461,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1041295,46749,12083,"Cayman Islands - Cayman Islands Monetary Authority"
1041309,179150,118166,"Cayman Islands - Cayman Islands Monetary Authority"
1039443,55217,117926,"Cayman Islands - Cayman Islands Monetary Authority"
1039443,177870,117924,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1039443,177870,117925,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1039443,166920,117928,"Cayman Islands - Cayman Islands Monetary Authority"
1039443,177871,117927,"Cayman Islands - Cayman Islands Monetary Authority"
1039443,45643,8238,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1039443,45643,8239,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1039443,177872,117929,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1039443,45643,8335,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1039443,55217,10899,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1039443,55217,10902,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1039443,33903,6272,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1039443,177872,117930,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1042615,179437,118204,"Cayman Islands - Cayman Islands Monetary Authority"
1042676,23687,4419,"Cayman Islands - Cayman Islands Monetary Authority"
1042157,11282,2631,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1042157,11338,2640,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1042157,11510,2670,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1042157,11527,2674,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1042304,55691,11003,"Ireland -  Central Bank of Ireland"
1042304,167183,115806,"Ireland -  Central Bank of Ireland"
1042304,55390,11004,"Ireland -  Central Bank of Ireland"
1042304,55692,11002,"Ireland -  Central Bank of Ireland"
1042304,176490,117739,"Ireland -  Central Bank of Ireland"
1028590,170607,116685,"Cayman Islands - Cayman Islands Monetary Authority"
1028590,170611,116686,"Cayman Islands - Cayman Islands Monetary Authority"
1028590,170611,116687,"Cayman Islands - Cayman Islands Monetary Authority"
1031399,177287,117833,"Cayman Islands - Cayman Islands Monetary Authority"
1034491,50115,9313,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1034491,45329,8152,"Cayman Islands - Cayman Islands Monetary Authority"
1034491,45329,8153,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1034491,50115,14150,"Cayman Islands - Cayman Islands Monetary Authority"
1034060,56458,13316,"Cayman Islands - Cayman Islands Monetary Authority"
1034060,56458,11182,"Cayman Islands - Cayman Islands Monetary Authority"
1038156,7922,2110,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1038680,168575,117920,"Cayman Islands - Cayman Islands Monetary Authority"
1037963,63866,12955,"Cayman Islands - Cayman Islands Monetary Authority"
1038696,7470,2039,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1038705,27368,5049,"Bermuda - Bermuda Monetary Authority"
1034668,76502,49408,"Cayman Islands - Cayman Islands Monetary Authority"
1034668,76502,49409,"Cayman Islands - Cayman Islands Monetary Authority"
1041036,176991,117788,"Cayman Islands - Cayman Islands Monetary Authority"
1041036,177016,117798,"Cayman Islands - Cayman Islands Monetary Authority"
1041036,176984,117786,"Other - KOREA FINANCIAL SERVICES COMMISSION"
1041036,177005,117792,"Cayman Islands - Cayman Islands Monetary Authority"
1041036,177015,117797,"Cayman Islands - Cayman Islands Monetary Authority"
1041036,176954,117777,"United Kingdom - Financial Conduct Authority"
1041036,176954,117777,"Netherlands - The Netherlands Authority for the Financial Markets"
1041036,176954,117777,"Ireland -  Central Bank of Ireland"
1041036,176972,117780,"Cayman Islands - Cayman Islands Monetary Authority"
1041036,176972,117781,"Cayman Islands - Cayman Islands Monetary Authority"
1041036,176973,117782,"Cayman Islands - Cayman Islands Monetary Authority"
1041036,176991,117789,"Cayman Islands - Cayman Islands Monetary Authority"
1041036,176984,117787,"Cayman Islands - Cayman Islands Monetary Authority"
1041036,176984,117787,"Ireland -  Central Bank of Ireland"
1041036,176984,117787,"Netherlands - The Netherlands Authority for the Financial Markets"
1041036,176984,117787,"United Kingdom - Financial Conduct Authority"
1038673,179446,118217,"Cayman Islands - Cayman Islands Monetary Authority"
1029928,65126,13297,"Cayman Islands - Cayman Islands Monetary Authority"
1029928,65126,13296,"Cayman Islands - Cayman Islands Monetary Authority"
1029928,170796,116706,"Cayman Islands - Cayman Islands Monetary Authority"
1030186,177634,117876,"Cayman Islands - Cayman Islands Monetary Authority"
1030694,20742,7222,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1030694,23134,7225,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1030694,59269,11950,"Cayman Islands - Cayman Islands Monetary Authority"
1034835,173580,117185,"Cayman Islands - Cayman Islands Monetary Authority"
1034835,173533,117177,"Cayman Islands - Cayman Islands Monetary Authority"
1034835,173570,117180,"Cayman Islands - Cayman Islands Monetary Authority"
1034835,173595,117191,"Cayman Islands - Cayman Islands Monetary Authority"
1036414,57667,117571,"Cayman Islands - Cayman Islands Monetary Authority"
1022985,176229,117674,"Cayman Islands - Cayman Islands Monetary Authority"
1022985,35627,62382,"Cayman Islands - Cayman Islands Monetary Authority"
1022985,56271,117669,"Cayman Islands - Cayman Islands Monetary Authority"
1022985,176403,117714,"Cayman Islands - Cayman Islands Monetary Authority"
1022985,35627,117756,"Cayman Islands - Cayman Islands Monetary Authority"
1022985,44944,9886,"Other - CAYMAN ISLANDS MONETARY AUTHORITY - CAYMAN ISLANDS"
1022985,44917,9887,"Other - CAYMAN ISLANDS MONETARY AUTHORITY - CAYMAN ISLANDS"
1034413,63646,12894,"Cayman Islands - Cayman Islands Monetary Authority"
1023011,33749,6213,"Cayman Islands - Cayman Islands Monetary Authority"
1023011,45737,8258,"Cayman Islands - Cayman Islands Monetary Authority"
1023011,33678,6159,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1023011,33693,6162,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1023011,33693,6163,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1023011,33731,6204,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1023011,33731,6205,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1023011,33713,6185,"Cayman Islands - Cayman Islands Monetary Authority"
1023011,33713,6186,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1023011,33721,6193,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1023011,33727,6196,"Japan - Financial Services Agency"
1023011,45737,9110,"Cayman Islands - Cayman Islands Monetary Authority"
1039667,178880,118110,"Bermuda - Bermuda Monetary Authority"
1039667,178880,118112,"Bermuda - Bermuda Monetary Authority"
1041159,179150,118166,"Cayman Islands - Cayman Islands Monetary Authority"
1038495,60047,12144,"Cayman Islands - Cayman Islands Monetary Authority"
1028595,170209,116613,"Cayman Islands - Cayman Islands Monetary Authority"
1028595,1341,1059,"Other - CAYMAN ISLANDS MONETARY AUTHORITY (CIMA)"
1028595,1341,1058,"Other - CAYMAN ISLANDS MONETARY AUTHORITY (CIMA)"
1028595,1341,10226,"Other - CAYMAN ISLANDS MONETARY AUTHORITY (CIMA)"
1028595,170209,116614,"Cayman Islands - Cayman Islands Monetary Authority"
1032744,167094,115799,"Cayman Islands - Cayman Islands Monetary Authority"
1034550,168157,116006,"Cayman Islands - Cayman Islands Monetary Authority"
1039025,179197,118164,"Cayman Islands - Cayman Islands Monetary Authority"
1043178,11124,2609,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1043416,67943,116882,"Sweden - Swedish Financial Supervisory Authority"
1043416,67943,116882,"United Kingdom - Financial Conduct Authority"
1043416,67943,116882,"Netherlands - The Netherlands Authority for the Financial Markets"
1043416,67943,116882,"Japan - Financial Services Agency"
1043416,67943,116882,"Switzerland - Swiss Financial Market Supervisory Authority"
1043416,67943,116882,"Cayman Islands - Cayman Islands Monetary Authority"
1043416,67946,116880,"Switzerland - Swiss Financial Market Supervisory Authority"
1043416,67946,116880,"Sweden - Swedish Financial Supervisory Authority"
1043416,67946,116880,"Netherlands - The Netherlands Authority for the Financial Markets"
1043416,67946,116880,"United Kingdom - Financial Conduct Authority"
1043416,67946,116880,"Japan - Financial Services Agency"
1043416,67946,116880,"Cayman Islands - Cayman Islands Monetary Authority"
1043416,172500,116940,"United Kingdom - Financial Conduct Authority"
1043416,172500,116940,"Switzerland - Swiss Financial Market Supervisory Authority"
1043416,172500,116940,"Sweden - Swedish Financial Supervisory Authority"
1043416,172500,116940,"Netherlands - The Netherlands Authority for the Financial Markets"
1043416,172500,116940,"Japan - Financial Services Agency"
1043416,172500,116940,"Cayman Islands - Cayman Islands Monetary Authority"
1040087,56105,11108,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1040087,37198,6868,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1040087,37223,6880,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1040087,32035,6098,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1040087,36254,8767,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1029137,178743,118072,"Cayman Islands - Cayman Islands Monetary Authority"
1026803,167597,115877,"Cayman Islands - Cayman Islands Monetary Authority"
1030271,20654,5184,"Cayman Islands - Cayman Islands Monetary Authority"
1030271,20654,5189,"Cayman Islands - Cayman Islands Monetary Authority"
1030271,20631,5196,"Cayman Islands - Cayman Islands Monetary Authority"
1035048,6064,1799,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1035048,6043,1795,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1035914,176022,117622,"Denmark - Danish Financial Supervisory Authority"
1035914,176022,117622,"Netherlands - The Netherlands Authority for the Financial Markets"
1035914,176022,117622,"Italy - National Stock Exchange Commission"
1035914,176022,117622,"Ireland -  Central Bank of Ireland"
1035914,176022,117622,"United Kingdom - Financial Conduct Authority"
1035914,176022,117622,"Norway - The Banking, Insurance and Securities Commission"
1035914,176022,117622,"Belgium - Banking, Finance and Insurance Commission"
1035914,176022,117622,"Finland - Financial Supervision Authority"
1035914,74112,43366,"France - Financial Markets Authority"
1035914,74112,43366,"Germany - German Federal Financial Supervisory Agency"
1035914,74112,43366,"Ireland -  Central Bank of Ireland"
1035914,74112,43366,"United Kingdom - Financial Conduct Authority"
1035914,74112,43366,"Netherlands - The Netherlands Authority for the Financial Markets"
1035914,74112,43366,"Belgium - Banking, Finance and Insurance Commission"
1035914,74112,43366,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1035914,74112,43366,"Denmark - Danish Financial Supervisory Authority"
1035914,74112,43366,"Sweden - Swedish Financial Supervisory Authority"
1035914,74112,43366,"Finland - Financial Supervision Authority"
1035914,74112,43366,"Italy - National Stock Exchange Commission"
1035914,74112,43366,"Spain - National Commission of Securities Markets"
1035914,74112,43366,"Norway - The Banking, Insurance and Securities Commission"
1035914,74112,43366,"Singapore - Monetary Authority of Singapore"
1035914,74112,43367,"France - Financial Markets Authority"
1035914,74112,43367,"Germany - German Federal Financial Supervisory Agency"
1035914,74112,43367,"Ireland -  Central Bank of Ireland"
1035914,74112,43367,"United Kingdom - Financial Conduct Authority"
1035914,74112,43367,"Netherlands - The Netherlands Authority for the Financial Markets"
1035914,74112,43367,"Belgium - Banking, Finance and Insurance Commission"
1035914,74112,43367,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1035914,74112,43367,"Denmark - Danish Financial Supervisory Authority"
1035914,74112,43367,"Sweden - Swedish Financial Supervisory Authority"
1035914,74112,43367,"Finland - Financial Supervision Authority"
1035914,74112,43367,"Spain - National Commission of Securities Markets"
1035914,74112,43367,"Norway - The Banking, Insurance and Securities Commission"
1035914,74112,43368,"France - Financial Markets Authority"
1035914,74112,43368,"Germany - German Federal Financial Supervisory Agency"
1035914,74112,43368,"Ireland -  Central Bank of Ireland"
1035914,74112,43368,"United Kingdom - Financial Conduct Authority"
1035914,74112,43368,"Netherlands - The Netherlands Authority for the Financial Markets"
1035914,74112,43368,"Belgium - Banking, Finance and Insurance Commission"
1035914,74112,43368,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1035914,74112,43368,"Denmark - Danish Financial Supervisory Authority"
1035914,74112,43368,"Sweden - Swedish Financial Supervisory Authority"
1035914,74112,43368,"Finland - Financial Supervision Authority"
1035914,74112,43368,"Italy - National Stock Exchange Commission"
1035914,74112,43368,"Spain - National Commission of Securities Markets"
1035914,74112,43368,"Norway - The Banking, Insurance and Securities Commission"
1035914,74112,43369,"France - Financial Markets Authority"
1035914,74112,43369,"Germany - German Federal Financial Supervisory Agency"
