"FilingID","Full Legal Name","CIK Number"
658917,"COWEN GROUP, INC.",1466538
648669,"THE JONES FINANCIAL COMPANIES, L.L.L.P.",815917
658947,"BB&T CORP",92230
658466,"WELLS FARGO & COMPANY",105598
659024,"BANK OF AMERICA, NATIONAL ASSOCIATION",1102113
659032,"BANK OF MONTREAL",9622
659036,"MORGAN STANLEY",895421
659045,"MERRILL LYNCH & CO., INC.",65100
659045,"BANK OF AMERICA CORPORATION",70858
659048,"SUNTRUST BANKS, INC.",750556
659051,"SUNTRUST BANK, INC.",750556
659058,"MERRILL LYNCH & CO., INC.",65100
659058,"BANK OF AMERICA CORPORATION",70858
659053,"JPMORGAN CHASE & CO.",19617
659059,"SUNTRUST BANKS, INC.",750556
658141,"DEUTSCHE BANK AG",948046
658174,"DETUSCHE BANK AG",948046
637537,"UBS AG",1114446
659100,"BANK OF MONTREAL",9622
659113,"MORGAN STANLEY",895421
659113,"CITIGROUP INC.",831001
659132,"MORGAN STANLEY",895421
659132,"CITIGROUP INC.",831001
659171,"MERRILL LYNCH & CO. INC.",65100
659204,"PRINCIPAL FINANCIAL GROUP INC.",1126328
644758,"DEUTSCHE BANK AG",948046
659260,"AFFILIATED MANAGERS GROUP, INC.",1004434
659263,"AFFILIATED MANAGERS GROUP, INC.",1004434
659308,"CITIGROUP INC.",831001
659328,"AMERISERV FINANCIAL, INC.",707605
648470,"MORGAN STANLEY",895421
648748,"MORGAN STANLEY",895421
648496,"MORGAN STANLEY",895421
648747,"MORGAN STANLEY",895421
648764,"MORGAN STANLEY",895421
648770,"MORGAN STANLEY",895421
648501,"MORGAN STANLEY",895421
648715,"MORGAN STANLEY",895421
648831,"MORGAN STANLEY",895421
648735,"MORGAN STANLEY",895421
648741,"MORGAN STANLEY",895421
659379,"ING GROEP NV",1039765
659390,"ING GROEP NV",1039765
658225,"DAILY MAIL & GENERAL TRUST PLC",154785
659392,"STIFEL FINANCIAL CORPORATION",720
659408,"STIFEL FINANCIAL CORPORATION",720672
659410,"STIFEL FINANCIAL CORPORATION",720672
659415,"STIFEL FINANCIAL CORPORATION",720672
658995,"AVIVA PLC",1445956
652548,"BLACKROCK INC.",1364742
651952,"BLACKROCK, INC.",1364742
657068,"BLACKROCK, INC.",1364742
658353,"BLACKROCK, INC.",1364742
658350,"BLACKROCK, INC.",1364742
658348,"BLACKROCK, INC.",1364742
658345,"BLACKROCK, INC.",1364742
658342,"BLACKROCK, INC.",1364742
658276,"BLACKROCK, INC.",1364742
637580,"BLACKROCK, INC.",1364742
659225,"ROYAL BANK OF CANADA",1000275
658946,"PRUDENTIAL PLC",1116578
658618,"CARLYLE GROUP L.P.",1527166
659501,"CARLYLE GROUP L.P.",1527166
659311,"ING GROEP NV",1039765
659528,"LEGG MASON, INC",704051
650927,"MORGAN STANLEY",895421
659401,"ASSOCIATED BANC-CORP",7789
658866,"CITIGROUP INC.",831001
659598,"CITIGROUP INC.",831001
659623,"RAYMOND JAMES FINANCIAL, INC.",720005
659636,"AFFILIATED MANAGERS GROUP, INC.",1004434
656563,"PRESERVATION TRUST ADVISORS, LLC",1502000
659136,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",842180
659648,"AFFILIATED MANAGERS GROUP, INC.",1004434
659665,"M&T BANK CORPORATION",36270
659671,"AFFILIATED MANAGERS GROUP, INC.",1004434
659676,"GENWORTH FINANCIAL, INC.",1276520
659704,"ING GROEP NV",1039765
659713,"ING GROEP NV",1039765
659748,"LEGG MASON, INC",704051
659747,"THE SAVANNAH BANCORP, INC.",860519
659760,"LEGG MASON, INC",704051
657613,"THE CHARLES SCHWAB CORPORATION",316709
659235,"AETNA INC.",1122304
659809,"AETNA INC.",1122304
659848,"LIVE NATION ENTERTAINMENT INC",1335258
657866,"DST SYSTEMS, INC.",714603
658458,"PRINCIPAL FINANCIAL GROUP INC",1126328
659890,"INSTITUTIONAL FINANCIAL MARKETS, INC.",1270436
659911,"INSTITUTIONAL FINANCIAL MARKETS, INC",1270436
659156,"NATIONAL FINANCIAL PARTNERS CORP.",1183186
640331,"ROYAL BANK OF CANADA",1000275
659993,"CREDIT SUISSE GROUP AG",1159510
658511,"THE BANK OF NEW YORK MELLON CORPORATION",1390777
659992,"HUNTINGTON BANCSHARES INC",49196
657785,"THE CHARLES SCHWAB CORPORATION",316709
660016,"EPOCH HOLDING CORP.",351903
660083,"BOSTON PRIVATE FINANCIAL HOLDINGS INC.",821127
660096,"CITIGROUP INC.",831001
660108,"PROTECTIVE LIFE CORPORATION",355429
660123,"LINCOLN NATIONAL CORPORATION",59558
660127,"LINCOLN NATIONAL CORPORATION",59558
660122,"CULLEN/FROST BANKERS, INC.",39263
660086,"BARCLAYS PLC",312069
660086,"BARCLAYS BANK PLC",312070
654659,"GENERAL MOTORS COMPANY",1467858
652385,"FRANKLIN RESOURCES, INC.",38777
656273,"WELLS FARGO & COMPANY",105598
660222,"JPMORGAN CHASE & CO.",19617
660383,"RUBICON FINANCIAL INCORPORATED",1103977
659751,"BIMINI CAPITAL MANAGEMENT, INC.",1275477
659502,"INVESCO LTD",914208
660527,"MERRILL LYNCH & CO., INC.",65100
660527,"BANK OF AMERICA CORPORATION",70858
660548,"JPMORGAN CHASE & CO.",19617
660074,"BANK OF MONTREAL",927971
660606,"MORGAN STANLEY",895421
660606,"CITIGROUP INC.",831001
660364,"PRINCIPAL FINANCIAL GROUP, INC.",1126328
660691,"LPL FINANCIAL HOLDINGS INC.",1397911
660667,"U.S. BANCORP",36104
660661,"LPL FINANCIAL HOLDINGS INC.",1397911
660689,"LPL FINANCIAL HOLDINGS INC.",1397911
660701,"U.S. BANCORP",36104
660742,"MB FINANCIAL, INC.",113981
654450,"FRANKLIN RESOURCES, INC.",38777
660795,"GILMAN CIOCIA, INC.",914142
660780,"BARCLAYS PLC",312069
660780,"BARCLAYS BANK PLC",312070
654151,"CIFC CORP.",1313918
658436,"CREDIT SUISSE GROUP AG",3121482
660748,"GENERAL ELECTRIC COMPANY",40545
656305,"STATE STREET CORPORATION",93751
653675,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",842180
653758,"BANK OF AMERICA CORPORATION",70858
660996,"PRESERVATION TRUST ADVISORS, LLC",1502000
660999,"THE EDELMAN FINANCIAL GROUP INC.",1071341
661019,"THE EDELMAN FINANCIAL GROUP INC.",1071341
660620,"MORGAN STANLEY",895421
660620,"CITIGROUP INC.",831001
659274,"THE BLACKSTONE GROUP L.P.",1393818
661073,"LEGG MASON, INC.",704051
659324,"THE BLACKSTONE GROUP L.P.",1393818
659385,"THE BLACKSTONE GROUP L.P.",1393818
661107,"BIMINI CAPITAL MANAGEMENT, INC.",1275477
661127,"WELLS FARGO & COMPANY",105598
661152,"CREDIT SUISSE GROUP AG",1159510
661152,"GENERAL ELECTRIC COMPANY",40545
660073,"UBS AG",1114446
659503,"FEDERATED INVESTORS, INC.",1056288
660130,"THE JONES FINANCIAL COMPANIES, L.L.L.P.",815917
661252,"PRUDENTIAL PLC",1116578
657312,"BANK OF MONTREAL",927971
661392,"AVIVA PLC",1140022
661278,"OPPENHEIMER HOLDINGS INC.",791963
661296,"OPPENHEIMER HOLDINGS INC.",791963
652659,"ITAU UNIBANCO HOLDING S.A.",1132597
661581,"CITY NATIONAL CORPORATION",201461
661600,"CITY NATIONAL CORPORATION",201461
661655,"BANK OF NEW YORK MELLON CORPORATION",1390777
661666,"THE GOVERNOR AND COMPANY OF THE BANK OF IRELAND",1191638
661536,"THE BANK OF NEW YORK MELLON CORPORATION",1390777
661534,"THE BANK OF NEW YORK MELLON CORPORATION",1390777
661674,"THE BANK OF NEW YORK MELLON CORPORATION",1390777
661683,"MB FINANCIAL, INC.",113981
661688,"MB FINANCIAL, INC.",113981
661124,"PRUDENTIAL FINANCIAL, INC.",1137774
660665,"LPL FINANCIAL HOLDINGS INC.",1397911
660671,"LPL FINANCIAL HOLDINGS INC.",1397911
661571,"STIFEL FINANCIAL CORPORATION",720672
661790,"STIFEL FINANCIAL CORPORATION",720672
659307,"DEUTSCHE BANK AG",948046
661089,"GOLDMAN SACHS GROUP, INC.",886982
639888,"LEHMAN BROTHERS HOLDINGS INC.",806085
652892,"JPMORGAN CHASE & CO.",19617
661852,"CREDIT SUISSE (USA), INC.",29646
661869,"CREDIT SUISSE (USA), INC.",29646
661862,"WELLS FARGO & COMPANY",72971
661862,"WELLS FARGO BANK, N.A.",740906
660670,"M&T BANK CORPORATION",36270
660670,"WILMINGTON TRUST CORPORATION",872821
660875,"M&T BANK CORPORATION",36270
660875,"WILMINGTON TRUST CORPORATION",872821
660906,"M&T BANK CORPORATION",36270
660906,"WILMINGTON TRUST CORPORATION",872821
661955,"LEGG MASON, INC.",704051
660344,"JPMORGAN CHASE & CO.",19617
661987,"U.S. BANCORP",36104
661320,"HFA HOLDINGS LTD",1424483
661858,"AFFILIATED MANAGERS GROUP, INC.",1004434
661995,"WELLS FARGO & CO",105598
641419,"DEUTSCHE BANK AG",948046
656227,"THE MCGRAW-HILL COMPANIES, INC.",64040
662061,"EATON VANCE CORP",350797
659779,"LEGG MASON, INC.",704051
661968,"GOLDMAN SACHS GROUP, INC.",886982
662046,"FINANCIAL ENGINES, INC.",1430592
662238,"MERRILL LYNCH & CO., INC.",65100
662238,"BANK OF AMERICA CORPORATION",70858
662238,"MERRILL LYNCH GROUP, INC.",1377846
662316,"BANK OF AMERICA CORPORATION",70858
662345,"BANK OF AMERICA CORPORATION",70858
662314,"JONES LANG LASALLE INCORPORATED",1037956
662318,"MERRILL LYNCH & CO., INC.",65100
662318,"BANK OF AMERICA CORPORATION",70858
662318,"MERRILL LYNCH GROUP, INC.",1377846
659986,"ROYAL BANK OF CANADA",1000275
662370,"ROYAL BANK OF CANADA",1000275
661642,"CITY NATIONAL CORPORATION",201461
660361,"CITY NATIONAL CORPORATION",201461
662428,"CITY NATIONAL CORPORATION",201461
662430,"CITY NATIONAL CORPORATION",201461
662432,"CITY NATIONAL CORPORATION",201461
662341,"E.I. DUPONT DENEMOURS & CO",30554
662464,"CAPITAL BANK FINANCIAL CORP.",1479750
662480,"LINCOLN NATIONAL CORPORATION",59558
662441,"VIRTUS INVESTMENT PARTNERS, INC.",883237
656682,"CBRE GROUP, INC.",1138118
662590,"CBRE GROUP, INC.",1138118
637433,"CBRE GROUP, INC.",1138118
662621,"NOMURA HOLDINGS, INC. (FORMERLY THE NOMURA SECURITIES CO., LTD.)",1163653
662619,"NORTHERN TRUST CORPORATION",73124
662651,"ASSOCIATED BANC-CORP",7789
662672,"SYNOVUS FINANCIAL CORP",18349
662458,"AMERIPRISE FINANCIAL, INC.",820027
662706,"NOMURA HOLDINGS, INC.",1163653
662738,"CIGNA CORPORATION",701221
659619,"PIPER JAFFRAY COMPANIES",724683
662801,"PRINCIPAL FINANCIAL GROUP, INC.",1126328
661843,"THE GOLDMAN SACHS GROUP,INC.",86982
662844,"AFFILIATED MANAGERS GROUP, INC.",1004434
662884,"MORGAN STANLEY",895421
662884,"CITIGROUP INC.",831001
662886,"CIGNA CORPORATION",701221
662890,"ROYAL BANK OF CANADA",1000275
654528,"AVIVA PLC",1445956
662862,"PRUDENTIAL FINANCIAL, INC.",1137774
662957,"WADDELL & REED FINANCIAL, INC.",1052100
661633,"EVERCORE PARTNERS, INC.",1360901
658851,"THE BLACKSTONE GROUP L.P.",1393818
656748,"WASHINGTON TRUST BANCORP, INC.",737468
662588,"T ROWE PRICE GROUP INC",1113169
663066,"CHARLES SCHWAB & CO, INC.",316709
657055,"BROOKFIELD ASSET MANAGEMENT INC.",1001085
663168,"WADDELL & REED FINANCIAL, INC.",1052100
663172,"SIGNATURE BANK",5703
663176,"PRIMERICA, INC.",147592
663197,"CHARLES SCHWAB & CO, INC.",316709
661313,"LAZARD LTD",1311370
663212,"BANCO SANTANDER, S.A.",891478
662342,"THE GOLDMAN SACHS GROUP, INC.",886982
663042,"BLACKROCK, INC.",1364742
662228,"BLACKROCK, INC.",1364742
662073,"PRUDENTIAL FINANCIAL, INC.",113777
663297,"CREDIT SUISSE GROUP AG",1159510
662677,"CITIGROUP INC.",831001
663299,"CREDIT SUISSE GROUP AG",1159510
663310,"WELLS FARGO & CO",105598
663353,"SYNOVUS FINANCIAL CORP",18349
663420,"GENERAL ELECTRIC COMPANY",40545
663397,"GENERAL MOTORS COMPANY",1467858
663444,"CREDIT SUISSE (USA), INC.",29646
663380,"GOLDMAN SACHS GROUP, INC.",886982
663453,"CITY NATIONAL CORPORATION",201461
663470,"DAILY MAIL & GENERAL TRUST PLC",154785
663454,"FIFTH THIRD BANCORP",35527
663494,"THE HARTFORD FINANCIAL SERVICES GROUP, INC.",874766
663563,"SYNOVUS FINANCIAL CORP",18349
663597,"MERRILL LYNCH & CO., INC.",65100
663597,"BANK OF AMERICA CORPORATION",70858
660834,"FRANKLIN RESOURCES, INC.",38777
653764,"OCH-ZIFF CAPITAL MANAGEMENT GROUP LLC",1403256
663527,"AVIVA PLC",1445956
663627,"BNP PARIBAS",872786
647755,"STATE STREET CORPORATION",93751
663632,"STATE STREET CORPORATION",93751
663334,"OPPENHEIMER HOLDINGS INC.",791963
663694,"FIFTH THIRD BANCORP",35527
663311,"JPMORGAN CHASE & CO.",19617
663728,"THE BANK OF NEW YORK MELLON CORPORATION",1390777
663706,"PRUDENTIAL FINANCIAL, INC.",1137774
663725,"CREDIT SUISSE GROUP AG",1159510
656859,"THE BANK OF NEW YORK MELLON CORPORATION",1390777
663781,"PROTECTIVE LIFE CORPORATION",355429
663816,"CREDIT SUISSE GROUP AG",1159510
663618,"PRINCIPAL FINANCIAL GROUP, INC.",1126328
663643,"EATON VANCE CORP.",350797
663189,"RAYMOND JAMES FINANCIAL, INC.",720005
662796,"FRANKLIN RESOURCES, INC.",38777
642645,"CITIGROUP INC",831001
663731,"MANULIFE FINANCIAL CORPORATION",1086888
663866,"PRINCIPAL FINANCIAL GROUP",1126328
663991,"WELLS FARGO & CO",105598
662108,"THE ZIEGLER COMPANIES, INC.",109312
663981,"JPMORGAN CHASE & CO.",19617
664024,"CREDIT SUISSE (USA), INC.",29646
663986,"WELLS FARGO & COMPANY",79271
664002,"WELLS FARGO & COMPANY",72971
658993,"PRUDENTIAL FINANCIAL INC",1137774
664023,"LAZARD LTD",1311370
664023,"LAZARD GROUP LLC",1326141
662470,"LPL FINANCIAL HOLDINGS INC.",1397911
664255,"BERKSHIRE HATHAWAY INC.",1067983
662640,"THE GOLDMAN SACHS GROUP, INC.",886982
664282,"THE GOLDMAN SACHS GROUP, INC.",886982
664289,"THE ZIEGLER COMPANIES, INC.",109312
664283,"CULLEN/FROST BANKERS, INC.",39263
662841,"BOSTON PRIVATE FINANCIAL HOLDINGS, INC.",821127
664179,"ROYAL BANK OF CANADA",1000275
663842,"SANDY SPRING BANK",824410
664622,"SUNTRUST BANKS, INC.",750556
664628,"SUNTRUST BANK, INC.",750556
659282,"SLM CORPORATION",1032033
664425,"BARCLAYS PLC",312069
664782,"THE GOLDMAN SACHS GROUP,INC.",86982
664793,"ROYAL BANK OF CANADA",1000275
664800,"INVESCO LTD.",914208
663017,"GENWORTH FINANCIAL, INC.",1276520
664801,"ROYAL BANK OF CANADA",1000275
664173,"WHITE MOUNTAINS INSURANCE GROUP, LTD.",776867
664882,"ORIX CORP",1070304
664914,"PROTECTIVE LIFE CORPORATION",355429
664919,"DEUTSCHE BANK AG",1022437
664074,"J.P. MORGAN CHASE & CO.",19617
664996,"DAILY MAIL & GENERAL TRUST PLC",154785
665058,"MERRILL LYNCH & CO., INC.",65100
665058,"BANK OF AMERICA CORPORATION",70858
665081,"OCH-ZIFF CAPITAL MANAGEMENT GROUP LLC",1403256
664424,"UBS AG",1114446
665103,"MERRILL LYNCH & CO., INC.",65100
665103,"BANK OF AMERICA CORPORATION",70858
665106,"BANK OF AMERICA CORPORATION",70858
665106,"MERRILL LYNCH & CO., INC",65100
665111,"MERRILL LYNCH & CO., INC.",65100
665111,"BANK OF AMERICA CORPORATION",70858
662794,"PRINCIPAL FINANCIAL GROUP, INC.",1126328
663059,"HSBC HOLDINGS PLC",1089113
663920,"LLOYDS BANKING GROUP",1160106
664781,"CREDIT SUISSE AG (SWISS BANK)",1053092
664098,"RUBICON FINANCIAL INCORPORATED",1103977
665240,"LAZARD GROUP LLC",1326141
654956,"NATIONAL HOLDINGS CORPORATION",1023844
665255,"NATIONAL HOLDINGS CORPORATION",1023844
665263,"BANK OF AMERICA CORPORATION",70858
664418,"AETNA INC.",1122304
664503,"APOLLO GLOBAL MANAGEMENT, LLC",1411494
659556,"APOLLO GLOBAL MANAGEMENT, LLC",1411494
659547,"APOLLO GLOBAL MANAGEMENT, LLC",1411494
664499,"APOLLO GLOBAL MANAGEMENT, LLC",1411494
665287,"MORGAN STANLEY",89542
664500,"APOLLO GLOBAL MANAGEMENT",1411494
664501,"APOLLO GLOBAL MANAGEMENT, LLC",141494
659620,"APOLLO GLOBAL MANAGEMENT, LLC",1411494
664497,"APOLLO GLOBAL MANAGEMENT, LLC",1411494
660008,"APOLLO GLOBAL MANAGEMENT, LLC",141149
660053,"APOLLO GLOBAL MANAGEMENT, LLC",141149
664713,"PRUDENTIAL PLC",1117407
665084,"SUN LIFE FINANCIAL, INC.",1097362
663313,"HFA HOLDINGS LTD",1424483
664046,"PRUDENTIAL FINANCIAL, INC.",1137774
665339,"DETUSCHE BANK AG",948046
649331,"STATE STREET CORPORATION",93751
665508,"AMERIPRISE FINANCIAL, INC.",820027
665514,"THE BLACKSTONE GROUP L.P.",1393818
665342,"ING GROEP NV",1039765
663899,"INVESCO LIMITED",914208
665605,"AXA FINANCIAL, INC",888002
665605,"AXA EQUITABLE FINANCIAL SERVICES, LLC",1257148
665605,"AXA AMERICA HOLDINGS, INC",1333986
664872,"PRUDENTIAL FINANCIAL, INC.",1137774
665615,"WELLS FARGO AND COMPANY",105598
665653,"WELLS FARGO AND COMPANY",105598
665634,"AEGON NV",895233
665697,"MERRILL LYNCH & CO., INC.",65100
665697,"BANK OF AMERICA CORPORATION",70858
665113,"BLACKROCK, INC.",1364742
665051,"BLACKROCK, INC.",1364742
665062,"BLACKROCK, INC.",1364742
665090,"BLACKROCK, INC.",1364742
659669,"BLACKROCK, INC.",1364742
665132,"BLACKROCK, INC.",1364742
665138,"BLACKROCK, INC.",1364742
665104,"BLACKROCK, INC.",1364742
663689,"BLACKROCK, INC.",1364742
663690,"BLACKROCK INC.",1364742
665341,"ORIX CORPORATION",1070304
665648,"UBS AG (ZURICH)",1114446
665665,"BARCLAYS PLC",312069
665665,"BARCLAYS BANK PLC",312070
665854,"GENWORTH FINANCIAL, INC.",1276520
665896,"LADENBURG THALMANN FINANCIAL SERVICES INC.",1029730
665789,"AXA FINANCIAL, INC",888002
665789,"AXA EQUITABLE FINANCIAL SERVICES, LLC",1257148
665789,"AXA AMERICA HOLDINGS, INC",1333986
665949,"INVESCO LTD",914208
663888,"FORTRESS INVESTMENT GROUP LLC",1380393
658595,"AFFILIATED MANAGERS GROUP, INC.",1004434
665996,"THE BANK OF NEW YORK MELLON CORPORATION",1390777
665933,"EATON VANCE CORP.",350797
665935,"EATON VANCE CORP.",350797
665937,"EATON VANCE CORP.",350797
665940,"NATIONAL FINANCIAL PARTNERS CORP.",1183186
665169,"HSBC HOLDINGS PLC",1089113
665828,"BANK OF MONTREAL",927971
665920,"EATON VANCE CORP.",350797
666132,"HANCOCK HOLDING COMPANY",750577
666146,"THE EDELMAN FINANCIAL GROUP INC.",1071341
666098,"BB&T CORPORATION",92230
666165,"HANCOCK HOLDING COMPANY",750577
662825,"WESTERN ALLIANCE BANCORPORATION",1212545
665670,"CITY NATIONAL CORPORATION",201461
651223,"MITSUBISHI CORPORATION",877197
663150,"BANK OF MONTREAL",927971
662654,"THE CHARLES SCHWAB CORPORATION",316709
666212,"HSBC HOLDINGS PLC",1089113
666211,"FIFTH THIRD BANCORP",35527
666213,"ROYAL BANK OF CANADA",1000275
653680,"CREDIT SUISSE ASSET MANAGEMENT, LLC",1159510
666222,"CREDIT SUISSE ASSET MANAGEMENT, LLC",1159510
666302,"LPL FINANCIAL HOLDINGS INC.",1397911
666308,"LPL FINANCIAL HOLDINGS INC.",1397911
662544,"LPL FINANCIAL HOLDINGS INC.",1397911
662454,"LPL FINANCIAL HOLDINGS INC.",1397911
666330,"THE EDELMAN FINANCIAL GROUP INC.",1071341
665914,"LEGG MASON INC.",704051
666228,"HFA HOLDINGS LTD",1424483
666528,"STIFEL FINANCIAL CORP.",720672
666261,"INVESCO LTD.",914208
665708,"BNP PARIBAS SA",872786
659269,"HSBC HOLDINGS PLC",1089113
666640,"CAPITAL BANK FINANCIAL CORP.",1479750
666638,"BANK OF AMERICA CORPORATION",70858
666244,"LADENBURG THALMANN FINANCIAL SERVICES, INC.",1029730
666774,"MERRILL LYNCH & CO., INC.",65100
666774,"BANK OF AMERICA CORPORATION",70858
666791,"MACQUARIE BANK LIMITED",1257135
666787,"GENERAL ELECTRIC COMPANY",40545
660241,"MACQUARIE BANK LIMITED",1257135
666824,"GENERAL ELECTRIC COMPANY",40545
666275,"SUNTRUST BANKS, INC.",750556
666925,"BOSTON PRIVATE FINANCIAL HOLDINGS, INC.",821127
666843,"CARLYLE GROUP L.P.",1527166
666970,"LPL FINANCIAL HOLDINGS INC.",1397911
666967,"RAYMOND JAMES FINANCIAL, INC.",720005
667024,"STIFEL FINANCIAL CORPORATION",720672
666524,"USAA CAPITAL CORPORATION",847940
666524,"UNITED SERVICES AUTOMOBILE ASSOCIATION",1021249
663596,"MORGAN STANLEY",895421
663596,"CITIGROUP INC.",831001
667125,"BOSTON PRIVATE FINANCIAL HOLDINGS, INC.",821127
664653,"SLM CORPORATION",1032033
665655,"STATE STREET CORPORATION",93751
666399,"NATIONAL HOLDINGS CORPORATION",1023844
667207,"THE CHARLES SCHWAB CORPORATION",316709
667237,"THE BLACKSTONE GROUP L.P.",1393818
667285,"THE EDELMAN FINANCIAL GROUP INC.",1071341
667325,"COBIZ FINANCIAL INC",1028734
667354,"CHESAPEAKE FINANCIAL SHARES, INC.",847538
667374,"THE EDELMAN FINANCIAL GROUP INC.",1071341
667415,"BARCLAYS PLC",312069
667415,"BARCLAYS BANK PLC",312070
667466,"WADDELL & REED FINANCIAL, INC.",1052100
650825,"MANULIFE FINANCIAL CORPORATION",1086888
667566,"MANULIFE FINANCIAL CORPORATION",1086888
667623,"BOK FINANCIAL CORPORATION",875357
667632,"BANCO SANTANDER, S.A.",891478
664820,"RAMIUS, LLC",1050154
664820,"COWEN AND COMPANY LLC",1355007
667641,"PROTECTIVE LIFE CORPORATION",355429
667591,"WINTRUST FINANCIAL CORPORATION",1015328
667656,"WINTRUST FINANCIAL CORPORATION",1015328
667681,"SYNOVUS FINANCIAL CORP",18349
667709,"WADDELL & REED FINANCIAL, INC.",1052100
667768,"WELLS FARGO & COMPANY",79271
667722,"HSBC HOLDINGS PLC",1089113
667239,"BANK OF MONTREAL",927971
667824,"DEUTSCHE BANK AG",948046
667843,"THE EDELMAN FINANCIAL GROUP INC.",1071341
667406,"AVIVA PLC",1445956
667932,"AMERICAN NATIONAL INSURANCE COMPANY",904163
667620,"WHITE MOUNTAINS INSURANCE GROUP, LTD.",776867
668036,"WELLS FARGO & COMPANY",79271
668039,"WELLS FARGO & COMPANY",72971
663522,"LEHMAN BROTHERS HOLDINGS INC.",806085
661043,"STATE STREET CORPORATION",93751
666283,"PIPER JAFFRAY COMPANIES",1230245
667313,"THE BLACKSTONE GROUP L.P.",1393818
668166,"PINNACLE FINANCIAL PARTNERS",1115055
668181,"GLAMORGAN PARTNERS LP",1486039
668187,"WADDELL & REED FINANCIAL, INC.",1052100
668199,"GLAMORGAN PARTNERS LP",1486039
660111,"AMR CORPORATION",6201
668292,"DEUTSCHE BANK AG",948046
668304,"THE EDELMAN FINANCIAL GROUP",1071341
668315,"LPL FINANCIAL HOLDINGS INC.",1397911
668388,"WESTERN ALLIANCE BANCORPORATION",1212545
663903,"BANK OF MONTREAL",927971
668067,"OPPENHEIMER HOLDINGS INC.",791963
668502,"CITY NATIONAL CORPORATION",201461
668507,"CITY NATIONAL CORPORATION",201461
668556,"LPL FINANCIAL HOLDINGS INC.",1397911
668614,"HUNTINGTON BANCSHARES INCORPORATED",906092
668644,"MERRILL LYNCH & CO., INC.",65100
668644,"BANK OF AMERICA CORPORATION",70858
668648,"PROTECTIVE LIFE CORPORATION",355429
668712,"LEGG MASON, INC.",704051
668635,"BB&T CORPORATION",92230
668783,"STIFEL FINANCIAL CORP.",720672
668785,"OAKTREE CAPITAL GROUP, LLC",1403528
668731,"THE PNC FINANCIAL SERVICES GROUP, INC.",713676
668815,"LADENBURG THALMANN FINANCIAL SERVICES, INC",1029730
665596,"LEGG MASON, INC.",704051
668451,"FBL FINANCIAL GROUP, INC.",1012771
668926,"LIVE NATION ENTERTAINMENT INC",1335258
668963,"TD AMERITRADE HOLDING CORPORATION",1173431
669009,"LPL FINANCIAL HOLDINGS INC.",1397911
667532,"GENWORTH FINANCIAL.  INC.",1276520
669090,"FIFTH THIRD BANCORP",35527
669106,"THE ZIEGLER COMPANIES, INC.",109312
669162,"PROTECTIVE LIFE CORPORATION",355429
669200,"BANK OF MONTREAL",927971
669230,"SYNOVUS FINANCIAL CORP",18349
665278,"ING GROEP N.V.",1039765
669258,"MITSUBISHI UFJ FINANCIAL GROUP, INC.",67088
669258,"UNIONBANCAL CORPORATION",1011659
668871,"RESOURCE AMERICA, INC.",83402
669267,"RESOURCE AMERICA, INC.",83402
669268,"RESOURCE AMERICA, INC.",83402
668326,"BARCLAYS PLC",312069
668326,"BARCLAYS BANK PLC",312070
669293,"NATIONAL HOLDINGS CORPORATION",1023844
669322,"NATIONAL FINANCIAL PARTNERS CORP.",1183186
669335,"ING GROEP N.V.",1039765
669362,"NATIONAL HOLDINGS CORPORATION",1023844
666225,"CREDIT SUISSE ASSET MANAGEMENT, LLC",1159510
669368,"THE GOLDMAN SACHS GROUP, INC.",886982
659075,"AEGON NV",769218
669459,"KNIGHT CAPITAL GROUP, INC.",1060749
662081,"DEUTSCHE BANK AG",948046
669420,"SUN LIFE FINANCIAL, INC.",1097362
666693,"THE MCGRAW-HILL COMPANIES, INC.",64040
669497,"JACOBS FINANCIAL GROUP, INC.",857501
669498,"JACOBS FINANCIAL GROUP, INC.",857501
669504,"APOLLO GLOBAL MANAGEMENT, LLC",141149
669506,"APOLLO GLOBAL MANAGEMENT, LLC",141149
653624,"AFFILIATED MANAGERS GROUP, INC",1004434
669547,"WELLS FARGO & COMPANY",79271
669548,"WELLS FARGO & COMPANY",72971
653080,"RAYMOND JAMES FINANCIAL",720005
663567,"THE MCGRAW-HILL COMPANIES, INC.",64040
669559,"WELLS FARGO AND COMPANY",105598
669597,"AVIVA PLC",1140022
651244,"WESTWOOD HOLDINGS GROUP, INC.",1165002
669675,"MANULIFE FINANCIAL CORPORATION",1086888
669735,"PRINCIPAL FINANCIAL GOUP, INC.",1126328
669741,"BARCLAYS PLC",312069
669741,"BARCLAYS BANK PLC",312070
669665,"PRINCIPAL FINANCIAL GROUP, INC.",1126328
669291,"THE CHARLES SCHWAB CORPORATION",316709
669857,"APOLLO GLOBAL MANAGEMENT, LLC",1411494
665046,"BOK FINANCIAL CORPORATION",875357
669880,"REGIONS FINANCIAL CORPORATION",1281761
669913,"NOMURA HOLDINGS, INC.",887271
669366,"UNIVEST CORPORATION OF PENNSYLVANIA",7617
669930,"STIFEL FINANCIAL CORP.",720672
670011,"BB&T CORP",92230
670113,"BANK OF AMERICA CORPORATION",70858
670132,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",842180
670135,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",842180
