"FilingID","ReferenceID","Name of Prime Broker","SEC Number","CRD Number","City","State","Country","Custodian"
"963726","44822","FIRST SOUTHWEST COMPANY, LLC","8-1523","316","DALLAS","Texas","United States","Y"
"963726","44822","C. L. KING & ASSOCIATES, INC.","8-17025","6183","NEW YORK","New York","United States","Y"
"963726","44822","WEDBUSH SECURITIES INC.","8-12987","877","NEW YORK","New York","United States","Y"
"963417","55768","JEFFERIES LLC","8-15074","2347","DALLAS","Texas","United States","Y"
"961316","45126","PERSHING LLC","8-17574","7560","JERSEY CITY","New Jersey","United States","Y"
"962888","35785","MAXIM GROUP LLC","8-65337","120708","NEW YORK","New York","United States","N"
"962888","36560","BTIG, LLC","8-65473","122225","SAN FRANCISCO","California","United States","N"
"965764","72722","CHARLES SCHWAB & CO., INC.","8-16514","5393","NEW YORK","New York","United States","Y"
"965764","30575","CHARLES SCHWAB & CO., INC.","8-16514","5393","NEW YORK","New York","United States","Y"
"965764","48893","CHARLES SCHWAB & CO., INC.","8-16514","5393","NEW YORK","New York","United States","Y"
"964003","47102","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"964003","47100","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"964003","47098","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"964003","47102","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"964003","47100","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"964003","47098","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"965848","63721","PERSHING, LLC","","","JERSEY CITY","New Jersey","United States","N"
"965848","120279","UBS (LUXEMBOURG) SA","","","LUXEMBOURG","","Luxembourg","Y"
"965848","14597","PERSHING, LLC","","","JERSEY CITY","New Jersey","United States","N"
"966050","4424","J.P. MORGAN SECURITIES LLC","8-35008","79","NEW YORK","New York","United States","Y"
"966050","4424","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"966050","4424","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"966050","4424","UBS SECURITIES LLC","8-22651","7654","NEW YORK","New York","United States","Y"
"966050","4424","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"966050","4424","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"966050","4386","J.P. MORGAN SECURITIES LLC","8-35008","79","NEW YORK","New York","United States","Y"
"966050","4386","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"966050","4386","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"966050","4386","UBS SECURITIES LLC","8-22651","7654","NEW YORK","New York","United States","Y"
"966050","4386","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"966050","4386","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"966050","4424","NATIONAL FINANCIAL SERVICES LLC","8-26740","13041","BOSTON","Massachusetts","United States","Y"
"966050","4386","NATIONAL FINANCIAL SERVICES LLC","8-26740","13041","BOSTON","Massachusetts","United States","Y"
"966050","4424","CITIGROUP GLOBAL MARKETS INC.","8-8177","7059","NEW YORK","New York","United States","Y"
"966050","4386","CITIGROUP GLOBAL MARKETS INC.","8-8177","7059","NEW YORK","New York","United States","Y"
"966130","43144","CITIGROUP GLOBAL MARKETS INC.","8-8177","7059","NEW YORK","New York","United States","Y"
"966121","32800","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"966197","36247","BNP PARIBAS PRIME BROKERAGE, INC.","8-40490","24962","NEW YORK","New York","United States","Y"
"966197","36247","J.P. MORGAN SECURITIES LLC","8-35008","79","NEW YORK","New York","United States","Y"
"965431","71476","BNP PARIBAS PRIME BROKERAGE, INC.","8-40490","24962","NEW YORK","New York","United States","Y"
"965431","70447","BNP PARIBAS PRIME BROKERAGE, INC.","8-40490","24962","NEW YORK","New York","United States","Y"
"965431","42767","BNP PARIBAS PRIME BROKERAGE, INC.","8-40490","24962","NEW YORK","New York","United States","Y"
"965431","42767","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"965431","70448","BNP PARIBAS PRIME BROKERAGE, INC.","8-40490","24962","NEW YORK","New York","United States","Y"
"964939","5706","UBS SECURITIES LLC","8-22651","7654","NEW YORK","New York","United States","Y"
"964939","5693","UBS SECURITIES LLC","8-22651","7654","NEW YORK","New York","United States","Y"
"947997","16604","HSBC BANK PLC","","","LONDON","","United Kingdom","Y"
"947997","16587","UBS AG","","","LONDON","","United Kingdom","Y"
"947997","16587","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"947997","16587","MERRILL LYNCH INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"947997","16587","J.P. MORGAN CLEARING CORP.","8-43724","28432","NEW YORK","New York","United States","Y"
"947997","16587","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"947997","16587","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"947997","16587","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"947997","16587","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"947997","16587","CITIGROUP GLOBAL MARKETS INC.","8-8177","7059","NEW YORK","New York","United States","Y"
"947997","16587","BNP PARIBAS PRIME BROKERAGE, INC.","8-40490","24962","NEW YORK","New York","United States","Y"
"947997","16587","BARCLAYS CAPITAL SECURITIES LIMITED","","","LONDON","","United Kingdom","Y"
"947997","46768","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"947997","46768","MERRILL LYNCH INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"947997","16604","CITIGROUP GLOBAL MARKETS INC.","8-8177","7059","NEW YORK","New York","United States","Y"
"947997","16604","DEUTSCHE BANK AG LONDON BRANCH","","","LONDON","","United Kingdom","Y"
"947997","16604","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"947997","16590","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"947997","16587","CITIGROUP GLOBAL MARKETS LIMITED","","","LONDON","","United Kingdom","Y"
"947997","16590","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"947997","16604","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"947997","16604","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"947997","16604","MERRILL LYNCH INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"947997","16604","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"947997","16604","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"947997","16604","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"947997","16590","BNP PARIBAS PRIME BROKERAGE, INC.","8-40490","24962","NEW YORK","New York","United States","Y"
"947997","16598","MERRILL LYNCH INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"947997","16604","BNP PARIBAS PRIME BROKERAGE, INC.","8-40490","24962","NEW YORK","New York","United States","Y"
"947997","16604","CITIGROUP GLOBAL MARKETS LIMITED","","","NEW YORK","New York","United States","Y"
"947997","64335","CITIGROUP GLOBAL MARKETS LIMITED","","","NEW YORK","New York","United States","Y"
"947997","64335","CITIGROUP GLOBAL MARKETS INC.","8-8177","7059","NEW YORK","New York","United States","Y"
"947997","67849","SG AMERICAS SECURITIES, LLC","8-66125","128351","NEW YORK","New York","United States","Y"
"947997","16590","BARCLAYS CAPITAL INC.","8-41342","19714","NEW YORK","New York","United States","Y"
"947997","46767","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"947997","46767","CITIGROUP GLOBAL MARKETS INC.","8-8177","7059","NEW YORK","New York","United States","Y"
"947997","46767","BARCLAYS CAPITAL INC.","8-41342","19714","NEW YORK","New York","United States","Y"
"947997","16604","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"947997","16598","BARCLAYS CAPITAL INC.","8-41342","19714","NEW YORK","New York","United States","Y"
"947997","46768","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","8-7221","7691","NEW YORK","New York","United States","Y"
"947997","46768","CITIGROUP GLOBAL MARKETS LIMITED","","","LONDON","","United Kingdom","Y"
"947997","44749","SG AMERICAS SECURITIES, LLC","8-66125","128351","NEW YORK","New York","United States","Y"
"947997","44749","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","8-7221","7691","NEW YORK","New York","United States","Y"
"947997","44749","J.P. MORGAN SECURITIES LLC","8-35008","79","NEW YORK","New York","United States","Y"
"947997","16587","J.P. MORGAN SECURITIES LLC","8-35008","79","NEW YORK","New York","United States","Y"
"947997","16590","CITIGROUP GLOBAL MARKETS LIMITED","","","LONDON","","United Kingdom","Y"
"947997","16590","CITIGROUP GLOBAL MARKETS INC.","8-8177","7059","NEW YORK","New York","United States","Y"
"947997","46768","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"947997","44749","DEUTSCHE BANK AG LONDON BRANCH","","","LONDON","","United Kingdom","Y"
"947997","16587","BARCLAYS BANK PLC","","","LONDON","","United Kingdom","Y"
"947997","46768","CITIGROUP GLOBAL MARKETS INC.","8-8177","7059","NEW YORK","New York","United States","Y"
"947997","46767","DEUTSCHE BANK AG LONDON BRANCH","","","LONDON","","United Kingdom","Y"
"947997","16587","BARCLAYS CAPITAL INC.","8-41342","19714","NEW YORK","New York","United States","Y"
"947997","46767","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"947997","16590","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"947997","16587","DEUTSCHE BANK AG LONDON BRANCH","","","LONDON","","United Kingdom","Y"
"947997","16590","DEUTSCHE BANK AG LONDON BRANCH","","","LONDON","","United Kingdom","Y"
"947997","16590","CITADEL SECURITIES LLC","8-53574","116797","CHICAGO","Illinois","United States","Y"
"947997","46768","CITADEL SECURITIES LLC","8-53574","116797","CHICAGO","Illinois","United States","Y"
"947997","16598","CITADEL SECURITIES LLC","8-53574","116797","CHICAGO","Illinois","United States","Y"
"947997","64335","CITADEL SECURITIES LLC","8-53574","116797","CHICAGO","Illinois","United States","Y"
"947997","16604","CITADEL SECURITIES LLC","8-53574","116797","CHICAGO","Illinois","United States","Y"
"947997","16587","CITADEL SECURITIES LLC","8-53574","116797","CHICAGO","Illinois","United States","Y"
"947997","44749","CITADEL SECURITIES LLC","8-53574","116797","CHICAGO","Illinois","United States","Y"
"947997","64335","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"947997","64335","DEUTSCHE BANK AG LONDON BRANCH","","","LONDON","","United Kingdom","Y"
"947997","64335","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"947997","64335","MERRILL LYNCH INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"947997","64335","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"947997","64335","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"947997","16598","BARCLAYS BANK PLC","","","LONDON","","United Kingdom","Y"
"947997","16598","BARCLAYS CAPITAL SECURITIES LIMITED","","","LONDON","","United Kingdom","Y"
"947997","16590","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"947997","16590","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"947997","16590","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"947997","16590","MERRILL LYNCH INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"947997","46767","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","8-7221","7691","NEW YORK","New York","United States","Y"
"966519","25372","MORGAN STANLEY & CO INTERNATIONAL PLC","","","LONDON","","United Kingdom","Y"
"966519","25372","GOLDMAN SACHS INTERNATIONAL","","","LONDON","","United Kingdom","Y"
"966519","25386","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"966519","25372","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","","","LONDON","","United Kingdom","Y"
"966519","25386","UBS SECURITIES LLC","8-22651","7654","LONDON","","United Kingdom","Y"
"966519","25372","UBS SECURITIES LLC","8-22651","7654","LONDON","","United Kingdom","Y"
"966391","47035","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"966391","47035","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"966391","47038","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"966391","47038","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"966391","25107","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"966391","25022","J.P. MORGAN CLEARING CORP.","8-43724","28432","BROOKLYN","New York","United States","Y"
"966391","25070","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"966391","25013","J.P. MORGAN CLEARING CORP.","8-43724","28432","BROOKLYN","New York","United States","Y"
"966391","47037","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"966391","25013","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"966391","25134","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"966391","25022","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"966391","24988","J.P. MORGAN CLEARING CORP.","8-43724","28432","BROOKLYN","New York","United States","Y"
"966391","24988","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"966391","24951","J.P. MORGAN CLEARING CORP.","8-43724","28432","BROOKLYN","New York","United States","Y"
"966391","24951","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"966391","24915","J.P. MORGAN CLEARING CORP.","8-43724","28432","BROOKLYN","New York","United States","Y"
"966391","24915","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"966391","24828","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","N"
"966391","24828","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"966391","52183","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","N"
"966391","52183","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"966391","25125","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","N"
"966391","47037","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"966391","47036","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"966391","47036","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"966391","25151","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","N"
"966391","64399","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"966534","47343","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","LONDON","","United Kingdom","Y"
"966534","47343","J.P. MORGAN SECURITIES INC.","8-36950","18718","LONDON","","United Kingdom","Y"
"966534","47343","GOLDMAN, SACHS & CO.","8-129","361","LONDON","","United Kingdom","Y"
"964909","49781","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"964909","49781","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"964909","49772","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"964909","49769","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"964909","49772","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"964909","49769","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"965026","56812","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"965026","25351","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"965026","25350","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","N"
"965026","25350","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"965026","56812","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"965026","70118","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"965026","70118","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"965026","70118","CITIGROUP GLOBAL MARKETS INC.","8-8177","7059","NEW YORK","New York","United States","Y"
"965026","59177","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"965026","22778","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"965026","25351","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"965026","24675","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"965026","70118","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"965026","24675","CITIGROUP GLOBAL MARKETS INC.","8-8177","7059","NEW YORK","New York","United States","Y"
"965026","24675","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"965026","24651","CITIGROUP GLOBAL MARKETS INC.","8-8177","7059","NEW YORK","New York","United States","Y"
"965026","70209","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"965026","70209","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"965026","70192","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"965026","70192","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"965026","70189","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"965026","70189","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"965026","24675","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"965026","166885","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","N"
"965026","166885","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"965026","23966","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"965026","68438","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"965026","68438","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"965026","68438","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"965026","24672","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"965026","24664","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"965026","23875","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"965026","23875","CITIGROUP GLOBAL MARKETS INC.","8-8177","7059","NEW YORK","New York","United States","Y"
"965026","23891","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"965026","23891","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"965026","23853","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"965026","48342","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"965026","23853","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"965026","59175","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"965026","59175","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"965026","22889","CITIGROUP GLOBAL MARKETS INC.","8-8177","7059","NEW YORK","New York","United States","Y"
"965026","59180","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"965026","59179","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"965026","59180","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"965026","24651","UBS SECURITIES LLC","8-22651","7654","NEW YORK","New York","United States","Y"
"965026","24651","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"965026","24651","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"965026","24651","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"965026","23154","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"965026","23154","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"965026","24472","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"965026","24405","CITIGROUP GLOBAL MARKETS INC.","8-8177","7059","NEW YORK","New York","United States","Y"
"965026","24405","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"965026","24405","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"965026","24405","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"965026","24405","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"965026","24025","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"965026","24025","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"965026","24025","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"965026","24025","CITIGROUP GLOBAL MARKETS INC.","8-8177","7059","NEW YORK","New York","United States","Y"
"965026","23917","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"965026","23917","UBS SECURITIES LLC","8-22651","7654","NEW YORK","New York","United States","Y"
"965026","23917","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"965026","23917","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"965026","23917","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"965026","23917","CITIGROUP GLOBAL MARKETS INC.","8-8177","7059","NEW YORK","New York","United States","Y"
"965026","23917","BARCLAYS CAPITAL INC.","8-41342","19714","NEW YORK","New York","United States","Y"
"965026","23875","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"965026","23853","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"965026","23828","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"965026","23828","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"965026","23828","CITIGROUP GLOBAL MARKETS INC.","8-8177","7059","NEW YORK","New York","United States","Y"
"965026","24145","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"965026","23966","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"965026","23966","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"965026","24472","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"965026","24398","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"965026","24398","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"965026","24130","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"965026","24130","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"965026","24145","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"965026","24025","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"965026","23828","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"965026","23828","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"965026","22889","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"965026","56812","CITIGROUP GLOBAL MARKETS INC.","8-8177","7059","NEW YORK","New Mexico","United States","Y"
"965026","24727","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"965026","24727","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW","New York","United States","Y"
"965026","24727","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"965026","22889","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"965026","22889","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"965026","22889","BARCLAYS CAPITAL INC.","8-41342","19714","NEW YORK","New York","United States","Y"
"965026","23690","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"965026","23690","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"965026","23690","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"965026","23690","CITIGROUP GLOBAL MARKETS INC.","8-8177","7059","NEW YORK","New York","United States","Y"
"965026","23875","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"965026","25352","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"965026","24861","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"965026","24861","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"965026","24861","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
