"FilingID","ReferenceID","SubreferenceID","Website Address"
1046339,167069,61281,"WWW.COMMONFUND.ORG"
1046339,167079,61286,"WWW.COMMONFUND.ORG"
1046339,25463,16478,"WWW.COMMONFUND.ORG"
1048756,27520,39748,"WWW.OPTIMA.COM"
1048756,27723,39667,"WWW.OPTIMA.COM"
1048756,27662,39672,"WWW.OPTIMA.COM"
1048756,27704,39674,"WWW.OPTIMA.COM"
1048756,27674,39677,"WWW.OPTIMA.COM"
1048756,27688,39685,"WWW.OPTIMA.COM"
1048766,29901,31934,"WWW.OPTIMA.COM"
1048766,29929,31935,"WWW.OPTIMA.COM"
1048766,29877,39997,"WWW.OPTIMA.COM"
1048766,29901,39906,"WWW.OPTIMA.COM"
1048766,29877,39907,"WWW.OPTIMA.COM"
1048766,29929,39912,"WWW.OPTIMA.COM"
1048766,29908,39917,"WWW.OPTIMA.COM"
1044837,169994,62689,"WWW.HEDGEHARBOR.COM"
1057329,54137,27240,"HTTP://WWW.CORONATION.COM/GLOBAL"
1044837,169992,62696,"WWW.MACG.COM"
1044837,169992,62695,"WWW.HEDGECOSECURITIES.COM"
1044837,169992,62697,"WWW.SILVERLEAFPARTNERS.COM"
1046339,179629,69157,"WWW.COMMONFUND.ORG"
1044837,169994,62690,"WWW.HEDGECOSECURITIES.COM"
1044837,169994,62691,"WWW.MACG.COM"
1044837,169994,62692,"WWW.SILVERLEAFPARTNERS.COM"
1044837,169992,62694,"WWW.HEDGEHARBOR.COM"
1048577,170061,62711,"WWW.ASHMOREGROUP.COM"
1048577,170065,62712,"WWW.ASHMOREGROUP.COM"
1048577,166381,61233,"WWW.ASHMOREGROUP.COM"
1048577,168064,61722,"WWW.ASHMOREGROUP.COM"
1043973,24329,16987,"WWW.COMMONFUND.ORG"
1045572,179900,69281,"HTTP://WWW.CCSTRATEGIC.COM/"
1043973,24700,17019,"WWW.COMMONFUND.ORG"
1043973,65948,33640,"WWW.COMMONFUND.ORG"
1043973,65946,33638,"WWW.COMMONFUND.ORG"
1043973,24261,16978,"WWW.COMMONFUND.ORG"
1043973,24417,16994,"WWW.COMMONFUND.ORG"
1043973,24453,16997,"WWW.COMMONFUND.ORG"
1043973,24436,16999,"WWW.COMMONFUND.ORG"
1043973,24378,17000,"WWW.COMMONFUND.ORG"
1043973,24378,17000,"WWW.COMMONFUND.ORG"
1043973,64237,32761,"WWW.COMMONFUND.ORG"
1043973,65947,33639,"WWW.COMMONFUND.ORG"
1043973,55743,27942,"WWW.COMMONFUND.ORG"
1043973,167161,61297,"WWW.COMMONFUND.ORG"
1043973,179174,68920,"WWW.COMMONFUND.ORG"
1043973,64240,32762,"WWW.COMMONFUND.ORG"
1043973,24461,17007,"WWW.COMMONFUND.ORG"
1043973,177761,68199,"WWW.COMMONFUND.ORG"
1043973,24728,17023,"WWW.COMMONFUND.ORG"
1043973,24706,17032,"WWW.COMMONFUND.ORG"
1043973,24493,17033,"WWW.COMMONFUND.ORG"
1043973,24714,17034,"WWW.COMMONFUND.ORG"
1043973,24486,17035,"WWW.COMMONFUND.ORG"
1043973,24312,17020,"WWW.COMMONFUND.ORG"
1043973,24487,17036,"WWW.COMMONFUND.ORG"
1043973,46055,22435,"WWW.COMMONFUND.ORG"
1043973,54698,27541,"WWW.COMMONFUND.ORG"
1043973,56131,28153,"WWW.COMMONFUND.ORG"
1043973,24475,17005,"WWW.COMMONFUND.ORG"
1043973,24719,18340,"WWW.COMMONFUND.ORG"
1043973,24424,18576,"WWW.COMMONFUND.ORG"
1043973,24384,18960,"WWW.COMMONFUND.ORG"
1043973,24057,18986,"WWW.COMMONFUND.ORG"
1043973,24469,17017,"WWW.COMMONFUND.ORG"
1043973,24397,19008,"WWW.COMMONFUND.ORG"
1043973,24132,16971,"WWW.COMMONFUND.ORG"
1043973,24408,16973,"WWW.COMMONFUND.ORG"
1043973,24243,16974,"WWW.COMMONFUND.ORG"
1043973,24338,16976,"WWW.COMMONFUND.ORG"
1044334,17585,61713,"WWW.FNEX.COM"
1051381,58891,67480,"HTTP://WWW.PRIVILEDGECAPITAL.CH"
1051381,70015,39815,"HTTP://WWW.PRIVILEDGECAPITAL.CH"
1051381,4472,65203,"HTTPS://EMERALDPOINTCAPITAL.COM/"
1051381,70019,66102,"HTTP://WWW.PRIVILEDGECAPITAL.CH"
1051381,70013,67481,"HTTP://WWW.PRIVILEDGECAPITAL.CH"
1051381,70018,66100,"HTTP://WWW.PRIVILEDGE.CH/"
1051381,4479,66095,"HTTPS://EMERALDPOINTCAPITAL.COM/"
1044536,48983,23615,"WWW.OPTIMA.COM"
1045057,180024,69329,"WWW.CLARITYSPRING.COM"
1054274,46230,28833,"HTTP://WWW.EVOFINANCIALGROUP.COM/EJS"
1056214,120322,51608,"WWW.HSBC.CA"
1046688,19305,61939,"WWW.CDKGROUP.COM"
1046688,19372,61938,"WWW.CDKGROUP.COM"
1046688,19354,7444,"WWW.CDKGROUP.COM"
1046688,19236,7432,"WWW.CDKGROUP.COM"
1046688,19294,7437,"WWW.CDKGROUP.COM"
1046688,19325,7441,"WWW.CDKGROUP.COM"
1053885,70013,67481,"HTTP://WWW.PRIVILEDGECAPITAL.CH"
1053885,70015,39815,"HTTP://WWW.PRIVILEDGECAPITAL.CH"
1053885,4472,65203,"HTTPS://EMERALDPOINTCAPITAL.COM/"
1053885,70019,66102,"HTTP://WWW.PRIVILEDGECAPITAL.CH"
1053885,58891,67480,"HTTP://WWW.PRIVILEDGECAPITAL.CH"
1053885,70018,66100,"HTTP://WWW.PRIVILEDGE.CH/"
1053885,4479,66095,"HTTPS://EMERALDPOINTCAPITAL.COM/"
1048558,64006,33757,"WWW.ASHMOREGROUP.COM"
1048558,64009,33759,"WWW.ASHMOREGROUP.COM"
1048558,47088,33756,"WWW.ASHMOREGROUP.COM"
1048558,41054,33755,"WWW.ASHMOREGROUP.COM"
1044195,179900,69281,"HTTP://WWW.CCSTRATEGIC.COM/"
1049211,24574,65694,"ICAPITALNETWORK.COM"
1053193,17516,64604,"WWW.FARHILLS.COM (PASSWORD PROTECTED)"
1053193,16219,64590,"WWW.FARHILLS.COM  (PASSWORD PROTECTED)"
1053193,48375,64636,"WWW.FARHILLS.COM (PASSWORD PROTECTED)"
1053193,180727,69543,"WWW.FARHILLS.COM (PASSWORD PROTECTED)"
1054347,37718,33568,"WWW.IFMINVESTORS.COM/HOME"
1054347,37718,33569,"WWW.IFMINVESTORS.COM/HOME"
1054347,56210,33564,"WWW.IFMINVESTORS.COM/HOME"
1054347,56210,33565,"WWW.IFMINVESTORS.COM/HOME"
1054347,56211,33566,"WWW.IFMINVESTORS.COM/HOME"
1054347,56211,33567,"WWW.IFMINVESTORS.COM/HOME"
1046171,24329,16987,"WWW.COMMONFUND.ORG"
1046171,24700,17019,"WWW.COMMONFUND.ORG"
1046171,65948,33640,"WWW.COMMONFUND.ORG"
1046171,65946,33638,"WWW.COMMONFUND.ORG"
1046171,24261,16978,"WWW.COMMONFUND.ORG"
1046171,24417,16994,"WWW.COMMONFUND.ORG"
1046171,24453,16997,"WWW.COMMONFUND.ORG"
1046171,24436,16999,"WWW.COMMONFUND.ORG"
1046171,24378,17000,"WWW.COMMONFUND.ORG"
1046171,24378,17000,"WWW.COMMONFUND.ORG"
1046171,64237,32761,"WWW.COMMONFUND.ORG"
1046171,65947,33639,"WWW.COMMONFUND.ORG"
1046171,55743,27942,"WWW.COMMONFUND.ORG"
1046171,167161,61297,"WWW.COMMONFUND.ORG"
1046171,179174,68920,"WWW.COMMONFUND.ORG"
1046171,64240,32762,"WWW.COMMONFUND.ORG"
1046171,24461,17007,"WWW.COMMONFUND.ORG"
1046171,177761,68199,"WWW.COMMONFUND.ORG"
1046171,24728,17023,"WWW.COMMONFUND.ORG"
1046171,24706,17032,"WWW.COMMONFUND.ORG"
1046171,24493,17033,"WWW.COMMONFUND.ORG"
1046171,24714,17034,"WWW.COMMONFUND.ORG"
1046171,24486,17035,"WWW.COMMONFUND.ORG"
1046171,24312,17020,"WWW.COMMONFUND.ORG"
1046171,24487,17036,"WWW.COMMONFUND.ORG"
1046171,46055,22435,"WWW.COMMONFUND.ORG"
1046171,54698,27541,"WWW.COMMONFUND.ORG"
1046171,56131,28153,"WWW.COMMONFUND.ORG"
1046171,24475,17005,"WWW.COMMONFUND.ORG"
1046171,24719,18340,"WWW.COMMONFUND.ORG"
1046171,24424,18576,"WWW.COMMONFUND.ORG"
1046171,24384,18960,"WWW.COMMONFUND.ORG"
1046171,24057,18986,"WWW.COMMONFUND.ORG"
1046171,24469,17017,"WWW.COMMONFUND.ORG"
1046171,24397,19008,"WWW.COMMONFUND.ORG"
1046171,24132,16971,"WWW.COMMONFUND.ORG"
1046171,24408,16973,"WWW.COMMONFUND.ORG"
1046171,24243,16974,"WWW.COMMONFUND.ORG"
1046171,24338,16976,"WWW.COMMONFUND.ORG"
1049650,167738,69108,"HTTP://IRONBARK.COM"
1049650,29919,15267,"HTTP://IRONBARKAM.COM"
1049650,30300,15454,"HTTP://IRONBARKAM.COM"
1049650,27867,13606,"HTTP://IRONBARKAM.COM"
1049650,28767,14483,"HTTP://IRONBARKAM.COM"
1049650,55836,27999,"HTTP://IRONBARKAM.COM"
1049650,29436,15212,"HTTP://IRONBARKAM.COM"
1049650,29389,15211,"HTTP://IRONBARKAM.COM"
1049650,29823,15218,"HTTP://IRONBARKAM.COM"
1049650,29887,15249,"HTTP://IRONBARKAM.COM"
1048689,17516,64604,"WWW.FARHILLS.COM (PASSWORD PROTECTED)"
1048689,16219,64590,"WWW.FARHILLS.COM  (PASSWORD PROTECTED)"
1048689,48375,64636,"WWW.FARHILLS.COM (PASSWORD PROTECTED)"
1052781,61528,31112,"HTTPS://SERVICES.INTRALINKS.COM/UI/FLEX/CIX.HTML"
1052981,172815,65073,"WWW.WINTONCAPITAL.COM"
1052781,180700,69535,"HTTPS://SERVICES.INTRALINKS.COM/UI/FLEX/CIX.HTML"
1052781,55437,31845,"HTTPS://SERVICES.INTRALINKS.COM/UI/FLEX/CIX.HTML"
1052781,61530,31113,"HTTPS://SERVICES.INTRALINKS.COM/UI/FLEX/CIX.HTML"
1052781,62157,66244,"HTTPS://SERVICES.INTRALINKS.COM/UI/FLEX/CIX.HTML"
1052781,180697,69532,"HTTPS://SERVICES.INTRALINKS.COM/UI/FLEX/CIX.HTML"
1052781,180699,69534,"HTTPS://SERVICES.INTRALINKS.COM/UI/FLEX/CIX.HTML"
1043429,61349,41698,"ICAPITALNETWORK.COM"
1043429,76825,41716,"ICAPITALNETWORK.COM"
1045296,8164,27936,"WWW.CAISGROUP.COM"
1054636,172815,65073,"WWW.WINTONCAPITAL.COM"
1046228,169992,62696,"WWW.MACG.COM"
1046228,169994,62692,"WWW.SILVERLEAFPARTNERS.COM"
1046228,169992,62694,"WWW.HEDGEHARBOR.COM"
1046228,169992,62695,"WWW.HEDGECOSECURITIES.COM"
1046228,169992,62697,"WWW.SILVERLEAFPARTNERS.COM"
1046228,169994,62689,"WWW.HEDGEHARBOR.COM"
1046228,169994,62690,"WWW.HEDGECOSECURITIES.COM"
1046228,169994,62691,"WWW.MACG.COM"
1044749,178902,68713,"VARIOUS"
1044749,178901,68712,"VARIOUS"
1044749,178903,68714,"VARIOUS"
1044749,178910,68721,"VARIOUS"
1044749,178911,68722,"VARIOUS"
1044749,178912,68723,"VARIOUS"
1044749,178900,68711,"VARIOUS"
1044749,65920,33630,"VARIOUS"
1044749,66111,33663,"VARIOUS"
1044749,37028,18753,"VARIOUS"
1044749,178904,68715,"VARIOUS"
1044749,178908,68719,"VARIOUS"
1044749,178907,68718,"VARIOUS"
1044749,178905,68716,"VARIOUS"
1044749,178906,68717,"VARIOUS"
1044749,178913,68724,"VARIOUS"
1044749,178909,68720,"VARIOUS"
1055246,27704,39674,"WWW.OPTIMA.COM"
1055246,27520,39748,"WWW.OPTIMA.COM"
1055246,27723,39667,"WWW.OPTIMA.COM"
1055246,27662,39672,"WWW.OPTIMA.COM"
1055246,27674,39677,"WWW.OPTIMA.COM"
1055246,27688,39685,"WWW.OPTIMA.COM"
1055278,29901,31934,"WWW.OPTIMA.COM"
1055278,29929,31935,"WWW.OPTIMA.COM"
1055278,29877,39997,"WWW.OPTIMA.COM"
1055278,29901,39906,"WWW.OPTIMA.COM"
1055278,29877,39907,"WWW.OPTIMA.COM"
1055278,29929,39912,"WWW.OPTIMA.COM"
1055278,29908,39917,"WWW.OPTIMA.COM"
