"FilingID","ReferenceID","Foreign Regulatory Authority"
1027400,79714,"United Kingdom - Financial Conduct Authority"
1010987,167506,"Other-RESERVE BANK OF INDIA(RBI)"
1010987,167506,"India - Securities and Exchange Board of India"
1010987,9703,"India - Securities and Exchange Board of India"
1010987,125969,"China, People's Republic of - China Securities Regulatory Commission "
1010987,125969,"India - Securities and Exchange Board of India"
1010987,125969,"United Kingdom - Financial Conduct Authority"
1010987,125969,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1010987,125969,"Other-SAUDI ARABIA - CAPITAL MARKET AUTHORITY"
1028683,70332,"Japan - Financial Services Agency"
1028683,120049,"Japan - Financial Services Agency"
1028683,120046,"Japan - Financial Services Agency"
1028683,120057,"Japan - Financial Services Agency"
1028683,120066,"Japan - Financial Services Agency"
1028683,120098,"Japan - Financial Services Agency"
1028683,120431,"Japan - Financial Services Agency"
1028683,169708,"Other-JAPAN - FINANCIAL SERVICES AGENCY"
1028683,206593,"Japan - Financial Services Agency"
1011667,174096,"Guernsey - Guernsey Financial Services Commission"
1011667,174105,"United Kingdom - Financial Conduct Authority"
1011667,174101,"United Kingdom - Financial Conduct Authority"
1011667,174106,"United Kingdom - Financial Conduct Authority"
1011667,174119,"Other-CANADA-INVESTMENT INDUSTRY REGULATORY ORGANIZATION OF CANADA"
1011667,174257,"Other-BRAZIL-BRAZILIAN CENTRAL BANK"
1011667,174124,"Ireland -  Central Bank of Ireland"
1011667,173783,"Cayman Islands - Cayman Islands Monetary Authority"
1011667,173792,"Hong Kong - Securities and Futures Commission"
1011667,173792,"Ireland -  Central Bank of Ireland"
1011667,173789,"Hong Kong - Securities and Futures Commission"
1011667,173789,"Ireland -  Central Bank of Ireland"
1011667,173789,"Other-KOREA-FINANCIAL SERVICES COMMISSION"
1011667,198714,"Singapore - Monetary Authority of Singapore"
1011667,173889,"United Kingdom - Financial Conduct Authority"
1011667,173889,"Canada - Ontario Securities Commission"
1011667,173889,"Canada - British Columbia Securities Commission"
1011667,173889,"Canada - Alberta Securities Commission"
1011667,174156,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1011667,174156,"Other-BANK OF ITALY"
1011667,167392,"United Kingdom - Financial Conduct Authority"
1011667,167392,"United Kingdom - Prudential Regulation Authority"
1011667,174760,"Singapore - Monetary Authority of Singapore"
1011667,175016,"United Kingdom - Prudential Regulation Authority"
1011667,175016,"Ireland -  Central Bank of Ireland"
1011667,173758,"United Kingdom - Financial Conduct Authority"
1011667,207121,"Other-EUROPEAN CENTRAL BANK"
1011667,207121,"Other-NATIONAL BANK OF BELGIUM"
1011667,173769,"Brazil - Securities and Exchange Commission"
1011667,173769,"Ireland -  Central Bank of Ireland"
1011667,173775,"Japan - Financial Services Agency"
1011667,173878,"Canada - Alberta Securities Commission"
1011667,173878,"Canada - British Columbia Securities Commission"
1011667,173878,"Canada - Ontario Securities Commission"
1011667,173878,"Canada - Quebec, Financial Markets Authority"
1011667,173878,"Other-JAPAN-KANTO LOCAL FINANCIAL BUEAU"
1011667,174130,"United Kingdom - Financial Conduct Authority"
1011667,174133,"Singapore - Monetary Authority of Singapore"
1011667,174134,"Jersey - Jersey Financial Services Commission"
1011667,174139,"Japan - Financial Services Agency"
1011667,174237,"United Kingdom - Financial Conduct Authority"
1011667,174237,"United Kingdom - Prudential Regulation Authority"
1011667,173896,"United Kingdom - Financial Conduct Authority"
1011667,173896,"Japan - Financial Services Agency"
1011667,173896,"Canada - Ontario Securities Commission"
1011667,173896,"Canada - Alberta Securities Commission"
1011667,173896,"Canada - British Columbia Securities Commission"
1011667,173896,"Canada - Manitoba Securities Commission"
1011667,173896,"Canada - Nova Scotia Securities Commission"
1011667,173896,"Canada - Saskatchewan Financial Services Commission"
1011667,204098,"Australia - Australian Securities and Investments Commission"
1011667,173936,"India - Securities and Exchange Board of India"
1011667,173936,"Ireland -  Central Bank of Ireland"
1011667,173941,"Japan - Financial Services Agency"
1011667,173941,"Canada - Quebec, Financial Markets Authority"
1011667,173941,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1011667,173941,"Canada - New Brunswick Securities Commission"
1011667,173941,"Canada - Prince Edward Island, Securities Office"
1011667,173941,"Canada - Saskatchewan Financial Services Commission"
1011667,173941,"Australia - Australian Securities and Investments Commission"
1011667,173941,"United Kingdom - Financial Conduct Authority"
1011667,173941,"South Africa - Financial Services Board"
1011667,173941,"Canada - Alberta Securities Commission"
1011667,173941,"Canada - British Columbia Securities Commission"
1011667,173941,"Canada - Manitoba Securities Commission"
1011667,173941,"Canada - Nova Scotia Securities Commission"
1011667,173941,"Canada - Ontario Securities Commission"
1011667,173960,"Brazil - Securities and Exchange Commission"
1011667,173996,"Brazil - Securities and Exchange Commission"
1011667,173975,"Canada - Ontario Securities Commission"
1011667,173990,"United Kingdom - Financial Conduct Authority"
1011667,173929,"Belgium - Banking, Finance and Insurance Commission"
1011667,173929,"Ireland -  Central Bank of Ireland"
1011667,173929,"India - Securities and Exchange Board of India"
1011667,174002,"United Kingdom - Financial Conduct Authority"
1011667,174083,"Australia - Australian Securities and Investments Commission"
1011667,174251,"Mexico - National Commission for Banking and Securities"
1011667,173981,"Other-KOREA-FINANCIAL SERVICES COMMISSION"
1011667,174116,"Australia - Australian Securities and Investments Commission"
1011667,173841,"Ireland -  Central Bank of Ireland"
1011667,174085,"Hong Kong - Securities and Futures Commission"
1011667,174076,"Ireland -  Central Bank of Ireland"
1011667,174078,"United Kingdom - Financial Conduct Authority"
1011667,174086,"Brazil - Securities and Exchange Commission"
1011667,174086,"Other-BRAZIL-BRAZILIAN CENTRAL BANK"
1011667,174088,"Canada - Ontario Securities Commission"
1011667,174091,"United Kingdom - Financial Conduct Authority"
1011667,174094,"United Kingdom - Financial Conduct Authority"
1011667,173926,"United Kingdom - Financial Conduct Authority"
1028758,164051,"Ireland -  Central Bank of Ireland"
1028792,206546,"Hong Kong - Securities and Futures Commission"
1028792,150228,"Ireland -  Central Bank of Ireland"
1028792,70896,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1028792,70897,"Ireland -  Central Bank of Ireland"
1028792,144388,"United Kingdom - Financial Conduct Authority"
1028339,136752,"Netherlands - The Netherlands Authority for the Financial Markets"
1028339,204585,"Other-POLISH FINANCIAL SUPERVISION AUTHORITY"
1028339,136753,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1028339,137212,"Belgium - Banking, Finance and Insurance Commission"
1028339,137399,"Japan - Financial Services Agency"
1028339,137401,"Singapore - Monetary Authority of Singapore"
1028339,137406,"Other-DE NEDERLANDSCHE BANK"
1028339,137407,"Other-DE NEDERLANDSCHE BANK"
1028339,136739,"Netherlands - The Netherlands Authority for the Financial Markets"
1028339,136741,"Netherlands - The Netherlands Authority for the Financial Markets"
1028339,204586,"Other-CZECH CENTRAL BANK"
1028339,204589,"Netherlands - The Netherlands Authority for the Financial Markets"
1028339,204589,"Other-DE NEDERLANDSCHE BANK"
1024331,121862,"United Kingdom - Financial Conduct Authority"
1024331,121879,"Bermuda - Bermuda Monetary Authority"
1024331,121894,"Bermuda - Bermuda Monetary Authority"
1024331,121904,"Bermuda - Bermuda Monetary Authority"
1024331,121908,"Bermuda - Bermuda Monetary Authority"
1024331,123560,"Bermuda - Bermuda Monetary Authority"
1024331,123564,"United Kingdom - Financial Conduct Authority"
1024331,123589,"Ireland -  Central Bank of Ireland"
1028366,123564,"United Kingdom - Financial Conduct Authority"
1028366,123589,"Ireland -  Central Bank of Ireland"
1028366,121862,"United Kingdom - Financial Conduct Authority"
1028366,121879,"Bermuda - Bermuda Monetary Authority"
1028366,123560,"Bermuda - Bermuda Monetary Authority"
1028366,121894,"Bermuda - Bermuda Monetary Authority"
1028366,121904,"Bermuda - Bermuda Monetary Authority"
1028366,121908,"Bermuda - Bermuda Monetary Authority"
1028384,24390,"Ireland -  Central Bank of Ireland"
1028384,41695,"Ireland -  Central Bank of Ireland"
1028422,153185,"Guernsey - Guernsey Financial Services Commission"
1028792,144332,"Ireland -  Central Bank of Ireland"
1028792,158393,"Ireland -  Central Bank of Ireland"
1028792,173415,"Ireland -  Central Bank of Ireland"
1028792,206544,"Japan - Financial Services Agency"
1028792,206543,"Singapore - Monetary Authority of Singapore"
1028792,206545,"United Kingdom - Financial Conduct Authority"
1028633,110099,"United Kingdom - Financial Conduct Authority"
1028633,160203,"Guernsey - Guernsey Financial Services Commission"
1028633,146642,"Guernsey - Guernsey Financial Services Commission"
1028883,116990,"Canada - Prince Edward Island, Securities Office"
1028883,116990,"Canada - Quebec, Financial Markets Authority"
1028883,116990,"Canada - Saskatchewan Financial Services Commission"
1028883,116990,"Canada - Yukon Territories, Registrar of Securities"
1028883,130470,"Other-OFFICE OF THE SUPERINTENDENT OF FINANCIAL INSTITUTIONS CANADA"
1029662,210726,"Norway - The Banking, Insurance and Securities Commission"
1029662,210725,"Sweden - Swedish Financial Supervisory Authority"
1029666,159163,"United Kingdom - Financial Conduct Authority"
1029674,159163,"United Kingdom - Financial Conduct Authority"
1027244,210042,"Ireland -  Central Bank of Ireland"
1027244,210041,"Ireland -  Central Bank of Ireland"
1027244,210045,"Canada - Ontario Securities Commission"
1027244,210039,"Australia - Australian Securities and Investments Commission"
1027244,210043,"Other-KOREA-FINANCIAL SUPERVISORY COMMISSION"
1029729,163426,"United Kingdom - Financial Conduct Authority"
1029736,140678,"United Kingdom - Financial Conduct Authority"
1029608,152356,"Canada - Ontario Securities Commission"
1029608,152357,"Ireland -  Central Bank of Ireland"
1029608,159907,"Australia - Australian Securities and Investments Commission"
1029608,152354,"Ireland -  Central Bank of Ireland"
1029608,152361,"Australia - Australian Securities and Investments Commission"
1029608,159898,"Belgium - Banking, Finance and Insurance Commission"
1029608,152347,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1029608,159905,"France - Financial Markets Authority"
1029608,159901,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1029795,51734,"Ireland -  Central Bank of Ireland"
1029795,172579,"Italy - National Stock Exchange Commission"
1029795,172579,"Other-CONSOB"
1029795,51734,"Other-FINANCIAL REGULATOR"
1029795,73676,"Italy - National Stock Exchange Commission"
1029795,73676,"Other-CONSOB"
1029795,93277,"Austria - Financial Market Authority"
1029795,139189,"Austria - Financial Market Authority"
1029795,170005,"Germany - German Federal Financial Supervisory Agency"
1029795,170005,"Other-BAFIN"
1029771,506,"India - Securities and Exchange Board of India"
1029771,103278,"United Kingdom - Financial Conduct Authority"
1029771,498,"Cayman Islands - Cayman Islands Stock Exchange Authority"
1029771,498,"India - Securities and Exchange Board of India"
1027664,71564,"United Kingdom - Financial Conduct Authority"
1027664,71565,"Ireland -  Central Bank of Ireland"
1027664,71566,"United Kingdom - Financial Conduct Authority"
1027664,71567,"Japan - Financial Services Agency"
1027664,73327,"Australia - Australian Securities and Investments Commission"
1027664,79579,"Brazil - Securities and Exchange Commission"
1027664,71546,"Hong Kong - Securities and Futures Commission"
1027664,79584,"Brazil - Securities and Exchange Commission"
1027664,79584,"Other-BRAZIL CENTRAL BANK"
1027664,79585,"Brazil - Securities and Exchange Commission"
1027664,93634,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1027664,79586,"United Kingdom - Financial Conduct Authority"
1027664,79586,"United Kingdom - Prudential Regulation Authority"
1027664,79593,"Mexico - National Commission for Banking and Securities"
1027664,85959,"United Kingdom - Financial Conduct Authority"
1027664,177648,"Ireland -  Central Bank of Ireland"
1027664,177648,"United Kingdom - Financial Conduct Authority"
1027664,172676,"Cayman Islands - Cayman Islands Monetary Authority"
1027664,172757,"Singapore - Monetary Authority of Singapore"
1027664,93635,"Brazil - Securities and Exchange Commission"
1027664,93637,"Canada - Ontario Securities Commission"
1027664,124468,"United Kingdom - Financial Conduct Authority"
1027664,172711,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1027664,172711,"Other-BANK OF ITALY"
1027664,172760,"Hong Kong - Securities and Futures Commission"
1027664,71478,"Singapore - Monetary Authority of Singapore"
1027664,124479,"United Kingdom - Financial Conduct Authority"
1027664,124489,"United Kingdom - Financial Conduct Authority"
1027664,124552,"United Kingdom - Financial Conduct Authority"
1027664,124601,"Singapore - Monetary Authority of Singapore"
1027664,124654,"United Kingdom - Prudential Regulation Authority"
1027664,124654,"United Kingdom - Financial Conduct Authority"
1027664,143782,"Guernsey - Guernsey Financial Services Commission"
1027664,146528,"Other-BRAZILIAN CENTRAL BANK (BRAZIL)"
1027664,71456,"India - Securities and Exchange Board of India"
1027664,71456,"Ireland -  Central Bank of Ireland"
1027664,71457,"Ireland -  Central Bank of Ireland"
1027664,71465,"Canada - Quebec, Financial Markets Authority"
1027664,71465,"Japan - Financial Services Agency"
1027664,71465,"Canada - Alberta Securities Commission"
1027664,71465,"Canada - British Columbia Securities Commission"
1027664,71465,"Canada - Manitoba Securities Commission"
1027664,71465,"Canada - New Brunswick Securities Commission"
1027664,71465,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1027664,71465,"Canada - Nova Scotia Securities Commission"
1027664,71465,"Canada - Ontario Securities Commission"
1027664,71465,"Canada - Prince Edward Island, Securities Office"
1027664,71465,"Canada - Saskatchewan Financial Services Commission"
1027664,71465,"South Africa - Financial Services Board"
1027664,71465,"United Kingdom - Financial Conduct Authority"
1027664,158226,"Australia - Australian Securities and Investments Commission"
1027664,208900,"Australia - Australian Securities and Investments Commission"
1027664,124584,"Jersey - Jersey Financial Services Commission"
1023555,102090,"Other-OFFICE OF THE COMMISSIONER OF INSURANCE (HONG KONG)"
1023555,102085,"Canada - Alberta Securities Commission"
1023555,102085,"Australia - Australian Securities and Investments Commission"
1023555,102085,"Canada - British Columbia Securities Commission"
1023555,102085,"Canada - Ontario Securities Commission"
1023555,102085,"Canada - Quebec, Financial Markets Authority"
1023555,102085,"Ireland -  Central Bank of Ireland"
1023555,102085,"Netherlands - The Netherlands Authority for the Financial Markets"
1023555,102085,"Canada - Nova Scotia Securities Commission"
1023555,102085,"Canada - Manitoba Securities Commission"
1023555,102085,"Other-IRELAND - IRISH FINANCIAL SERVICES REGULATORY AUTHORITY"
1023555,102085,"Other-CANADA - NEW BRUNSWICK FINANCIAL AND CONSUMER SERVICES COMMISSION"
1023555,102107,"United Kingdom - Financial Conduct Authority"
1023555,143469,"Japan - Financial Services Agency"
1023555,156021,"Australia - Australian Securities and Investments Commission"
1023555,156022,"Hong Kong - Securities and Futures Commission"
1024622,172407,"Brazil - Securities and Exchange Commission"
1024622,206721,"Other-BANK OF ALBANIA"
1024622,101430,"Other-ROMANIAN CENTRAL BANK - ROMANIA (BANCA NATIONALA A ROMANIEI - BNR)"
1024622,101430,"Other-ROMANIAN SECURITIES COMMISSION, ROMANIA (COMISIA NATIONALA DE VALORI MOBILIARE - CNVM)"
1024622,208311,"Other-NATIONAL BANK OF UKRAINE"
1024372,103500,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1024372,103501,"Ireland -  Central Bank of Ireland"
1024372,156719,"Hong Kong - Securities and Futures Commission"
1024372,208442,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1024372,208442,"Other-LUXEMBOURG - COMMISSARIAT AUX ASSURANCES"
1024372,169710,"Ireland -  Central Bank of Ireland"
1024372,156728,"Singapore - Monetary Authority of Singapore"
1024372,156716,"Ireland -  Central Bank of Ireland"
1024372,156729,"United Kingdom - Financial Conduct Authority"
1024372,144903,"United Kingdom - Financial Conduct Authority"
1024372,156720,"Australia - Australian Securities and Investments Commission"
1024372,156723,"Japan - Financial Services Agency"
1024372,144907,"Ireland -  Central Bank of Ireland"
1024372,149172,"Ireland -  Central Bank of Ireland"
1024372,103467,"Ireland -  Central Bank of Ireland"
1024372,208441,"United Kingdom - Financial Conduct Authority"
1024372,208441,"United Kingdom - Prudential Regulation Authority"
1029890,30664,"Canada - Quebec, Financial Markets Authority"
1029890,30664,"Ireland -  Central Bank of Ireland"
1029890,30664,"Canada - British Columbia Securities Commission"
1029890,30664,"Canada - Ontario Securities Commission"
1029890,30664,"Germany - German Federal Financial Supervisory Agency"
1029890,30664,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1029890,128649,"Germany - German Federal Financial Supervisory Agency"
1028727,76713,"United Kingdom - Financial Conduct Authority"
1028727,76714,"United Kingdom - Financial Conduct Authority"
1028727,76681,"United Kingdom - Financial Conduct Authority"
1028727,76681,"Ireland -  Central Bank of Ireland"
1028727,76715,"Canada - Ontario Securities Commission"
1028727,76715,"Ireland -  Central Bank of Ireland"
1028727,79621,"Japan - Financial Services Agency"
1028727,79862,"Singapore - Monetary Authority of Singapore"
1028727,94411,"Germany - German Federal Financial Supervisory Agency"
1028727,76690,"Bermuda - Bermuda Monetary Authority"
1028727,76692,"Hong Kong - Securities and Futures Commission"
1028727,76692,"India - Securities and Exchange Board of India"
1028727,76693,"United Kingdom - Financial Conduct Authority"
1028727,76694,"Japan - Financial Services Agency"
1028727,76699,"United Kingdom - Financial Conduct Authority"
1028727,76705,"Canada - Ontario Securities Commission"
1028727,76705,"Canada - Quebec, Financial Markets Authority"
1028727,76707,"Canada - New Brunswick Securities Commission"
1028727,76707,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1028727,76707,"Canada - Northwest Territories, Office of the Registrar of Securities"
1028727,76707,"Canada - Nova Scotia Securities Commission"
1028727,76707,"Canada - Nunavut, Registrar of Securities"
1028727,76707,"Canada - Prince Edward Island, Securities Office"
1028727,76707,"Canada - Quebec, Financial Markets Authority"
1028727,76707,"Canada - Saskatchewan Financial Services Commission"
1028727,76707,"Canada - Yukon Territories, Registrar of Securities"
1028727,76707,"Canada - Ontario Securities Commission"
1028727,76707,"Canada - Alberta Securities Commission"
1028727,76707,"Canada - British Columbia Securities Commission"
1028727,76707,"Canada - Manitoba Securities Commission"
1028727,76711,"Hong Kong - Securities and Futures Commission"
1028727,76711,"China, People's Republic of - China Securities Regulatory Commission "
1028727,76712,"United Kingdom - Financial Conduct Authority"
1028727,116268,"Canada - New Brunswick Securities Commission"
1028727,116268,"Canada - Nova Scotia Securities Commission"
1028727,116268,"Canada - Ontario Securities Commission"
1028727,116268,"Canada - Prince Edward Island, Securities Office"
1028727,116268,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1028727,116268,"Canada - Saskatchewan Financial Services Commission"
1028727,116268,"Canada - Northwest Territories, Office of the Registrar of Securities"
1028727,116268,"Canada - Nunavut, Registrar of Securities"
1028727,116268,"Canada - Yukon Territories, Registrar of Securities"
1028727,116268,"Canada - Manitoba Securities Commission"
1028727,116268,"Other-INVESTMENT INDUSTRY REGULATORY ORGANIZATION OF CANADA"
1028727,116268,"Canada - Alberta Securities Commission"
1028727,116268,"Canada - Quebec, Financial Markets Authority"
1028727,116268,"Canada - British Columbia Securities Commission"
1029937,15461,"Ireland -  Central Bank of Ireland"
1029937,15461,"Canada - British Columbia Securities Commission"
1029937,15461,"Canada - Alberta Securities Commission"
1029937,15461,"Canada - Manitoba Securities Commission"
1029937,15461,"Canada - Ontario Securities Commission"
1029937,15461,"Canada - Saskatchewan Financial Services Commission"
1029937,15461,"India - Securities and Exchange Board of India"
1029937,15461,"Other-CANADA - FINANCIAL MARKETS AUTHORITY"
1029937,148086,"Other-JAPAN - SECURITIES AND EXCHANGE SURVEILLANCE COMMISSION"
1029937,148086,"Other-JAPAN - TOKYO METROPOLITAN GOVERNMENT"
1029937,148086,"Japan - Financial Services Agency"
1029937,148086,"Other-JAPAN - KANTO FINANCIAL BUREAU"
1029937,148086,"Other-JAPAN - MINISTRY OF LAND, INFRASTRUCTURE, TRANSPORT AND TOURISM"
1029937,148086,"Other-JAPAN - THE ASSOCIATION FOR REAL ESTATE SECURITIZATION"
1029937,148086,"Other-JAPAN - SECURITIES INVESTMENT ADVISORS ASSOCIATION"
1029937,148086,"Other-JAPAN - SECURITIES DEALERS ASSOCIATION"
1029937,148086,"Other-JAPAN - INVESTMENT TRUST MANAGEMENT ASSOCIATION"
1029937,148148,"Russia - Federal Financial Markets Service"
1029937,148096,"Australia - Australian Securities and Investments Commission"
1029937,148282,"Australia - Australian Securities and Investments Commission"
1029937,148282,"Other-AUSTRALIAN TRANSACTION REPORTS AND ANALYSIS CENTRE (AUSTRAC)"
1029937,128862,"Australia - Australian Securities and Investments Commission"
1029937,15458,"Canada - British Columbia Securities Commission"
1029937,15458,"Canada - Quebec, Financial Markets Authority"
1029937,15458,"Canada - Ontario Securities Commission"
1029937,15458,"Canada - Alberta Securities Commission"
1029937,117865,"Other-SWITZERLAND - SWISS BANKERS ASSOCIATION"
1029937,117865,"Other-SWITZERLAND - SWISS FEDERAL BANKING COMMISSION"
1029937,117865,"Other-SWITZERLAND - SWISS NATIONAL BANK"
1029937,117873,"Other-CANADA - INVESTMENT INDUSTRY REGULATORY ORGANIZATION OF CANADA"
1029937,160295,"Other-CVM"
1029937,160295,"Other-BRAZIL: ASSOCIACAO BRASILEIRA DAS ENTIDADES DOS MERCADOS FINANCEIRO E DE CAPITAIS"
1029937,160295,"Other-BACEN (CENTRAL BANK OF BRAZIL)"
1029937,117941,"Other-SAUDI ARABIA - CAPITAL MARKET AUTHORITY OF SAUDI ARABIA"
1029937,148119,"Hong Kong - Securities and Futures Commission"
1029937,148123,"Other-CHINA - SECURITIES ASSOCIATION OF CHINA"
1029937,148123,"China, People's Republic of - China Securities Regulatory Commission "
1029937,95772,"Canada - British Columbia Securities Commission"
1029937,95772,"Spain - National Commission of Securities Markets"
1029937,95772,"Canada - Manitoba Securities Commission"
1029937,95772,"Netherlands - The Netherlands Authority for the Financial Markets"
1029937,95772,"Canada - New Brunswick Securities Commission"
1029937,95772,"Canada - Nova Scotia Securities Commission"
1029937,95772,"Canada - Ontario Securities Commission"
1029937,95772,"Other-POLAND - POLISH FINANCIAL SUPERVISORY AUTHORITY (KNF)"
1029937,95772,"Other-QATAR - QATAR FINANCIAL CENTRE REGULATORY AUTHORITY"
1029937,95772,"Canada - Saskatchewan Financial Services Commission"
1029937,95772,"Switzerland - Swiss Financial Market Supervisory Authority"
1029937,95772,"Other-IRELAND - THE IRISH PANEL ON TAKEOVER AND MERGERS (ITP)"
1029937,95772,"Other-UNITED KINGDOM - THE PANEL ON TAKEOVER AND MERGERS (LTP)"
1029937,95772,"Germany - German Federal Financial Supervisory Agency"
1029937,95772,"South Africa - Financial Services Board"
1029937,95772,"Sweden - Swedish Financial Supervisory Authority"
1029937,95772,"United Kingdom - Financial Conduct Authority"
1029937,95772,"Other-UNITED ARAB EMIRATES - DUBAI FINANCIAL SERVICES AUTHORITY"
1029937,95772,"Taiwan - Financial Supervisory Commission"
1029937,95772,"Spain - National Commission of Securities Markets"
1029937,95772,"Other-FRANCE - AGENCE FRANCE TRESOR"
1029937,95772,"United Kingdom - Prudential Regulation Authority"
1029937,95772,"Singapore - Monetary Authority of Singapore"
1029937,95772,"Italy - National Stock Exchange Commission"
1029937,95772,"Canada - Alberta Securities Commission"
1029937,95772,"Australia - Australian Securities and Investments Commission"
1029937,95772,"Other-CANADA - AUTORITE MARCHE FINANCIERS - QUEBEC"
1029937,174793,"Hong Kong - Securities and Futures Commission"
1029937,174793,"China, People's Republic of - China Securities Regulatory Commission "
1029937,174793,"Hong Kong - Securities and Futures Commission"
1029937,15455,"Other-KOREA MINISTRY OF STRATEGY AND FINANCE"
1029937,15455,"Other-TAIWAN - DEPOSITORY & CLEARING CORPORATION"
1029937,15455,"Other-TAIWAN STOCK EXCHANGE"
1029937,15455,"China, People's Republic of - China Securities Regulatory Commission "
1029937,15455,"Hong Kong - Securities and Futures Commission"
1029937,15455,"Other-TAIWAN - TAIWAN SECURITIES ASSOCIATION"
1029937,15455,"Thailand - Securities and Exchange Commission"
1029937,15455,"Other-KOREA - FINANCIAL SUPERVISORY COMMISSION"
1029937,15455,"Other-KOREA - KOREA FINANCIAL INVESTMENT ASSOCIATION"
1029937,15455,"Other-TAIWAN - GRETAI SECURITIES MARKET"
1029937,15455,"Other-MAURITIUS - CHINA SECURITIES REGULATORY COMMISSION"
1029937,15455,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1029937,15455,"Other-KOREA EXCHANGE"
1029937,15455,"Australia - Australian Securities and Investments Commission"
1029937,95773,"Other-JAPAN - DEPOSIT INSURANCE CORPORATION OF JAPAN"
1029937,95773,"Other-JAPAN - JAPAN SECURITIES DEALERS ASSOCIATION"
1022989,159528,"Australia - Australian Securities and Investments Commission"
1022989,159526,"Other-FINANCIAL SERVICES AND MARKETS AUTHORITY (FSMA)"
1022989,23761,"Ireland -  Central Bank of Ireland"
1022989,120930,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1022989,120930,"Canada - Ontario Securities Commission"
1022989,120930,"Other-AUTORITÉ DES MARCHÉS FINANCIERS (AMF) QUEBEC"
1022989,121932,"Canada - Ontario Securities Commission"
1022989,23786,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1022989,58563,"Ireland -  Central Bank of Ireland"
1022989,159525,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1022989,159527,"France - Financial Markets Authority"
1029937,95773,"Other-JAPAN - TYPE II FINANCIAL INSTRUMENTS FIRMS ASSOCIATION"
1029937,95773,"Japan - Financial Services Agency"
1029937,95773,"Other-JAPAN - MINISTRY OF ECONOMY, TRADE AND INDUSTRY"
1029937,95773,"Other-JAPAN - MINISTRY OF FINANCE"
1029937,95773,"Other-JAPAN - SECURITIES AND EXCHANGE SURVEILLANCE COMMISSION"
1029937,95773,"Other-JAPAN - TOKYO METROPOLITAN GOVERNMENT"
1029937,95773,"Other-JAPAN - BANK OF JAPAN"
1029937,95773,"Other-JAPAN - FINANCIAL FUTURES ASSOCIATION OF JAPAN"
1029937,95773,"Other-JAPAN - KANTO FINANCIAL BUREAU"
1029937,160091,"Other-INDIA - THE RESERVE BANK OF INDIA"
1029937,148153,"Russia - Federal Financial Markets Service"
1029937,148153,"Other-RUSSIA - CENTRAL BANK OF RUSSIA"
1029937,147997,"Other-BERMUDA - BERMUDA MINISTRY OF FINANCE"
1029937,117938,"Australia - Australian Securities and Investments Commission"
1029937,148063,"Mauritius, Republic of - Financial Services Commission"
1029937,207478,"Malaysia - Securities Commission"
1029937,160393,"Singapore - Monetary Authority of Singapore"
1029937,160393,"Other-SINGAORE - SINGAPORE EXCHANGE SECURITIES TRADING LIMITED"
1029937,96253,"Australia - Australian Securities and Investments Commission"
1029937,96253,"Other-AUSTRALIA - AUSTRALIAN TRANSACTION REPORTS AND ANALYSIS CENTRE (AUSTRAC)"
1029937,119197,"Other-NATIONAL STOCK EXCHANGE OF INDIA LIMITED"
1029937,119197,"India - Securities and Exchange Board of India"
1029937,119197,"Other-NATIONAL STOCK EXCHANGE OF INDIA LIMITED INDIA EXCHANGE"
1029937,119197,"Other-INDIA - BOMBAY STOCK EXCHANGE"
1029937,117880,"Canada - New Brunswick Securities Commission"
1029937,117880,"Canada - Ontario Securities Commission"
1029937,117880,"Canada - Prince Edward Island, Securities Office"
1029937,117880,"Canada - Saskatchewan Financial Services Commission"
1029937,117880,"Netherlands - The Netherlands Authority for the Financial Markets"
1029937,117880,"Canada - Alberta Securities Commission"
1029937,117880,"Canada - Quebec, Financial Markets Authority"
1029937,117880,"Canada - British Columbia Securities Commission"
1029937,117880,"Canada - Manitoba Securities Commission"
1029937,117880,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1029937,117880,"Canada - Yukon Territories, Registrar of Securities"
1029937,117880,"Other-CANADA - INVESTMENT INDUSTRY REGULATORY ORGANIZATION OF CANADA"
1029937,117962,"Canada - Quebec, Financial Markets Authority"
1029937,117962,"Canada - British Columbia Securities Commission"
1029937,117962,"Canada - Ontario Securities Commission"
