"FilingID","Country/Authority"
"870138","Dubai - Dubai Financial Services Authority"
"870138","South Africa - Financial Services Board"
"870138","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"870138","United Kingdom - Financial Conduct Authority"
"897677","Canada - Yukon Territories, Registrar of Securities"
"897677","Canada - Alberta Securities Commission"
"897677","Canada - New Brunswick Securities Commission"
"897677","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"897677","Canada - Nova Scotia Securities Commission"
"897677","Canada - Nunavut, Registrar of Securities"
"897677","Canada - Ontario Securities Commission"
"897677","Canada - Prince Edward Island, Securities Office"
"897677","Canada - Quebec, Financial Markets Authority"
"897677","Canada - Saskatchewan Financial Services Commission"
"897677","Canada - Manitoba Securities Commission"
"897677","Canada - Northwest Territories, Office of the Registrar of Securities"
"897677","Canada - British Columbia Securities Commission"
"897677","Netherlands - The Netherlands Authority for the Financial Markets"
"897677","United Kingdom - Financial Conduct Authority"
"897677","Finland - Financial Supervision Authority"
"897677","Sweden - Swedish Financial Supervisory Authority"
"905868","Ireland -  Central Bank of Ireland"
"905868","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"870196","Singapore - Monetary Authority of Singapore"
"884471","France - Financial Markets Authority"
"870198","Hong Kong - Securities and Futures Commission"
"894711","Other: UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
"884188","India - Securities and Exchange Board of India"
"886983","Jersey - Jersey Financial Services Commission"
"883543","Ireland -  Central Bank of Ireland"
"883543","Brazil - Securities and Exchange Commission"
"902229","United Kingdom - Financial Conduct Authority"
"866045","Other: IRELAND: CENTRAL BANK OF IRELAND."
"903323","Brazil - Securities and Exchange Commission"
"905919","United Kingdom - Financial Conduct Authority"
"897314","United Kingdom - Financial Conduct Authority"
"884565","Canada - Nova Scotia Securities Commission"
"884565","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"884565","Canada - Ontario Securities Commission"
"884565","Canada - Quebec, Financial Markets Authority"
"905918","Ireland -  Central Bank of Ireland"
"905918","Brazil - Securities and Exchange Commission"
"902238","Singapore - Monetary Authority of Singapore"
"870189","Canada - Manitoba Securities Commission"
"870189","Canada - Ontario Securities Commission"
"870189","Canada - British Columbia Securities Commission"
"870189","Canada - Alberta Securities Commission"
"870189","Canada - Saskatchewan Financial Services Commission"
"870189","Canada - Quebec, Financial Markets Authority"
"870189","Canada - New Brunswick Securities Commission"
"870189","Canada - Nova Scotia Securities Commission"
"870189","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"870189","Canada - Prince Edward Island, Securities Office"
"900155","Canada - Ontario Securities Commission"
"900155","Ireland -  Central Bank of Ireland"
"900155","Canada - British Columbia Securities Commission"
"900155","Canada - Alberta Securities Commission"
"900155","Canada - Manitoba Securities Commission"
"900155","Canada - New Brunswick Securities Commission"
"900155","Canada - Nova Scotia Securities Commission"
"900155","Canada - Quebec, Financial Markets Authority"
"900155","Canada - Saskatchewan Financial Services Commission"
"879940","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"893638","United Kingdom - Financial Conduct Authority"
"869881","Ireland -  Central Bank of Ireland"
"869881","Canada - Ontario Securities Commission"
"869881","Australia - Australian Securities and Investments Commission"
"869881","Canada - Quebec, Financial Markets Authority"
"869881","Canada - British Columbia Securities Commission"
"869881","Canada - Alberta Securities Commission"
"869881","Netherlands - The Netherlands Authority for the Financial Markets"
"869881","Other: IRELAND - IRISH FINANCIAL SERVICES REGULATORY AUTHORITY"
"869881","Canada - Nova Scotia Securities Commission"
"869881","Canada - Manitoba Securities Commission"
"869881","Other: CANADA - NEW BRUNSWICK FINANCIAL AND CONSUMER SERVICES COMMISSION"
"869881","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"892524","United Kingdom - Financial Conduct Authority"
"892524","Guernsey - Guernsey Financial Services Commission"
"893450","United Kingdom - Financial Conduct Authority"
"890633","Switzerland - Swiss Financial Market Supervisory Authority"
"905992","United Kingdom - Financial Conduct Authority"
"905992","Guernsey - Guernsey Financial Services Commission"
"904713","United Kingdom - Financial Conduct Authority"
"900094","Canada - Ontario Securities Commission"
"881297","United Kingdom - Financial Conduct Authority"
"881297","Finland - Financial Supervision Authority"
"881297","Sweden - Swedish Financial Supervisory Authority"
"881297","Netherlands - The Netherlands Authority for the Financial Markets"
"887558","Ireland -  Central Bank of Ireland"
"873580","Australia - Australian Securities and Investments Commission"
"883971","Netherlands - The Netherlands Authority for the Financial Markets"
"883971","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"900199","Canada - Quebec, Financial Markets Authority"
"897861","Canada - British Columbia Securities Commission"
"897861","Canada - Alberta Securities Commission"
"897861","Canada - Ontario Securities Commission"
"897861","Canada - Nova Scotia Securities Commission"
"897861","Canada - Quebec, Financial Markets Authority"
"892123","United Kingdom - Financial Conduct Authority"
"884401","Hong Kong - Securities and Futures Commission"
"898505","India - Securities and Exchange Board of India"
"884397","Germany - German Federal Financial Supervisory Agency"
"884397","Other: DEUTSCHE BUNDESBANK."
"878147","Ireland -  Central Bank of Ireland"
"884405","Hong Kong - Securities and Futures Commission"
"896802","Canada - Ontario Securities Commission"
"885013","Ireland -  Central Bank of Ireland"
"892775","Ireland -  Central Bank of Ireland"
"897797","United Kingdom - Financial Conduct Authority"
"873537","Ireland -  Central Bank of Ireland"
"873537","Canada - Ontario Securities Commission"
"873537","Germany - German Federal Financial Supervisory Agency"
"873537","Canada - British Columbia Securities Commission"
"873537","Canada - Quebec, Financial Markets Authority"
"873537","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"888155","Ireland -  Central Bank of Ireland"
"900190","Australia - Australian Securities and Investments Commission"
"876005","Australia - Australian Securities and Investments Commission"
"884385","Australia - Australian Securities and Investments Commission"
"875854","Other: COLOMBIA - FINANCE SUPERINTENDENCE OF COLOMBIA"
"878123","United Kingdom - Financial Conduct Authority"
"899042","Canada - British Columbia Securities Commission"
"899042","Canada - Ontario Securities Commission"
"899042","Canada - Manitoba Securities Commission"
"899042","Ireland -  Central Bank of Ireland"
"895563","Cayman Islands - Cayman Islands Monetary Authority"
"893140","United Kingdom - Financial Conduct Authority"
"893144","United Kingdom - Financial Conduct Authority"
"893160","United Kingdom - Financial Conduct Authority"
"891977","Canada - Quebec, Financial Markets Authority"
"878089","Ireland -  Central Bank of Ireland"
"878089","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"894937","Ireland -  Central Bank of Ireland"
"898465","United Kingdom - Financial Conduct Authority"
"897680","Germany - German Federal Financial Supervisory Agency"
"886114","Australia - Australian Securities and Investments Commission"
"896776","United Kingdom - Financial Conduct Authority"
"896776","Other: SWEDEN/FINANSINSPEKTIONEN"
"906241","United Kingdom - Financial Conduct Authority"
"903321","United Kingdom - Financial Conduct Authority"
"904420","Other: DE NEDERLANDSCHE BANK, NV NETHERLANDS"
"904420","Other: DUBAI MERCANTILE EXCHANGE, DUBAI"
"904357","Netherlands - The Netherlands Authority for the Financial Markets"
"905702","Ireland -  Central Bank of Ireland"
"889559","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"881835","Australia - Australian Securities and Investments Commission"
"867747","Other: HIGHBRIDGE PRINCIPAL STRATEGIES (UK), LLP  (RELYING ADVISER) - UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
"867747","Other: HIGHBRIDGE CAPITAL MANAGEMENT (HONG KONG) LIMITED (RELYING ADVISER) - HONG KONG - SECURITIES AND FUTURES COMMISSION"
"867747","Other: HIGHBRIDGE CAPITAL MANAGEMENT (UK), LTD. (RELYING ADVISER) - UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
"867747","Other: HIGHBRIDGE PRINCIPAL STRATEGIES, LLC (RELYING ADVISER) - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
"893151","Mauritius, Republic of - Financial Services Commission"
"893151","Singapore - Monetary Authority of Singapore"
"893151","United Kingdom - Financial Conduct Authority"
"903197","United Kingdom - Financial Conduct Authority"
"906007","Switzerland - Swiss Financial Market Supervisory Authority"
"883871","Germany - German Federal Financial Supervisory Agency"
"883871","United Kingdom - Financial Conduct Authority"
"883871","Netherlands - The Netherlands Authority for the Financial Markets"
"888196","Canada - Ontario Securities Commission"
"888196","India - Securities and Exchange Board of India"
"896695","Ireland -  Central Bank of Ireland"
"896695","India - Securities and Exchange Board of India"
"889785","United Kingdom - Financial Conduct Authority"
"894423","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"904857","United Kingdom - Financial Conduct Authority"
"904983","Hong Kong - Securities and Futures Commission"
"884618","United Kingdom - Financial Conduct Authority"
"906365","United Kingdom - Financial Conduct Authority"
"906369","Hong Kong - Securities and Futures Commission"
"891275","South Africa - Financial Services Board"
"891275","China, People's Republic of - China Securities Regulatory Commission "
"891275","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"891275","United Kingdom - Financial Conduct Authority"
"891275","Canada - Alberta Securities Commission"
"891275","Canada - Ontario Securities Commission"
"891275","Canada - British Columbia Securities Commission"
"891275","Canada - Quebec, Financial Markets Authority"
"895191","United Kingdom - Financial Conduct Authority"
"869095","United Kingdom - Financial Conduct Authority"
"875760","Canada - Ontario Securities Commission"
"875760","Canada - British Columbia Securities Commission"
"875760","Canada - Saskatchewan Financial Services Commission"
"875760","Canada - Alberta Securities Commission"
"875760","India - Securities and Exchange Board of India"
"875760","Canada - Quebec, Financial Markets Authority"
"875760","Canada - Manitoba Securities Commission"
"875760","Ireland -  Central Bank of Ireland"
"889608","Canada - Alberta Securities Commission"
"889608","Canada - British Columbia Securities Commission"
"889608","Canada - Ontario Securities Commission"
"889608","Canada - Quebec, Financial Markets Authority"
"889924","Canada - Alberta Securities Commission"
"889924","Canada - British Columbia Securities Commission"
"889924","Canada - Quebec, Financial Markets Authority"
"889924","Canada - Ontario Securities Commission"
"900954","India - Securities and Exchange Board of India"
"900954","Cayman Islands - Cayman Islands Monetary Authority"
"900954","Mauritius, Republic of - Financial Services Commission"
"881140","Japan - Financial Services Agency"
"881140","Singapore - Monetary Authority of Singapore"
"881140","Hong Kong - Securities and Futures Commission"
"881140","United Kingdom - Financial Conduct Authority"
"904386","Canada - Alberta Securities Commission"
"904386","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"904386","Canada - New Brunswick Securities Commission"
"904386","Canada - Ontario Securities Commission"
"904386","Canada - Nova Scotia Securities Commission"
"904386","Australia - Australian Securities and Investments Commission"
"904386","Canada - Prince Edward Island, Securities Office"
"904386","Canada - Saskatchewan Financial Services Commission"
"904386","Canada - Quebec, Financial Markets Authority"
"906401","Canada - Ontario Securities Commission"
"906401","Canada - British Columbia Securities Commission"
"906401","Canada - Saskatchewan Financial Services Commission"
"906401","Canada - Alberta Securities Commission"
"906401","India - Securities and Exchange Board of India"
"906401","Canada - Quebec, Financial Markets Authority"
"906401","Canada - Manitoba Securities Commission"
"906401","Ireland -  Central Bank of Ireland"
"876853","United Kingdom - Financial Conduct Authority"
"898393","Canada - British Columbia Securities Commission"
"892597","Ireland -  Central Bank of Ireland"
"884813","China, People's Republic of - China Securities Regulatory Commission "
"884813","Canada - Ontario Securities Commission"
"871033","Ireland -  Central Bank of Ireland"
"900333","Other: ITAU USA ASSET MANAGEMENT INC. IS EXEMPT FROM REGISTERING AS AN INVESTMENT ADVISER IN CANADA"
"900333","Ireland -  Central Bank of Ireland"
"898725","Canada - British Columbia Securities Commission"
"898725","Mexico - National Commission for Banking and Securities"
"898725","Canada - Manitoba Securities Commission"
"898725","Canada - Saskatchewan Financial Services Commission"
"898725","Canada - New Brunswick Securities Commission"
"898725","Canada - Ontario Securities Commission"
"898725","Canada - Prince Edward Island, Securities Office"
"898725","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"898725","Canada - Yukon Territories, Registrar of Securities"
"898725","Canada - Alberta Securities Commission"
"898725","Canada - Quebec, Financial Markets Authority"
"898725","Australia - Australian Securities and Investments Commission"
"898725","Dubai - Dubai Financial Services Authority"
"898725","Other: CANADA - INVESTMENT INDUSTRY REGULATORY ORGANIZATION OF CANADA"
"898725","Other: SWISS FEDERAL BANKING COMMISSION"
"898725","Other: SWISS NATIONAL BANK"
"898725","Other: THE CENTRAL BANK OF REPUBLIC OF CHINA"
"898725","Other: SUPERINTENDENCIA FINANCIERA DE COLOMBIA"
"898725","Canada - Nova Scotia Securities Commission"
"898725","China, People's Republic of - China Securities Regulatory Commission "
"898725","Taiwan - Financial Supervisory Commission"
"898725","Other: TAIWAN - THE CENTRAL BANK OF REPUBLIC OF CHINA"
"898725","India - Securities and Exchange Board of India"
"898725","Singapore - Monetary Authority of Singapore"
"899098","United Kingdom - Financial Conduct Authority"
"899098","Dubai - Dubai Financial Services Authority"
"887319","Other: TURKS & CAICOS FINANCIAL SERVICES COMMISSION"
"896239","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"898976","Canada - Ontario Securities Commission"
"898976","Australia - Australian Securities and Investments Commission"
"904250","Other: LONE STAR GLOBAL ACQUISITIONS, LTD., THE RELYING ADVISER, IS REGISTERED WITH THE BERMUDA MONETARY AUTHORITY"
"896412","Canada - Alberta Securities Commission"
"896412","Canada - British Columbia Securities Commission"
"896412","Canada - Ontario Securities Commission"
"896412","Canada - Quebec, Financial Markets Authority"
"906478","Brazil - Securities and Exchange Commission"
"899867","Singapore - Monetary Authority of Singapore"
"898993","United Kingdom - Financial Conduct Authority"
"896501","Hong Kong - Securities and Futures Commission"
"906545","Canada - Ontario Securities Commission"
"906545","Australia - Australian Securities and Investments Commission"
"906551","Canada - Ontario Securities Commission"
"906551","Australia - Australian Securities and Investments Commission"
"898970","United Kingdom - Financial Conduct Authority"
"892075","Canada - Alberta Securities Commission"
"892075","Canada - British Columbia Securities Commission"
"892075","Canada - Ontario Securities Commission"
"892075","Canada - Manitoba Securities Commission"
"892075","Canada - Saskatchewan Financial Services Commission"
"892075","Canada - New Brunswick Securities Commission"
"892075","Canada - Nova Scotia Securities Commission"
"892075","Canada - Quebec, Financial Markets Authority"
"892075","Canada - Prince Edward Island, Securities Office"
"892075","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"892075","Canada - Yukon Territories, Registrar of Securities"
"892075","Canada - Northwest Territories, Office of the Registrar of Securities"
"892072","Canada - Ontario Securities Commission"
"892072","Canada - Alberta Securities Commission"
"892072","Canada - British Columbia Securities Commission"
"892072","Canada - Manitoba Securities Commission"
"892072","Canada - New Brunswick Securities Commission"
"892072","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"892072","Canada - Nova Scotia Securities Commission"
"892072","Canada - Quebec, Financial Markets Authority"
"892072","Canada - Saskatchewan Financial Services Commission"
"892072","Canada - Prince Edward Island, Securities Office"
"902426","Canada - Ontario Securities Commission"
"902426","Canada - British Columbia Securities Commission"
"874260","United Kingdom - Financial Conduct Authority"
"874192","United Kingdom - Financial Conduct Authority"
"906593","Ireland -  Central Bank of Ireland"
"906617","United Kingdom - Financial Conduct Authority"
"883538","Ireland -  Central Bank of Ireland"
"903113","United Kingdom - Financial Conduct Authority"
"884536","Ireland -  Central Bank of Ireland"
"884536","Canada - Nova Scotia Securities Commission"
"884536","Canada - New Brunswick Securities Commission"
"884536","Canada - Ontario Securities Commission"
"884536","India - Securities and Exchange Board of India"
"888915","United Kingdom - Financial Conduct Authority"
"906727","Canada - Ontario Securities Commission"
"906727","Canada - British Columbia Securities Commission"
"906727","Other: JAPAN - KANTO LOCAL FINANCIAL BUREAU"
"906727","Canada - Quebec, Financial Markets Authority"
"906727","Netherlands - The Netherlands Authority for the Financial Markets"
"906727","Canada - Alberta Securities Commission"
"888952","Canada - Quebec, Financial Markets Authority"
"888952","Canada - Ontario Securities Commission"
"888952","Canada - British Columbia Securities Commission"
"888952","Canada - Manitoba Securities Commission"
"888952","Canada - New Brunswick Securities Commission"
"888952","Canada - Nova Scotia Securities Commission"
"888952","Canada - Alberta Securities Commission"
"879443","Canada - Ontario Securities Commission"
"906765","Canada - Ontario Securities Commission"
"906765","China, People's Republic of - China Securities Regulatory Commission "
"906765","India - Securities and Exchange Board of India"
"906763","India - Securities and Exchange Board of India"
"905539","Canada - Ontario Securities Commission"
"906861","Canada - Ontario Securities Commission"
"906866","Canada - British Columbia Securities Commission"
"906866","Canada - Ontario Securities Commission"
"906866","Canada - Nova Scotia Securities Commission"
"906866","Canada - Manitoba Securities Commission"
"906866","Canada - Alberta Securities Commission"
"906866","Canada - Quebec, Financial Markets Authority"
"906866","Canada - Saskatchewan Financial Services Commission"
"898858","United Kingdom - Financial Conduct Authority"
"906951","United Kingdom - Financial Conduct Authority"
"906951","Switzerland - Swiss Financial Market Supervisory Authority"
"906951","Belgium - Banking, Finance and Insurance Commission"
"898711","Cayman Islands - Cayman Islands Monetary Authority"
"906999","Hong Kong - Securities and Futures Commission"
"897487","Japan - Financial Services Agency"
"897487","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"907006","Hong Kong - Securities and Futures Commission"
"907007","British Virgin Islands - British Virgin Islands Financial Services Commission"
"897883","United Kingdom - Financial Conduct Authority"
"907116","United Kingdom - Financial Conduct Authority"
"907033","Canada - Ontario Securities Commission"
"907033","Canada - British Columbia Securities Commission"
"907033","Canada - Saskatchewan Financial Services Commission"
"907033","Canada - Alberta Securities Commission"
"907033","India - Securities and Exchange Board of India"
"907033","Canada - Quebec, Financial Markets Authority"
"907033","Canada - Manitoba Securities Commission"
"907033","Ireland -  Central Bank of Ireland"
"907129","Canada - New Brunswick Securities Commission"
"907129","Canada - Quebec, Financial Markets Authority"
"907129","Canada - Nova Scotia Securities Commission"
"907129","Canada - Ontario Securities Commission"
"907129","Canada - Alberta Securities Commission"
"907129","Canada - British Columbia Securities Commission"
"907134","Canada - British Columbia Securities Commission"
"907134","Mexico - National Commission for Banking and Securities"
"907134","Canada - Manitoba Securities Commission"
"907134","Canada - Saskatchewan Financial Services Commission"
"907134","Canada - New Brunswick Securities Commission"
"907134","Canada - Ontario Securities Commission"
"907134","Canada - Prince Edward Island, Securities Office"
"907134","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"907134","Canada - Yukon Territories, Registrar of Securities"
"907134","Canada - Alberta Securities Commission"
"907134","Canada - Quebec, Financial Markets Authority"
"907134","Australia - Australian Securities and Investments Commission"
"907134","Dubai - Dubai Financial Services Authority"
"907134","Other: CANADA - INVESTMENT INDUSTRY REGULATORY ORGANIZATION OF CANADA"
"907134","Other: SWISS FEDERAL BANKING COMMISSION"
"907134","Other: SWISS NATIONAL BANK"
"907134","Other: THE CENTRAL BANK OF REPUBLIC OF CHINA"
"907134","Other: SUPERINTENDENCIA FINANCIERA DE COLOMBIA"
"907134","Canada - Nova Scotia Securities Commission"
"907134","China, People's Republic of - China Securities Regulatory Commission "
"907134","Taiwan - Financial Supervisory Commission"
"907134","Other: TAIWAN - THE CENTRAL BANK OF REPUBLIC OF CHINA"
"907134","India - Securities and Exchange Board of India"
"907134","Singapore - Monetary Authority of Singapore"
"905107","United Kingdom - Financial Conduct Authority"
"905107","South Africa - Financial Services Board"
"902727","United Kingdom - Financial Conduct Authority"
"904673","Ireland -  Central Bank of Ireland"
"904927","Switzerland - Swiss Financial Market Supervisory Authority"
"907374","Japan - Financial Services Agency"
"907374","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"907659","Canada - British Columbia Securities Commission"
"907659","Canada - Alberta Securities Commission"
"907659","Canada - Quebec, Financial Markets Authority"
"907659","Canada - Ontario Securities Commission"
"907659","Other: DUBAI - DUBAI MERCANTILE EXCHANGE"
"907712","United Kingdom - Financial Conduct Authority"
"907737","Canada - Alberta Securities Commission"
"907737","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"907737","Canada - New Brunswick Securities Commission"
"907737","Canada - Ontario Securities Commission"
"907737","Canada - Nova Scotia Securities Commission"
"907737","Australia - Australian Securities and Investments Commission"
"907737","Canada - Prince Edward Island, Securities Office"
"907737","Canada - Saskatchewan Financial Services Commission"
"907737","Canada - Quebec, Financial Markets Authority"
"907773","Australia - Australian Securities and Investments Commission"
"907827","United Kingdom - Financial Conduct Authority"
"905146","Ireland -  Central Bank of Ireland"
"905146","Canada - Alberta Securities Commission"
"905146","Canada - British Columbia Securities Commission"
"905146","Canada - Manitoba Securities Commission"
"905146","Canada - New Brunswick Securities Commission"
"905146","Canada - Prince Edward Island, Securities Office"
"905146","Canada - Quebec, Financial Markets Authority"
"905146","Canada - Saskatchewan Financial Services Commission"
"905146","Canada - Nova Scotia Securities Commission"
"905146","Canada - Ontario Securities Commission"
"905146","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"907676","Canada - Ontario Securities Commission"
"907878","India - Securities and Exchange Board of India"
"905070","United Kingdom - Financial Conduct Authority"
"907782","France - Financial Markets Authority"
"907782","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"907940","United Kingdom - Financial Conduct Authority"
"907940","Canada - Ontario Securities Commission"
"907940","Canada - Manitoba Securities Commission"
"907940","Canada - British Columbia Securities Commission"
"907940","Canada - Alberta Securities Commission"
"907940","Canada - Quebec, Financial Markets Authority"
"906743","United Kingdom - Financial Conduct Authority"
"906118","United Kingdom - Financial Conduct Authority"
"908178","Other: UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
"908178","Canada - Manitoba Securities Commission"
"908178","Canada - Ontario Securities Commission"
"908178","Canada - Alberta Securities Commission"
"908181","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"908181","Other: HONG KONG- MANDATORY PROVIDENT FUND SCHEMES AUTHORITY"
"908181","Hong Kong - Securities and Futures Commission"
"908181","Other: PRC- FOR REPRESENTATIVE OFFICE APPROVED BY CHINA SECURITIES REGULATORY COMMISSION"
"908181","Other: SOUTH KOREA - FOR REPRESENTATIVE OFFICE APPROVED BY MINISTRY OF STRATEGY AND FINANCE"
"906754","United Kingdom - Financial Conduct Authority"
"908430","Switzerland - Swiss Financial Market Supervisory Authority"
"890176","India - Securities and Exchange Board of India"
"908579","United Kingdom - Financial Conduct Authority"
"908138","Other: THE SWISS ASSOCIATION OF ASSET MANAGERS"
"908138","Canada - Ontario Securities Commission"
"908556","Canada - Ontario Securities Commission"
"908556","Taiwan - Financial Supervisory Commission"
"908556","India - Securities and Exchange Board of India"
"908556","Ireland -  Central Bank of Ireland"
"908556","Netherlands - The Netherlands Authority for the Financial Markets"
"908598","Other: CAYMAN ISLANDS MONETARY AUTHORITY"
"908616","Canada - Ontario Securities Commission"
"908616","Taiwan - Financial Supervisory Commission"
"908616","India - Securities and Exchange Board of India"
"908616","Ireland -  Central Bank of Ireland"
"908616","Netherlands - The Netherlands Authority for the Financial Markets"
"890433","Other: SOUTH KOREA - FINANCIAL SERVICES COMMISSION"
"890433","Other: SOUTH KOREA - KOREA FINANCIAL INVESTMENT ASSOCIATION"
"908933","United Kingdom - Financial Conduct Authority"
"908697","Canada - Ontario Securities Commission"
"908697","Canada - Quebec, Financial Markets Authority"
"906359","Hong Kong - Securities and Futures Commission"
"906359","Other: IRELAND - IRISH FINANCIAL SERVICES REGULATORY AUTHORITY"
"906370","India - Securities and Exchange Board of India"
"906385","Netherlands - The Netherlands Authority for the Financial Markets"
"906389","India - Securities and Exchange Board of India"
"909061","Canada - British Columbia Securities Commission"
"909061","Canada - Ontario Securities Commission"
"909061","Canada - Quebec, Financial Markets Authority"
"909082","Canada - British Columbia Securities Commission"
"909082","Canada - Ontario Securities Commission"
"909082","Canada - Quebec, Financial Markets Authority"
"909113","Other: DUBAI MERCANTILE EXCHANGE, DUBAI"
"909113","Other: DE NEDERLANDSCHE BANK, NV NETHERLANDS"
"907700","Cayman Islands - Cayman Islands Monetary Authority"
"909533","United Kingdom - Financial Conduct Authority"
"907632","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"908990","Hong Kong - Securities and Futures Commission"
"908990","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"908990","Ireland -  Central Bank of Ireland"
"890429","India - Securities and Exchange Board of India"
"909762","United Kingdom - Financial Conduct Authority"
"907349","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"909877","United Kingdom - Financial Conduct Authority"
"909895","Ireland -  Central Bank of Ireland"
"909895","Cayman Islands - Cayman Islands Monetary Authority"
"909917","Netherlands - The Netherlands Authority for the Financial Markets"
"909917","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"909924","Canada - Alberta Securities Commission"
"909924","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"909924","Canada - New Brunswick Securities Commission"
"909924","Canada - Ontario Securities Commission"
"909924","Canada - Nova Scotia Securities Commission"
"909924","Australia - Australian Securities and Investments Commission"
"909924","Canada - Prince Edward Island, Securities Office"
"909924","Canada - Saskatchewan Financial Services Commission"
"909924","Canada - Quebec, Financial Markets Authority"
"908580","United Kingdom - Financial Conduct Authority"
"909982","Netherlands - The Netherlands Authority for the Financial Markets"
"890427","Bahamas - Securities Commission of the Bahamas"
"890427","India - Securities and Exchange Board of India"
"890427","Malaysia - Securities Commission"
"890197","China, People's Republic of - China Securities Regulatory Commission "
"890197","India - Securities and Exchange Board of India"
"890381","Canada - Alberta Securities Commission"
"890381","Canada - British Columbia Securities Commission"
"890381","Canada - Ontario Securities Commission"
"890381","Canada - Manitoba Securities Commission"
"890381","Other: CANADA - QUEBEC, AUTORITÉ DES MARCHÉS FINANCIERS"
"890381","Canada - New Brunswick Securities Commission"
"890381","Other: CANADA - PRINCE EDWARD ISLAND, PRINCE EDWARD ISLAND SECURITIES REGISTRY"
"890381","Other: CANADA - SECURITIES COMMISSION OF NEWFOUNDLAND AND LABRADOR"
"890381","Canada - Saskatchewan Financial Services Commission"
"890381","Canada - Nova Scotia Securities Commission"
"890381","Other: YUKON, REGISTRAR OF SECURITIES, YUKON, COMMUNITY SERVICES"
"890381","India - Securities and Exchange Board of India"
"890431","Dubai - Dubai Financial Services Authority"
"910039","Canada - Ontario Securities Commission"
"910014","Spain - National Commission of Securities Markets"
"909505","United Kingdom - Financial Conduct Authority"
"908594","Canada - Ontario Securities Commission"
"910541","Canada - Ontario Securities Commission"
"908928","United Kingdom - Financial Conduct Authority"
"910576","Netherlands - The Netherlands Authority for the Financial Markets"
"910576","Other: BELGIUM - THE FINANCIAL SERVICES AND MARKETS AUTHORITY"
"910780","Japan - Financial Services Agency"
"886649","United Kingdom - Financial Conduct Authority"
"911524","Ireland -  Central Bank of Ireland"
"906403","China, People's Republic of - China Securities Regulatory Commission "
"906403","Hong Kong - Securities and Futures Commission"
"906403","India - Securities and Exchange Board of India"
"906403","Other: MANDATORY PROVIDENT FUND SCHEMES AUTHORITY"
"906400","Singapore - Monetary Authority of Singapore"
"906400","India - Securities and Exchange Board of India"
"906387","United Kingdom - Financial Conduct Authority"
"906387","Ireland -  Central Bank of Ireland"
"906387","India - Securities and Exchange Board of India"
"906387","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"910770","Other: UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY ""FCA"""
"906408","Switzerland - Swiss Financial Market Supervisory Authority"
"911626","Canada - Ontario Securities Commission"
"911613","India - Securities and Exchange Board of India"
"911677","Canada - British Columbia Securities Commission"
"911677","Mexico - National Commission for Banking and Securities"
"911677","Canada - Manitoba Securities Commission"
"911677","Canada - Saskatchewan Financial Services Commission"
"911677","Canada - New Brunswick Securities Commission"
"911677","Canada - Ontario Securities Commission"
"911677","Canada - Prince Edward Island, Securities Office"
"911677","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"911677","Canada - Yukon Territories, Registrar of Securities"
"911677","Canada - Alberta Securities Commission"
"911677","Canada - Quebec, Financial Markets Authority"
"911677","Australia - Australian Securities and Investments Commission"
"911677","Dubai - Dubai Financial Services Authority"
