"FilingID","ReferenceID","Foreign Regulatory Authority"
"1013366","31656","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","30344","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","31420","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","31407","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","31392","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","31338","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","30854","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","29340","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","45758","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","45757","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","36039","Ireland -  Central Bank of Ireland"
"1013366","32966","Ireland -  Central Bank of Ireland"
"1013366","30300","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","29919","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","29823","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","29436","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","27867","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","29389","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","28767","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","29887","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","33030","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","32944","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","32933","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","32929","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","33386","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","32721","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","32596","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","33433","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","32513","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","32486","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","32480","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","32459","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","32455","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","35912","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","33311","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","31694","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","32003","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","31898","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","31733","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","48305","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","51840","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","29298","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","27835","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","29312","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","14744","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","29265","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","55836","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","55833","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","46890","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","45773","Ireland -  Central Bank of Ireland"
"1013366","45770","Ireland -  Central Bank of Ireland"
"1013366","167731","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","169567","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","48303","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","169538","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","169569","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","169376","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","169574","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","36056","Ireland -  Central Bank of Ireland"
"1013366","48302","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","177404","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1013366","177408","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1024302","17131","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1025001","68401","Ireland -  Central Bank of Ireland"
"1025001","68399","Ireland -  Central Bank of Ireland"
"1018104","178005","Cayman Islands - Cayman Islands Monetary Authority"
"1018104","178004","Cayman Islands - Cayman Islands Monetary Authority"
"1025234","48014","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1025281","9128","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1025281","44758","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1022228","59669","Cayman Islands - Cayman Islands Monetary Authority"
"1022228","59668","Cayman Islands - Cayman Islands Monetary Authority"
"1022228","59109","Cayman Islands - Cayman Islands Monetary Authority"
"1022228","59667","Cayman Islands - Cayman Islands Monetary Authority"
"1025581","26355","Bermuda - Bermuda Monetary Authority"
"1025541","6395","Jersey - Jersey Financial Services Commission"
"1025541","6134","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"1025190","176584","Cayman Islands - Cayman Islands Monetary Authority"
"1026212","76423","Cayman Islands - Cayman Islands Monetary Authority"
"1026708","14019","Cayman Islands - Cayman Islands Monetary Authority"
"1025238","43742","Other - CIMA: ISE"
"1019226","167987","Switzerland - Swiss Financial Market Supervisory Authority"
"1019226","167980","United Kingdom - Financial Conduct Authority"
"1019226","167980","Switzerland - Swiss Financial Market Supervisory Authority"
"1019226","167980","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"1019226","167987","United Kingdom - Financial Conduct Authority"
"1019226","167987","Sweden - Swedish Financial Supervisory Authority"
"1019226","167987","Norway - The Banking, Insurance and Securities Commission"
"1019226","167987","Netherlands - The Netherlands Authority for the Financial Markets"
"1019226","167987","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"1019226","167987","Germany - German Federal Financial Supervisory Agency"
"1019226","167987","France - Financial Markets Authority"
"1019226","167987","Finland - Financial Supervision Authority"
"1019226","68927","Austria - Financial Market Authority"
"1019226","68927","Chile - Superintendent of Pension Fund Administrators"
"1019226","68927","United Kingdom - Financial Conduct Authority"
"1019226","68927","Switzerland - Swiss Financial Market Supervisory Authority"
"1019226","68927","Sweden - Swedish Financial Supervisory Authority"
"1019226","68927","Norway - The Banking, Insurance and Securities Commission"
"1019226","68927","Netherlands - The Netherlands Authority for the Financial Markets"
"1019226","68927","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"1019226","68927","Ireland -  Central Bank of Ireland"
"1019226","68927","Germany - German Federal Financial Supervisory Agency"
"1019226","68927","France - Financial Markets Authority"
"1019226","68927","Finland - Financial Supervision Authority"
"1019226","68927","Denmark - Danish Financial Supervisory Authority"
"1019226","167987","Denmark - Danish Financial Supervisory Authority"
"1026928","68307","Cayman Islands - Cayman Islands Monetary Authority"
"1026928","68309","Cayman Islands - Cayman Islands Monetary Authority"
"1026928","68308","Cayman Islands - Cayman Islands Monetary Authority"
"1016098","40003","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1016098","41957","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1016098","41950","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1016098","41960","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1022521","120593","Cayman Islands - Cayman Islands Monetary Authority"
"1022521","120591","Cayman Islands - Cayman Islands Monetary Authority"
"1022122","72981","Cayman Islands - Cayman Islands Monetary Authority"
"1022122","57276","Cayman Islands - Cayman Islands Monetary Authority"
"1022122","57273","Cayman Islands - Cayman Islands Monetary Authority"
"1022122","14850","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1022979","169697","Cayman Islands - Cayman Islands Monetary Authority"
"1008367","120641","Cayman Islands - Cayman Islands Monetary Authority"
"1008419","30176","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1008419","30168","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1008419","30159","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1008419","30044","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1008445","36841","Other - CAYMAN ISLAND MONETARY AUTHORITY"
"1008482","38326","Cayman Islands - Cayman Islands Monetary Authority"
"1009158","177186","Cayman Islands - Cayman Islands Monetary Authority"
"1009158","57045","Cayman Islands - Cayman Islands Monetary Authority"
"1010344","9925","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1010344","9877","Other - CAYMAN MONETARY AUTHORITY"
"1012290","42235","Other - CAYMAN ISLANDS MONETARY AUTHORITY (CIMA)"
"1012290","42514","Other - CAYMAN ISLANDS MONETARY AUTHORITY (CIMA)"
"1011334","1123","Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
"1011334","1203","Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
"1015590","41981","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1015590","41979","Other - CAYMAN ISLANDS MONETARY AUTHOROTY"
"1015575","169697","Cayman Islands - Cayman Islands Monetary Authority"
"1015555","50115","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1008820","75494","Germany - German Federal Financial Supervisory Agency"
"1008820","75494","United Kingdom - Financial Conduct Authority"
"1008820","171474","Germany - German Federal Financial Supervisory Agency"
"1008820","171474","United Kingdom - Financial Conduct Authority"
"1008820","171474","Netherlands - The Netherlands Authority for the Financial Markets"
"1017136","167578","Cayman Islands - Cayman Islands Monetary Authority"
"1017136","37233","Ireland -  Central Bank of Ireland"
"1017136","7331","Cayman Islands - Cayman Islands Stock Exchange Authority"
"1017136","45498","Cayman Islands - Cayman Islands Monetary Authority"
"1017136","7323","Cayman Islands - Cayman Islands Stock Exchange Authority"
"1017136","45499","Cayman Islands - Cayman Islands Monetary Authority"
"1017136","28058","Cayman Islands - Cayman Islands Stock Exchange Authority"
"1017136","65374","Cayman Islands - Cayman Islands Monetary Authority"
"1017136","65372","Cayman Islands - Cayman Islands Monetary Authority"
"1017136","58037","Cayman Islands - Cayman Islands Monetary Authority"
"1017136","28057","Cayman Islands - Cayman Islands Monetary Authority"
"1017136","35150","Cayman Islands - Cayman Islands Monetary Authority"
"1017136","34520","Cayman Islands - Cayman Islands Monetary Authority"
"1017136","31249","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"1017136","66708","Cayman Islands - Cayman Islands Monetary Authority"
"1017136","34512","Cayman Islands - Cayman Islands Monetary Authority"
"1017136","167576","Cayman Islands - Cayman Islands Monetary Authority"
"1017136","169747","Canada - Ontario Securities Commission"
"1024810","48217","Other - CAYMAN ISLANDS MUTUAL FUNDS LAW"
"1024810","3513","Other - CAYMAN ISLANDS MUTUAL FUNDS LAW"
"1024810","3480","Other - CAYMAN ISLANDS MUTUAL FUNDS LAW"
"1024810","2788","Other - CAYMAN ISLANDS MUTUAL FUNDS LAW"
"1024277","40623","Mauritius, Republic of - Financial Services Commission"
"1024277","40408","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1024277","41283","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"1024277","41224","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1024277","41189","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1025546","68253","Cayman Islands - Cayman Islands Monetary Authority"
"1025546","18142","Cayman Islands - Cayman Islands Monetary Authority"
"1025546","18677","Cayman Islands - Cayman Islands Monetary Authority"
"1025546","18658","Cayman Islands - Cayman Islands Monetary Authority"
"1025546","17775","Other - CAYMAN ISLANDS MONETARY AUTHORITY"
"1025546","47781","Cayman Islands - Cayman Islands Monetary Authority"
"1025546","17772","Cayman Islands - Cayman Islands Monetary Authority"
"1025546","65863","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"1025546","58001","Cayman Islands - Cayman Islands Monetary Authority"
"1025546","57538","Cayman Islands - Cayman Islands Monetary Authority"
"1025546","18724","Cayman Islands - Cayman Islands Monetary Authority"
"1025546","18148","Cayman Islands - Cayman Islands Monetary Authority"
"1025546","18155","Cayman Islands - Cayman Islands Monetary Authority"
"1025546","17680","Cayman Islands - Cayman Islands Monetary Authority"
"1025546","169801","Cayman Islands - Cayman Islands Monetary Authority"
"1025781","58751","Italy - National Stock Exchange Commission"
"1025781","58751","Ireland -  Central Bank of Ireland"
"1025781","58751","Germany - German Federal Financial Supervisory Agency"
"1025781","58751","France - Financial Markets Authority"
"1025781","58751","Austria - Financial Market Authority"
"1025781","32843","Other - UNITED STATES SECURITIES AND EXCHANGE COMMISSION"
"1025781","58747","United Kingdom - Financial Conduct Authority"
"1025781","58747","Switzerland - Swiss Financial Market Supervisory Authority"
"1025781","58747","Sweden - Swedish Financial Supervisory Authority"
"1025781","58747","Spain - National Commission of Securities Markets"
"1025781","58747","Singapore - Monetary Authority of Singapore"
"1025781","58747","Other - NORWAY - FINANCIAL SUPERVISORY AUTHORITY OF NORWAY"
"1025781","58747","Netherlands - The Netherlands Authority for the Financial Markets"
"1025781","58747","Italy - National Stock Exchange Commission"
"1025781","58747","Ireland -  Central Bank of Ireland"
"1025781","58747","Germany - German Federal Financial Supervisory Agency"
"1025781","58747","France - Financial Markets Authority"
"1025781","58747","Finland - Financial Supervision Authority"
"1025781","58747","Austria - Financial Market Authority"
"1025781","58742","United Kingdom - Financial Conduct Authority"
"1025781","58742","Switzerland - Swiss Financial Market Supervisory Authority"
"1025781","58742","Sweden - Swedish Financial Supervisory Authority"
"1025781","58742","Spain - National Commission of Securities Markets"
"1025781","58742","Singapore - Monetary Authority of Singapore"
"1025781","58742","Other - NORWAY - FINANCIAL SUPERVISORY AUTHORITY OF NORWAY"
"1025781","58742","Netherlands - The Netherlands Authority for the Financial Markets"
"1025781","58742","Italy - National Stock Exchange Commission"
"1025781","58742","Ireland -  Central Bank of Ireland"
"1025781","58742","Germany - German Federal Financial Supervisory Agency"
"1025781","58742","France - Financial Markets Authority"
"1025781","58742","Austria - Financial Market Authority"
"1025781","58742","Finland - Financial Supervision Authority"
"1025781","58764","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"1025781","58762","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"1025781","58765","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"1025781","58760","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"1025781","58758","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"1025781","58755","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"1025781","58757","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"1025781","58753","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"1025781","58751","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"1025781","58742","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"1025781","58747","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"1025781","58765","United Kingdom - Financial Conduct Authority"
"1025781","58765","Switzerland - Swiss Financial Market Supervisory Authority"
"1025781","58765","Sweden - Swedish Financial Supervisory Authority"
"1025781","58765","Spain - National Commission of Securities Markets"
"1025781","58765","Singapore - Monetary Authority of Singapore"
"1025781","58765","Other - NORWAY - FINANCIAL SUPERVISORY AUTHORITY OF NORWAY"
"1025781","58765","Netherlands - The Netherlands Authority for the Financial Markets"
"1025781","58765","Italy - National Stock Exchange Commission"
"1025781","58765","Ireland -  Central Bank of Ireland"
"1025781","58765","Germany - German Federal Financial Supervisory Agency"
"1025781","58765","France - Financial Markets Authority"
"1025781","58765","Austria - Financial Market Authority"
"1025781","58764","United Kingdom - Financial Conduct Authority"
"1025781","58764","Sweden - Swedish Financial Supervisory Authority"
"1025781","58764","Spain - National Commission of Securities Markets"
"1025781","58764","Singapore - Monetary Authority of Singapore"
"1025781","58764","Other - NORWAY - FINANCIAL SUPERVISORY AUTHORITY OF NORWAY"
"1025781","58764","Netherlands - The Netherlands Authority for the Financial Markets"
"1025781","58764","Italy - National Stock Exchange Commission"
"1025781","58764","Ireland -  Central Bank of Ireland"
"1025781","58765","Finland - Financial Supervision Authority"
"1025781","58764","Germany - German Federal Financial Supervisory Agency"
"1025781","58764","France - Financial Markets Authority"
"1025781","58764","Finland - Financial Supervision Authority"
"1025781","58764","Austria - Financial Market Authority"
"1025781","58762","United Kingdom - Financial Conduct Authority"
"1025781","58751","Finland - Financial Supervision Authority"
"1025781","58762","Switzerland - Swiss Financial Market Supervisory Authority"
"1025781","58762","Sweden - Swedish Financial Supervisory Authority"
"1025781","58762","Spain - National Commission of Securities Markets"
"1025781","58762","Singapore - Monetary Authority of Singapore"
"1025781","58762","Other - NORWAY - FINANCIAL SUPERVISORY AUTHORITY OF NORWAY"
"1025781","58762","Netherlands - The Netherlands Authority for the Financial Markets"
"1025781","58762","Italy - National Stock Exchange Commission"
"1025781","58762","Ireland -  Central Bank of Ireland"
"1025781","58762","Hong Kong - Securities and Futures Commission"
"1025781","58762","Germany - German Federal Financial Supervisory Agency"
"1025781","58762","France - Financial Markets Authority"
"1025781","58762","Finland - Financial Supervision Authority"
"1025781","58762","Austria - Financial Market Authority"
"1025781","58760","United Kingdom - Financial Conduct Authority"
"1025781","58760","Switzerland - Swiss Financial Market Supervisory Authority"
"1025781","58760","Sweden - Swedish Financial Supervisory Authority"
